,measure_number,beat_number,pid1263b-01,pid52932-16,pid610003b-05,pid9048b-05,pid9049b-01,pid9050b-01,pid9054b-01,pid9055b-01,pid9056-10,pid9058b-01,pid9059b-05,pid9060-30,pid9061-30,pid9062b-04,pid9063b-05,pid9064-12,pid9066b-01,pid9069-01,pid9070b-13,pid9072b-05,pid9073b-05,pid9074g-01,pid9075b-01,pid9085-03,pid9088-17,pid9093b-07,pid9094b-01,pid9099b-05,pid9101b-12,pid9104b-01,pid9111b-03,pid9112-09,pid9117-05,pid9118b-05,pid9120-09,pid9121-09,pid9134-07,pid9138b-01,pid9139b-01,pid9153b-01,pid9166j-01,pid9170b-01,pid9174b-01,pid917509-08,pid9192b-01
150,51,0,55.248571,62.628570999999994,63.328571,63.80857099999999,57.705714,61.30857099999999,57.789524,69.067143,57.248571,49.948571,64.488571,57.748571,55.408570999999995,67.228571,58.528571,53.98857099999999,76.547143,76.908571,51.862857,61.028571,62.068571,74.808571,60.628570999999994,69.108571,59.329285999999996,64.808571,58.048570999999995,62.448570999999994,65.20857099999999,74.00857099999999,68.828571,49.948571,67.108571,62.249795999999996,57.249286,56.80857099999999,68.602857,61.028571,69.56857099999999,57.008570999999996,60.328571,70.088571,56.568571,62.189285999999996,68.308571
151,51,1,55.544081999999996,63.044081999999996,63.70408199999999,64.18408199999999,58.104082,61.684082,58.128027,69.46408199999999,57.644082,50.304082,64.88408199999999,58.06408199999999,55.764081999999995,67.764082,58.904081999999995,54.34408199999999,77.218163,77.484082,52.204082,61.404081999999995,62.444081999999995,75.364082,61.004082,69.484082,59.684082,65.144082,58.42408199999999,62.84408199999999,65.584082,74.364082,69.204082,50.314694,67.444082,62.568027,57.604082,57.104082,68.96408199999999,61.404081999999995,69.944082,57.34408199999999,60.724081999999996,70.52408199999999,56.92408199999999,62.544081999999996,68.724082
152,51,2,55.903265000000005,63.496531000000004,64.003265,64.543265,58.463265,61.983265,58.503265,69.843265,58.083265000000004,50.643265,65.263265,58.403265000000005,56.083265000000004,68.123265,59.29653100000001,54.683265000000006,77.583265,77.983265,52.503265,61.663265,62.763265000000004,75.763265,61.363265000000006,69.843265,59.994422,65.492653,58.783265,63.183265000000006,66.02326500000001,74.723265,69.563265,50.543265000000005,67.863265,62.923265,57.923265,57.443265000000004,69.363265,61.783265,70.303265,57.643265,61.083265000000004,70.88326500000001,57.29653100000001,62.963265,69.283265
153,52,0,56.15591800000001,63.97591800000001,64.415918,64.95591800000001,58.97591800000001,62.395918,58.875918000000006,70.275918,58.515918000000006,50.915918,65.75591800000001,58.775918000000004,56.43591800000001,68.53591800000001,59.735918000000005,55.058639,78.335918,78.415918,52.83591800000001,62.055918000000005,63.175918,76.355918,61.79591800000001,70.295918,60.315918,65.875918,59.215918,63.579184,66.53591800000001,75.295918,69.995918,50.855918,68.295918,63.275918000000004,58.262958999999995,57.735918000000005,69.735918,62.315918,70.682959,57.97591800000001,61.515918000000006,71.375918,57.735918000000005,63.47591800000001,69.795918
154,52,1,56.428571,64.464286,64.78285699999999,65.329643,59.408570999999995,62.788571,59.288571,70.70857099999999,58.948570999999994,51.249524,66.20857099999999,59.068571,56.768570999999994,68.948571,60.068571,55.349286,79.267143,78.888571,53.148571,62.408570999999995,63.568571,76.908571,62.228570999999995,70.70928599999999,60.688570999999996,66.308571,59.588570999999995,63.888571,67.00857099999999,75.659286,70.308571,51.129762,68.728571,63.569714000000005,58.589762,58.028571,70.187143,62.748571,71.048571,58.26464300000001,62.068571,71.908571,58.148571,63.908570999999995,70.248571
155,52,2,56.867346999999995,65.087347,65.24734699999999,65.847347,59.927347,63.247347,59.787347,71.168673,59.527347,51.658673,66.807347,59.482449,57.228673,69.507347,60.587346999999994,55.907346999999994,79.707347,79.567347,53.627347,62.947347,64.02734699999999,77.427347,62.767346999999994,71.307347,61.247347,66.967347,60.107347,64.427347,67.767347,76.127347,70.807347,51.427347,69.347347,63.967347,59.127347,58.518673,70.827347,63.287347,71.578673,58.627347,62.627347,72.507347,58.827346999999996,64.38734699999999,70.88734699999999
156,53,0,57.430611999999996,65.75030600000001,65.770612,66.370612,60.490612,63.750612,60.230612,71.630612,60.090612,52.050612,67.430612,59.830612,57.610611999999996,70.230612,61.010612,56.410612,80.070612,80.170612,54.090612,63.530612,64.510612,78.070612,63.330612,71.870612,61.850612,67.650612,60.670612,65.030612,68.550612,76.770612,71.290612,51.830612,70.090612,64.330612,59.590612,58.970612,71.45061199999999,63.850612,72.110612,59.01030600000001,63.390612,73.070612,59.430611999999996,64.810612,71.350612
157,53,1,57.948980000000006,66.32898,66.34898000000001,67.007959,61.268980000000006,64.30898,60.72898000000001,72.22898,60.72898000000001,52.56898,68.10898,60.22898000000001,58.168980000000005,70.96898,61.50898000000001,56.96898,80.90898,80.80898,54.56898,64.14898000000001,65.12898,78.72898,64.04898,72.58898,62.348980000000005,68.30898,61.168980000000005,65.68898,69.32898,77.58898,72.147959,52.26898,71.007959,65.02898,60.128980000000006,59.808980000000005,72.22898,64.58898,72.88898,59.46898,64.06898000000001,73.74898,60.028980000000004,65.20898000000001,72.04898
158,53,2,58.318776,66.918776,66.718776,67.658776,61.738776,64.698776,61.138776,72.738776,61.258776,53.058776,68.63877600000001,60.638776,58.738776,71.63877600000001,61.978776,57.338776,81.458776,81.578776,54.878776,64.698776,65.478776,79.658776,64.538776,73.178776,62.712925,68.77877600000001,61.638776,66.198776,69.858776,78.018776,72.978776,52.658776,71.538776,65.518776,60.538776,60.298776000000004,72.658776,65.098776,73.338776,59.878776,64.558776,74.358776,60.518776,65.63877600000001,72.698776
159,54,0,58.80411899999999,67.565306,67.40530600000001,68.12530600000001,62.185306000000004,65.385306,61.48530600000001,73.302812,61.945306,53.617942000000006,69.277653,60.937812,59.24530600000001,72.20530600000001,62.505306000000004,57.617653000000004,82.18530600000001,81.962942,55.38109300000001,65.245306,66.165306,79.934609,65.26530600000001,73.885306,63.06530600000001,69.285306,62.16530600000001,66.525306,70.40530600000001,78.945306,73.375102,53.032551,72.165306,66.005306,60.901276,60.70530600000001,73.124119,65.50411899999999,73.921769,60.325306000000005,65.165306,75.072551,61.145306000000005,65.986562,73.365306
160,54,1,59.791647,68.793061,68.693061,69.293061,63.43102,66.693061,62.413061,74.453061,63.173061,54.473061,70.573061,61.653061,60.533061,73.153061,63.533061,59.073060999999996,84.013061,83.23306099999999,56.333061,66.253061,67.453061,80.993061,66.653061,74.933061,64.033061,70.773061,63.033061,67.333061,71.693061,80.673061,74.293061,53.693061,73.053061,67.013061,61.693061,61.533061,74.273061,66.433061,74.793061,61.233061,66.09306099999999,76.153061,61.653061,66.713061,74.453061
161,54,2,60.214286,69.514286,69.494286,70.034286,63.934286,67.634286,63.094286,75.11428599999999,63.874286,55.134285999999996,71.234286,62.096596999999996,61.075179000000006,73.796071,64.171278,59.734286,84.674286,83.994286,56.854286,67.134286,68.234286,81.504935,67.314286,75.594286,64.434286,71.434286,63.694286,67.994286,72.561429,81.33428599999999,75.094286,54.354286,73.794286,68.594286,62.354286,62.02084,74.934286,66.994286,75.454286,62.014286,66.65474,76.814286,62.294286,67.177296,75.514286
162,55,0,60.5,70.2,70.18,70.76,64.615,68.32,63.6,75.5,64.56,55.350908999999994,71.92,62.34,61.28,74.28,64.36,60.07090899999999,85.48,84.7,57.1,67.84,69.12,82.08,68.0,76.5,65.12,72.02,64.05166700000001,68.4325,73.48,82.08,75.78,54.72,74.48,69.28,62.672,62.492,75.41199999999999,67.44,75.8875,62.7,67.011111,77.8,62.58,67.52,76.2
163,55,1,60.976327000000005,70.836327,71.396327,71.396327,65.396327,69.376327,64.436327,76.176327,65.44898,55.656327000000005,72.816327,62.836327000000004,61.736327,74.956327,64.816327,60.356327,86.276327,85.336327,57.656327000000005,68.63632700000001,70.156327,82.716327,68.816327,77.236327,65.776327,72.396327,64.663163,69.036327,74.35632700000001,82.616327,76.256327,55.616327000000005,74.836327,70.156327,63.196327000000004,62.883163,75.716327,67.936327,76.576327,63.302653,67.516327,78.596327,62.916327,67.976327,76.796327
164,55,2,61.386224,71.342449,71.902449,71.902449,65.862449,69.882449,65.222449,76.682449,66.202449,55.962449,73.442449,63.242449,62.102449,75.422449,65.142449,60.742449,86.762449,85.822449,57.962449,69.122449,70.662449,83.222449,69.322449,77.842449,66.102449,72.902449,65.002449,69.442449,74.782449,83.302449,76.700816,56.042449,75.182449,70.546224,63.602449,63.302448999999996,76.122449,68.322449,76.98622399999999,63.942448999999996,67.902449,79.142449,63.282449,68.362449,77.302449
165,56,0,61.789705000000005,71.829705,72.409705,72.489705,66.529705,70.36970500000001,65.66970500000001,76.989705,66.929705,56.389705000000006,74.16970500000001,63.729705,62.509705000000004,75.849705,65.609705,61.249705000000006,87.58970500000001,86.349705,58.369705,69.72970500000001,71.129705,83.72970500000001,70.049705,78.609705,66.469705,73.64970500000001,65.36970500000001,70.08970500000001,75.329705,83.829705,77.109705,56.52970500000001,75.709705,70.989705,64.049705,63.80970500000001,76.489705,68.709705,77.409705,64.429705,68.30970500000001,79.789705,63.66970500000001,68.72970500000001,78.029705
166,56,1,62.119592000000004,72.33959200000001,72.804796,72.944796,67.079592,70.804796,66.179592,77.319592,67.47959200000001,56.81959200000001,74.819592,64.259592,62.939592000000005,76.41959200000001,65.97959200000001,61.684796,88.55959200000001,86.91959200000001,58.67959200000001,70.379592,71.57479599999999,84.459592,70.579592,79.55959200000001,66.939592,74.099592,65.672398,70.619592,75.959592,84.259592,77.819592,57.059592,76.19959200000001,71.519592,64.499592,64.159592,76.959592,69.05959200000001,77.959592,64.91959200000001,68.68479599999999,80.619592,64.119592,69.19959200000001,78.819592
167,56,2,62.505306000000004,73.005306,73.20530600000001,73.505306,67.82530600000001,71.40530600000001,66.68530600000001,77.645306,67.977653,57.505306000000004,75.565306,64.745306,63.277653,77.105306,66.365306,61.945306,89.40530600000001,87.725306,59.06530600000001,71.245306,72.18530600000001,85.165306,71.26530600000001,80.62530600000001,67.665306,74.585306,66.04530600000001,71.305306,76.785306,84.945306,78.48530600000001,57.965306000000005,76.925306,72.245306,64.945306,64.525306,77.48530600000001,69.425306,78.725306,65.665306,69.20530600000001,81.54530600000001,64.565306,69.585306,79.745306
168,57,0,62.769388,73.409388,73.589388,73.949388,68.669388,71.559694,67.143129,77.989388,68.429694,57.849388,76.069388,65.029388,63.749388,77.409388,66.789388,62.329693999999996,90.089388,88.289388,59.369388,72.009388,72.349388,85.529388,71.869388,81.129388,68.329388,75.109388,66.569388,71.969388,77.269388,85.429388,79.409388,58.289388,77.296565,72.74969399999999,65.303129,64.829388,77.943129,69.79969399999999,79.309388,66.189388,69.489388,82.009388,64.889388,69.929388,80.169388
169,57,1,63.200952,73.822857,73.936607,74.422857,69.14285699999999,71.916607,67.522857,78.36285699999999,68.80285699999999,58.18285699999999,76.562857,65.422857,64.062857,78.022857,67.146429,62.762857,90.78285699999999,89.042857,59.696429,72.50285699999999,72.696607,86.042857,72.342857,81.602857,68.73469399999999,75.64285699999999,66.94285699999999,72.462857,77.736429,86.122857,79.86285699999999,58.736429,77.606429,73.00285699999999,65.66285699999999,65.251286,78.277551,70.176429,79.86285699999999,66.66285699999999,69.900952,82.402857,65.242857,70.300952,80.606429
170,57,2,63.470204,74.070204,74.19020400000001,74.730204,69.510204,72.170204,67.790204,78.660102,69.170204,58.503401000000004,76.930204,65.710204,64.390102,78.41020400000001,67.47020400000001,63.050204,91.270204,89.510204,59.960102,72.870204,72.970102,86.430204,72.710204,81.950204,68.97673499999999,76.010204,67.290204,72.850204,78.090102,86.490204,80.170204,59.070204000000004,77.890204,73.276735,65.903401,65.450204,78.570204,70.450204,80.25020400000001,67.003401,70.150204,82.75020400000001,65.47020400000001,70.670204,80.97020400000001
171,58,0,63.715102,74.295102,74.435102,74.918367,69.732551,72.415102,68.015102,78.875102,69.415102,58.675102,77.175102,65.89510200000001,64.61510200000001,78.675102,67.715102,63.335102,91.495102,89.75510200000001,60.135102,73.102551,73.195102,86.75510200000001,72.955102,82.195102,69.195102,76.25510200000001,67.495102,73.195102,78.315102,86.75510200000001,80.415102,59.275102000000004,78.11510200000001,73.495102,66.135102,65.635102,78.815102,70.675102,80.495102,67.235102,70.375102,83.035102,65.675102,70.935102,81.215102
172,58,1,64.188571,74.768571,74.908571,75.368571,70.168571,72.888571,68.468571,79.328571,69.908571,59.108571,77.748571,66.388571,65.06857099999999,79.347143,68.14857099999999,63.968571,92.388571,90.388571,60.548570999999995,73.548571,73.668571,87.248571,73.42857099999999,82.728571,69.588571,76.628571,67.908571,73.808571,78.808571,87.328571,80.908571,59.728570999999995,78.588571,74.00857099999999,66.608571,66.06857099999999,79.28857099999999,71.088571,81.00857099999999,67.888571,70.84857099999999,83.56857099999999,66.108571,71.408571,81.728571
173,58,2,64.472245,75.052245,75.292245,75.73224499999999,70.472245,73.272245,68.852245,79.712245,70.212245,59.437415,78.252245,66.722449,65.45224499999999,79.772245,68.494449,64.352245,92.792245,90.772245,60.912245,73.932245,74.052245,87.632245,73.81224499999999,83.112245,69.874449,76.89224499999999,68.292245,74.192245,79.17224499999999,87.712245,81.261122,59.967781,78.792245,74.37224499999999,66.832245,66.45224499999999,79.67224499999999,71.432245,81.412245,68.332245,71.23224499999999,83.95224499999999,66.37224499999999,71.792245,81.992245
174,59,0,64.815102,75.375102,75.612551,76.015102,70.795102,73.575102,69.082551,80.055102,70.552551,59.612551,78.595102,66.922551,65.715102,80.135102,68.762551,64.692551,93.195102,91.195102,61.211701,74.242551,74.372551,87.975102,74.155102,83.355102,70.092551,77.202551,68.495102,74.675102,79.495102,88.075102,81.51102,60.272551,79.135102,74.715102,67.158367,66.562551,79.975102,71.622551,81.75510200000001,68.695102,71.442551,84.175102,66.651276,72.075102,82.335102
175,59,1,65.191429,75.772857,75.971429,76.371429,71.21142900000001,73.951429,69.43142900000001,80.371429,70.891429,59.911429000000005,79.011429,67.271429,66.091429,80.55285699999999,69.131429,65.011429,93.611429,91.691429,61.551429000000006,74.591429,74.731429,88.391429,74.57142900000001,83.755714,70.371429,77.57142900000001,68.911429,75.07142900000001,79.894286,88.514286,81.855714,60.571429,79.471429,75.05285699999999,67.471429,66.951429,80.251429,71.971429,82.171429,69.07142900000001,71.811429,84.592857,66.951429,72.511429,82.71142900000001
176,59,2,65.505306,76.12530600000001,76.26530600000001,76.665306,71.48765300000001,74.245306,69.725306,80.665306,71.167653,60.148435,79.365306,67.585306,66.367653,81.025306,69.46530600000001,65.305306,93.945306,92.085306,61.825306000000005,74.945306,75.025306,88.76530600000001,74.865306,84.145306,70.647653,77.865306,69.20530600000001,75.40530600000001,80.26530600000001,88.865306,82.20530600000001,60.825306000000005,79.747653,75.365306,67.728435,67.165306,80.537653,72.245306,82.48530600000001,69.365306,72.105306,84.945306,67.20530600000001,72.805306,83.005306
177,60,0,65.872653,76.492653,76.61265300000001,77.012653,71.892653,74.592653,70.052653,80.992653,71.532653,60.412653000000006,79.792653,67.952653,66.732653,81.372653,69.812653,65.712653,94.312653,92.492653,62.192653,75.412653,75.372653,89.132653,75.232653,84.492653,70.97265300000001,78.212653,69.492653,75.75265300000001,80.632653,89.312653,82.61265300000001,61.092653000000006,80.092653,75.652653,68.012653,67.47265300000001,80.872653,72.532653,82.892653,69.692653,72.392653,85.312653,67.512653,73.232653,83.352653
178,60,1,66.346939,76.986939,77.046939,77.526939,72.386939,75.026939,70.409563,81.40693900000001,72.006939,60.766939,80.366939,68.386939,67.186939,81.886939,70.166939,66.246939,94.966939,93.006939,62.548469,75.946939,75.806939,89.566939,75.746939,85.006939,71.366939,78.666939,69.966939,76.40693900000001,81.146939,89.866939,83.066939,61.446939,80.606939,76.009388,68.495277,67.806939,81.386939,72.946939,83.426939,70.206939,72.786939,85.786939,67.846939,73.738469,83.806939
179,60,2,66.820408,77.44040799999999,77.460408,78.000408,72.86040799999999,75.420408,70.86040799999999,81.880408,72.480408,61.087602000000004,80.840408,68.70760200000001,67.600408,82.420408,70.620408,66.700408,95.44040799999999,93.52040799999999,62.991487,76.420408,76.22040799999999,90.000408,76.22040799999999,85.346712,71.767602,79.140408,70.44040799999999,76.880408,81.620408,90.44040799999999,83.480058,61.732602,81.08040799999999,76.44040799999999,68.780408,68.260408,81.880408,73.296401,83.900408,70.680408,73.105068,86.22040799999999,68.280408,74.180408,84.140408
180,61,0,67.17224499999999,77.811122,77.80112199999999,78.377415,73.252245,75.792245,71.13112199999999,82.27112199999999,72.701122,61.310748,81.29449,69.031122,67.89224499999999,82.832245,70.91112199999999,67.057415,95.832245,94.152245,63.254449,76.81224499999999,76.572245,90.39224499999999,76.612245,85.652245,72.041122,79.53224499999999,70.73224499999999,77.352245,82.012245,90.832245,83.81224499999999,62.031121999999996,81.832245,76.772245,69.171122,68.652245,82.272245,73.552245,84.352245,71.072245,73.39224499999999,86.55112199999999,68.511122,74.511122,84.481122
181,61,1,67.569388,78.249388,78.189796,78.789694,73.749388,76.175627,71.449694,82.649388,73.109388,61.609388,81.769388,69.409388,68.349388,83.429388,71.269694,67.409388,96.289388,94.609388,63.609388,77.269388,76.955627,90.809388,77.069388,86.039694,72.369388,79.989388,71.189388,77.809388,82.459694,91.369388,84.199694,62.369388,82.229388,77.109388,69.54938800000001,69.054847,82.699694,73.93969399999999,84.849388,71.529388,73.769388,86.949388,68.949388,74.929388,84.849388
182,61,2,67.832245,78.492245,78.432245,79.072245,74.03224499999999,76.40408199999999,71.752245,82.932245,73.352245,61.837415,82.132245,69.701122,68.692245,83.87224499999999,71.59224499999999,67.652245,96.66112199999999,94.972245,63.881122,77.59224499999999,77.181122,91.152245,77.412245,86.352245,72.59224499999999,80.31224499999999,71.572245,78.112245,82.752245,91.67224499999999,84.492245,62.572244999999995,82.441122,77.45224499999999,69.761122,69.332245,83.012245,74.272245,85.192245,71.852245,74.09224499999999,87.23224499999999,69.23224499999999,75.272245,85.152245
183,62,0,68.126122,78.78612199999999,78.706122,79.306122,74.326122,76.686122,72.046122,83.226122,73.64612199999999,62.046122,82.486122,69.966122,68.986122,84.166122,71.846122,67.886122,96.946122,95.266122,64.138061,77.886122,77.466122,91.466122,77.706122,86.666122,72.886122,80.566122,71.866122,78.406122,83.046122,91.966122,84.78612199999999,62.826122,82.726122,77.746122,70.008061,69.566122,83.306122,74.526122,85.486122,72.14612199999999,74.386122,87.546122,69.486122,75.606122,85.406122
184,62,1,68.513469,79.13346899999999,79.07346899999999,79.653469,74.71346899999999,77.05346899999999,72.373469,83.613469,73.953469,62.353469,82.873469,70.333469,69.373469,84.673469,72.21346899999999,68.253469,97.55346899999999,95.753469,64.49346899999999,78.21346899999999,77.833469,91.91346899999999,78.07346899999999,87.093469,73.153469,80.91346899999999,72.21346899999999,78.87693900000001,83.393469,92.35346899999999,85.153469,63.13346899999999,83.153469,78.173469,70.35346899999999,69.91346899999999,83.796939,74.85346899999999,85.91346899999999,72.55346899999999,74.71346899999999,88.013469,69.77346899999999,75.973469,85.79346899999999
185,62,2,68.831837,79.451837,79.391837,79.991837,75.031837,77.371837,72.651837,83.951837,74.271837,62.551837,83.19183699999999,70.571837,69.631837,84.991837,72.531837,68.571837,97.871837,96.071837,64.811837,78.531837,78.151837,92.231837,78.391837,87.391837,73.371837,81.231837,72.491837,79.211837,83.711837,92.671837,85.471837,63.346367,83.41727900000001,78.491837,70.591837,70.231837,84.131837,75.171837,86.231837,72.873673,75.031837,88.331837,70.077279,76.291837,86.111837
186,63,0,69.118367,79.778367,79.73836700000001,80.338367,75.298367,77.718367,72.95836700000001,84.278367,74.558367,62.818367,83.578367,70.89836700000001,69.95836700000001,85.558367,72.80418399999999,68.81836700000001,98.23836700000001,96.478367,65.17836700000001,78.858367,78.498367,92.59836700000001,78.718367,87.698367,73.59836700000001,81.558367,72.798367,79.658367,84.058367,93.018367,85.67836700000001,63.658367000000005,83.718367,78.838367,70.894184,70.518367,84.478367,75.31836700000001,86.638367,73.278367,75.31836700000001,88.658367,70.278367,76.594184,86.378367
187,63,1,69.567347,80.187347,80.127347,80.727347,75.787347,78.127347,73.287347,84.622449,74.888673,63.118673,84.02734699999999,71.267347,70.307347,86.007347,73.207347,69.087347,98.687347,96.987347,65.52734699999999,79.187347,78.927347,93.02734699999999,79.16734699999999,88.187347,73.907347,81.947347,73.178673,80.067347,84.507347,93.467347,86.047347,63.947347,84.108673,79.287347,71.222449,70.827347,84.787347,75.658673,87.067347,73.66734699999999,75.74734699999999,89.147347,70.607347,77.02734699999999,86.767347
188,63,2,69.869388,80.54938800000001,80.449388,81.029388,76.109388,78.429388,73.589388,84.909388,75.189388,63.339693999999994,84.409388,71.669388,70.649388,86.609388,73.529388,69.409388,99.009388,97.429388,65.829388,79.509388,79.209388,93.449388,79.469388,88.649388,74.209388,82.249388,73.469388,80.449388,84.849388,93.769388,86.35969399999999,64.249388,84.409388,79.649388,71.49969399999999,71.129388,85.089388,75.929388,87.449388,73.969388,76.04938800000001,89.589388,70.889388,77.429388,87.129388
189,64,0,70.17224499999999,80.912245,80.74408199999999,81.37224499999999,76.472245,78.721122,73.921122,85.212245,75.53224499999999,63.612244999999994,84.792245,71.992245,70.992245,87.012245,73.857415,69.741122,99.432245,97.87224499999999,66.16112199999999,79.87224499999999,79.495561,93.792245,79.81224499999999,88.992245,74.447041,82.59224499999999,73.912245,80.81224499999999,85.192245,94.112245,86.692245,64.501122,84.752245,79.992245,71.772245,71.45224499999999,85.401122,76.23224499999999,87.832245,74.292245,76.37224499999999,89.95224499999999,71.17224499999999,77.792245,87.45224499999999
190,64,1,70.573061,81.353061,81.133061,81.813061,76.933061,79.113061,74.293061,85.633061,75.913061,63.951531,85.293061,72.421531,71.37306099999999,87.433061,74.253061,70.091531,100.15306,98.313061,66.513061,80.23306099999999,79.893061,94.23306099999999,80.253061,89.533061,74.841531,83.173061,74.313061,81.23306099999999,85.621531,94.553061,87.073061,64.813061,85.173061,80.401531,72.153061,71.841531,85.833061,76.58153100000001,88.293061,74.621531,76.853061,90.473061,71.481531,78.253061,87.853061
191,64,2,70.941474,81.732948,81.467158,82.301474,77.378844,79.441474,74.661474,85.961474,76.281474,64.301474,85.75589599999999,72.741474,71.76147399999999,87.870317,74.62147399999999,70.361474,100.67327,98.75589599999999,66.881474,80.601474,80.26147399999999,94.612948,80.62147399999999,89.901474,75.201474,83.541474,74.661474,81.601474,86.001474,94.972948,87.421474,65.181474,85.564422,80.76147399999999,72.501474,72.201474,86.201474,76.941474,88.701474,74.981474,77.241474,90.841474,71.821474,78.62147399999999,88.181474
192,65,0,71.31374100000001,82.133741,81.81374100000001,82.713741,77.833741,79.793741,74.921871,86.291871,76.653741,64.573741,86.31374100000001,73.073741,72.113741,88.333741,74.961871,70.713741,101.09374,99.213741,67.23374100000001,80.993741,80.573741,94.993741,80.973741,90.231247,75.541871,84.01374100000001,75.01374100000001,82.133741,86.393741,95.333741,87.697914,65.353741,86.273741,81.113741,72.833741,72.553741,86.633741,77.193741,89.133741,75.413741,77.59374100000001,91.173741,72.153741,78.993741,88.51374100000001
193,65,1,71.715918,82.555918,82.235918,83.17591800000001,78.25591800000001,80.155918,75.25591800000001,86.67591800000001,76.995918,64.915918,86.75591800000001,73.495918,72.515918,88.855918,75.31591800000001,71.05118399999999,101.53591999999999,99.695918,67.555918,81.435918,80.962959,95.39591800000001,81.39591800000001,90.61591800000001,75.89591800000001,84.495918,75.435918,82.59591800000001,86.835918,95.855918,88.03591800000001,65.671973,86.81591800000001,81.53591800000001,73.215918,72.97591800000001,87.055918,77.575918,89.61591800000001,75.875918,78.155918,91.575918,72.575918,79.415918,88.89591800000001
194,65,2,71.97428599999999,82.854286,82.494286,83.47428599999999,78.534286,80.47428599999999,75.534286,86.97428599999999,77.254286,65.11428599999999,87.154286,73.794286,72.874286,89.294286,75.634286,71.274286,101.87429,100.13429000000001,67.83428599999999,81.794286,81.254286,95.714286,81.714286,90.934286,76.134286,84.774286,75.774286,82.97428599999999,87.154286,96.174286,88.314286,65.914286,87.062143,81.854286,73.454286,73.254286,87.33428599999999,77.83428599999999,89.994286,76.214286,78.47428599999999,91.874286,72.854286,79.754286,89.194286
195,66,0,72.202857,83.02642900000001,82.72285699999999,83.636607,78.762857,80.702857,75.762857,87.202857,77.482857,65.342857,87.44285699999999,73.982857,73.102857,89.58285699999999,75.86285699999999,71.50285699999999,102.10285999999999,100.50286,68.062857,82.022857,81.482857,96.022857,81.94285699999999,91.182857,76.36285699999999,84.982857,76.00285699999999,83.235714,87.382857,96.402857,88.542857,66.14285699999999,87.28285699999999,82.08285699999999,73.66285699999999,73.386429,87.682857,78.022857,90.22285699999999,76.44285699999999,78.702857,92.16285699999999,73.022857,79.982857,89.422857
196,66,1,72.62,83.46,83.1,84.04,79.14,81.1,76.14,87.64,77.92,65.62,87.88,74.42,73.54,90.2,76.24,71.96,102.56,101.04,68.44,82.42,81.9,96.5,82.4,91.64,76.68,85.38,76.4,83.72,87.74,96.84,89.0,66.48,87.76,82.54,74.04,73.82,88.14,78.42,90.7,76.86,79.2,92.7,73.4,80.44,89.8
197,66,2,73.06898000000001,83.796327,83.54898,84.44898,79.421796,81.54898,76.52898,88.06898000000001,78.18898,65.82222900000001,88.32898,74.68898,73.916327,90.74898,76.48898,72.335265,102.99633,101.48898,68.80898,82.86898000000001,82.34898000000001,96.94898,82.84898000000001,91.90898,76.953898,85.82898,76.796327,84.16898,88.08898,97.20898000000001,89.372998,66.72898,88.06737199999999,82.98898,74.436497,74.08898,88.52898,78.86898000000001,91.06898000000001,77.30898,79.56898000000001,93.12898,73.685796,80.82898,90.13632700000001
198,67,0,73.425306,84.157653,83.865306,84.865306,79.70530600000001,81.82530600000001,76.70530600000001,88.32530600000001,78.525306,66.09765300000001,88.665306,75.005306,74.26530600000001,91.165306,76.84530600000001,72.54530600000001,103.30530999999999,102.02531,69.105306,83.09765300000001,82.62530600000001,97.305306,83.26530600000001,92.26530600000001,77.109329,86.09765300000001,77.005306,84.585306,88.40530600000001,97.565306,89.585306,66.96530600000001,88.385306,83.357653,74.62530600000001,74.34530600000001,88.90530600000001,78.96530600000001,91.48530600000001,77.68530600000001,79.885306,93.305306,73.925306,81.12530600000001,90.365306
199,67,1,73.74408199999999,84.584082,84.264082,85.24408199999999,80.144082,82.24408199999999,77.027041,88.644082,78.90408199999999,66.364082,89.164082,75.344082,74.664082,91.54408199999999,77.167041,72.844082,103.74408000000001,102.56408,69.40408199999999,83.46408199999999,83.02408199999999,97.724082,83.804082,92.724082,77.40408199999999,86.46408199999999,77.40408199999999,84.96408199999999,88.844082,98.064082,89.984082,67.284082,88.761361,83.784082,74.947041,74.664082,89.204082,79.32408199999999,91.864082,78.04408199999999,80.264082,93.764082,74.224082,81.52408199999999,90.68852
200,67,2,74.062449,84.96244899999999,84.582449,85.562449,80.442449,82.562449,77.33415,88.96244899999999,79.262449,66.622449,89.542449,75.682449,74.96244899999999,92.002449,77.482449,73.162449,104.06245,103.10245,69.702449,83.874898,83.342449,98.042449,84.122449,93.102449,77.682449,86.782449,77.702449,85.302449,89.242449,98.382449,90.382449,67.542449,89.022449,84.162449,75.202449,75.002449,89.602449,79.622449,92.242449,78.382449,80.542449,94.122449,74.542449,81.862449,91.002449
201,68,0,74.60489799999999,85.724898,85.304898,86.064898,80.964898,83.284898,77.824898,89.624898,79.864898,67.224898,90.184898,76.144898,75.524898,92.624898,78.044898,73.564898,104.5449,103.6249,70.364898,84.524898,84.064898,98.664898,84.644898,93.784898,78.324898,87.404898,78.304898,85.864898,89.924898,99.324898,91.164898,67.904898,89.804898,84.844898,75.584898,75.524898,90.284898,80.224898,93.10489799999999,79.084898,81.10489799999999,94.764898,75.204898,82.444898,91.504898
