,measure_number,beat_number,pid1263-25,pid50848-12,pid51495-05,pid5667230-13,pid5667269b-39,pid6100022-10,pid610003-27,pid9048-25,pid9049-25,pid9050-25,pid9054-25,pid9055-25,pid9057f-02,pid9057j-04,pid9058-25,pid9059-25,pid9060-25,pid9061-25,pid9062-25,pid9063-25,pid9065-19,pid9066-25,pid9067-24,pid9068-15,pid9070b-08,pid9071b-04,pid9072-25,pid9073-27,pid9074f-25,pid9075-25,pid9080-08,pid9089-09,pid9090-12,pid9092-12,pid9093-25,pid9094-25,pid9097-02,pid9098-09,pid9099-25,pid9101b-07,pid9103-13,pid9104-25,pid9105b-08,pid9111-25,pid9113-13,pid9118-25,pid9125-13,pid9127-08,pid9129-19,pid9133-14,pid9138-25,pid9139-25,pid9153-25,pid9165-05,pid9166g-04,pid9170-25,pid9174-25,pid917509-02,pid917813-04,pid9181-05,pid918726-08,pid918904-09,pid9192-25
563,189,1,294.962,219.422,248.702,199.002,305.04199,235.122,268.342,296.622,208.90200000000002,231.32199,251.122,229.162,219.642,203.702,219.46200000000002,269.002,241.60199,250.982,245.642,278.522,232.38199,252.04199,240.40200000000002,260.082,227.362,262.342,262.902,232.16199,235.04199,222.74200000000002,233.40200000000002,234.362,244.122,249.40200000000002,224.142,227.362,210.19400000000002,273.402,280.30199,285.842,241.00198999999998,289.902,390.18199999999996,250.642,261.642,257.78199,198.762,259.882,264.382,217.262,210.982,256.10199,203.60199,163.80200000000002,232.202,284.22199,249.082,234.74200000000002,203.90200000000002,310.522,298.082,235.262,271.806
564,189,2,295.21092999999996,219.75092999999998,249.03092999999998,199.35093,305.45092999999997,235.37899,268.73093,297.01093,209.31093,231.71093,251.51092999999997,229.53092999999998,220.03092999999998,204.05093,219.79092999999997,269.43093,241.97092999999998,251.25092999999998,246.05093,278.91093,232.61092999999997,252.59093,240.79092999999997,260.53092999999996,227.81092999999998,262.59092999999996,263.41093,232.55093,235.59093,223.25092999999998,234.03092999999998,234.73092999999997,244.39092999999997,249.97092999999998,224.53092999999998,227.65031000000002,210.39092999999997,273.95092999999997,280.75093,286.37093,241.37093,290.31093,390.7993,251.07186000000002,261.99093,258.17093,198.99093,260.23093,264.77092999999996,217.65093,211.33093,256.47092999999995,203.97093,164.11093,232.59093,284.57093,249.47092999999998,235.01092999999997,204.15233,310.93093,298.59092999999996,235.51092999999997,272.15092999999996
565,190,0,295.7805,220.1405,249.4605,199.6805,305.8805,235.7205,269.1605,297.4005,209.9405,232.1205,251.9005,229.9805,220.4605,204.4605,220.1805,269.9805,242.4005,251.6805,246.4805,279.3605,232.95175,253.0205,241.2205,261.0205,228.511,263.0005,263.8405,232.9405,236.43399,223.91099999999997,234.8205,235.1605,244.8205,250.571,224.9605,228.0405,210.8205,274.3805,281.51099999999997,287.1605,241.6005,291.1605,392.01099999999997,251.5205,262.4205,258.6005,199.3605,260.6005,265.2205,218.0005,211.7605,256.9805,204.3405,164.4805,233.1005,284.9605,249.7605,235.3805,204.4405,311.3605,299.3405,235.8805,272.5805
566,190,1,296.31329,220.59329,249.81329,200.11328999999998,306.45658,236.41329,269.61329,298.19329,210.47329,232.57329,252.41657999999998,230.43329,221.15329,205.13329,220.62163999999999,270.43329,242.83328999999998,252.11328999999998,246.93658,279.81658,233.23328999999998,253.47329,241.67328999999998,261.49329,228.97329,263.33329,264.53328999999997,233.39328999999998,237.09302000000002,224.37329,235.33657999999997,235.61328999999998,245.31329,251.05329,225.41329,228.49329,211.19329,275.02315,282.11329,287.67986,242.05329,291.67658,392.75329,252.15329,262.85329,259.15328999999997,199.79328999999998,261.03328999999997,265.79329,218.41329,212.19329,257.44315,204.75329,164.81329,233.59329,285.35329,250.27329,235.83328999999998,204.89328999999998,312.37986,299.97328999999996,236.21329,273.05329
567,190,2,296.81515,220.91515,250.27515,200.57515,306.88029,236.95515,270.05515,298.97515,210.91515,233.01515,252.81515,230.73515,221.63515,205.63515,220.95515,270.87515,243.21515,252.55515,247.39515,280.21515,233.43515,253.69515,241.97515,261.89515,229.39515,263.63515,264.95515,233.77515,237.61515,224.75515,235.83515,236.03515,245.73515,251.61515,225.81515,228.79515,211.49515,275.55515,282.59515,288.25515,242.39515,292.15515,393.61515,252.75515,263.29515,259.45515,200.11515,261.35515,266.25515,218.75515,212.51515,257.91515,205.13515,165.13515,233.97515,285.75515,250.67515,236.31515,205.23515,312.71515,300.47515,236.51515,273.51515
568,191,0,297.23247000000003,221.31247000000002,250.65247000000002,200.97247,307.27247,237.33247000000003,270.47247000000004,299.43247,211.27247000000003,233.39247000000003,253.19247000000001,231.11247000000003,222.01247,206.01247,221.35247,271.25247,243.59247000000002,252.93247000000002,247.77247000000003,280.59247,233.73247,254.07247,242.35247,262.27247,229.77494,264.01247,265.33494,234.15247000000002,237.99247000000003,225.13247,236.23247,236.41247,246.11247000000003,251.99247000000003,226.17247000000003,229.17247000000003,211.67247000000003,275.93247,282.97247000000004,288.63247,242.75247000000002,292.55247,393.99247,253.13247,263.67247000000003,259.73247000000003,200.39247,261.69247,267.03247000000005,219.05247000000003,212.89247000000003,258.29247000000004,205.51247,165.51247,234.35247,286.13247,251.03247000000002,236.67247000000003,205.59247,313.09247,300.85247000000004,236.81247000000002,273.89247
569,191,1,297.7268,221.7012,251.1156,201.3756,307.9268,238.0012,270.9468,300.20921,211.6556,233.9012,253.8212,231.4956,222.7212,206.6156,221.7356,271.7156,244.0156,253.3556,248.1756,281.1756,234.0356,254.4956,242.7356,262.7412,230.2356,264.2956,265.7356,234.7468,238.5156,225.4756,236.5956,236.8556,246.6468,252.4956,226.5356,229.5356,212.0556,276.2356,283.5156,289.0956,243.1156,293.2956,395.12921,253.5156,264.1756,260.1156,200.7756,262.0756,267.4156,219.4156,213.3556,258.6556,205.9356,165.8156,234.8128,286.4956,251.4212,237.0556,205.9756,313.7156,301.4756,237.1956,274.6356
570,191,2,298.26648,222.04647999999997,251.58649,201.76648,308.38648,238.42649,271.32648,301.08648,212.06649,234.40649,254.28649,231.82647999999998,223.20647999999997,207.08649,222.06649,272.10649,244.44648999999998,253.84649,248.60647999999998,281.64648,234.28649,254.84649,243.06649,263.14648,230.58649,264.56649,266.18649,235.20647999999997,238.98647999999997,225.80649,236.92649,237.28649,247.14649,252.98647999999997,226.85824,229.86649,212.38647999999998,276.78649,283.86649,289.48649,243.64649,293.72649,396.14648,254.06649,264.64648,260.44649,201.10648,262.37824,267.88648,219.80649,213.76647999999997,259.00649,206.36649,166.20648,235.22648999999998,286.92649,251.86649,237.50648999999999,206.42649,314.40297000000004,301.94649,237.56649,275.10649
571,192,0,299.00703,222.44702999999998,252.08702999999997,202.16703,308.88703,238.82702999999998,271.94703,301.62703,212.46703,234.88702999999998,254.82702999999998,232.20852000000002,223.74703,207.72703,222.46703,272.50703,244.84703,254.22702999999998,249.10702999999998,282.06703,234.51926,255.26702999999998,243.46703,263.54703,230.98702999999998,264.96702999999997,266.58702999999997,235.76702999999998,239.38702999999998,226.18852,237.48702999999998,237.72702999999998,247.54702999999998,253.52702999999997,227.28703,230.30702999999997,212.72702999999998,277.24703,284.26703,289.86852000000005,244.04702999999998,294.34702999999996,396.96702999999997,254.46703,265.10703,260.75462999999996,201.44703,262.76703,268.46702999999997,220.20702999999997,214.28703,259.46702999999997,206.86703,166.60703,235.62703,287.32703,252.28703,237.90703,206.82703,314.88703,302.42703,238.00703,275.80703
572,192,1,299.58948,222.96947999999998,252.74947999999998,202.52948,309.48947999999996,239.36947999999998,272.48947999999996,302.46948,212.98948,235.40947999999997,255.58947999999998,232.72948,224.76948,208.38948,223.00947999999997,273.08948,245.32948,254.71974,249.62947999999997,282.72947999999997,234.94948,256.12948,243.98948,264.12948,231.46947999999998,265.44316000000003,267.14948,236.26948,239.88948,226.62947999999997,238.20947999999999,238.26948,248.22948,254.16948,227.88948,230.98948,213.14947999999998,277.94948,284.82948,290.36947999999995,244.56947999999997,295.00948,397.98947999999996,255.32948,265.61974,261.16947999999996,201.92948,263.24948,269.12948,220.82948,214.84947999999997,259.98947999999996,207.46948,167.14948,236.20947999999999,287.86947999999995,252.79973999999999,238.44948,207.26948000000002,315.52948,303.32948,238.52947999999998,276.50948
573,192,2,300.07388,223.43388,253.25387999999998,203.09388,310.09387999999996,239.87387999999999,272.99388,303.32551,213.49388,236.03387999999998,256.31388,233.19387999999998,225.43388,209.09388,223.47387999999998,273.65387999999996,245.89387999999997,255.17387999999997,250.09387999999998,283.43388,235.25387999999998,256.57035,244.45387999999997,264.67388,231.93388,265.91388,267.81388,236.93388,240.39387999999997,227.13387999999998,238.79776,238.83388,248.73387999999997,254.79387999999997,228.37387999999999,231.39775,213.57387999999997,278.70162999999997,285.37388,291.07388,245.03387999999998,295.49388,398.87388,255.91387999999998,266.23388,261.49388,202.49388000000002,263.71387999999996,269.67388,221.35387999999998,215.41387999999998,260.51388,208.01388,167.77388,236.69387999999998,288.45387999999997,253.25387999999998,239.01387999999997,207.73388,316.05388,304.07388,239.03387999999998,277.17775
574,193,0,300.58857,223.80857000000003,253.88429,203.34857,310.64857,240.36857,273.56857,303.96857,214.04857,236.60857000000001,257.00142999999997,233.52986,226.00857000000002,210.20857,223.82857,274.20857,246.32857,255.60857000000001,250.66857000000002,283.90857,235.53929,256.96714,245.02857000000003,265.02857,232.36857,266.48857000000004,268.38857,237.44857000000002,240.84857000000002,227.50857000000002,239.50857000000002,239.14857,249.18857000000003,255.36857,228.94857000000002,231.73371,213.94857000000002,279.42857000000004,285.86857000000003,291.64857,245.60857000000001,295.90857,400.02857,256.32857,266.74857000000003,261.80857000000003,202.68857,264.16857000000005,270.24857000000003,221.84857000000002,216.1,260.92857000000004,208.58857,168.28857,237.18857000000003,288.80857000000003,253.70857,239.42857,208.22857,316.64857,304.64857,239.60857000000001,277.88857
575,193,1,301.41288,224.61288,254.71287999999998,203.89288,311.47288,241.03287999999998,274.43287999999995,304.99287999999996,214.73144,237.35287999999997,257.95288,234.33288,227.25287999999998,211.21287999999998,224.65287999999998,275.03288,246.87287999999998,256.43287999999995,251.33288,284.63288,236.23288,258.23287999999997,245.85287999999997,265.65288,232.95288,267.29287999999997,269.15288,238.15287999999998,241.53287999999998,228.14657999999997,240.22144,239.91762999999997,249.89763,256.79287999999997,230.21287999999998,232.49287999999999,214.83288,280.25288,286.65144,292.47288,246.31287999999998,296.73287999999997,401.37288,257.49287999999996,267.44072,262.41288,203.09288,264.81288,271.31288,222.69287999999997,216.93287999999998,261.53763,209.17288,168.94429,237.91287999999997,289.59288,254.38629,240.19287999999997,208.89144,317.49287999999996,305.83288,240.41287999999997,278.89288
576,193,2,302.03261000000003,225.19261,255.71261,204.5413,312.29261,241.9513,275.35261,305.87261,215.47754,238.31261,259.11261,235.21261,228.31261,212.45261000000002,225.2313,275.7313,247.57261,257.25261,252.03565,285.51261,236.71261,259.31261,246.93261,266.31261,233.73261000000002,268.03261000000003,270.31261,239.09261,242.15261,228.89261000000002,241.19261,240.6313,250.53753999999998,257.87261,231.15261,233.15261,215.63261,281.33261,287.55261,293.55261,247.37261,297.31261,402.77261,258.21261,268.29261,262.99261,203.79261,265.71261,272.29261,224.37261,217.97261,262.17261,210.19261,169.7813,238.63261,290.59261000000004,255.25261,240.99261,209.6713,318.11261,306.83261,241.37261,279.77261
577,194,0,303.25464,226.25927000000001,256.97927000000004,205.51927,313.55927,243.49927000000002,276.60464,306.85927000000004,216.67927000000003,239.53927000000002,261.39927,236.73927,230.01927,214.15927000000002,226.29927,277.19927,248.37927000000002,258.39927,253.21927000000002,286.79927000000004,238.49927000000002,259.87927,248.63927,267.31927,234.85927,269.73927000000003,271.89927,240.35927,243.21927000000002,230.03927000000002,242.77927000000003,241.73927,251.33927000000003,259.71927,232.53927000000002,234.37927000000002,217.03927000000002,282.79927000000004,288.85927000000004,295.27927,249.21927000000002,298.43927,404.77927,259.47927000000004,269.94855,263.97927000000004,204.83927,266.91927000000004,273.71927,227.31927000000002,219.91782,263.35927000000004,211.33927000000003,171.01927,239.53927000000002,291.73927000000003,256.51927,241.79927,210.73927,319.35927000000004,308.53927000000004,242.55927000000003,280.77927
578,194,1,304.30095,227.20095,258.00095,206.24095,314.88095,244.63381,277.60095,308.26095,217.56095,240.56095,262.44095,237.90476,230.94095,215.32095,227.24095,277.88095,248.92095,259.68095,253.84095,287.96095,239.52095,260.78095,249.66095,267.96095,235.64095,271.04095,272.82095,241.38095,243.94095,230.80095,244.12095,242.46095,251.98095,261.14095,233.72095,235.24095,218.08014,283.96095,290.00095,296.08095,250.06095,299.70095,405.88286,260.38095,271.04095,264.70095,205.64095,267.96095,275.00095,228.84095,221.10095,264.16095,212.20095,171.88095,240.38095,292.70095,257.48095,242.90095,211.44095,320.66095,309.70095,243.36095,281.72095
579,194,2,304.95175,227.83175,258.79175,206.51175,315.43175,245.09175,278.27175,308.87175,218.15175,241.19175,263.27175,238.43175,231.35175,216.19175,227.87175,278.55044,249.43175,259.99087000000003,254.21175,288.67175,240.15035,261.35175,250.35175,268.41175,235.93175,271.73175,273.27175,242.05175,244.61175,231.37044,244.83175,242.85175,252.51725,262.09175,234.39543999999998,235.66087000000002,218.45175,284.65175,290.69175,296.77175,250.51175,300.45175,406.63175,261.31175,271.67175,265.16087000000005,206.25058,268.65175,275.59175,229.19175,222.01175,264.69175,212.73379,172.20123,240.99175,293.31175,258.11175,243.31175,212.14087,321.19175,310.33175,243.81175,282.25175
580,195,0,305.87869,228.41869,259.45869,207.05806,316.13869,245.63869,278.87478,309.49869,218.67956,241.80434,263.83981,238.87867999999997,231.91869,216.81867999999997,228.43867999999998,279.09574,249.79869,260.49487,254.69869,289.33869,240.45434,261.97868,250.97869,268.87869,236.32433999999998,272.73478,273.83869,242.6341,245.05763,231.79869,245.25869,243.35869,253.10433999999998,262.83869,234.79869,236.31867999999997,219.19869,285.09868,291.27869,297.21868,250.95869,301.21868,407.41434,261.93869,272.23868,265.53868,206.53572,269.10145,276.19869,229.71867999999998,222.69869,265.27869,213.09174,172.39869,241.51869,293.99869,258.63869,243.93867999999998,212.53867999999997,321.85868,310.89869,244.31867999999997,282.51869
581,195,1,307.11862,229.14431000000002,259.80431,207.53239,316.60715,246.30431000000002,279.46431,310.22431,219.08431000000002,242.14431000000002,264.60431,239.26431000000002,232.38905,217.22431,229.16431,280.05862,250.69862,260.90431,255.25357999999997,289.98431,241.08431000000002,262.50431000000003,251.70431000000002,269.46431,236.50967999999997,273.36431,274.55715,242.98431000000002,245.96431,232.26431000000002,246.14431000000002,243.80953,253.44431,263.94186,235.10715,237.04431,219.82431,285.84431,291.95204,298.18755,251.73292,301.86431,408.75095,262.80739,272.88431,265.88968,207.09715,269.5281,276.91715,230.78431,223.24431,265.84431,213.88431,173.01477,241.94431,294.64431,259.12431000000004,244.61158999999998,213.22431,323.10431,311.29204,244.96431,283.02431
582,195,2,307.76204,229.46204,260.48204,207.88735,317.12203999999997,246.66067999999999,279.98204,310.61641000000003,219.64203999999998,243.18204,265.07651,239.86203999999998,232.98203999999998,217.80203999999998,229.48203999999998,280.53306000000003,251.10204,261.52204,255.57743,290.58204,241.37472999999997,262.92204,252.22204,269.98204,237.02204,274.54204,275.06203999999997,243.80203999999998,246.40204,232.76203999999998,246.66204,244.32204,254.14203999999998,264.50203999999997,235.84204,237.56204,220.66204,286.34067999999996,292.38204,298.80204,252.26203999999998,302.42204,409.78204,263.60204,273.40204,266.46204,207.44602,270.20204,277.42204,231.30203999999998,223.94204,266.40204,214.02041,173.34204,242.40204,295.28204,259.68204,244.96602000000001,213.84204,323.63602000000003,311.70204,245.29433999999998,283.58204
583,196,0,307.96772999999996,229.79183999999998,260.79184,208.09184,317.55183999999997,246.97092,280.57735,310.89184,219.99184,243.52102000000002,265.27184,240.19183999999998,233.49184,218.27184,229.81184,280.59184,251.26156,261.85184,255.80395,291.22286,241.55184,263.25367,252.55184,270.41184,237.35183999999998,274.89184,275.25184,244.33735,246.62364,233.13183999999998,247.01183999999998,244.65184,254.47184,264.81184,236.17184,237.93184,221.09184,286.65184,292.81184,298.85184,252.48169,302.75184,410.15735,263.91184,273.73735,266.79184,207.77184,270.61735,277.75184,231.56364,224.37184,266.73184,214.31184,173.69183999999998,242.93184,295.70102,260.07367,245.29183999999998,214.17184,323.87183999999996,312.03184,245.39184,283.91184
584,196,1,308.28923,230.14352000000002,261.18462999999997,208.43933,318.26462999999995,247.30462999999997,281.12462999999997,311.48463,220.42462999999998,244.06463,265.66463,240.65488,233.90462999999997,218.88463,230.16352,281.04463,251.64462999999998,262.41487,256.18462999999997,291.76153999999997,241.90462999999997,263.70463,253.00463,270.88462999999996,237.72463,275.54463,275.70463,244.90462999999997,247.04462999999998,233.56243999999998,247.44463,245.10463,254.92462999999998,265.46463,236.77731,238.50463,221.78463,287.10463,293.30463,299.26462999999995,252.68462999999997,303.24463,410.76462999999995,264.36463,274.24463,267.38462999999996,208.08493,271.12462999999997,278.34463,231.94463,224.90462999999997,267.24463,214.69366000000002,174.15731,243.46462999999997,296.30463,260.52463,245.85731,214.54462999999998,324.30463,312.44462999999996,245.76462999999998,284.34463
585,196,2,308.72839,230.48838999999998,261.51263,208.78839,318.70839,247.70838999999998,281.56838999999997,311.90839,220.88839,244.50839,266.28839,241.00839,234.38839,219.26838999999998,230.52839,281.54839,252.08839,262.74839,256.60839,292.26195,242.40839,264.18838999999997,253.42838999999998,271.30839,238.00977000000003,276.40356,276.14839,245.34839,247.56839,233.88839,247.86838999999998,245.42838999999998,255.38839,266.24839,237.06839,238.8192,222.28678,287.78839,293.6546,299.72839,253.08839,303.70839,411.34839,265.10839,274.66839,267.82839,208.40839,271.52839,278.88839,232.36838999999998,225.32838999999998,267.64839,215.04838999999998,174.44839,243.90839,296.88839,261.00838999999996,246.26838999999998,214.90839,324.74839,312.86839,246.16839,284.7428
586,197,0,309.18118,230.94117999999997,261.86118,209.16118,319.26117999999997,248.12117999999998,282.02117999999996,312.28118,221.34117999999998,244.96117999999998,266.74118,241.39559,234.84117999999998,220.06117999999998,230.98118,282.00118,252.39372999999998,263.18559,256.90117999999995,292.82117999999997,242.86118,264.54118,253.88117999999997,271.68118,238.32039,276.88118,276.60118,245.78117999999998,248.06117999999998,234.14118,248.30118,245.83559,255.80118,266.76117999999997,237.32117999999997,239.26117999999997,222.74117999999999,288.24118,294.06118,300.18118,253.50117999999998,304.24118,412.10118,265.56118,275.04118,268.20117999999997,208.78118,271.94118,279.34118,232.80118,225.82117999999997,268.06118,215.4178,174.70118,244.36118,297.34118,261.50118,246.68117999999998,215.22117999999998,325.22118,313.32117999999997,246.40117999999998,285.10118
587,197,1,309.73519,231.45519,262.41519,209.65503999999999,319.77519,248.67519,282.85519,312.89519,221.93518999999998,245.43518999999998,267.23519,241.97519,235.45519,220.63519,231.49518999999998,282.67519,252.85519,263.65519,257.29519,293.43519,243.57519,265.03519,254.59519,272.25518999999997,238.83504,277.39519,277.15519,246.61518999999998,248.51519,234.59519,248.8713,246.29519,256.31519,267.31519,237.93518999999998,239.73519,223.27518999999998,289.05519,294.71519,301.07518999999996,253.91519,304.89519,412.99519,266.11519,275.59519,268.60558,209.23519,272.37519,280.03519,233.47519,226.25519,268.57518999999996,215.93518999999998,175.29519,244.81519,298.07518999999996,262.09519,247.1726,215.71518999999998,326.01519,313.75518999999997,247.07057999999998,285.65596
588,197,2,310.31574,231.85574,262.73573999999996,209.94096000000002,320.19574,249.05515,283.31574,313.55574,222.55574,246.07574,267.63574,242.37573999999998,236.09573999999998,221.11574,231.89574,283.31574,253.27573999999998,264.21574,257.69574,293.93574,243.97574,265.61574,254.99573999999998,272.73573999999996,239.12096,278.11574,277.63574,247.05574,248.91574,235.05857999999998,249.21573999999998,246.69574,256.77574,267.95574,238.65573999999998,240.21573999999998,223.95574,289.45574,295.23573999999996,301.53574,254.31573999999998,305.33574,413.75574,266.51574,276.05574,269.19574,209.56143,272.79573999999997,280.43574,233.93573999999998,226.77573999999998,269.03574,216.43573999999998,175.67858,245.31573999999998,298.61574,262.75574,247.51574,216.11574,326.43574,314.15574,247.19574,286.11574
589,198,0,310.83822999999995,232.31822999999997,263.23823,210.19823,320.69822999999997,249.33822999999998,283.65823,314.11823,223.03822999999997,246.57823,268.27823,242.77822999999998,236.55822999999998,221.51823,232.35823,283.87823,253.63823,264.67823,257.99823,294.69822999999997,244.43822999999998,266.01822999999996,255.33822999999998,273.39822999999996,239.41823,278.59823,278.01822999999996,247.39822999999998,249.45823,235.37822999999997,249.85823,247.13823,257.21823,268.35823,239.01823,240.79823,224.29823,289.85823,295.81822999999997,302.19822999999997,254.85823,305.67823,414.41823,266.85823,276.55823,269.59823,209.87822999999997,273.23116,280.77823,234.79939,227.13823,269.50646,216.89822999999998,175.99823,245.95823,299.21823,263.13822999999996,247.85823,216.55822999999998,327.15823,314.57822999999996,247.59822999999997,286.43823
590,198,1,311.50585,232.82792,263.98585,210.62585,321.30585,249.76585,284.2617,314.84585,223.59527999999997,247.14585,268.92585,243.80585,237.22585,222.58585,232.85896,284.58585,254.20585,265.04896,258.38585,295.40585,244.88517000000002,266.46585,255.82585,273.86585,239.88585,279.26585,278.66585,248.10585,250.10585,235.78585,250.52585,247.76585,257.66896,268.8617,239.76585,241.30585,225.04585,290.86585,296.56585,302.78585,255.42585,306.58585,415.24585,267.24585,277.34585,270.14585,210.38585,273.94585,281.40585,235.64585,227.60585,270.22585,217.38585,176.68585,246.62585,299.8617,263.72585,248.40585,216.94917,328.08585,315.08585,248.20585,286.8817
591,198,2,311.86897999999997,233.10897999999997,264.36897999999997,211.00897999999998,321.70898,250.08898,284.74897999999996,315.26898,223.88897999999998,247.68898,269.40898,244.22897999999998,238.02898,223.26897999999997,233.14898,284.96898,254.60897999999997,265.54898,258.78898,295.92897999999997,245.26897999999997,266.98897999999997,256.20898,274.24897999999996,240.16897999999998,279.66898,279.02898,248.52898,250.62897999999998,236.10897999999997,250.90897999999999,248.20897999999997,258.04898,269.24897999999996,240.06897999999998,241.64898,225.34897999999998,291.26898,296.90796,303.14898,255.88897999999998,306.98897999999997,415.96898,267.76898,277.86897999999997,270.54898,210.64898,274.24897999999996,281.86897999999997,236.04897999999997,228.00897999999998,270.66898,217.76897999999997,176.94898,246.98897999999997,300.34898,264.08898,248.74898,217.32897999999997,328.44898,315.42897999999997,248.48897999999997,287.36897999999997
592,199,0,312.32372000000004,233.52372000000003,264.76372000000003,211.30372000000003,322.16372,250.48372,285.17744,315.74372,224.26372,248.10372,269.80372,244.62372000000002,238.60372,223.64372000000003,233.58372000000003,285.38372000000004,254.97673999999998,266.02372,259.06372000000005,296.38372000000004,245.60372,267.34372,256.60372,274.66372,240.40372000000002,280.06372000000005,279.56372000000005,248.93743999999998,251.14372000000003,236.49343,251.40372000000002,248.60372,258.44372000000004,269.64372000000003,240.46372000000002,242.24372000000002,225.72372000000001,291.69744,297.30372,303.66372,256.34372,307.40372,416.62372,268.10686,278.26372000000003,270.94372000000004,211.04372,274.64372000000003,282.26372000000003,236.52372000000003,228.33457,271.18372,218.22372000000001,177.30372,247.40372000000002,300.74372,264.40372,249.24372000000002,217.66372,329.24372,315.98372,248.79686,287.76372000000003
593,199,1,313.29261,234.11261000000002,265.23261,211.87261,322.75261,251.07261,285.83261,316.51261,224.83261000000002,248.81261,270.29261,245.51261,239.17261000000002,224.23261000000002,234.15261,286.03261000000003,255.43261,266.75261,259.59261000000004,296.95261,245.97261,268.69261,257.17261,275.57261,240.74296,280.85261,280.65261,249.69261,251.63261,236.93261,252.05261000000002,249.19261,259.13261,270.25261,241.19261,242.99261,226.21261,292.57261,298.33261,304.59261000000004,256.95261,308.45261,417.31261,268.6513,278.87261,271.59782,211.69261,275.21261,282.83261,237.47261,228.87261,272.03261000000003,218.79261,177.87261,248.19261,301.51261,265.09261000000004,250.39261000000002,217.89261000000002,329.81261,316.59261000000004,249.35261,288.45261
594,199,2,313.90009,234.58008999999998,265.66008999999997,212.54009,323.30009,251.70009,286.64009,317.24009,225.30008999999998,249.62009,270.84009,246.10009,240.56009,224.82009,234.62009,286.62009,255.80008999999998,267.26009,260.20009,298.14009,246.44009,269.34009,257.64009,276.20009,240.92009,281.40009,281.26009,250.46008999999998,252.30008999999998,237.40008999999998,252.96008999999998,249.70009,259.76009,270.66008999999997,241.90008999999998,243.54009,226.84009,293.04008999999996,299.12009,305.32009,257.34009,309.06009,418.58009,269.10008999999997,279.68009,272.14009,212.32009,275.72008999999997,283.74009,238.24008999999998,229.36008999999999,272.78009,219.22009,178.26009,248.66009,302.00009,265.64009,250.86008999999999,218.36008999999999,331.06009,317.12009,249.78505,289.00009
595,200,0,314.36336,234.98336,266.08336,212.96336000000002,323.70336000000003,252.06336000000002,287.08336,317.64336000000003,225.70336,250.02336,271.26336000000003,246.50336000000001,240.96336000000002,225.22336,235.06342,287.02336,256.20336000000003,267.76336000000003,260.52336,298.54336,246.84336000000002,269.58336,258.04336,276.66336,241.34336000000002,281.86336,281.66336,251.08336,252.70336,237.70336,253.36336,250.10336,260.16336,271.28336,242.40336000000002,243.94336,227.24336,293.44336,299.56336,305.72336,257.76336000000003,309.46336,419.28336,269.60336,280.16336,272.54336,212.72336,276.24336,284.25671,238.64336,229.76336,273.18336,219.64336,178.72336,249.06336000000002,302.44336,266.10336,251.12336000000002,218.70336,331.46336,317.48336,250.08336,289.60336
596,200,1,315.03724,235.48907999999997,266.82448999999997,213.44449,324.62449,252.64449,288.36449,318.47898,225.98921,251.28448999999998,271.82448999999997,247.64449,242.26449,226.26449,235.52908,287.72816,256.76448999999997,268.28449,261.14449,299.18725,248.74448999999998,270.00908,258.66449,277.52449,241.94449,283.18449,282.62449,252.14449,253.4129,238.25931,254.42449,250.70449,260.94449,272.34449,243.10449,244.90448999999998,228.09724,294.40449,300.50449,306.56449,258.14449,310.23862,420.02449,270.35143,281.26448999999997,273.04449,213.27723999999998,276.97724,285.28449,239.68448999999998,230.46448999999998,274.02449,220.06448999999998,179.76449,249.90448999999998,303.22449,266.62449,251.76449,219.06431,332.56449,318.02724,250.50816,290.12449
597,200,2,315.43084,235.91083999999998,267.23084,213.71084,325.09084,253.11084,288.91084,319.13084,226.43084,251.83084,272.23084,248.01084,242.89084,226.79084,235.95084,288.15084,257.17084,268.67084,261.71084,299.61084,248.99084,270.31042,259.07084,277.87084,242.28042000000002,283.65084,283.05084,252.67084,253.73084,238.47083999999998,255.05084,251.11084,261.35084,272.79084,243.67084,245.31083999999998,228.49084,294.93084,300.93084,306.97084,258.55042000000003,310.61084,420.75084000000004,271.15084,281.79084,273.40042,213.55084,277.31084,285.71084,240.15084,230.89084,274.51084,220.48042,180.27084,250.31083999999998,303.75167999999996,266.97084,252.35083999999998,219.43084,333.05084,318.49084,250.80042000000003,290.47084
598,201,0,316.0088,236.3688,267.6488,214.1288,325.5488,253.5288,289.3488,319.6288,226.8488,252.2888,272.7488,248.5488,243.5088,227.2688,236.3688,288.5688,257.54292999999996,269.0888,262.1088,300.1288,249.4088,270.6288,259.4888,278.4076,242.6488,284.1688,283.4688,253.1488,254.1488,238.8088,255.5088,251.4888,261.7888,273.2088,244.0488,245.7288,228.9688,295.5688,301.3488,307.4888,258.8488,311.0288,421.4488,271.6088,282.2488,273.7888,213.9888,277.6288,286.0694,240.7088,231.4688,274.9288,220.8488,180.7288,250.8488,304.2688,267.3888,252.7688,219.7847,333.5888,319.0888,251.1488,290.8688
