,measure_number,beat_number,pid1263b-04,pid52932-19,pid9048b-08,pid9049b-04,pid9054b-04,pid9055b-04,pid9058b-04,pid9059b-08,pid9060b-02,pid9062b-07,pid9063b-08,pid9064-15,pid9066b-04,pid9069-04,pid9070b-16,pid9072b-08,pid9074g-04,pid9075b-04,pid9076-14,pid9077-02,pid9093b-10,pid9094b-04,pid9099b-08,pid9101b-15,pid9104b-04,pid9111b-06,pid9118b-08,pid9119-09,pid9139b-04,pid9158-10,pid9166k-05,pid9170b-04,pid9174b-04,pid9192b-04
468,157,0,216.13501000000002,183.27501,213.21501,157.13501000000002,162.60251,206.35501000000002,172.63501000000002,191.31501,177.05501,245.37501,158.35501000000002,204.57501000000002,238.43501,251.13501000000002,134.31501,193.57501000000002,180.27501,176.67501000000001,174.47501,174.23501000000002,187.07501000000002,200.37501,204.73501000000002,201.15501,199.15501,200.97501,195.13501000000002,170.21501,210.87501,166.42251000000002,175.63501000000002,215.83501,161.83501,200.13501000000002
469,157,1,216.59618999999998,183.6831,213.73619,157.5631,162.9431,206.79619,172.99873,191.75619,177.51619,245.87618999999998,158.73619,204.95619,238.87618999999998,251.71618999999998,134.73309,193.95619,180.65618999999998,177.07619,174.81873000000002,174.58309,187.45619,200.76308999999998,205.13619,201.61619,199.67619,201.35619,195.51308999999998,170.59618999999998,211.35619,166.7431,176.0231,216.31618999999998,162.15618999999998,200.67619
470,157,2,217.1488,184.14576,214.26576,157.92576,163.32576,207.22576,173.40576000000001,192.18576000000002,178.10576,246.32576,159.08576000000002,205.31394,239.24576000000002,252.44576,135.12576,194.42576,181.08576000000002,177.42576,175.22576,175.00576,187.86576000000002,201.15788,205.56576,202.04576,200.12576,201.72576,195.86576000000002,170.98576,211.88576,167.12576,176.40576000000001,216.80576000000002,162.50859,201.14576
471,158,0,217.70562,184.52562,214.78562000000002,158.38562,163.66562,207.62562,173.78562,192.72562,178.54561999999999,246.72562000000002,159.46562,205.80562,239.52562000000003,253.00562000000002,135.60562,194.92562,181.46562,177.76561999999998,175.66562,175.44562,188.34562,201.60562,206.08562,202.48561999999998,200.60562,202.12562,196.26561999999998,171.32562,212.46125,167.58562,176.80562,217.24562000000003,162.94562,201.58562
472,158,1,218.6371,185.0771,215.4171,158.9371,164.3371,208.3771,174.3171,193.2771,179.1771,247.55839,159.9371,206.4971,240.0042,253.6771,136.2371,195.5171,182.0171,178.2971,176.2771,176.0971,189.1971,202.2171,206.7571,203.1571,201.3771,202.6971,196.9771,171.8771,213.3171,168.1771,177.3771,217.8371,163.5771,202.3571
473,158,2,218.97378999999998,185.39379,216.07379,159.29379,164.69378999999998,209.01379,174.83379,193.61379,179.77379,247.95379,160.39379,206.97378999999998,240.35379,254.23379,136.71379,195.85379,182.47378999999998,178.57379,176.73379,176.49379,189.57379,202.55379,207.29379,203.57379,201.71379,203.33379,197.41378999999998,172.21379,213.75378999999998,168.43379,177.71379,218.57379,164.03378999999998,202.83379
474,159,0,219.47738999999999,185.7737,216.5737,159.6537,165.0537,209.7137,175.2337,193.9737,180.1937,248.4337,160.7337,207.3737,240.7337,254.7737,137.1737,196.2937,182.8937,178.9737,177.0937,176.8537,190.0337,203.0137,207.7537,204.0337,202.14109,203.6937,197.8737,172.5737,214.2537,168.7937,178.1337,219.1137,164.4537,203.3537
475,159,1,219.98132,186.18132,217.19262999999998,160.09566,165.42131,210.24131,175.62132,194.46132,180.69263,249.00132000000002,161.18132,207.72132,241.36131,255.40132000000003,137.66132,196.70131,183.30131,179.44132,177.52131,177.28132,190.60132,203.50132,208.23263,204.58131,202.66132,204.20131,198.34132,172.98131999999998,214.71263,169.16132,178.62132,219.71263,164.80131,203.92395
476,159,2,220.53801,186.59801000000002,217.61801,160.39801,165.798,210.89801,176.03801,194.798,181.238,249.59801000000002,161.53801,208.11801,241.798,256.13801,137.99801000000002,197.09801000000002,183.738,179.738,177.95801,177.71801000000002,191.17801,203.83801,208.61801,204.93801000000002,203.09801000000002,204.53801,198.69799999999998,173.358,215.15801000000002,169.49801000000002,179.05801,220.21801000000002,165.238,204.49801000000002
477,160,0,221.02125,186.99562,218.11562,160.73561999999998,166.15562,211.47562000000002,176.39562,195.15562,181.65562,250.15562000000003,161.89562,208.47562,242.19562000000002,256.71562,138.35562,197.49562,184.09562,180.13562,178.31562,178.07562,191.57562,204.21562,209.07562,205.35562,203.51561999999998,204.93562,199.13562,173.71562,215.61562,169.81562,179.59562,220.65562000000003,165.59562,204.97562
478,160,1,221.54231000000001,187.40231,218.63925,161.16231000000002,166.61463,211.94231000000002,176.76231,195.62231,182.14231,250.76231,162.34231,208.92231,242.88231000000002,257.22231,138.78231,197.89463,184.52231,180.60231000000002,178.72231000000002,178.50231000000002,191.99463,204.66231000000002,209.56231,205.82231000000002,203.99463,205.49463,199.58231,174.14231,216.11462999999998,170.20231,180.11463,221.34387999999998,165.96231,205.58231
479,160,2,221.99642000000003,187.85641999999999,219.09642000000002,161.51641999999998,167.04283,212.55642000000003,177.11642,195.97642,182.59642,251.47642000000002,162.69642,209.27642,243.99642000000003,257.79642,139.13642,198.29641999999998,184.91642,181.01641999999998,179.10283,178.87642,192.37642,205.03642,209.99642000000003,206.25642,204.37642,206.00283000000002,199.93642,174.49642,216.54282999999998,170.57641999999998,180.54925,221.85642,166.31642,206.17642
480,161,0,222.47553,188.22277,219.63553,161.88277,167.49553,213.1483,177.48277,196.38277,183.05553,252.04277000000002,163.12277,209.68277,244.30277,258.30277,139.56277,198.70277,185.36276999999998,181.36276999999998,179.56277,179.33553,192.76277,205.57553000000001,210.45552999999998,206.77553,204.82277,206.65553,200.34277,174.90277,217.07553,170.96277,180.92276999999999,222.43552999999997,166.72277,206.77553
481,161,1,223.07746,188.71746000000002,220.33746000000002,162.51746,168.19746,214.17746,177.93746000000002,196.95746,183.63746,252.81746,163.71746000000002,210.17746,245.05746000000002,259.15746,140.19746,199.21746000000002,185.93746000000002,182.03746,180.19746,179.95746,193.35746,206.33746000000002,211.23746,207.59746,205.53746,207.71746000000002,201.01746,175.53746,217.91746,171.49746000000002,181.45746,223.31746,167.27746000000002,207.71746000000002
482,161,2,223.53605,189.17605,220.79605,162.97605,168.65605,214.99844,178.34101,197.41605,184.09605,253.37843999999998,164.17605,210.63605,245.49076000000002,259.70871,140.65605,199.67605,186.39605,182.49605,180.63101,180.33605,193.81605,206.79605,211.69605,208.22558,205.99605,208.30265,201.47605,175.99605,218.37605,171.95605,181.78826,224.12816,167.73605,208.20027
483,162,0,224.17652999999999,189.72109,221.26109,163.48109,169.16109,215.72109,178.80109,197.92109,184.62108999999998,254.34068,164.60109,211.04109,245.86109,260.38109,141.16109,200.10109,186.88109,183.04109,181.04109,180.80109,194.32109,207.20109,212.26109,209.14109,206.92109,209.11415,201.98109,176.42109,218.89217999999997,172.50108999999998,182.34108999999998,224.72109,168.16109,208.78108999999998
484,162,1,224.8332,190.3332,222.3532,163.8532,169.7332,217.2532,179.0932,198.5132,185.1132,255.1332,164.9932,211.5732,246.6132,261.6132,142.2332,200.5532,187.3732,183.4532,181.6164,181.3932,194.7732,208.1532,212.9132,210.0332,207.7932,209.8932,202.8732,176.9132,219.5532,173.1132,183.1532,225.7532,168.7332,209.6732
485,162,2,225.24082,190.71541000000002,222.86082000000002,164.18081999999998,170.18081999999998,217.74082,179.55257,199.00082,185.54082,255.70082000000002,165.34082,211.91541,247.26082000000002,262.14082,142.64082,201.03541,187.74081999999999,183.76082,182.16082,181.92082,195.18081999999998,208.58082,213.32082000000003,210.50082,208.40081999999998,210.26082000000002,203.27541000000002,177.26082,219.90082,173.48082,183.70082,226.26082000000002,169.12082,210.16082000000003
486,163,0,225.62843999999998,191.13922,223.32844,164.48844,170.62843999999998,218.16842999999997,179.82844,199.48844,185.96844,256.14844,165.66843,212.30844,247.84842999999998,262.74687,143.08844,201.40843999999998,188.06843,184.06843,182.48844,182.24844,195.56843,208.90843999999998,213.64844,210.92844,208.82844,210.68843999999999,203.76844,177.74844,220.26844,173.80844,184.22843,226.80844,169.42844,210.62687000000003
487,163,1,226.16766,191.62766000000002,223.82766,164.94766,171.06766000000002,218.84766000000002,180.20766,199.98766,186.46766000000002,256.66766,166.10766,212.74766,248.26766,263.44766,143.62766000000002,201.90766000000002,188.50766000000002,184.46766000000002,182.90766000000002,182.66766,195.88766,209.36766,214.08766,211.44766,209.46766000000002,211.40766000000002,204.46766000000002,178.24766,220.68882999999997,174.24766,184.64766,227.50766000000002,169.90766000000002,211.28533
488,163,2,226.73075,192.29075,224.35075,165.47075,171.77075,219.79075,180.61075,200.55075,187.09075,257.31075,166.73075,213.25075,248.79075,264.89075,144.19075,202.47075,188.97075,184.87075,183.31075,183.07075,196.37075,210.07075,214.60037000000003,212.37075,209.89075,212.13075,204.99075,178.65075,221.17075,174.77075,185.03075,228.21075,170.21075,211.8515
489,164,0,227.58997999999997,192.94998,225.04997999999998,166.00998,172.44998,220.94997999999998,180.98998,201.04998,187.52998,258.18998,167.30998,213.68998,249.22997999999998,265.46997999999996,144.66998,202.96998,189.44998,185.24999,183.84998000000002,183.60998,196.90998000000002,210.64997999999997,214.98997999999997,213.26997999999998,210.60997999999998,212.62998,205.46998,179.14998,221.68998,175.42998,185.52998,228.80997999999997,170.62998000000002,212.36997999999997
490,164,1,228.31819,193.51819,226.11819,166.69818999999998,173.35818999999998,222.05819,181.51819,201.75818999999998,188.23408999999998,259.07819,167.95819,214.49819,249.91818999999998,266.15819,145.15819,203.93819,190.17819,185.89819,184.63818999999998,184.41818999999998,197.67819,211.69818999999998,215.65819,214.11819,211.39819,213.15819,206.23819,179.79818999999998,222.25818999999998,176.33819,186.15819,229.79818999999998,171.17819,213.29818999999998
491,164,2,229.07282999999998,194.29283,226.85282999999998,167.41283,174.53283000000002,222.81283,182.13283,202.51283,188.95283,260.29283,168.75283000000002,215.33282999999997,250.31283,266.73283,145.75283000000002,204.83283,190.87283,186.59283,185.41283,185.19283000000001,198.61283,212.45282999999998,216.09283,215.27282999999997,211.79282999999998,214.11282999999997,206.85283,180.65283,222.89282999999998,177.35283,186.81283,231.01282999999998,171.63283,214.25283
492,165,0,229.61696,195.12481,227.88481000000002,168.38481000000002,175.66481000000002,223.68481,182.78481000000002,203.64481,189.52481,261.36481000000003,169.60481000000001,215.98481,250.6374,267.40481,146.58968000000002,205.86481,191.44982,187.46481,186.40481,186.16481000000002,199.74481,213.40481,216.68481,216.40481,212.48481,214.5687,207.73961,181.34481,223.96481,178.66481000000002,187.34974,231.80896,172.0174,214.98481
493,165,1,230.09755,195.75755,228.45755,169.01755,176.37755,224.39755,183.47755,204.27755,189.97755,262.23755,170.21755,216.67755,251.25755,268.21755,147.15126,206.71755,191.99755,188.17755,187.07755,186.85252,200.63755,214.25755,217.39755,216.99755,213.27755,215.37755,208.43755,182.03755,224.83755,179.21755,187.73755,232.55755,172.87755,215.63755
494,165,2,230.8703,196.2703,229.0903,169.5503,176.8303,225.0903,184.1103,204.91029,190.5303,262.8103,170.69029,217.2103,251.7303,268.8503,147.57029,207.3103,192.4903,188.75028999999998,187.5103,187.29029,201.2303,214.75028999999998,217.91029,217.47028999999998,213.79029,216.0903,208.9303,182.57029,225.3303,179.7103,188.1103,233.13029,173.35029,216.1703
495,166,0,231.32214,196.63855,229.57855,170.03607,177.19855,225.65855,184.67855,205.43855,190.95855,263.39855,171.13855,217.63855,252.25855,269.45855,147.89855,207.73855,192.93855,189.24618,187.87855,187.61855,201.69855,215.27855,218.43317000000002,218.03855,214.34427000000002,216.59855,209.33855,182.99686,225.71855,180.15855,188.53855,233.63855,173.71855,216.48618
496,166,1,231.77714,197.15714,230.07713999999999,170.33713999999998,177.55714,226.27714,185.00571000000002,205.89713999999998,191.37714,263.87714,171.55714,218.05714,252.57713999999999,270.07714,148.33713999999998,208.35714,193.37714,189.63714,188.25714,188.01713999999998,202.07713999999999,215.97714,218.71714,218.43714,214.69714,217.17713999999998,209.79713999999998,183.29713999999998,226.13714,180.61713999999998,188.89713999999998,234.19714,174.19714,217.03714
497,166,2,232.27057000000002,197.57057,230.49057000000002,170.79057,177.93028,226.77057000000002,185.49057,206.39057,191.83057,264.27057,171.95057,218.43057000000002,252.93057000000002,270.85057,148.79057,208.85057,193.89057,190.05057,188.75056999999998,188.51057,202.67057,216.81057,219.21057000000002,218.83057000000002,215.15057000000002,217.65057000000002,210.19057,183.59014,226.55057000000002,181.11057,189.31056999999998,234.65057000000002,174.69028,217.59057
498,167,0,232.7756,197.9956,230.9356,171.3156,178.2556,227.3412,185.8556,206.8956,192.2156,264.7756,172.3528,218.7956,253.2156,271.3756,149.3212,209.2956,194.2756,190.4756,189.1356,188.91187,203.1356,217.3756,219.5756,219.2756,215.7156,218.1156,210.6956,183.9556,226.9556,181.8356,189.7156,235.0756,175.0756,218.0956
499,167,1,233.17033999999998,198.49034,231.35034,171.67033999999998,178.63034,227.93034,186.29034,207.29034,192.63034,265.21034,172.81034,219.37034,253.81034,272.11034,149.77034,209.73033999999998,194.67033999999998,190.85034,189.47034,189.23017,203.59034,217.81034,220.11033999999998,219.67033999999998,216.33033999999998,218.77034,211.03034,184.35034,227.31034,182.25034,190.11033999999998,235.61033999999998,175.43034,218.57034
500,167,2,233.72893,199.00893,231.84892999999997,172.04946999999999,178.95946999999998,228.38893,186.71778999999998,207.74893,193.18893,265.76892999999995,173.28787,219.78893,254.3668,272.88892999999996,150.34787,210.16893,195.10893000000002,191.36893,189.80893,189.56893,204.24787,218.26892999999998,220.56893,220.12787000000003,216.94893,219.40787000000003,211.46892999999997,184.70893,227.73947,182.70893,190.56893,236.08892999999998,175.86893,219.12787000000003
501,168,0,234.1327,199.5154,232.3527,172.4127,179.2727,228.9927,187.0927,208.1727,193.8127,266.3927,173.7527,220.1927,255.0527,273.4527,150.8527,210.5927,195.51757,191.8327,190.1727,189.9327,204.6927,218.7527,221.0127,220.6127,217.3927,220.1327,211.9127,185.1127,228.1127,183.2327,191.0527,236.6527,176.3127,219.5927
502,168,1,234.53905,199.93905,232.75905,172.79905,179.63905,229.49905,187.63905,208.57905,194.23905,266.93905,174.17905,220.59905,255.45905,273.93905,151.27905,211.05905,195.85905,192.17905,190.57905,190.33905,205.09905,219.39905,221.41905,221.07905,217.79905,220.59905,212.35905,185.47905,228.49905,183.6881,191.45905,237.19905,176.63905,220.03714
503,168,2,234.99184,200.38092,233.14168999999998,173.19183999999998,180.01183999999998,230.31184,188.09184,209.03184,194.71184,267.59184,174.62091999999998,220.93184,255.85298999999998,274.49183999999997,151.69183999999998,211.55184,196.27184,192.59091999999998,191.09184,190.85183999999998,205.55184,220.11184,221.81184,221.55184,218.23183999999998,221.23183999999998,212.81184,185.81091999999998,229.01183999999998,184.17184,191.80092,237.65184,177.07092,220.57183999999998
504,169,0,235.52696,200.80848,233.60848,173.70848,180.34848,231.26847999999998,188.60848000000001,209.54848,195.16848000000002,268.20848,175.02848,221.24847999999997,256.14848,275.20544,152.10848000000001,211.94848,196.66848000000002,192.96848,191.58924,191.34923999999998,206.10544,220.64847999999998,222.28848,222.10848,218.70847999999998,221.78848,213.34848,186.12848,229.46847999999997,184.86848,192.28848,238.12847999999997,177.40848,221.00848
505,169,1,235.93482999999998,201.33483,234.03482999999997,174.07483,180.69483,231.87482999999997,188.99483,209.95483,195.57483,268.73483,175.51483000000002,221.65482999999998,256.55483,275.77483,152.59483,212.41483,197.13483,193.31483,191.93483,191.69483,206.55483,221.15482999999998,222.75482999999997,222.71482999999998,219.09482999999997,222.57483,213.69482999999997,186.53483,229.85483,185.33483,192.53241,238.71482999999998,177.75483,221.51483
506,169,2,236.37537000000003,201.77537,234.43537,174.45537,181.11536999999998,232.45537000000002,189.31537,210.35537000000002,196.07537,269.17537000000004,175.93537,222.05537,256.91537,276.27537,153.11536999999998,212.79537000000002,197.63537,193.73537,192.45537,192.21537,206.99537,221.55537,223.15537,223.29537000000002,219.51537000000002,223.15537,214.07269,186.89536999999999,230.23537000000002,185.73537,192.89536999999999,239.25537000000003,178.15537,222.03537000000003
507,170,0,236.82332999999997,202.29667,234.87332999999998,174.85333,181.51333,233.21332999999998,189.73333,210.77333,196.51333,269.63333,176.35333,222.43332999999998,257.27333,276.79332999999997,153.61333,213.21332999999998,198.09333,194.15333,192.83333000000002,192.59333,207.49333000000001,222.01332999999997,223.64333,223.73333,220.01332999999997,223.63332999999997,214.45333,187.31333,230.61333,186.22,193.25333,239.73667000000003,178.51333,222.53667000000002
508,170,1,237.28807,202.80807,235.26807000000002,175.20807,181.90807,233.70807000000002,190.16807,211.16807000000003,196.96806999999998,270.02807,176.76807,222.80807000000001,257.88807,277.32807,154.08807,213.72807000000003,198.56807,194.54807,193.18806999999998,192.96806999999998,207.98807,222.56807,224.16807000000003,224.12807,220.56807,224.10807000000003,214.76807000000002,187.70807,231.00807000000003,186.72807,193.64807,240.30614,178.82807,223.16615
509,170,2,237.84862,203.28862,235.64862000000002,175.58862,182.26862,234.30862000000002,190.56861999999998,211.56862,197.36862,270.44862,177.24862,223.17621,258.30862,278.14862,154.46862,214.26862000000003,198.94862,195.08862,193.57931000000002,193.34861999999998,208.52862,223.10862000000003,224.58862000000002,224.52862000000002,221.10862000000003,224.58862000000002,215.12862,188.06861999999998,231.40862,187.14862,193.96862,240.74862000000002,179.22862,223.68862000000001
510,171,0,238.25432999999998,203.65433000000002,236.01432999999997,175.91433,182.57433,234.81432999999998,190.93433000000002,211.93433,197.77433,270.83432999999997,177.61433,223.47432999999998,258.64217,278.61433,154.79433,214.63432999999998,199.31433,195.45433,193.87433000000001,193.63433,209.03866000000002,223.59432999999999,224.97432999999998,224.91866000000002,221.51432999999997,224.97432999999998,215.43433,188.39433,231.77433,187.53433,194.33433,241.21433,179.55433,224.15433
511,171,1,238.62585,204.02585,236.38585,176.26585,182.92585,235.44585,191.30585,212.30585,198.18585,271.44585,177.98585,223.88585,258.94585,279.14585,155.16585,215.08585,199.72585,195.82585,194.23792,193.99793,209.62585,223.98585,225.36585,225.30585,221.92585,225.50585,215.80585,188.72585,232.28585,187.88585,194.72585,241.66585,179.90585,224.58585
512,171,2,239.09864,204.47863999999998,236.79863999999998,176.65864,183.25863999999999,235.99864,191.68431999999999,212.75863999999999,198.65864,271.99863999999997,178.39864,224.19863999999998,259.33864,279.59864,155.61864,215.53864,200.17864,196.25863999999999,194.59955,194.36432,210.31864,224.39864,225.81432,225.73864,222.45432000000002,226.03864,216.13863999999998,189.11864,232.87864,188.37864,195.13863999999998,242.17864,180.37864,225.09864
513,172,0,239.55142999999998,204.85143,237.19142999999997,177.03143,183.61143,236.45143,191.97143,213.21142999999998,199.09143,272.43143,178.79143,224.51143,259.69142999999997,280.03143,156.05143,216.01143,200.53143,196.61143,194.99143,194.75143,210.87142999999998,224.81142999999997,226.23071000000002,226.17143,222.83142999999998,226.53142999999997,216.53142999999997,189.47143,233.39142999999999,188.79143,195.69143,242.63143,180.79143,225.55142999999998
514,172,1,240.08095,205.36095,237.60698,177.38095,184.00095,237.08095,192.30095,213.82095,199.68095,273.02095,179.24095,224.94095,260.30095,280.50095,156.48095,216.66095,200.92819,197.10095,195.42095,195.20095,211.60095,225.38095,226.70095,226.73548,223.44095,227.10095,217.06095,189.86095,233.94095,189.27548000000002,196.20095,243.12095,181.26698000000002,226.04095
515,172,2,240.35242999999997,205.75243,238.03242999999998,177.89243000000002,184.39243000000002,237.63242999999997,192.65243,214.37242999999998,200.13243,273.55242999999996,179.59243,225.35242999999997,260.69121,281.01243,156.87243,217.03242999999998,201.29243,197.61243000000002,195.75243,195.51243,212.13242999999997,225.87242999999998,227.15242999999998,227.09242999999998,223.77121,227.47242999999997,217.31242999999998,190.13243,234.38121,189.69243,196.69243,243.61243,181.6114,226.51243
516,173,0,240.63937,206.07936999999998,238.45936,178.19937,184.73936,238.03937000000002,192.97937,214.99937000000003,200.49937,274.11937,179.95936,225.79936,261.01936,281.59936,157.25937,217.41937000000001,201.61936,198.13936999999999,196.09937,195.85936999999998,212.52733999999998,226.19937000000002,227.49937000000003,227.43937000000003,224.13937,227.79936,217.69937000000002,190.49937,234.75937000000002,190.13936999999999,197.21937,244.05937000000003,181.91937,226.97937000000002
517,173,1,241.11923,206.45923,238.79923,178.47686000000002,185.11923000000002,238.53462000000002,193.39973999999998,215.53922999999998,201.15923,274.75923,180.31923,226.10641,261.51974,282.15923,157.65923,217.79923,202.03923,198.55923,196.43923,196.21923,212.91462,226.57923,227.95923,227.81922999999998,224.61923,228.18641000000002,218.17973999999998,190.82641,235.21922999999998,190.42461,197.59308000000001,244.55922999999999,182.21923,227.45923
518,173,2,241.69846,206.83846,239.19846,178.63846,185.63846,239.01846,193.77846,216.03846000000001,201.63846,275.25846,180.71846000000002,226.47846,262.09846,282.89846,158.15846000000002,218.17846,202.46423000000001,198.95846,196.95846,196.73846,213.38422999999997,226.97846,228.45846,228.25846,225.09846000000002,228.53846000000001,218.51846,191.23846,235.73846,190.79846,198.05846,245.09846000000002,182.75846,228.03846000000001
519,174,0,242.11447,207.25447,239.63447000000002,179.01447,186.09447,239.49447,194.09447,216.51447000000002,202.07447,275.69447,181.11446999999998,226.79447000000002,262.41447,283.39447,158.73447,218.56222999999997,202.85447,199.31447,197.45447,197.21447,213.85447000000002,227.39447,228.95447000000001,228.69447000000002,225.53447000000003,228.89447,218.93447,191.55223,236.21447,191.17223,198.47447,245.55447,183.11446999999998,228.51447000000002
520,174,1,242.62726,207.78726,240.08726000000001,179.46726,186.46726,240.14726000000002,194.46726,216.96726,202.58726000000001,276.22726,181.54726000000002,227.14726000000002,262.94726,283.86726,159.16726,218.94726,203.20726000000002,199.68726,197.92726000000002,197.68726,214.44726,227.84726,229.40726,229.12726,226.00726,229.44726,219.30726,191.96726,236.64726000000002,191.60726,198.90726,246.04726000000002,183.52145,229.04451
521,174,2,242.93233999999998,208.13234,240.43233999999998,179.81233999999998,186.77233999999999,240.51234,194.79234,217.29234,202.93233999999998,276.61234,181.87233999999998,227.43233999999998,263.27234,284.31234,159.49233999999998,219.27233999999999,203.53233999999998,199.95234,198.27233999999999,198.03233999999998,214.77233999999999,228.23234,229.73234,229.45234,226.39234,229.77233999999999,219.57234,192.25234,237.05234,192.01234,199.29234,246.47234,183.79234,229.43233999999998
522,175,0,243.28287999999998,208.48644,240.78644,179.92643999999999,187.12644,240.88644,195.08643999999998,217.64643999999998,203.30643999999998,276.98644,182.26644,227.78644,263.60643999999996,284.78643999999997,159.90288,219.62644,203.86643999999998,200.22644,198.64643999999998,198.40644,215.12644,228.54644,230.06644,229.80643999999998,226.80288,230.12644,219.92643999999999,192.54644,237.44644,192.38644,199.64643999999998,246.94644,184.10644,229.90644
523,175,1,243.67537000000002,208.83536999999998,241.15537,180.09537,187.45537,241.25537000000003,195.45537,218.03537000000003,203.79537,277.55537000000004,182.60075,228.05537,263.97537,285.23537000000005,160.31537,220.01537000000002,204.17537,200.49537,199.03537,198.79537,215.50075,228.89537,230.43537,230.17537000000002,227.21537,230.51537000000002,220.19537000000003,192.80268999999998,237.81537000000003,192.73537,200.01537,247.43537,184.41537,230.33537
524,175,2,244.12172,209.22172,241.65689,180.46171999999999,187.84172,241.72172,195.84172,218.44172000000003,204.26516999999998,277.96172,183.02172,228.38172000000003,264.40172,285.68172000000004,160.79345,220.60172000000003,204.58172,200.86172,199.38172,199.14172,216.08172000000002,229.28172,230.86172000000002,230.61345,227.68172,230.97345,220.58172000000002,193.18171999999998,238.30172000000002,193.14172,200.42172,247.92172000000002,184.82172,230.82172000000003
525,176,0,244.63066,209.61066,242.13066,180.81066,188.23066,242.15066000000002,196.16033000000002,218.83066000000002,204.67066,278.51066000000003,183.40033,228.63066,264.69066000000004,286.11066,161.23066,221.03066,204.97021999999998,201.21066000000002,199.79066,199.57066,216.65066000000002,229.59066,231.41066,231.05066000000002,228.17066,231.43066000000002,220.93066000000002,193.53066,238.83066000000002,193.47066,200.83066000000002,248.39066,185.21066000000002,231.25066
526,176,1,245.28023,210.08022999999997,242.60022999999998,181.28023000000002,188.66023,242.86022999999997,196.60023,219.26022999999998,205.22023000000002,279.18023,183.90023,229.06023,265.42023,286.62023,161.70023,221.46022999999997,205.32023,201.62023,200.36023,200.14023,217.38022999999998,230.07045,231.92022999999998,231.54022999999998,228.70022999999998,232.12023,221.46022999999997,193.96023,239.33045,193.90023,201.22023000000002,248.86022999999997,185.60023,231.72023
527,176,2,245.51111,210.47111,242.93111000000002,181.60056,188.99111000000002,243.25111,197.07111,219.59111000000001,205.59111000000001,279.63111000000004,184.23111,229.53111,265.75111,287.27111,162.31111,221.83111,205.75111,201.95111,200.58056000000002,200.35111,218.29111,230.51111,232.27111000000002,231.93111000000002,229.13111,232.45111,221.71111000000002,194.17111,239.83111,194.35111,201.67111,249.29111,185.93111000000002,232.09111000000001
528,177,0,245.87682999999998,210.83683,243.29682999999997,181.93683000000001,189.35682,243.69682000000003,197.55683,219.95682999999997,206.05683,280.27682000000004,184.59683,230.35682000000003,266.27682000000004,287.87683,162.95683,222.31682,206.17683,202.42365,201.01683,200.77683000000002,219.03682,230.95682999999997,232.78365,232.41682000000003,229.68365,233.07682999999997,222.19682000000003,194.53341,240.37682999999998,194.79683,202.13682,249.85682000000003,186.37683,232.53682
529,177,1,246.38083999999998,211.35542,243.82084,182.35542,189.91541999999998,244.25542000000002,198.01542,220.41542,206.56626,280.88626,184.99542,231.17542000000003,266.79542000000004,288.45542,163.41541999999998,222.83542000000003,206.89542,202.97541999999999,201.47541999999999,201.23542,220.07542,231.41542,233.51542,233.07542,230.30084,233.91542,222.75542000000002,194.95542,241.01542,195.25542,202.59542,250.41542,186.83542,233.05542000000003
530,177,2,246.93469,211.71469,244.37469,182.65469,190.19468999999998,244.81468999999998,198.53468999999998,220.73469,207.15469,281.53469,185.35468999999998,231.83469,267.49469,288.95468999999997,164.39469,223.21469,207.33469,203.33469,201.83469,201.59468999999999,220.71469,231.75468999999998,233.85468999999998,233.51469,230.71469,234.63468999999998,223.09468999999999,195.27469,241.47468999999998,195.59468999999999,203.01469,250.85468999999998,187.39469,233.55469
531,178,0,247.48557999999997,212.10557999999997,244.84557999999998,183.00558,190.50558,245.32557999999997,198.94558,221.06557999999998,207.62558,282.04558,185.78558,232.38557999999998,267.88558,289.42557999999997,164.84558,223.58558,207.84558,203.64558,202.22558,201.98558,221.12557999999999,232.12557999999999,234.32116000000002,233.90558,231.16557999999998,234.96558,223.44557999999998,195.62558,241.94557999999998,195.96558000000002,203.48116000000002,251.28557999999998,187.82558,234.10116000000002
532,178,1,247.98676,212.60676,245.46676000000002,183.36676,190.86676,245.76676,199.34676000000002,221.50676,208.06676000000002,282.48676,186.18676000000002,232.86676,268.46676,289.88351,165.44676,223.98676,208.32676,204.04676,202.58676,202.36676,221.56676000000002,232.50676,234.80352000000002,234.37703,231.64676,235.44351,223.80676,196.06676000000002,242.38676,196.36676,203.96352,251.78676000000002,188.16676,234.60676
533,178,2,248.40862,213.00862,245.94862,183.62861999999998,191.20862,246.30722999999998,199.78862,221.80862000000002,208.60862,282.92862,186.56861999999998,233.16862000000003,268.88862,290.36862,165.88862,224.36862000000002,208.72862,204.36862,202.98723,202.74862,222.06862,232.90862,235.16862000000003,234.76862000000003,232.04862000000003,235.76862000000003,224.10862000000003,196.38862,242.82862000000003,196.66862,204.32862,252.16862000000003,188.52862,235.10862000000003
534,179,0,248.86789,213.42789,246.44789,183.94789,191.52788999999999,246.82577999999998,200.18788999999998,222.12788999999998,209.06788999999998,283.38788999999997,186.94789,233.56788999999998,269.30789,290.86789,166.34788999999998,224.78789,209.18788999999998,204.66789,203.36789,203.12788999999998,222.48789,233.30789,235.66789,235.16789,232.50789,236.18788999999998,224.42789,196.80789,243.28789,197.08789,204.76789,252.60789,188.90788999999998,235.64789
