,measure_number,beat_number,pid1263b-12,pid52932-24,pid5667249-22,pid5667271-05,pid5667274b-06,pid58917-06,pid9048b-16,pid9049b-12,pid9050b-12,pid9054b-12,pid9055b-12,pid9056-07,pid9058b-12,pid9059b-16,pid9060b-10,pid9061b-09,pid9062b-15,pid9063b-16,pid9064-21,pid9066b-12,pid9068-20,pid9069-12,pid9070b-24,pid9072b-16,pid9074g-12,pid9075b-12,pid9085-16,pid9086-13,pid9088-22,pid9089-07,pid9090-21,pid9093b-18,pid9094b-12,pid9097-24,pid9099b-16,pid9101c-06,pid9102-07,pid9103-20,pid9104b-12,pid9111b-14,pid9116-20,pid9118b-16,pid9119-14,pid9121-07,pid9124-13,pid9127-06,pid9129-17,pid9130-11,pid9138b-12,pid9139b-12,pid9153b-12,pid915412b-21,pid9166l-10,pid9170b-12,pid9172-10,pid9174b-12,pid918713-20,pid918805-02,pid918812-13,pid918904-12,pid9190-09,pid9192b-12
109,38,0,54.986077,51.226077000000004,55.206077,44.166077,56.906077,64.526077,55.826077000000005,57.026077,57.446077,49.146077000000005,58.706077,51.926077,61.546077000000004,60.406077,53.366077000000004,61.546077000000004,61.966077,56.406077,60.966077,66.126077,50.906077,62.146077000000005,44.906077,52.406077,57.706077,52.166077,61.546077000000004,58.046077000000004,55.006077000000005,50.146077000000005,51.846077,54.878039,62.786077,50.046077000000004,57.566077,57.686077000000004,40.946077,52.446077,57.226077000000004,60.106077,53.906077,56.986077,48.826077000000005,54.746077,59.166077,57.346077,62.226077000000004,69.186077,55.066077,53.466077,58.826077000000005,58.646077000000005,48.366077000000004,54.786077,51.866077000000004,49.726077000000004,54.866077000000004,58.51823100000001,59.166077,57.906077,51.146077000000005,55.822154000000005
110,38,1,55.663628,51.703628,55.503628000000006,44.623628000000004,57.403628000000005,65.28362800000001,56.543628000000005,57.663628,57.903628000000005,49.543628000000005,59.223628000000005,52.363628000000006,62.043628000000005,61.043628000000005,53.843628,62.023628,62.943628000000004,56.943628000000004,61.703628,66.663628,51.537256,63.103628,45.363628000000006,52.823628,58.243628,52.703628,62.143628,58.623628000000004,55.503628000000006,50.557256,52.383628,55.283628,63.523628,50.543628000000005,58.163628,58.263628000000004,41.463628,52.983628,57.783628,60.743628,54.423628,57.663628,49.243628,55.197256,59.703628,57.863628000000006,62.703628,69.737256,55.543628000000005,54.123628000000004,59.303628,59.283628,48.923628,55.283628,52.268938,50.403628000000005,55.523628,59.230883999999996,59.683628000000006,58.443628000000004,51.803628,56.483628
111,38,2,56.078322,52.018322,55.838322,44.998321999999995,57.738322,65.678322,56.958321999999995,58.058322,58.258322,49.878322,59.578322,52.698322,62.398322,61.498321999999995,54.346644,62.358321999999994,63.438322,57.278321999999996,62.138321999999995,66.938322,51.958321999999995,63.478322,45.658322,53.158322,58.698322,53.138321999999995,62.518322,59.038321999999994,55.838322,50.898322,52.678321999999994,55.618322,63.978322,50.878322,58.558322,58.598321999999996,41.698322,53.318321999999995,58.138321999999995,61.058322,54.758322,57.998321999999995,49.538321999999994,55.658322,59.998321999999995,58.198322,63.078322,70.298322,55.878322,54.523288,59.678321999999994,59.758322,49.318321999999995,55.618322,52.518322,50.846644,55.958321999999995,59.618322,59.958321999999995,58.778321999999996,52.138321999999995,56.918321999999996
112,39,0,56.52934200000001,52.369341999999996,56.149342000000004,45.549341999999996,58.049342,66.169342,57.429342000000005,58.449342,58.629342,50.229341999999995,60.049342,53.049342,62.809342,61.929342000000005,54.809342,62.70934200000001,63.829342000000004,57.649342000000004,62.47786800000001,67.309342,52.349342,63.949342,46.029342,53.52934200000001,59.229342,53.52934200000001,62.889342000000006,59.449342,56.20934200000001,51.289342,53.02934200000001,55.929342000000005,64.369342,51.269342,58.988685,58.969342000000005,42.029342,53.689342,58.509342000000004,61.369342,55.129342,58.369342,49.849342,56.02934200000001,60.369342,58.549342,63.429671,70.789342,56.229342,55.02934200000001,60.049342,60.129342,49.808685,55.969342000000005,52.809342,51.249342,56.34934200000001,60.089342,60.329342000000004,59.229342,52.549342,57.428027
113,39,1,56.896689,52.736689,56.476689,46.156689,58.676689,66.576689,57.876689,58.956689000000004,59.016689,50.656689,60.556689,53.456689000000004,63.256689,62.436689,55.276689000000005,63.116689,64.336689,58.056689,62.796689,68.096689,52.896689,64.516689,46.396689,53.916689,59.836689,54.076689,63.376689,59.876689,56.596689000000005,51.716689,53.476689,56.276689000000005,64.876689,51.676689,59.496689,59.396689,42.396689,54.056689,59.056689,61.716689,55.516689,58.736689,50.196689,56.416689,60.736689,58.936689,63.896689,71.263379,56.636689000000004,55.636689000000004,60.516689,60.536689,50.236689,56.336689,53.196689,51.656689,56.756689,60.596689000000005,60.716689,59.656689,52.976689,57.856689
114,39,2,57.4322,53.1722,56.8922,46.9922,59.1322,67.0122,58.3322,59.394399,59.5122,51.0322,61.054399,53.9322,63.7322,62.9722,55.7722,63.5122,64.818798,58.4322,63.1722,68.7522,53.4322,65.1922,46.6722,54.2722,60.4722,54.5322,63.8122,60.3322,57.0522,52.0922,53.8922,56.6522,65.2522,52.1322,59.9122,59.7922,42.7722,54.4322,59.4522,62.0922,55.8922,59.1122,50.5522,56.7522,61.0722,59.3122,64.2722,71.7922,56.9522,56.0322,60.9322,61.0122,50.6122,56.7122,53.4922,52.0722,57.1522,61.0322,61.0322,60.0322,53.3522,58.3322
115,40,0,57.977256000000004,53.577256000000006,57.27725600000001,47.537256,59.537256000000006,67.611769,58.91725600000001,59.91725600000001,59.977256000000004,51.437256,61.477256000000004,54.31725600000001,64.437256,63.517256,56.237256,63.877256,65.437256,58.837256000000004,63.557256,69.217256,53.99725600000001,65.857256,47.057256,54.63725600000001,61.017256,55.17725600000001,64.344512,60.81725600000001,57.877256,52.49725600000001,54.237256,56.937256000000005,65.69725600000001,52.517256,60.477256000000004,60.35725600000001,43.157256,54.837256000000004,59.99725600000001,62.437256000000005,56.337256000000004,59.59725600000001,50.917256,57.17725600000001,61.617256000000005,59.67725600000001,64.677256,72.297256,57.297256000000004,56.537256000000006,61.41725600000001,61.59725600000001,51.251769,57.117256000000005,53.81725600000001,52.59176899999999,57.657256000000004,61.59725600000001,61.59725600000001,60.517256,53.797256000000004,58.85725600000001
116,40,1,58.390884,53.890884,57.53088399999999,47.910884,59.950883999999995,68.110884,59.35088399999999,60.510884,60.390884,51.830884000000005,61.810883999999994,54.690884,65.110884,64.130884,56.690884,64.20044200000001,65.830884,59.210884,63.870884,69.65088399999999,54.470884,66.610884,47.510884000000004,55.010884,61.430884,55.810883999999994,64.770884,61.230883999999996,58.330884,52.870884,54.610884,57.230883999999996,66.190884,52.830884,60.970884,60.730883999999996,43.430884000000006,55.210884,60.370884,62.730883999999996,56.710884,60.070884,51.290884000000005,57.550883999999996,61.970884,60.00044200000001,65.030884,72.710884,57.670883999999994,56.930884,61.810883999999994,62.150884,51.650884000000005,57.550883999999996,54.110884,52.990883999999994,58.090883999999996,62.230883999999996,61.970884,60.990883999999994,54.190884,59.330884
117,40,2,58.848934,54.268933999999994,57.968934,48.288934000000005,60.508933999999996,68.488934,59.828934,60.98893399999999,60.828934,52.248934000000006,62.208934,55.088933999999995,65.848934,64.728934,57.268933999999994,64.568934,66.568934,59.588933999999995,64.24893399999999,70.10893399999999,54.967868,67.128934,47.879467,55.379467000000005,61.927868000000004,56.348934,65.148934,61.648934,58.748934,53.268933999999994,54.98893399999999,57.548933999999996,66.60893399999999,53.188933999999996,61.348934,61.168934,43.848934,55.588933999999995,60.808933999999994,63.108934,57.088933999999995,60.508933999999996,51.628934,57.908933999999995,62.308933999999994,60.368933999999996,65.448934,73.288934,58.088933999999995,57.328934,62.288934,62.648934,52.068934000000006,57.98893399999999,54.408933999999995,53.468934,58.508933999999996,62.688933999999996,62.288934,61.348934,54.588933999999995,59.768933999999994
118,41,0,59.319093,54.53909300000001,58.199698,48.639093,60.764849,68.839093,60.31454599999999,61.319093,61.199093000000005,52.479093000000006,62.53909300000001,55.379093000000005,66.199093,65.16818599999999,57.61303100000001,64.87227299999999,67.03909300000001,59.919093000000004,64.559093,70.439093,55.35909300000001,67.67909300000001,48.199093,55.699093000000005,62.299093000000006,56.699093000000005,65.479093,61.919093000000004,59.11909300000001,53.559093000000004,55.319093,57.799093000000006,67.019093,53.519093000000005,61.679093,61.57909300000001,44.179093,55.799093000000006,61.35909300000001,63.43909300000001,57.43909300000001,60.979093000000006,51.899093,58.199093000000005,62.639093,60.659093000000006,65.779093,73.639093,58.38454599999999,57.659093000000006,62.599093,62.864546,52.319093,58.279093,54.659093000000006,53.779093,58.839093000000005,63.139093,62.61909300000001,61.61909300000001,55.059093000000004,60.03909300000001
119,41,1,59.982812,55.042812,58.602812,49.102812,61.562812,69.462812,60.862812,62.082812,61.815624,53.042812,63.062812,55.902812,66.842812,65.822812,58.162812,65.222812,67.762812,60.522812,65.202812,71.28281199999999,55.962812,68.622812,48.582812,56.182812,62.962812,57.342812,66.042812,62.522812,59.842812,54.122811999999996,55.922812,58.302812,67.742812,53.982812,62.222812,62.162812,44.642812,56.481246999999996,61.902812,64.142812,57.962812,61.542812,52.442811999999996,58.702812,62.962812,61.162812,66.262812,74.255624,58.842812,58.162812,63.222812,63.302812,52.922812,58.962812,55.102812,54.282812,59.243203,63.962812,62.942811999999996,62.162812,55.642812,60.642812
120,41,2,60.552608,55.552608,59.101304000000006,49.492608000000004,62.232608,70.181304,61.37260799999999,62.792607999999994,62.412608,53.572607999999995,63.732608,56.33260799999999,67.41260799999999,66.512608,58.732608,65.77260799999999,68.332608,61.092608,65.792608,71.792608,56.572607999999995,69.41260799999999,48.764379,56.661304,63.681304000000004,57.992608,66.452608,63.06130400000001,60.492608,54.612607999999994,56.37260799999999,58.814522,68.35260799999999,54.472607999999994,62.87260799999999,62.83260799999999,45.152608,57.19260799999999,62.552608,64.952608,58.552608,62.132608,53.052608,59.172608,63.292607999999994,61.74130400000001,66.652608,74.892608,59.172608,58.572607999999995,63.812608,63.83260799999999,53.441304,59.632608,55.452608,54.87260799999999,59.712607999999996,64.63260799999999,63.272608,62.612607999999994,56.161304,61.212607999999996
121,42,0,61.294739,56.234739000000005,59.386793999999995,49.834739,62.914739000000004,70.774739,62.054739,63.594739000000004,63.174739,54.314739,64.474739,56.914739000000004,67.734739,67.414739,59.114739,66.494739,69.07473900000001,61.834739,66.534739,72.534739,57.314739,70.154739,49.194739,57.394739,64.414739,58.734739000000005,66.894739,63.534739,61.274739000000004,55.195592000000005,56.914739000000004,59.294739,69.094739,54.914739000000004,63.614739,63.554739,45.754739,57.934739,63.254739,65.814739,59.132369999999995,62.994739,53.421546,59.914739000000004,63.834739,62.234739000000005,67.214739,75.534739,59.794739,59.174739,64.314739,64.57473900000001,54.114739,60.134739,55.834739,55.614739,60.434739,65.494739,63.794739,63.214739,56.894739,61.854739
122,42,1,61.92995500000001,56.869955000000004,59.92995500000001,50.349955,63.589955,71.449955,62.769955,64.669955,63.70995500000001,55.129955,65.449955,57.384989000000004,68.569864,68.469955,59.689955000000005,67.009955,70.04995500000001,62.509955000000005,67.309955,73.309955,58.009955000000005,71.829955,49.949954999999996,57.756652,65.029955,59.829955000000005,67.529955,64.149955,61.894989,55.70995500000001,57.489955,59.559992,70.06995500000001,55.38995500000001,64.449955,64.359977,46.119977,58.52995500000001,63.92995500000001,66.789955,59.729955000000004,63.649955000000006,53.849955,60.52995500000001,64.029955,62.949955,67.54995500000001,76.149955,60.229955000000004,59.729955000000004,64.949955,65.369955,54.669955,60.74995500000001,56.132217000000004,56.309955,61.049955000000004,66.149955,64.009955,63.70995500000001,57.729955000000004,62.409864
123,42,2,62.293831999999995,57.213832,60.293831999999995,50.633832,63.95383199999999,71.833832,63.09383199999999,65.17766400000001,64.09383199999999,55.533832,65.81383199999999,57.73383199999999,68.973832,69.193832,60.153831999999994,67.333832,70.433832,62.893831999999996,67.713832,73.61383199999999,58.41383199999999,72.213832,50.253832,58.073831999999996,65.53383199999999,60.293831999999995,67.89383199999999,64.513832,62.23383199999999,56.073831999999996,57.813832,59.853832,70.45383199999999,55.77383199999999,64.89383199999999,64.67383199999999,46.431915999999994,58.853832,64.25383199999999,67.09383199999999,60.09383199999999,63.973831999999994,54.173832,60.893831999999996,64.353832,63.313832,67.913832,76.653832,60.513831999999994,60.073831999999996,65.273832,65.777664,55.041916,61.113831999999995,56.37383199999999,56.833831999999994,61.393831999999996,66.553832,64.333832,64.071916,58.073831999999996,62.793831999999995
124,43,0,62.653016,57.63603199999999,60.613016,50.993016,64.333016,72.253016,63.493016000000004,65.673016,64.533016,55.873016,66.233016,58.113016,69.393016,69.733016,60.573016,67.73150799999999,70.833016,63.313016000000005,68.233016,73.913016,58.833016,72.853016,50.553016,58.493016000000004,65.953016,60.793016,68.273016,64.893016,62.633016000000005,56.453016000000005,58.113016,60.153016,71.01301600000001,56.173016000000004,65.31603199999999,65.053016,46.753015999999995,59.373016,64.673016,67.43301600000001,60.473016,64.313016,54.533016,61.253016,64.71301600000001,63.693016,68.29301600000001,77.113016,60.833016,60.453016000000005,65.673016,66.273016,55.373016,61.473016,56.653016,57.213016,61.793016,66.973016,64.693016,64.43301600000001,58.533016,63.153016
125,43,1,63.266484999999996,58.126484999999995,60.906484999999996,51.366485,64.766485,72.786485,63.926485,66.386485,64.946485,56.226485,66.786485,58.546485,69.82648499999999,70.346485,60.986484999999995,68.006485,71.266485,63.686485,68.686485,74.346485,59.306484999999995,73.46648499999999,50.926485,58.848243000000004,66.386485,61.446484999999996,68.786485,65.306485,62.946484999999996,56.806484999999995,58.53824300000001,60.486484999999995,71.46648499999999,56.506485,65.978243,65.506485,47.146485,59.866485,65.24648499999999,67.82648499999999,60.966485,64.786485,54.878243000000005,61.646485,65.086485,64.018243,68.666485,77.566485,61.226485,60.906484999999996,66.086485,66.726485,55.906484999999996,61.862162,56.978243000000006,57.606485,62.126484999999995,67.446485,65.066485,64.886485,59.026485,63.706485
126,43,2,63.633968,58.553968000000005,61.333968000000006,51.773967999999996,65.41396800000001,73.253968,64.43396800000001,67.05396800000001,65.453968,56.71396800000001,67.333968,58.953968,70.333968,71.013968,61.593968000000004,68.453968,71.733968,64.13396800000001,69.13396800000001,74.793968,59.773968,74.35396800000001,51.413968,59.25396800000001,66.91396800000001,61.993968,69.233968,65.737937,63.39396800000001,57.21396800000001,58.953968,60.89396800000001,71.91396800000001,56.953968,66.453968,65.93396800000001,47.513968,60.333968000000006,65.71396800000001,68.313968,61.53396800000001,65.173968,55.29396800000001,62.11396800000001,65.473968,64.453968,69.113968,78.113968,61.593968000000004,61.353968,66.55396800000001,67.13396800000001,56.373968000000005,62.29396800000001,57.29396800000001,58.013968000000006,62.553968000000005,67.93396800000001,65.43396800000001,65.27396800000001,59.453968,64.253968
127,44,0,63.988526,58.908526,61.668526,52.128526,65.748526,73.688526,64.968526,67.508526,65.848526,57.088526,67.748526,59.288526,70.707052,71.548526,61.988526,68.728526,72.12852600000001,64.48852600000001,69.388526,75.108526,60.168526,74.968526,51.708526,59.608526,67.308526,62.408526,69.608526,66.108526,63.848526,57.568526,59.208526,61.168526,72.308526,57.308526,66.828526,66.288526,47.828526000000004,60.708526,66.068526,68.608526,61.888526,65.508526,55.588526,62.468526000000004,65.768526,64.808526,69.448526,78.528526,61.968526000000004,61.728526,66.848526,67.448526,56.688526,62.628526,57.568526,58.348526,62.948526,68.328526,65.748526,65.62852600000001,59.808526,64.648526
128,44,1,64.391338,59.291338,61.971338,52.511338,66.231338,74.131338,65.391338,68.131338,66.331338,57.611338,68.151338,59.691338,71.131338,72.191338,62.411338,69.09133800000001,72.671338,64.891338,69.711338,75.691338,60.671338,75.571338,52.051338,59.971338,67.771338,63.031338,70.09133800000001,66.59133800000001,64.260669,57.951338,59.611338,61.495334,72.751338,57.651338,67.211338,66.851338,48.151338,61.091338,66.471338,68.900669,62.271338,66.011338,55.931338000000004,62.837113,66.100334,65.171338,69.851338,79.111338,62.331338,62.171338,67.251338,67.851338,57.151338,63.011338,57.871338,58.731338,63.337113,68.851338,66.080334,66.080669,60.211338,65.131338
129,44,2,64.839297,59.674649,62.374649,52.874649,66.614649,74.574649,65.834649,68.634649,66.714649,58.134648999999996,68.534649,60.054649,71.574649,72.694649,62.914649,69.454649,73.374649,65.274649,70.094649,76.114649,61.174649,76.374649,52.434649,60.354649,68.214649,63.494649,70.474649,66.974649,64.634649,58.334649,59.954648999999996,61.794649,73.174649,58.034649,67.594649,67.314649,48.534649,61.414649,66.894649,69.274649,62.634648999999996,66.414649,56.314648999999996,63.194649,66.434649,65.514649,70.274649,79.514649,62.694649,62.614649,67.634649,68.122324,57.534649,63.394649,58.154649,59.094649,63.674649,69.394649,66.394649,66.414649,60.594649,65.574649
130,45,0,65.313152,59.933152,62.673152,53.181576,66.893152,74.873152,66.153152,68.993152,67.053152,58.391576,68.873152,60.333152,71.85315200000001,73.153152,63.164384,69.71315200000001,73.673152,65.57315200000001,70.373152,76.513152,61.533152,76.933152,52.713152,60.613152,68.533152,63.833152,70.753152,67.273152,64.953152,58.853152,60.273152,62.096304,73.581576,58.353152,67.913152,67.633152,48.773152,61.673152,67.253152,69.533152,62.913152000000004,66.71315200000001,56.590788,63.493152,66.693152,65.771576,70.57315200000001,79.893152,62.973152,62.953152,67.933152,68.35315200000001,57.833152,63.713152,58.40438399999999,59.353152,63.900788,69.693152,66.664384,66.71315200000001,60.953152,65.85315200000001
131,45,1,65.819138,60.419138000000004,63.159138,53.639138,67.699138,75.639138,66.699138,69.679138,67.559138,58.824569,69.379138,60.859138,72.439138,73.879138,63.879138,70.179138,74.479138,66.059138,70.979138,77.119138,62.079138,77.719138,53.219138,61.039138,69.039138,64.439138,71.279138,67.75913800000001,65.619138,59.359138,60.799138,62.499138,74.219138,58.839138,68.439138,68.199138,49.239138,62.359138,67.819138,70.139138,63.399138,67.248277,57.079138,63.899138,67.039138,66.219138,71.026379,80.439138,63.334568999999995,63.399138,68.419138,68.739138,58.339138,64.199138,58.799138,59.879138,64.359138,70.619138,66.999138,67.199138,61.439138,66.419138
132,45,2,66.42322,60.90322,63.663219999999995,54.04322,68.44322,76.30322,67.38322,70.38322,68.16322,59.243219999999994,69.96321999999999,61.343219999999995,72.98321999999999,74.56322,64.50322,70.66966,75.26321999999999,66.52322,71.66322,77.86322,62.703219999999995,78.62321999999999,53.94322,61.563219999999994,69.76321999999999,65.08322,71.70322,68.26321999999999,66.24322,59.82321999999999,61.26322,62.96321999999999,74.86322,59.32321999999999,69.04321999999999,68.84322,49.88322,63.08322,68.42322,70.74322,63.86322,67.86322,57.68322,64.36322,67.36322,66.72322,71.48321999999999,81.08322,63.72322,63.90322,68.92322,69.22322,58.90322,64.78322,59.123219999999996,60.42321999999999,64.84322,71.36322,67.34322,67.66322,61.983219999999996,66.90966
133,46,0,66.751837,61.351836999999996,63.971837,54.291837,68.771837,76.66102,67.731837,70.951837,68.711837,59.471837,70.371837,61.673673,73.311837,75.211837,64.851837,71.011837,76.011837,66.851837,71.991837,78.19183699999999,63.251837,79.531837,54.411837,61.911837,70.331837,65.713673,72.111837,68.731837,66.911837,60.151837,61.611837,63.291837,75.311837,59.611837,69.63734699999999,69.49734699999999,50.211837,63.551837,68.911837,71.077347,64.19183699999999,68.19551,58.011837,64.69183699999999,67.631837,67.091837,71.811837,81.531837,64.003946,64.371837,69.453673,69.631837,59.251837,65.111837,59.371837,60.871837,65.311837,71.931837,67.63091800000001,68.01550999999999,62.535509999999995,67.33551
134,46,1,67.198243,61.926485,64.306485,54.666484999999994,69.60648499999999,77.32648499999999,68.24648499999999,71.666485,69.166485,59.786485,71.006485,62.166484999999994,73.766485,75.946485,65.366485,71.46648499999999,76.866485,67.306485,72.408243,78.586485,63.766484999999996,80.266485,54.926485,62.366485,70.986485,66.446485,72.60648499999999,69.306485,67.366485,60.666484999999994,62.046485,63.608243,75.766485,60.186485,70.32648499999999,70.166485,50.635495,64.042162,69.426485,71.666485,64.646485,68.766485,58.386485,65.166485,67.986485,67.566485,72.266485,82.226485,64.426485,64.82648499999999,70.046485,70.206485,59.722970999999994,65.566485,59.706641000000005,61.526485,65.906485,72.566485,67.948243,68.506485,63.166484999999994,67.926485
135,46,2,67.57015899999999,62.390159,64.670159,54.990159,70.010159,77.85015899999999,68.63015899999999,72.150159,69.590159,60.150158999999995,71.550159,62.510158999999994,74.170159,76.450159,65.890159,71.870159,77.450159,67.690159,72.790079,78.970159,64.190159,80.930159,55.310159,62.710159,71.590159,66.870159,73.030159,69.71015899999999,67.750159,61.050158999999994,62.350159,63.910159,76.170159,60.550158999999994,70.810159,70.57015899999999,50.990159000000006,64.410159,69.830159,71.99015899999999,65.030159,69.170159,58.73015899999999,65.550159,68.27015899999999,67.950159,72.63015899999999,82.83031700000001,64.77015899999999,65.230159,70.450476,70.500079,60.130159,65.99015899999999,59.970158999999995,61.930158999999996,66.310159,73.030159,68.250159,68.890159,63.490159,68.390159
136,47,0,68.00117900000001,62.941179000000005,65.041179,55.36117900000001,70.381179,78.301179,69.14117900000001,72.681179,70.041179,60.521179000000004,72.117075,62.941179000000005,74.70117900000001,76.961179,66.321179,72.301179,77.961179,68.121179,73.161179,79.341179,64.672358,81.581179,55.681179,63.201179,72.09235799999999,67.401179,73.481179,70.101179,68.241179,61.481179000000004,62.701179,64.28117900000001,76.621179,60.981179000000004,71.261179,71.06117900000001,51.361179,64.881179,70.341179,72.42117900000001,65.521179,69.56117900000001,59.145590000000006,66.021179,68.64117900000001,68.381179,73.021179,83.50117900000001,65.221179,65.681179,70.92117900000001,70.881179,60.592358,66.361179,60.261179000000006,62.401179000000006,66.721179,73.50117900000001,68.621179,69.352358,63.981179000000004,68.841179
137,47,1,68.55179100000001,63.390896,65.351791,55.751791000000004,70.811791,78.77179100000001,69.55179100000001,73.291791,70.571791,60.891791000000005,72.711791,63.391791000000005,75.131791,77.571791,66.791791,72.69716600000001,78.491791,68.531791,73.511791,79.77179100000001,65.151791,82.171791,56.011791,63.571791000000005,72.851791,67.991791,74.05179100000001,70.531791,68.611791,61.851791000000006,63.171791000000006,64.69179100000001,77.031791,61.351791000000006,71.77179100000001,71.531791,51.851791,65.391791,70.891791,72.991791,66.071791,70.071791,59.491791000000006,66.491791,68.97179100000001,68.711791,73.431791,84.05179100000001,65.611791,66.111791,71.33179100000001,71.311791,61.131791,66.791791,60.611791000000004,62.951791,67.131791,74.071791,68.951791,69.83179100000001,64.43089599999999,69.451791
138,47,2,68.898322,63.718322,65.69832199999999,56.098321999999996,71.298322,79.138322,70.058322,73.69832199999999,71.038322,61.258322,73.058322,63.758322,75.558322,77.998322,67.298322,73.178322,78.818322,68.878322,73.83832199999999,80.11832199999999,65.598322,83.038322,56.338322,63.898322,73.486644,68.358322,74.47832199999999,70.878322,68.958322,62.198322,63.498321999999995,65.038322,77.398322,61.698322,72.218322,71.878322,52.218322,65.75832199999999,71.218322,73.61832199999999,66.578322,70.414161,59.818321999999995,66.858322,69.298322,69.044161,73.778322,84.61832199999999,65.958322,66.498322,71.658322,71.598322,61.538321999999994,67.178322,60.878322,63.298322,67.47832199999999,74.458322,69.278322,70.178322,64.738322,69.938322
139,48,0,69.333832,64.17383199999999,65.993832,56.513831999999994,71.75383199999999,79.573832,70.59383199999999,74.153832,71.493832,61.59383199999999,73.493832,64.133832,76.133832,78.493832,67.693832,73.59383199999999,79.25383199999999,69.31383199999999,74.131916,80.433832,66.073832,83.693832,56.713832,64.333832,73.933832,68.75383199999999,74.933832,71.293832,69.413832,62.573831999999996,63.871916000000006,65.353832,77.833832,62.133832,72.573832,72.31383199999999,52.55383199999999,66.17383199999999,71.633832,74.053832,67.013832,70.773832,60.191916000000006,67.291916,69.713832,69.413832,74.153832,85.053832,66.273832,66.95383199999999,72.073832,72.073832,61.893831999999996,67.513832,61.133832,63.673832,67.933832,74.89383199999999,69.693832,70.61383199999999,65.17191600000001,70.373832
140,48,1,69.833549,64.633549,66.317098,57.177098,72.237098,80.117098,71.097098,74.777098,72.037098,61.977098,74.02419499999999,64.597098,76.637098,79.057098,68.137098,74.07709799999999,79.737098,69.817098,74.517098,80.93709799999999,66.57709799999999,84.257098,57.177098,64.737098,74.497098,69.183549,75.677098,71.817098,69.817098,62.997098,64.377098,65.713549,78.263549,62.617098,73.057098,72.837098,53.117098,66.485699,72.097098,74.657098,67.492366,71.337098,60.577098,67.817098,70.157098,69.803549,74.637098,85.637098,66.79709799999999,67.517098,72.537098,72.57709799999999,62.377098,68.057098,61.457097999999995,64.097098,68.337098,75.457098,70.137098,71.197098,65.597098,71.037098
141,48,2,70.200771,64.960771,66.71154200000001,57.600770999999995,73.020771,80.560771,71.580771,75.160771,72.520771,62.360771,74.520771,64.98077099999999,77.12077099999999,79.460771,68.640771,74.520771,80.26077099999999,70.200771,74.90077099999999,81.320771,66.98077099999999,84.700771,57.68077099999999,65.12077099999999,74.940771,69.560771,76.160771,72.200771,70.160771,63.380770999999996,64.740771,66.04077099999999,78.580771,63.00077099999999,73.440771,73.240771,53.50077099999999,66.860771,72.460771,75.380771,67.84077099999999,71.720771,60.980771,68.300771,70.48077099999999,70.180771,75.020771,86.240771,67.12077099999999,67.90077099999999,72.920771,73.000771,62.760771,68.62077099999999,61.740770999999995,64.500771,68.720771,75.880771,70.460771,71.580771,65.920771,71.560771
142,49,0,70.69424000000001,65.45808000000001,67.23424,58.214240000000004,73.52105999999999,81.13424,72.13424,75.64211999999999,73.07424,62.83424,75.05424000000001,65.53424,77.97424000000001,79.93424,69.07808,75.23424,81.01424,70.71424,75.27808,81.85424,67.43808,85.25424,58.28106,65.71424,75.55424000000001,70.02105999999999,76.77424,72.64106,70.69424000000001,63.844747,65.18106,66.53808000000001,79.06212,63.51424,73.95424,73.85424,53.97424,67.29606,72.95424,75.95424,68.27424,72.19424000000001,61.518080000000005,68.81212,71.11424,70.63424,75.53808000000001,86.79424,67.47424000000001,68.45424,73.45424,73.65424,63.29424,69.13424,62.09424,65.15424,69.21424,76.53424,71.09424,72.07424,66.45424,72.09424
143,49,1,71.431686,66.13505699999999,67.85505699999999,59.395056999999994,74.115057,82.215057,72.755057,76.41505699999999,73.895057,63.395056999999994,75.895057,66.235057,78.97505699999999,80.655057,69.715057,76.150227,81.83505699999999,71.33505699999999,75.815057,82.895057,67.99505699999999,86.19505699999999,58.715056999999995,66.33505699999999,76.33505699999999,70.63505699999999,77.615057,73.455057,71.395057,64.35505699999999,65.935057,67.19505699999999,79.83505699999999,64.13505699999999,74.76517,74.69505699999999,54.915057,67.815057,73.875057,77.155057,69.05505699999999,73.05505699999999,62.075056999999994,69.47505699999999,71.815057,71.33505699999999,76.27505699999999,87.740113,68.215057,69.19505699999999,74.095057,74.97505699999999,63.895056999999994,69.895057,62.535056999999995,65.91505699999999,69.735057,77.41505699999999,71.795057,72.895057,67.175057,73.075057
144,49,2,72.002517,66.762517,68.622517,60.222517,75.182517,83.462517,73.382517,77.08251700000001,74.742517,64.255034,77.042517,66.80251700000001,79.902517,81.30251700000001,70.562517,77.002517,82.847551,71.962517,76.542517,84.142517,68.622517,87.08251700000001,59.142517000000005,67.08251700000001,76.962517,71.402517,78.682517,74.13503399999999,72.202517,64.982517,66.642517,67.855034,80.72251700000001,64.762517,75.462517,75.702517,56.362517000000004,68.36251700000001,74.742517,78.682517,69.782517,73.94251700000001,62.762517,70.242517,72.682517,72.142517,77.042517,88.682517,68.762517,69.80251700000001,74.742517,75.80251700000001,64.422517,70.52251700000001,62.995034,66.52251700000001,70.49503399999999,78.08251700000001,72.66251700000001,73.58251700000001,67.622517,73.895034
