,measure_number,beat_number,pid1263b-06,pid52932-21,pid53576-04,pid610003b-10,pid9048b-10,pid9049b-06,pid9049b-24,pid9050b-06,pid9052b-11,pid9054b-06,pid9055b-06,pid9058b-06,pid9059b-10,pid9060b-04,pid9061b-03,pid9062b-09,pid9063b-10,pid9064-17,pid9065-22,pid9066b-06,pid9069-06,pid9070b-18,pid9072b-10,pid9073b-10,pid9074g-06,pid9075b-06,pid9076-16,pid9077-04,pid9085-20,pid9089-13,pid9090-17,pid9093b-12,pid9094b-06,pid9099b-10,pid9104b-06,pid9111b-08,pid9115-10,pid9116-12,pid9118b-10,pid9119-10,pid9137-18,pid9138b-06,pid9139b-06,pid9153b-06,pid9158-03,pid9166k-07,pid9170b-06,pid9174b-06,pid9179-08,pid9182-06,pid9192b-06
477,160,2,232.79878,222.8647,221.71877999999998,278.51878,265.85877,208.93444,182.86569,234.05877999999998,207.15877,232.63877999999997,264.71877,248.55877999999998,241.7568,241.31877000000003,249.45878,304.55877999999996,248.13877999999997,232.31877000000003,254.27877999999998,289.6084,279.63878,247.01878,264.45878,234.65877000000003,238.11878,226.53877000000003,245.51878,245.51878,231.97877999999997,262.49877999999995,222.69877999999997,240.05877999999998,263.05877999999996,261.19878,258.61877999999996,334.21877,266.13878,207.49877,238.53877000000003,212.61878,312.91877999999997,205.13878,251.91877999999997,261.13878,218.25877999999997,233.23878,257.97877,229.56111,276.01878,259.95878,279.47877
478,161,0,233.3935,223.22051000000002,222.23102000000003,279.43102000000005,266.69102000000004,208.93677,182.92051,234.28051000000002,207.71341999999999,233.23191,265.33102,249.15701,242.113,241.71102000000002,250.01102000000003,305.16051,248.75102,232.89102000000003,254.85342000000003,290.13701000000003,280.25102000000004,247.63051000000002,265.08051,234.90051,238.72051000000002,227.02051,246.09342,246.09342,232.51684,262.99102,223.16051000000002,240.91102,263.66051,261.87102000000004,259.03102,334.83102,266.73102,207.97101999999998,239.35102,213.19512999999998,313.53102,205.63102,252.53102,262.33102,218.87102000000002,233.6142,258.57102000000003,229.82051,277.05102,260.73102,280.09102
479,161,1,233.97912999999997,223.70653,222.46465,280.20653,267.40276,208.93972,183.36122,234.94826,208.20653000000001,233.66653,265.94653,249.87412999999998,242.74652999999998,242.20653,250.67413,305.92652999999996,249.52652999999998,234.03912999999997,255.42652999999999,290.82653,280.87913,248.18652999999998,265.82653,235.54653,239.22652999999997,227.67827000000003,246.61731,246.61731,233.07826,263.66652999999997,223.86652999999998,241.74652999999998,264.63912999999997,262.67413,259.84653,335.58653,267.42652999999996,208.47913,240.04653,213.77912999999998,314.10652999999996,206.24653,253.19912999999997,263.14653,219.41731000000001,234.06827,259.12827000000004,230.58652999999998,277.94653,261.43913,280.86652999999995
480,161,2,234.33837000000003,224.20255,222.63376,280.82255,267.90255,208.94211,183.59781999999998,235.3751,208.78255,234.2151,266.4351,250.3351,243.20255,242.6551,251.24255,306.3951,250.1551,234.58255,256.1751,291.40255,281.26255,248.5951,266.40255,236.00255,239.78255,228.04255,247.1351,247.1351,233.6951,264.1751,224.11751,242.36255,265.2351,263.16255,260.2951,336.2951,268.0551,208.99255,240.5951,214.18255,314.72255,206.74255,253.7951,263.5951,219.80255,234.54255,259.6351,231.0751,278.4351,261.9351,281.5951
481,162,0,234.95184,224.65184,223.05133999999998,281.69184,268.43183999999997,208.94605,183.86258,235.99184,209.73515,234.99184,267.33184,251.13183999999998,243.85183999999998,243.23183999999998,252.21184,307.31184,251.19183999999998,235.37515,256.69184,292.43183999999997,281.77184,249.25184,267.15184,236.59184,240.31184,228.71184,247.97184,247.95184,234.73183999999998,264.63184,224.81184,243.37184,265.83184,264.09184,260.91184,337.33184,269.01184,209.77184,241.39184,215.03184,315.67184,207.39184,254.51183999999998,264.45184,220.49184,235.29183999999998,260.35184,231.81184,279.31184,262.65184,282.67184
482,162,1,235.49247999999997,225.54735,223.27145,282.55818999999997,269.21133,209.08735,184.71145,236.94735,210.44735,236.02735,268.21289,252.15288999999999,244.52735,244.07867000000002,253.00735,308.18735,252.36735,236.23577999999998,257.40735,293.15193,282.32735,249.68735,268.02735,237.57133,240.89289,229.86735,248.72867000000002,248.70912,235.78735,265.34934,225.63124,244.59867000000003,266.53867,265.10735,261.68947000000003,338.48735,269.94735,210.43157999999997,242.16735,215.71867000000003,316.92735,208.53867,255.35867000000002,265.34735,221.45434,236.16735,261.26735,232.67247999999998,280.17347,263.26947,283.65347
483,162,2,235.78162999999998,225.88162999999997,223.64163,283.14162999999996,269.50163,209.19634,185.02163000000002,237.20163,210.84582000000003,236.60162999999997,268.68163,252.56162999999998,245.08163,244.44162999999998,253.48163,308.78163,252.88162999999997,236.70163,257.96162999999996,293.50163,282.76162999999997,250.10162999999997,268.62163,237.80163,241.32162999999997,230.42163,249.24163,249.24163,236.20163,265.96162999999996,225.84162999999998,245.14163,267.04163,265.76162999999997,262.14162999999996,339.14162999999996,270.72163,210.66162999999997,242.62162999999998,216.06162999999998,317.76162999999997,208.94163,255.86163,265.82162999999997,221.92163,236.76162999999997,261.78163,233.06162999999998,280.70162999999997,263.72163,284.12163
484,163,0,236.15632999999997,226.19633,224.03633,283.54265,269.85632999999996,209.20362,185.51633,237.49632999999997,211.11632999999998,236.99632999999997,269.09632999999997,252.97633,245.49632999999997,244.85632999999999,254.05632999999997,309.31633,253.21632999999997,237.33632999999998,258.31633,293.88265,283.15632999999997,250.45632999999998,269.19633,238.13633,241.77632999999997,230.87632999999997,249.71632999999997,249.71632999999997,236.51632999999998,266.37633,226.15632999999997,245.55632999999997,267.50265,266.23633,262.65632999999997,339.59632999999997,271.29632999999995,210.93632999999997,242.97633,216.39632999999998,318.27633,209.27633,256.31633,266.21632999999997,222.29632999999998,237.21632999999997,262.17633,233.39632999999998,281.15632999999997,264.15632999999997,284.63633
485,163,1,236.71347000000003,226.5476,224.50041000000002,284.14041000000003,270.2952,209.37116,186.14041,237.9268,211.5452,237.64041,269.56041,253.4452,246.04041,245.28041000000002,254.72041000000002,309.80041,253.82041,237.9052,258.98041,294.52041,283.68041,250.92041,269.78041,238.52041,242.30041,231.4052,250.2252,250.22041000000002,236.8852,266.82041,226.62041000000002,246.0152,268.16041,266.7668,263.28041,340.12041,271.8852,211.2476,243.52041,216.78041000000002,318.78041,209.7252,256.96041,266.6668,222.70041,237.66041,262.82041,233.8076,281.74041,264.66041,285.48041
486,163,2,237.10286000000002,227.08286,225.16286000000002,284.67429,270.74286,209.70643,186.64095,238.32286000000002,212.01429,238.15642999999997,270.14286,253.91429,246.54286000000002,245.75429,255.26286000000002,310.32286,254.34286,238.40286,259.58286,294.95821,284.24286,251.42286000000001,270.36286,238.93429,242.86286,231.82286000000002,250.68286,250.66286000000002,237.32286000000002,267.32286,227.04643,246.46286,268.64286,267.24286,263.68286,340.78286,272.34286000000003,211.74642999999998,243.86286,217.20286000000002,319.30286,210.20286000000002,257.42286,267.18286,223.08286,238.12286,263.36286,234.28286,282.27429,265.18286,286.16286
487,164,0,237.54245,227.62245,225.74245,285.12245,271.16245,209.79041,187.04082,238.6949,212.46245,238.62245,270.58245,254.36245,246.98245,246.18245,255.76245,310.90245,254.92245,238.90245,259.92245,295.36245,284.72245,251.86245,270.88245,239.2949,243.29811,232.20245,251.08622000000003,251.08245,237.68245,267.76245,227.34245,246.80245,268.98245,267.66245,264.04245,341.20245,272.80245,211.99622000000002,244.30245,217.62245,319.82245,210.62245,257.88245,267.66245,223.44245,238.56245,263.78245,234.62245,282.74245,265.68245,286.72245
488,164,1,238.18041000000002,228.12014,226.08041,285.80041,271.60041,209.80163,187.5976,239.30041,212.98041,239.16041,271.10041,254.86041,247.60041,246.64041,256.36041,311.60041,255.82041,239.52041,260.36041,296.12041,285.20041000000003,252.3576,271.70041000000003,239.92041,243.7852,232.74041,251.64041,251.64041,238.24041,268.24041,227.90041000000002,247.30041,269.54041,268.24041,264.66041,341.70041000000003,273.52041,212.3776,244.92041,218.10041,320.38041,211.10041,258.50041,268.21347000000003,223.82041,239.10041,264.44041,235.10041,283.40041,266.18041,287.50041
489,164,2,238.66327,228.82326,226.94327,286.63442000000003,272.23554,209.86109,188.23554,239.98109,213.76326,239.86663,271.88326,255.58662999999999,248.18108999999998,247.20326,257.10327,312.66327,256.56327000000005,240.26326,261.04109,297.02326,285.72327,252.99665,272.52662999999995,240.56108999999998,244.42326,233.31238,252.38326,252.38326,238.80327000000003,268.98327,228.47222000000002,247.97665,270.29442,268.95665,265.24327,342.54663,274.46326,212.95665,245.44327,218.76109,321.22327,211.65302000000003,259.11238,268.91332,224.34327000000002,239.68327000000002,265.36327,235.68327000000002,284.20326,266.89665,288.47442
490,165,0,239.38116000000002,229.28116,227.90116,287.24116000000004,272.72116,210.10116000000002,188.62116,240.62116,214.54116000000002,240.38116000000002,272.70116,256.30116,248.78116,247.89712000000003,257.65828999999997,313.54116,257.44116,240.84557999999998,261.56116000000003,297.90116,286.50116,253.40116,273.24116000000004,241.22116,245.09912000000003,233.58116,253.26116000000002,253.26116000000002,239.30116,269.56116000000003,228.78116,248.58116,271.14116,269.62116000000003,265.90116,343.38116,275.62116000000003,213.26116000000002,246.30116,219.10116000000002,322.24116000000004,212.02116,259.73346000000004,269.56116000000003,224.90116,240.36016,266.24116000000004,236.18558,284.82116,267.59623,289.14116
491,165,1,239.71877,229.91877999999997,228.55877999999998,287.91877999999997,273.41877,210.47311000000002,189.31877,241.29878,215.01439,240.81439,273.31878,256.85877,249.33877999999999,248.05877999999998,258.25878,314.05877999999996,258.13878,241.27877999999998,262.15878,298.49877999999995,286.7486,254.09439,273.73877000000005,241.89878,245.35877999999997,234.25877999999997,253.99877,253.99877,239.71877,270.13878,229.15877999999998,248.95878,272.07633,270.35877,266.33878,344.07878,276.31878,213.95878,246.83877999999999,219.51878,323.19878,212.57439,260.17877000000004,270.25878,225.59877000000003,240.53877000000003,267.11877999999996,236.41293,285.51878,267.97877,289.83878
492,165,2,240.08367,230.28367000000003,229.00367000000003,288.56367,273.94367,210.53003999999999,189.86366999999998,241.72367000000003,215.46367,241.30367,274.00367,257.50367,249.86367,248.50367000000003,258.90367000000003,314.68367,258.78367000000003,241.64367000000001,262.80367,299.16367,287.18367,254.56367000000003,274.40367000000003,242.34367000000003,245.88367000000002,234.68367,254.60367000000002,254.60367000000002,240.26367000000002,270.66367,229.58367,249.38367000000002,272.90367000000003,271.04367,266.90367000000003,344.74367,276.96367000000004,214.28367000000003,247.20367000000002,219.94367000000003,323.84367000000003,213.07684,260.74367,270.86367,226.08367,241.00367000000003,267.72367,236.92367000000002,286.16367,268.46367000000004,290.48367
493,166,0,240.49163,230.70082000000002,229.092,289.08082,274.58408,210.5312,190.26082,242.18082,215.86082000000002,241.76082000000002,274.52245,258.18082000000004,250.36082000000002,249.04245,259.43327,315.18245,259.24082000000004,242.10082000000003,263.41163,299.56082000000004,287.68082000000004,255.00082,275.09163,242.80082000000002,246.33163,235.12082,255.19162999999998,255.16082000000003,240.68082,271.13163,230.00082,249.98082000000002,273.55163,271.65326,267.38245,345.31163,277.72245,214.74407999999997,247.70082000000002,220.39163,324.64082,213.52245,261.27326,271.46407999999997,226.59327000000002,241.60082000000003,268.22082,237.40082,286.68082000000004,269.01326,291.10245
494,166,1,240.96,231.04,229.09395,289.68,275.06,210.53211000000002,190.6,242.62,216.02,242.1,275.34,258.54,250.88,249.54,259.86,315.8,259.6,242.42,264.2,300.48,288.34,255.5,275.8,243.22,246.74,235.68,255.7,255.68,241.04,271.54,230.64,250.74,274.22,272.62,267.9,345.82,278.6,215.14,248.12,220.78,325.4,213.94,261.86,271.98,227.16,242.22,268.64,237.78,287.28,269.44,291.62
495,166,2,241.3702,231.3302,229.09562000000003,290.0902,275.5302,210.53288999999998,190.8902,242.9302,216.3302,242.5102,275.7902,258.8902,251.2902,250.0102,260.3502,316.25061,259.9102,242.7902,264.6102,300.9102,288.8702,255.8302,276.3102,243.5302,247.1102,236.0502,256.0902,256.07041,241.3702,271.9702,230.9702,251.1302,274.8302,273.0902,268.2302,346.2102,279.1902,215.43007000000003,248.4302,221.1102,325.9502,214.2702,262.2902,272.4502,227.5302,242.7902,268.9902,238.11041,287.6902,269.8302,292.0702
496,167,0,241.86449,231.6249,229.09742999999997,290.45468999999997,275.9449,210.53374,191.2249,243.2449,216.6483,243.0049,276.1649,259.28449,251.6449,250.39469,260.9449,316.7849,260.2449,243.2198,265.0598,301.4449,289.36449,256.2198,276.81939,243.8449,247.5249,236.3649,256.5798,256.5849,241.7198,272.3198,231.2849,251.4649,275.5249,273.5249,268.6249,346.6398,279.8049,215.70745,248.82959,221.5049,326.5649,214.6049,262.6849,272.8398,227.8798,243.2649,269.3798,238.5049,288.05469,270.38959,292.6249
497,167,1,242.33388,231.97387999999998,229.09986,290.97388,276.43388,210.53488,191.75388,243.77388,216.99388,243.61388,276.65387999999996,259.79388,252.13387999999998,250.85387999999998,261.49388,317.45387999999997,260.69388,243.65388,265.61388,302.15387999999996,289.91388,256.63388,277.45387999999997,244.37387999999999,247.97387999999998,236.85387999999998,257.07388,257.09387999999996,242.13387999999998,272.77387999999996,231.71388,251.83388,276.29388,273.97388,269.21387999999996,347.09387999999996,280.41776,216.07387999999997,249.31387999999998,221.93388,327.09387999999996,215.01387999999997,263.25388,273.33387999999997,228.25387999999998,243.69387999999998,269.95387999999997,238.95387999999997,288.57388,270.89387999999997,293.39387999999997
498,167,2,242.78286,232.37642999999997,229.10228999999998,291.46286000000003,276.87642999999997,210.53602,192.18286,244.17642999999998,217.38286000000002,244.05642999999998,277.22286,260.23643,252.57643,251.48286000000002,261.94286,318.03643,261.14286,244.10286000000002,266.06286,302.88286,290.46286000000003,257.20286,278.04286,244.78286,248.42286000000001,237.30286,257.51642999999996,257.51642999999996,242.56286,273.28286,232.08286,252.20286000000002,276.75642999999997,274.42286,269.60286,347.74286,280.92286,216.44095,249.68095,222.35643,327.54286,215.42286000000001,263.72286,273.81642999999997,228.63643,244.13643,270.45642999999995,239.50286,289.06286,271.36286,294.08286
499,168,0,243.26077,232.90077000000002,229.10487,291.94077000000004,277.34077,210.53724,192.48077,244.62077000000002,217.76077,244.56077000000002,277.69359,260.74077,253.00537999999997,251.94077000000001,262.40077,318.52077,261.62077,244.54077,266.47308,303.30077,291.00077000000005,257.68077,278.56077,245.22077000000002,248.90077000000002,237.76077,257.98077,257.98077,242.96077000000002,273.72077,232.51215,252.54077,277.20077000000003,274.86077,269.98077,348.12077,281.40077,216.78077000000002,250.14077000000003,222.78077000000002,328.12077,215.83342000000002,264.16077,274.32077000000004,229.02077000000003,244.58077000000003,270.88077000000004,239.88539,289.54077,271.90077,294.62077
500,168,1,243.73807000000002,233.39807000000002,229.10799,292.51807,277.79807,210.5387,192.95807,245.19807000000003,218.17807000000002,245.07807000000003,278.15807,261.19807000000003,253.51807000000002,252.37807,262.89807,319.05807000000004,262.19807000000003,244.97807000000003,266.89807,303.81807000000003,291.63807,258.17807,279.21807,245.81807,249.33807000000002,238.25807000000003,258.49807000000004,258.53807,243.49807,274.23807,232.95807000000002,252.95807000000002,277.77807,275.31807000000003,270.63807,348.51807,282.03807,217.19807000000003,250.65807,223.23807000000002,328.73807,216.21936000000002,264.73807,274.81807000000003,229.41807000000003,245.03807,271.49807000000004,240.27807,290.11807000000005,272.43807000000004,295.29807
501,168,2,244.19306,233.83153,229.17328999999998,293.07306,278.25306,210.53985,193.38153,245.67306000000002,218.71306,245.61306000000002,278.69306,261.75306,253.94152999999997,252.85306,263.41152999999997,319.89306,262.65306,245.51306,267.33306,304.69306,292.37306,258.71306,279.81306,246.27306000000002,249.81306,238.63306,259.09306000000004,259.09306000000004,243.99306,274.75306,233.29306,253.37306,278.29306,275.81306,271.31306,349.15306,282.77306,217.61306000000002,251.13306,223.65306,329.29306,216.59306,265.25306,275.35306,229.83306000000002,245.45306000000002,272.21306,240.73306000000002,290.67306,272.93306,295.99306
502,169,0,244.9649,234.4849,229.3249,293.8049,278.9649,210.54187000000002,194.0249,246.4598,219.6649,246.43469,279.3449,262.65429,254.4849,253.5249,264.0849,321.00286,263.4449,246.4849,268.1049,306.0049,293.3249,259.4049,280.7049,247.0449,250.32745,239.1049,259.9849,259.9649,244.7649,275.5249,233.7649,254.0249,279.2649,276.6049,272.3049,349.7449,283.8049,218.2849,251.9849,224.2049,330.2798,217.1849,266.1198,276.20959,230.5849,246.0449,272.9849,241.4449,291.4049,273.6449,297.00959
503,169,1,245.60295,234.84542000000002,229.58586,294.41549,279.55481000000003,210.54349,194.66295,247.10295,220.30295,247.08295,279.84295,263.32295,255.09471000000002,254.02295,264.62129,321.74295,264.08295,247.12295,268.74295,306.64295,294.00295,259.90912000000003,281.34295,247.68295,250.64295,239.74295,260.62295,260.60295,245.22295,276.16295,234.34295,254.52295,279.90295,277.14295,272.94295,350.38295,284.44295,218.7785,252.76295,224.63967999999997,330.92295,217.48961,266.80295,276.8759,231.15912000000003,246.54295,273.62295,241.8293,291.88295,274.06295,297.66295
504,169,2,246.1102,235.3702,229.59843999999998,294.9102,279.8702,210.54507999999998,195.0502,247.9102,221.1902,247.9302,280.4702,263.9902,255.6302,254.6502,265.1302,322.3702,264.7102,247.9302,269.2902,307.8702,294.7702,260.4702,282.1102,248.5302,251.2702,240.1502,261.2302,261.2302,245.8502,276.4302,234.95674,255.1502,280.5201,277.7102,273.4702,350.6502,285.3302,219.19672999999997,253.3902,225.0502,331.5502,218.1102,267.4302,277.7302,231.4302,247.1702,274.5502,242.4102,292.5102,274.6902,298.4502
505,170,0,246.87387999999999,235.97387999999998,229.63796000000002,295.75388,280.47388,210.54707000000002,195.63388,248.51387999999997,221.69387999999998,248.81387999999998,281.11388,264.65387999999996,256.29388,255.13387999999998,265.83387999999997,323.13388,265.49388,248.49388,269.95387999999997,308.37388,295.33387999999997,261.11388,283.09387999999996,249.13387999999998,251.83388,240.75387999999998,261.95387999999997,261.93388,246.63194,277.21387999999996,235.54193999999998,255.69387999999998,281.29388,278.59387999999996,274.19388,351.21387999999996,286.41388,219.83388,254.15388,225.57387999999997,332.19388,218.69194,268.23388,278.69388,231.97387999999998,247.69194,275.29388,243.01387999999997,293.29388,275.35388,299.23388
506,170,1,247.60152999999997,236.71306,230.09329,296.65306,281.15306,210.54899,196.35306,249.27306000000002,222.15306,249.57306,281.87306,265.43917999999996,256.93306,256.01918,266.59306000000004,324.00531,266.25306,249.07306,270.77306,308.93612,295.85306,261.57612,284.18531,249.89306000000002,252.59306,241.45306000000002,262.60224,262.59612000000004,247.17612000000003,277.79306,236.05306000000002,256.45306,282.09306000000004,279.35306,275.13612,351.79306,287.28224,220.47306,254.73306000000002,226.09231,332.97306000000003,219.29306,268.89306,279.47306000000003,232.59918,248.21306,276.09306000000004,243.77306000000002,294.25612,276.19306,300.00225
507,170,2,247.82939,237.05969,230.38939,297.26939,281.54939,210.55011000000002,196.78939,249.59968999999998,222.46939,250.06877999999998,282.56939,265.90878,257.46939,256.50878,267.16938999999996,324.70878,266.66938999999996,249.50939,271.34938999999997,309.66938999999996,296.28878,262.02878,284.86572,250.22939,253.18939,241.86938999999998,263.06939,263.06939,247.64938999999998,278.24939,236.34939,256.80939,282.60939,279.88939,275.56939,352.30939,288.12939,220.82939,255.14938999999998,226.34939,333.58816,219.62939,269.30939,280.00939,233.00939,248.66939,276.56878,244.06939,294.84938999999997,276.66938999999996,300.52878
508,171,0,248.19082000000003,237.40041000000002,230.68041000000002,297.76041000000004,281.94041,210.55215,197.20041,249.92041,222.80041,250.46041,283.00122000000005,266.34041,257.90041,256.90041,267.79082,325.16041,267.02041,250.14041,271.80041,310.20041000000003,296.66041,262.41082,285.50041,250.58041,253.70041,242.24041,263.44041,263.44041,248.00041000000002,278.66041,236.70041,257.16041,283.08041000000003,280.37082000000004,276.13082,352.72041,288.69082000000003,221.12041000000002,255.52041,226.74041,334.10041,219.98041,269.72041,280.46041,233.38041,249.18041000000002,277.00041,244.48041,295.35082,277.18041,301.01082
509,171,1,248.67917999999997,237.73917999999998,230.74112000000002,298.41918,282.37917999999996,210.55528999999999,197.75918000000001,250.37918,223.19917999999998,250.91917999999998,283.55917999999997,266.71918,258.51918,257.43917999999996,268.45918,325.71918,267.55917999999997,250.59918,272.33918,310.89918,297.11918,262.87917999999996,286.33918,251.01917999999998,254.15918,242.73917999999998,263.91918,263.91918,248.39917999999997,279.09918,237.07306,257.47918,283.69917999999996,280.91918,276.79918,353.21918,289.27918,221.41917999999998,256.01918,227.15918,334.61918,220.41917999999998,270.19917999999996,280.93917999999996,233.79917999999998,249.63917999999998,277.67918,245.07917999999998,296.01918,277.71918,301.69917999999996
510,171,2,249.12816,238.22816,230.79019,298.96816,282.78816,210.5579,198.24816,250.76907999999997,223.60816,251.42816000000002,284.14633,267.30816,259.00816000000003,258.00816000000003,268.90816,326.28816,268.00816000000003,251.00816,272.90816,311.30816,297.54816,263.38816,287.00816000000003,251.40816,254.58907999999997,243.12816,264.42816,264.40816,248.78816,279.50816000000003,237.42907999999997,257.88816,284.12908,281.36816,277.24816,353.96816,289.74816,221.83907999999997,256.36908,227.60816,335.08816,220.86816000000002,270.64816,281.48816,234.22816,250.04907999999998,278.16816,245.72633,296.54816,278.16816,302.32816
511,172,0,249.55061,238.71061,230.79575,299.47061,283.25061,210.56092999999998,198.67031,251.20031,224.07061000000002,251.95061,284.63061,267.73061,259.50031,258.46031,269.35031000000004,326.83061000000004,268.53061,251.43061,273.27061000000003,311.71687000000003,297.99061,263.89061,287.59061,251.81061,255.09061,243.59061,264.85031000000004,264.85031000000004,249.19061000000002,279.97061,237.79061000000002,258.31031,284.53031,281.85061,277.68031,354.37061,290.31061,222.13061000000002,256.85061,228.08031,335.61061,221.25061000000002,271.11061,281.99031,234.51687,250.49061,278.67061,246.15061,297.05061,278.69061,302.88031
512,172,1,250.15265,239.07265,230.80322,300.11531,283.71265,210.56501,199.29265,251.79265,224.57265,252.51265,285.13265,268.19265,260.08133,258.93265,269.93265,327.51265,269.23265,251.89265,273.75265,312.19265,298.43265,264.35265,288.41265,252.40327000000002,255.53265,244.23265,265.39265,265.39265,249.71265,280.43265,238.17265,258.73265,285.03265,282.39265,278.35265,354.85265,290.91265,222.59265,257.41265,228.57265,336.15265,221.67265,271.67265,282.53265,234.93265,250.95265,279.23265,246.67265,297.69531,279.23265,303.49531
513,172,2,250.70301,239.66801,230.84204,301.08204,284.36204,210.56891000000002,199.96204,252.46204,225.24204,253.22204,285.88204,269.18204,260.70735,259.48204,270.59602,328.62203999999997,269.90204,252.56204,274.30841000000004,312.62602000000004,298.98886,265.08204,289.64204,253.14203999999998,256.19401,244.82602000000003,266.24204,266.24204,250.28801,281.20204,238.68801000000002,259.32735,285.92204,282.98801000000003,279.06203999999997,355.74204,291.86204,223.25602,258.08204,229.33401,336.98204,222.24204,272.25602000000003,283.36204,235.46204,251.68204,280.14204,247.38204,298.68204,279.86735,304.38204
514,173,0,251.00992000000002,240.20897999999997,231.15191000000002,301.62897999999996,284.96898,210.58056000000002,200.50898,253.00897999999998,226.44897999999998,253.76897999999997,286.42897999999997,269.74897999999996,261.40898,260.00898,270.92897999999997,329.18897999999996,270.44898,253.02898,274.88694,313.10898,299.46898,265.70898,290.18897999999996,253.68898,256.54898,245.38897999999998,266.78898,266.78898,250.64898,281.86897999999997,239.16897999999998,259.8058,286.56897999999995,283.44898,279.60898,356.28898,292.50898,223.78897999999998,258.62897999999996,229.60897999999997,337.52898,222.46898,272.78898,283.90898,235.78406,252.22897999999998,280.52898,247.88897999999998,299.22898,280.40898,304.92897999999997
515,173,1,251.66041,240.82041,231.15648,302.56041,285.78041,210.96041,201.08041,254.08041,227.02041,254.76041,287.70041000000003,270.42041,262.12041,260.62041,271.42041,330.08041000000003,271.02041,253.54041,275.78041,313.70041000000003,300.08041000000003,266.50041,292.30041,254.70041,257.34041,246.08041,267.56041,267.54041,251.30041,282.80041,239.66041,260.72041,288.36041,284.14041000000003,280.54041,358.50041,293.88041,224.38041,259.28041,230.18041000000002,338.82041,223.04041,273.42041,284.84041,236.40041000000002,253.00041000000002,281.30041,248.60041,300.14041000000003,281.04041,305.84041
516,173,2,252.12571,241.22571000000002,231.16021,303.38571,286.26571,211.44142999999997,201.56571,254.50571000000002,227.62571,255.42571,288.16571,270.98143,262.56571,261.04571,272.00571,330.78571,271.48571,253.94571000000002,276.32571,314.00786,300.48571,266.92571,292.82571,255.14571,257.80571000000003,246.56142999999997,268.04571,268.02571,251.76571,283.26571,240.06571,261.33286,289.00571,284.71286000000003,281.00571,359.14142999999996,294.46571,224.78571000000002,259.75286,230.58571,339.50142999999997,223.32571000000002,273.80571000000003,285.40857,236.84786,253.56571,281.76571,249.08571,300.96571,281.48571,306.36571000000004
517,174,0,252.81918,241.79917999999998,231.16398999999998,304.41592,286.93917999999996,211.85917999999998,201.93918,254.93918,228.41592000000003,256.01918,288.69917999999996,271.85918,263.13917999999995,261.47918,272.71918,331.33918,271.95918,254.37918,276.88837,314.35918,300.95918,267.53918,293.71918,255.61917999999997,258.24459,247.17917999999997,268.57755,268.57918,252.17917999999997,283.96837,240.55917999999997,262.17918,289.73918,285.31917999999996,281.73755,359.89918,295.25917999999996,225.1223,260.29918,231.07917999999998,340.50837,223.73917999999998,274.31917999999996,286.14837,237.39917999999997,253.97917999999999,282.23918,249.77917999999997,302.01592,282.05917999999997,307.01755
518,174,1,253.38449,242.44449,231.16772000000003,305.78449,287.92449,212.47897999999998,202.38449,255.60449,229.27898,257.00449,289.38448999999997,272.88448999999997,263.84449,261.96449,273.96449,331.88448999999997,272.42449,255.00449,277.60796,315.06245,301.40449,268.20448999999996,294.55897999999996,256.22449,258.70448999999996,247.75897999999998,269.54449,269.54449,252.70245,284.82448999999997,241.22449,262.88448999999997,290.72449,286.16796,282.92449,361.14449,296.20448999999996,225.54449,261.14449,231.54449,341.68449,224.20449,274.92449,287.06449,238.20449,254.60449,282.78449,250.26449,303.36449,282.61897999999997,307.90449
519,174,2,253.81918,242.81918,231.19486,306.23918,288.33918,212.89917999999997,202.65918,255.89917999999997,229.61917999999997,257.35918,289.81917999999996,273.27918,264.37917999999996,262.37917999999996,274.47918,332.41918,272.75917999999996,255.31918,278.13917999999995,315.65918,301.73918,268.71918,295.05917999999997,256.51918,259.03918,248.15918,269.93917999999996,269.93917999999996,253.13917999999998,285.35918,241.53918,263.23918,291.41918,286.71918,283.35918,361.71918,296.69917999999996,225.83917999999997,261.47918,231.91917999999998,342.19917999999996,224.51917999999998,275.27918,287.47918,238.73917999999998,255.03918,283.15918,250.63917999999998,303.81917999999996,283.03918,308.40837
520,175,0,254.36306000000002,243.30652999999998,231.22152000000003,306.68653,288.98224,213.22652999999997,202.98653000000002,256.26653,230.00652999999997,257.78652999999997,290.18653,273.94917999999996,264.78652999999997,262.72652999999997,275.20653,332.80653,273.12653,255.82653,278.54652999999996,316.00653,302.36652999999995,269.16306000000003,295.72918,256.88653,259.44653,248.50652999999997,270.41958999999997,270.41612000000003,253.50652999999997,285.84918,241.90652999999998,263.66652999999997,291.94653,287.16652999999997,283.98652999999996,362.32306,297.20306,226.20653,261.88653,232.33959,342.66652999999997,224.82653,275.66652999999997,287.94653,239.10653,255.67265,283.54306,251.02652999999998,304.28306000000003,283.52653,308.99265
