,measure_number,beat_number,pid1263-17,pid52932-10,pid5667229-07,pid9048-17,pid9050-17,pid9054-17,pid9055-17,pid9056-13,pid9058-17,pid9059-17,pid9060-17,pid9062-17,pid9063-17,pid9064-10,pid9065-12,pid9066-17,pid9067-17,pid9068-11,pid9072-17,pid9075-17,pid9078-09,pid9081-05,pid9088-12,pid9093-17,pid9094-17,pid9097-18,pid9099-17,pid9100b-13,pid9101-17,pid9103-09,pid9104-17,pid9105-17,pid9111-17,pid9116-07,pid9118-17,pid9126-05,pid9128-13,pid9130-02,pid9137-10,pid9138-17,pid9139-17,pid9153-17,pid9162-06,pid9166e-10,pid9170-17,pid9173-22,pid9174-17,pid917509-07,pid9186c-17,pid918722-06,pid918904-04,pid918919-19,pid9192-17,pid9193-02
490,165,0,256.34407999999996,233.18408,219.80407999999997,255.30407999999997,260.80408,223.28408,230.02802999999997,243.52407999999997,214.27469,244.48407999999998,221.92703999999998,257.10407999999995,234.68408,202.22704,247.34408,241.76852000000002,205.96704,226.34408,238.02704,269.76408,229.04802999999998,233.62408,259.98408,223.82407999999998,247.50408,255.58407999999997,232.16407999999998,247.10407999999998,243.04407999999998,285.46407999999997,233.12704,289.87201,243.42407999999998,219.60407999999998,224.92407999999998,212.64802999999998,235.68408,259.92408,193.17703999999998,226.08407999999997,219.88407999999998,211.12408,189.52408,228.02407999999997,252.76407999999998,260.58704,217.48407999999998,213.10703999999998,236.64407999999997,195.75281999999999,233.94407999999999,190.12408,209.01703999999998,222.00882000000001
491,165,1,256.7717,233.7117,220.3117,255.7517,261.4917,223.7117,230.3317,244.8117,214.9317,245.1717,222.3917,257.6717,235.1717,202.5517,247.7517,242.6917,206.3317,226.9517,238.5117,270.4117,229.5717,234.1917,260.35722999999996,224.4517,248.0917,256.0917,232.7717,247.5117,243.4717,285.8517,233.5517,290.2317,244.0717,220.0717,225.21596,213.1317,236.1117,260.4917,193.5717,226.8317,220.7117,211.6117,190.0717,228.6517,253.6117,261.0317,217.8917,213.5317,237.1117,196.1517,234.4117,190.6117,209.3917,222.5517
492,165,2,257.52855,234.26855,220.76855,256.40855,262.08855,224.36855,230.74855,245.86855,215.54855,245.80855,223.06855,258.38855,235.62855,203.00855,248.20855,243.16855,206.76855,227.46855,239.06855,271.0871,230.02855,234.88855,260.76855,225.32855,248.70855,256.74855,233.42855,247.96855,243.94855,286.44855,234.22855,290.68855,244.54855,220.60855,225.58855,213.58855,236.56855,261.08855,193.94855,227.42855,221.28855,212.02855,190.74855,229.10855,254.44855,261.48855,218.32855,213.96855,237.68855,196.60855,234.90855,191.20855,210.00855,222.98855
493,166,0,257.98323999999997,234.73647999999997,221.52297000000002,256.72324,262.42323999999996,224.64662,231.06323999999998,246.18323999999998,215.86324,246.30946,223.41647999999998,258.72324,235.94324,203.32324,248.52324,243.50323999999998,207.08324,228.02324,239.42324,271.48323999999997,230.45647999999997,235.22324,261.10323999999997,225.64324,249.02324,257.22324,233.88324,248.36324,244.44324,286.84324,234.54324,291.02324,244.98324,220.92324,225.90323999999998,213.93649,236.91647999999998,261.74324,194.24324,227.92324,221.64972999999998,212.34323999999998,191.06323999999998,229.42324,254.90323999999998,261.84324,218.64324,214.28323999999998,238.06323999999998,196.88324,235.24324,191.66324,210.32324,223.28323999999998
494,166,1,258.63206,235.39206000000001,222.53206,257.21206,262.95206,224.95206000000002,231.53206,246.89206000000001,216.29206000000002,246.93206,223.99206,259.37206000000003,236.37206,203.73206000000002,249.13206,244.03206,207.39206000000001,228.59206,239.85102999999998,272.17206,231.13206,235.93206,261.59206,226.07206000000002,249.63206,257.87206000000003,234.43206,248.97206,244.97206,287.49206000000004,235.03206,291.45206,245.63206,221.29206000000002,226.37206,214.37206,237.37206,262.35206,194.61206,228.49206,222.09206,212.77206,191.51206000000002,230.03206,255.65206,262.42103,218.94102999999998,214.71206,238.63206,197.27206,235.71206,192.13206,210.71206,223.57206000000002
495,166,2,259.14107,235.96107,223.16107000000002,257.84107,263.42107000000004,225.66107000000002,232.00107000000003,247.58107,216.84107000000003,247.62107000000003,224.56107000000003,259.94107,236.82107000000002,204.40107,249.84107000000003,244.54107000000002,207.88107,228.98107000000002,240.28107000000003,272.82107,231.58107,236.58107,262.08107,226.60107000000002,250.08107,258.48107000000005,234.88107000000002,249.68107,245.42107000000001,288.28107,235.60107000000002,291.98107000000005,246.24107,221.66107000000002,227.00107000000003,214.86107,237.79552999999999,262.90107,194.97553,229.02107,222.56107000000003,213.16107000000002,192.04107,230.80107,256.22107,262.86107000000004,219.38107000000002,215.07553,239.16107000000002,197.78107,236.16107000000002,192.68107,211.18107,224.01277000000002
496,167,0,259.85643999999996,236.67643999999999,223.88235,258.33644,264.05644,226.09644,232.68322,248.37644,217.39643999999998,248.27643999999998,225.09644,260.36661000000004,237.51644,204.83643999999998,250.49643999999998,245.23644,208.37644,229.39881,240.71643999999998,273.53643999999997,232.10081,237.01644,262.59644,227.19644,250.61643999999998,259.15644,235.77643999999998,250.33643999999998,245.93644,288.95644,236.24322,292.45644,246.87322000000003,222.04661000000002,227.6208,215.36661,238.16661000000002,263.65644,195.37215,229.77643999999998,223.0415,213.5229,192.58321999999998,231.49643999999998,256.77644,263.42728999999997,219.89322,215.61643999999998,239.70322000000002,198.25644,236.69644,193.20322,211.63128999999998,224.48165
497,167,1,260.33245,237.21245,224.11245,258.77245,264.51245,226.55245,233.03245,248.81245,217.91245,248.73245,225.57245,260.85245,237.97245,205.23245,251.15245,245.93245,208.71412,229.91245,241.19245,273.89245,232.59245,237.43245,262.95245,227.65245,251.15245,259.65245,236.31245,250.99245,246.41245,289.41245,236.69245,292.81245,247.41245,222.45245,228.01245,215.79245,238.57245,264.39245,195.73245,230.27245,223.41245,213.85245,192.97245,231.99245,257.27245,264.01245,220.19245,216.11245,240.15245,198.62138000000002,237.13245,193.59245,211.85245,224.75245
498,167,2,261.10392,237.72392000000002,224.60392000000002,259.34392,265.00392,227.18392000000003,233.70392,249.72392000000002,218.40392000000003,249.32392000000002,226.06392000000002,261.56392,238.46392000000003,205.74392,251.92392,247.16392000000002,208.90392,230.46392000000003,241.70392,274.38392000000005,233.06392000000002,237.92392,263.46392000000003,228.22392000000002,251.64392,260.24392,236.80392,251.76392,246.90392000000003,289.90392,237.40392000000003,293.24392,247.90392000000003,222.86392,228.70392,216.36392,238.96392000000003,265.04392,196.12392,230.96392000000003,223.86392,214.22348,193.44392,232.48392,257.74392,264.64392000000004,220.66392000000002,216.48392,240.64392,198.78392,237.5549,194.08392,212.08392,225.03848
499,168,0,261.79213,238.41213,225.51212999999998,259.79213,265.53213,227.91213,234.25213,250.71212999999997,219.11212999999998,250.08107,226.67212999999998,262.29213,239.15212999999997,206.37213,252.79213,247.67212999999998,209.63213000000002,231.17052999999999,242.17212999999998,275.57212999999996,233.51212999999998,238.59212999999997,264.02107,228.71212999999997,252.34107000000003,260.77107,237.37212999999997,252.65212999999997,247.47213,290.71213,238.15212999999997,293.79213,248.39212999999998,223.25213,229.57213,217.05212999999998,239.33737999999997,265.61213,196.4903,231.79213,224.35213,214.55212999999998,193.98107,233.11212999999998,258.33213,265.27213,221.15212999999997,216.87212999999997,241.27212999999998,199.75213,238.09212999999997,194.61213,212.69213,225.33107
500,168,1,262.58476,239.08476000000002,226.24476,260.25241,266.20476,228.31183,234.85683999999998,251.72476,219.80476000000002,250.62825,227.40476,263.06476000000004,239.70476000000002,206.82476,253.84476,248.60476,210.38476,231.64476000000002,242.74476,276.34476,234.08476000000002,239.4072,264.52476,229.50476,252.82476,261.22476,238.02476000000001,253.68476,247.90912999999998,291.34476,238.64476000000002,294.34476,248.98476000000002,223.76476,230.26476,217.59219,239.71249,266.18476,196.81267,232.64476000000002,224.98476000000002,215.17067000000003,194.52476000000001,233.92476000000002,258.92476,265.80476,221.91316,217.34476,241.96476,200.26476,238.68476,195.14476000000002,213.22737999999998,225.72159
501,168,2,263.22975,240.02975,226.88975,260.36975,266.82975,228.40975,235.12975,252.52975,220.44975,251.38975,228.30975,263.67987,240.34975,207.41664,254.50325,249.23395,210.89248999999998,232.06987999999998,243.70975,276.98975,234.65795,239.71854,265.16975,230.44975,253.50975,261.70975,238.66975,254.36975,248.36988,292.26975,239.28975,295.08975,249.60325,224.37398,231.02975,217.76992,239.84975,267.13993999999997,196.94992,233.62975,225.52975,215.39247000000003,195.01398,234.66975,259.55132000000003,266.44975,222.38975,217.78975,242.64975,200.83498,239.13853999999998,195.7122,213.32975,226.04279
502,169,0,263.88957,240.82957000000002,227.72957000000002,261.08957000000004,267.54957,229.14957,235.90957000000003,253.64957,221.28957000000003,251.80957,228.94957000000002,264.54957,241.06957000000003,208.02957,255.08957,249.88957000000002,211.13122,232.50842999999998,244.42957,277.94957,235.28957000000003,240.36957,266.04957,231.18957000000003,254.18957000000003,262.02396,239.24957,255.00957000000002,248.4494,293.18957,240.28957000000003,295.74957,250.18957000000003,224.48798,231.74957,218.48957000000001,240.56957000000003,267.82957000000005,197.64956999999998,234.40913999999998,226.24957,215.52051,195.36956999999998,235.56957000000003,259.84957,267.26957000000004,223.10957000000002,218.12707999999998,243.68913999999998,201.38957,239.78957000000003,195.98957,213.92957,226.58957
503,169,1,264.76934,241.88934,228.54802999999998,262.02934,268.40934,230.02934,237.10934,254.56933999999998,222.00933999999998,253.12933999999998,229.72933999999998,265.34934,241.96934,209.08934,256.20934,250.96934,211.74934,233.16474,245.60934,279.06934,236.14934,242.00933999999998,267.22934,231.95492000000002,254.90934,262.78934,240.72933999999998,255.78933999999998,249.32934,294.03484,241.62474,296.66934,250.92934,225.38934,233.10934,219.20934,241.28933999999998,269.26934,198.92934,235.42934,226.94933999999998,216.06933999999998,196.08934,236.46934,260.74934,268.64934,224.12933999999998,218.72933999999998,244.98934,202.08934,240.7654,196.70934,214.74934,227.38934
504,169,2,265.26265,242.34265,229.09633,262.47632999999996,269.25633,230.42316,237.55632999999997,255.31633,222.85632999999999,253.57632999999998,230.13633,265.57633,242.41633,209.53633,256.65632999999997,251.21632999999997,212.33632999999998,233.61632999999998,246.05632999999997,279.51633,236.65632999999997,242.45632999999998,267.99633,232.29632999999998,255.19633,263.21632999999997,241.17632999999998,256.49633,249.63633,294.43633,242.33632999999998,298.51633,251.39632999999998,225.83632999999998,233.45632999999998,219.66897999999998,241.73632999999998,269.77633,199.37633,236.58265,228.21632999999997,216.40316,196.63633000000002,237.09633,261.24897999999996,269.27633,224.59633,219.17632999999998,245.30657999999997,202.86265,241.27632999999997,197.25633,215.35632999999999,227.83632999999998
505,170,0,265.85478,242.81479,229.53479,262.93478,269.77479,230.83479,237.93479,256.57479,223.35477999999998,254.03479,231.41477999999998,266.69479,242.87479,209.89479,257.11478,252.53479,212.73477999999997,234.19478999999998,246.51477999999997,279.97479,237.11479,242.91477999999998,268.45479,233.45477999999997,256.47479,263.67478,241.65479,256.95479,250.11479,294.89479,242.79477999999997,298.97479,252.97478999999998,226.16239,234.33479,220.15479,242.04238999999998,270.25479,199.85478,237.09479,228.67479,216.71479,197.09479,237.55479,261.73478,269.87478,224.95477999999997,219.61479,245.75478999999999,203.41478,241.73477999999997,197.71479,215.73477999999997,228.29477999999997
506,170,1,266.51104,243.47104,229.87104,263.59103999999996,270.45104,231.21104,238.31104,257.57104,223.75104,254.67103999999998,231.93104,267.09103999999996,243.25104,210.27104,257.61104,253.37104,212.95103999999998,234.73103999999998,246.93104,280.61104,237.61104,243.37104,268.89104,234.37104,256.91104,264.15103999999997,242.37104,257.45209,250.61104,295.33104,243.37104,299.35104,253.39104,226.45701,234.93104,220.59104,242.41103999999999,270.91104,200.31104,237.61104,229.45103999999998,217.09104,197.49104,237.93104,262.19104,270.25052,225.35103999999998,219.99104,246.17103999999998,203.79103999999998,242.13103999999998,198.11104,216.11209,228.83104
507,170,2,266.93827999999996,243.95966,230.29827999999998,264.03483,270.89828,231.60414,238.73827999999997,258.15828,224.17827999999997,255.09828,232.51415,267.59828,243.67827999999997,210.69827999999998,258.07138,253.83827999999997,213.37828,235.19966000000002,247.36655,281.27828,238.03828,243.91827999999998,269.27828,234.83137999999997,257.37966,264.64449,242.94655,257.98932,251.15828,295.91828,243.83827999999997,299.79483,253.95897999999997,226.58608999999998,235.34413999999998,221.01827999999998,242.81828,271.67828,200.73828,238.10311000000002,229.90311,217.46707,197.91828,238.35207000000003,262.63482999999997,270.65828,225.83482999999998,220.38609,246.71828,204.23828,242.55827999999997,198.53828000000001,216.53828,229.25827999999998
508,171,0,267.61245,244.6149,230.65245,264.67245,271.39245,232.05245,239.13245,258.67245,224.59245,255.8349,233.17245,268.17245,244.09245,211.11245,258.77245,254.51245,213.79245,235.73735,247.9149,281.71245,238.55245,244.37245,269.69245,235.33245,257.93245,265.15245,243.47245,258.6149,251.67245,296.35245,244.27245,300.28469,254.68223999999998,227.31245,235.75245,221.47245,243.29245,272.37245,201.21245,238.63245,230.39735,217.87245,198.33245,238.71245,263.13735,271.19245,226.29245,220.77245,247.13245,204.83245,242.95245,198.9549,216.95245,229.73245
509,171,1,268.1829,245.1429,230.9429,265.1829,271.9429,232.4429,239.46822999999998,259.2029,224.9829,256.4829,234.2229,268.5629,244.4829,211.4429,259.5229,254.9229,214.1829,236.4229,248.4029,282.2829,238.9629,244.7629,270.0829,235.7629,258.3229,265.7429,244.6629,259.3429,252.2029,296.8629,244.8629,301.0029,255.1429,227.6829,236.1429,221.9429,243.6829,273.3629,201.6429,239.0229,230.8229,218.2029,198.7229,239.0429,263.7029,271.6829,226.60762999999997,221.1829,247.5429,205.2229,243.32645,199.3543,217.2629,230.4029
510,171,2,268.95682,245.71683,231.37682999999998,265.87683,272.53683,232.86671,239.95682999999997,259.61683,225.43683,257.33682000000005,234.67683,269.17683,244.95682999999997,212.03682,260.21682000000004,255.75682,214.73682999999997,237.01682999999997,248.93683,282.92365,239.43683,245.47682000000003,270.51682,236.55683,258.99683,266.4373,245.13682000000003,260.03683,252.97682000000003,297.33341,245.33683,301.7773,256.01682,228.05683,236.75682,222.47682000000003,244.04812,273.93048,202.11683,239.51682999999997,231.29682999999997,218.59682999999998,199.14671,239.45682999999997,264.37683,272.31682,227.11683,221.63114,248.11683,205.77683000000002,243.91682000000003,199.75682,217.73682999999997,230.98365
511,172,0,269.50458,246.26458,231.78457999999998,266.42458,273.08457999999996,233.36458,240.50457999999998,260.16458,226.14458,258.04458,234.92697,269.72458,245.50457999999998,212.56457999999998,260.88457999999997,256.32457999999997,215.32457999999997,237.86458,249.48458,283.48458,240.06457999999998,246.08458,271.06458,237.06457999999998,259.78458,267.02457999999996,245.70458,260.74458,253.80458,297.86458,245.88457999999997,302.36458,256.66458,228.46457999999998,237.44457999999997,223.06457999999998,244.45692000000003,274.50458,202.58458000000002,239.92458,231.76458,218.92458,199.56458,239.96457999999998,264.92458,273.04458,227.62457999999998,222.10457999999997,248.86458,206.38458,244.46457999999998,200.22458,218.18457999999998,231.58458
512,172,1,271.60705,247.28705,232.24705,267.76705,273.96705,233.90705,241.56705,261.40705,227.14705,259.02705,235.46705,271.12705,246.16705,212.94745,262.92705,257.72705,216.06705,238.50705,250.46705,284.50705,241.08705,247.06705,271.88705,237.78705,260.72705,268.16705,246.86705,262.74705,254.50705,298.62705,247.16705,303.70705,257.84705,229.08705,238.38705,223.78705,245.02705,276.60705,203.14705,240.58705,232.50705,219.62705,200.12705,240.56705,265.82705,274.22705,228.30705,222.72705,250.32705,207.16705,245.34705,200.74705,218.84705,232.34705
513,172,2,272.31916,247.87916,232.85916,268.48832000000004,274.55916,234.29916,242.19916,261.99916,227.73916,259.59916,236.17916,271.69916,246.75916,213.34113,263.37916,258.29916000000003,216.57082999999997,239.07916,250.95916,285.05916,241.67916,247.41916,272.47916000000004,238.39916000000002,261.31916,268.75916,247.53916,263.19916,255.11916000000002,299.21916,247.75916,304.18458,258.37916,229.61916000000002,238.97916,224.37916,245.51432000000003,277.43916,203.69916,241.19916,233.11916000000002,220.13916,200.71916000000002,241.09916,266.33916,274.75916,228.89916000000002,223.15916,250.97916,207.75916,245.81916,201.33916000000002,219.39916000000002,232.73916
514,173,0,272.95,248.61,233.23,269.25,275.05,234.69,242.83,262.63,228.37,260.11,236.99,272.17,247.23,213.63,263.95,258.75,216.81,239.61,251.31,285.63,242.23,247.97,272.81,238.79,262.15,269.45,248.25,263.77,255.65,299.63,248.37,304.73,258.81,230.01,239.37,224.87,245.75,278.31,203.95,241.81,233.67,220.47,201.23,241.45,266.83,275.17,229.45,223.55,251.67,208.03,246.57,201.85,219.79,232.99
515,173,1,273.47352,249.15352000000001,233.73352000000003,269.85352,275.67352,235.23352000000003,243.29352000000003,263.17352,228.93352000000002,260.69351,237.47351,272.95351,247.67352000000002,214.05352000000002,264.53352,259.59352,217.17352000000002,240.09352,251.75351,286.29352,242.71352000000002,248.57351,273.17352,239.23352000000003,262.91352,269.95351,248.89352000000002,264.35352,256.09352,300.47352,248.77352000000002,305.29352,259.31352000000004,230.37352,239.83352000000002,225.37352,246.23352000000003,278.85352,204.31351999999998,242.29352000000003,234.11352000000002,220.99352000000002,201.69351,241.85351,267.49352000000005,275.59352,229.89352000000002,223.97351,252.19351,208.51352,247.07351,202.31351999999998,220.17352000000002,233.37352
516,173,2,274.19166,249.69166,234.63165,270.33166,276.19166,235.64166,243.69041,263.75166,229.38041,261.27166,237.90082999999998,273.83166,248.15166000000002,214.51197000000002,264.87165,260.05165,217.53027999999998,240.77166,252.22082999999998,286.83166,243.15166000000002,248.93166000000002,273.59167,239.71083,263.31165,270.41083,249.35331000000002,264.69166,256.61165,301.33166,249.23165,305.95166,259.79165,230.7376,240.27166,225.85165,246.67167,279.59166,204.77433,242.69166,234.53082999999998,221.55166,202.13308999999998,242.19055,268.01166,276.01166,230.31309,224.25082999999998,252.71166000000002,209.11166,247.55166,202.73165,220.61166,233.65181
517,174,0,275.11501,250.41501,235.31501,270.83501,276.97501,235.93501,244.15501,264.43501000000003,229.95501000000002,261.99501000000004,238.57501000000002,274.73501,248.83501,214.87735,265.54251,260.59501,217.99042000000003,241.32813,252.66875,287.49501000000004,243.73501000000002,249.50125,273.81501000000003,240.15900000000002,263.91501,270.84875,249.96084,265.35501,257.25501,302.01501,249.81501,306.89501,260.53501,231.13357000000002,240.77501,226.32863999999998,247.05531000000002,280.29501,205.047,243.35501000000002,235.01501000000002,222.13501000000002,202.525,242.59501,268.69501,276.59501,230.69501,224.6675,253.47501,209.87501,248.13501000000002,203.17501000000001,221.127,233.82875
518,174,1,275.95743,251.12485,235.86485,271.42485,277.69871,236.35743,244.95297000000002,265.16485,230.62485,262.55742999999995,239.20485,275.50485,249.54485,215.16485,266.05742999999995,261.11742999999996,218.45387000000002,241.77495,253.12485,288.07743,244.30485,249.76721,274.23297,240.65742999999998,264.40743,271.28485,250.38485,265.86485,257.82485,302.66485,250.44485,307.48485,261.34485,231.43871000000001,241.36276,226.83212000000003,247.46485,281.00485,205.55743,243.92485,235.64485,222.60485,203.02485,243.02485,269.36485,277.28485,231.35128999999998,224.99742999999998,254.30485,210.50485,248.63495,203.66485,221.50485,234.24485
519,174,2,276.75755,251.81965,236.63755,272.11584,277.95755,236.60586,245.33751,265.95252,231.28689,263.35755,239.73755,276.06486,250.35755,215.69422000000003,266.57755,261.86689,218.99755,242.42585,253.73755,288.82689,244.72585,250.51755,274.7015,241.21844,264.92689,271.89755,251.07755,266.39755,258.59755,303.43755,251.43755,307.89594,262.11755,231.66657999999998,242.11755,227.35613999999998,247.83422000000002,281.79755,206.05755,244.71393999999998,236.18307000000001,223.06361,203.54369,243.73751000000001,270.06126,277.81755,231.61422000000002,225.41755,254.67562999999998,211.2545,249.20189,204.16365,222.09755,234.55594
520,175,0,277.29925,252.20835,237.3485,272.4285,278.7485,236.8885,245.7885,266.6285,231.8485,263.9885,240.4285,276.8085,251.0685,215.9885,267.1685,262.4885,219.5685,242.89954,254.3285,289.4285,245.2285,250.9085,275.2085,241.7485,265.3885,272.29925,251.7085,266.9685,259.4485,304.1085,252.1885,308.3685,262.9885,232.2685,242.7685,227.9085,248.2485,282.6885,206.39795,245.3085,236.6685,223.4485,203.8285,244.1485,270.6485,278.5085,232.0085,225.7685,255.4285,211.6485,249.8485,204.4485,222.7085,235.1085
521,175,1,277.84685,253.22685,238.14685,273.30685,279.72685,237.72685,246.56685,267.70685,232.54685,264.74685,241.26685,277.62685,251.86685,216.62842,267.72685,263.42685,220.20685,243.56685,255.28685,290.14685,245.84685,251.60685,276.08685,242.70685,266.36685,272.86685,252.58685,267.52685,260.22685,305.01842,253.42685,308.80685,264.26685,232.56537000000003,243.30685,228.68685,248.64685,283.78685,206.86685,246.14685,237.62685,223.84842000000003,204.52685,245.06685,271.62685,279.28685,232.50685,226.22842000000003,256.22685,212.18685,250.54685,205.18685,223.52685,235.40685
522,175,2,278.81057000000004,254.01057000000003,238.83057000000002,274.03057,280.43057000000005,238.14671,247.03057,268.55057,233.15057000000002,265.35057,241.87057000000001,278.23057,252.47057,217.23057000000003,268.35057,264.03057,220.71057000000002,244.33057000000002,256.01057000000003,290.93057000000005,246.41057,252.25057,276.81057000000004,243.69057,267.25057000000004,273.61057,253.45057000000003,268.21057,261.11057,305.59057,254.03057,309.45057,265.67057,232.96389,244.09057,229.29057000000003,249.25113,284.41057,207.31056999999998,247.03057,238.27057000000002,224.29057000000003,205.11057,245.53057,272.47057,279.81057000000004,233.31057,226.83057000000002,256.95057,212.75057,251.39057000000003,205.73057,224.21057000000002,236.01057000000003
523,176,0,279.25175,254.45175,239.27175,274.51175,280.89175,238.55175,247.45175,268.99175,233.59175,265.79175,242.29175,278.67175,252.91175,217.75175,268.83175,264.47175,220.96087000000003,245.03175,256.45175,291.37175,246.85175,252.69175,277.25175,244.13175,267.79175,274.05175,253.89175,268.65175,261.57175,306.03175,254.47175,309.89175,266.15175,233.31175,244.53175,229.73175,249.56617000000003,284.85175,207.75175,247.47175,238.71175,224.67882000000003,205.55175,246.07175,272.91175,280.31175,233.73175,227.27175,257.53175,213.13175,251.83175,206.17175,224.65175,236.45175
524,176,1,280.81617,255.29617000000002,240.51617000000002,275.77617000000004,281.95617000000004,239.15653999999998,248.21617,270.19617,234.69617000000002,267.33617000000004,242.97617000000002,280.27617000000004,253.55617,218.29923,270.31617,266.07617,221.59308,245.87617000000003,257.67617,292.85617,247.85307999999998,253.87617000000003,278.05617,244.84153999999998,268.55617,274.72103,255.23617000000002,270.11617,262.57617,306.85617,255.67617,310.87617,267.67617,233.95617000000001,245.39617,230.63617000000002,250.15617000000003,286.99617,208.13617,248.65617000000003,239.37617000000003,225.16154,206.07617,246.95617000000001,273.89617000000004,281.33617000000004,234.37617000000003,227.89654,258.65617000000003,213.75617000000003,253.37617000000003,206.71617,225.37617000000003,237.01617000000002
525,176,2,281.4573,256.1973,241.0373,276.37104,282.7173,239.7173,248.81146,270.9573,235.2973,267.9846,243.6973,280.8973,254.1573,218.7373,271.2173,267.0573,222.07081000000002,246.4773,258.2773,293.5973,248.4773,254.40577000000002,278.7173,245.4173,269.1373,275.3173,255.8373,271.0173,263.2173,307.40365,256.2173,311.3973,268.23104,234.61081000000001,245.8773,231.13242999999997,250.7573,288.1573,208.6743,249.6773,240.06111,225.56171,206.5973,247.5573,274.4973,282.1373,235.1373,228.4373,259.3773,214.23302999999999,254.04651,207.2373,225.9173,237.3573
526,177,0,282.03652999999997,256.67652999999996,241.49652999999998,276.83653,283.39653,240.17652999999999,249.35653,271.65653,235.77652999999998,268.58959,244.23653,281.45653,254.63653,219.15652999999998,272.23652999999996,267.61652999999995,222.37652999999997,247.01612000000003,258.71653,294.35652999999996,248.95653,254.84327000000002,279.15653,245.79653,269.67652999999996,276.13653,256.31653,272.03652999999997,263.69653,307.87653,256.81653,311.97652999999997,268.57653,234.87652999999997,246.19652999999997,231.59652999999997,251.06958999999998,288.79652999999996,208.91653,250.29653,240.59652999999997,225.95653,207.07653,247.97652999999997,274.98306,282.61652999999995,235.99652999999998,228.76326,259.87653,214.60306,255.07653,207.71653,226.31652999999997,237.71652999999998
527,177,1,282.70063,257.20063,241.96063999999998,277.36064,284.08063,240.86064,250.08064,272.24064,236.30064,269.18064,244.66064,281.98064,255.10064,219.72062999999997,273.20063,268.14063,222.78062999999997,247.58064,259.18064,294.88063,249.68063999999998,255.38064,279.50063,246.24063999999998,270.86064,276.62063,256.92064,273.00063,264.14063,308.62063,257.28064,312.40064,269.10064,235.24063999999998,246.66064,232.04064,251.68063999999998,289.50063,209.28063,251.14064,241.08064,226.44062999999997,207.52064,248.38064,275.54064,283.06063,236.82064,229.12062999999998,260.44063,215.16064,255.54064,208.16064,226.68063999999998,238.16064
528,177,2,283.48846000000003,257.98846000000003,242.48846,277.92846000000003,284.90846,241.20846,250.80846,272.98846000000003,236.82846,269.86846,245.18846000000002,282.74846,255.62846000000002,220.24846000000002,273.72846,268.72846,223.30846,248.32846,259.70846,295.66846,250.28846000000001,256.18846,279.92846000000003,246.76846,271.36846,277.10846000000004,257.48846000000003,273.54846000000003,264.66846,309.14846,257.84846,312.94846,269.72846,235.71531000000002,247.06846000000002,232.54846,252.24846000000002,290.32846,209.72569,251.68846000000002,241.52846,226.90846000000002,207.99615,248.74846000000002,276.18846,283.62846,237.34846000000002,229.50846,261.14846,216.00846,256.12846,208.60846,227.18846000000002,238.56846000000002
529,178,0,284.3973,258.7773,243.9973,278.5773,285.7973,241.9173,252.1373,273.7773,237.6773,270.8973,245.7773,284.1373,256.3573,220.78577,274.73381,269.3246,224.1773,249.0573,260.27788,296.7373,250.9773,256.7773,280.5773,247.33561,271.99183,277.60365,257.9973,274.50651,265.1773,310.4173,258.7173,313.55365,270.5773,236.06365,247.5773,233.0573,252.7973,291.8373,210.0773,253.0573,242.17946,227.3773,208.42365,249.16365,276.8773,284.4046,237.9373,229.9173,261.8773,216.7773,256.9373,209.0573,227.59975,238.99946
530,178,1,285.21195,259.54098,244.94397999999998,279.33195,286.77195,242.85195,252.79195,275.01195,238.56398,271.7462,246.53195,284.85195,257.33195,221.40007999999997,275.95195,270.16098,225.09195,249.81195,260.95195,297.67195,251.83097999999998,257.61195,281.27195,248.03195,272.87195,278.05699,258.88097,275.73195,265.76097000000004,311.50397999999996,259.39195,314.15195,271.47195,236.82742000000002,248.41195,233.87195,253.59195,292.99195,210.42049,254.35195,243.15195,228.11195,209.07195,249.65549,277.77195,285.33195,238.66397999999998,230.49195,262.84398,217.59195,257.91195,209.69195,228.53195,239.67195
531,178,2,286.3388,260.6388,245.0988,280.1388,287.8988,243.9444,254.3588,276.1588,239.5788,272.6388,248.1788,285.6988,258.4588,222.2844,277.7788,271.0588,226.0044,250.7788,261.6388,298.4388,252.5588,258.4788,282.2788,249.3988,274.1188,278.8588,259.5788,277.5588,266.7788,312.4988,260.5188,315.0588,272.7588,237.7588,249.5188,234.8188,254.3788,294.1188,211.7188,255.3588,244.4388,229.2188,209.6388,250.1788,278.6188,286.4588,239.6388,231.6388,263.8996,218.9388,258.5588,210.2788,229.7988,240.8788
532,179,0,287.01469,262.07469,246.57469,280.83468999999997,288.65469,244.53206,255.25468999999998,276.93469,240.29469,273.33468999999997,248.85468999999998,286.37469,259.13469,222.87469,278.45468999999997,272.25939,226.67469,251.89469,262.33468999999997,299.15469,253.95469,259.41469,282.87469,250.07469,274.77468999999996,279.61469,260.27468999999996,278.31469,267.45468999999997,313.15469,261.19469,316.59469,274.11469,238.69468999999998,250.45469,235.49469,254.79469,295.29469,212.39469,256.05469,245.45469,229.89469,210.31468999999998,250.77469,279.15137000000004,288.09469,240.31468999999998,232.13468999999998,264.53469,219.67469,259.15469,210.95469,230.37469,241.55469
