,measure_number,beat_number,pid1263b-03,pid510262-04,pid52932-18,pid5667249-20,pid5667271-04,pid5667291-18,pid610003b-07,pid9048b-07,pid9049b-03,pid9050b-03,pid9052b-10,pid9054b-03,pid9055b-03,pid9056-11,pid9057f-13,pid9058b-03,pid9059b-07,pid9060b-01,pid9061-32,pid9062b-06,pid9063b-07,pid9064-14,pid9065-21,pid9066b-03,pid9069-03,pid9070b-15,pid9072b-07,pid9073b-07,pid9074g-03,pid9075b-03,pid9085-05,pid9088-19,pid9089-17,pid9090-16,pid9093b-09,pid9094b-03,pid9099b-07,pid9101b-14,pid9103-15,pid9104b-03,pid9111b-05,pid9113-18,pid9114b-12,pid9117-07,pid9118b-07,pid9119-08,pid9120-10,pid9121-11,pid9129-23,pid9130-09,pid9134-09,pid9137-16,pid9138b-03,pid9139b-03,pid9153b-03,pid9161-09,pid9166j-03,pid9170b-03,pid9174b-03,pid917509-09,pid917520-19,pid917525-03,pid9176-11,pid918713-09,pid918819-07,pid918904-11,pid9192b-03
514,173,0,242.53587000000002,211.47587000000001,208.49294,224.81587000000002,229.27587000000003,237.51587,258.31587,241.65587000000002,214.61587000000003,258.83587,171.53587,203.71587,254.33587000000003,250.95587,193.97587,238.31587000000002,254.17587000000003,222.65587000000002,239.95587,256.27587,248.91587,256.59587,276.25587,246.51587,250.77587000000003,203.01587,254.21587000000002,259.55587,242.55587000000003,242.61587000000003,251.24294,284.95587,235.55587000000003,206.87587,288.77587,246.42293999999998,258.03587000000005,246.17587000000003,287.49587,247.31587000000002,286.35587000000004,243.57587,225.53587000000002,259.29587000000004,225.51587,207.01587,258.95587,228.55587000000003,226.07587,315.47587000000004,269.53587000000005,233.63587,208.81587,232.27587000000003,234.03587000000002,238.99587000000002,238.51587,248.01587,220.87587000000002,206.85586999999998,247.61587000000003,242.41587,229.17587000000003,213.83587000000003,211.61587000000003,234.57587,242.55587000000003
515,173,1,242.93061,211.81061,208.81061,225.20031,229.71061,238.03061,258.75061,242.05061,215.01061,259.29061,171.87061,204.07061000000002,254.81061,251.45061,194.37061,238.75061000000002,254.63061000000002,223.03061,240.37061,256.67061,249.53061,257.17061,276.69061,246.73061,251.17061,203.39061,254.75061000000002,260.01061,242.95061,243.05061,251.61061,285.37061,235.95061,207.31061,289.33061000000004,246.81061,258.45061,246.61061,288.01061,247.67061,286.79061,244.09061,225.99061,259.67061,225.87061,207.55061,259.43061,228.97061000000002,226.57061000000002,315.93061,270.09061,234.03061,209.11061,232.65061,234.47061000000002,239.36354,238.93061,248.31061,221.27061,207.25061000000002,248.09061,242.87061,229.59061,214.29061000000002,211.95061,235.05061,243.03061
516,173,2,243.34277000000003,212.18277,209.20277,225.56277000000003,230.28277000000003,238.74277,259.28277,242.46277,215.52277,259.82277,172.28277,204.50277,255.38277000000002,252.10277000000002,194.72277,239.26277000000002,255.08277,223.40277000000003,240.90277000000003,257.08277000000004,250.16277000000002,257.98277,277.24277,247.14277,251.64277,203.84277,255.44277000000002,260.54277,243.36277,243.60277000000002,252.08277,285.90277000000003,236.32277000000002,207.76277,289.88277,247.26277000000002,258.96277000000003,247.10277000000002,288.68277,248.08277,287.28277,244.72277000000003,226.64277,260.08277000000004,226.20277000000002,208.28277,259.96277000000003,229.46277,227.22277000000003,316.40277000000003,270.70277000000004,234.46277,209.42276999999999,233.05638,235.16277000000002,239.74277,239.36277,248.66092000000003,221.61638,207.66277,248.74277,243.48277000000002,230.08277,214.84277000000003,212.35637999999997,235.64277,243.64277
517,174,0,243.99551,212.83551,209.61758,226.15551000000002,231.15551000000002,239.81551000000002,260.03551,243.09551000000002,216.17551,260.65551,172.73713,204.92546000000002,256.05551,252.99551,195.23551,239.97551,255.71551000000002,223.87551000000002,241.61551,257.85551,251.23551,259.09551,277.99551,247.77551,252.21936000000002,204.37551000000002,256.53551,261.27551,243.9511,244.23551,252.69551,286.67551000000003,236.83551,208.39551,290.75551,247.65551000000002,259.73551000000003,247.77551,289.75551,248.67638,288.09551,245.61551,227.35551,260.89551,226.83551,209.25551000000002,260.73551000000003,230.15551000000002,228.25551000000002,317.07551,271.93551,235.25551000000002,209.84793,233.5111,235.99551,240.37184,239.97551,249.07551,222.17551,208.31551000000002,249.41551,244.29551,230.79551,215.49551,213.01551,236.27551,244.47551
518,174,1,244.51215,213.23215,210.09215,226.55215,231.83215,240.49215,260.59215,243.61215,216.67431000000002,261.19215,172.87215,205.39215,256.59215,253.63215,195.56108,240.49215,256.23215,224.59215,242.15215,258.43215,252.17215,260.07215,278.79862,248.29215,252.67215,204.79215,257.63215,261.79215,244.51431000000002,244.77215,253.21215,287.35215,237.25215,208.99215,291.67215,248.17215,260.53215,248.59215,290.27215,249.67215,289.07215,246.40077000000002,227.87215,261.41215,227.73215,209.99431,261.61215,230.87215,228.78508,317.69215,272.95215,235.77431,210.35215,234.03215,236.51215,241.37215,240.51215,249.47215,222.69215,208.83215,250.19215,244.81215,231.43215,216.01215,213.53215,236.79215,245.19215
519,174,2,245.11265,213.59265,210.71265,226.93265,232.35265,241.57265,261.30133,244.19265,217.33265,261.85265,173.33265,206.25265,257.29265,254.33265,195.99453,240.99265,257.01265,225.19265,243.01265,259.27265,252.87265,260.65265,279.43265,248.87265,253.47265,205.31265,258.47265,262.57265,245.13265,245.57265,253.77265,288.29265,237.77265,209.59265,292.51265,248.75265,261.11265,249.29265,290.69265,250.51265,289.83265,247.61265,228.79265,262.03265,228.37265,210.59265,262.21265,231.44133,229.97265,318.55265,273.75265,236.75265,210.83265,234.53265,237.06422,242.11265,241.05265,249.93265,223.21265,209.63265,251.01265,245.49265,232.05265,216.91265,214.33265,237.73132999999999,245.87132999999997
520,175,0,245.51705,213.91705,211.05705,227.31705,232.65705,241.99705,261.63705,244.65705,217.71705,262.17705,173.67705,206.67705,257.73705,254.81705,196.27705,241.47705,257.43705,225.51705,243.47705,259.65705,253.33705,260.99705,279.83705,249.29902,253.89705,205.57705,258.89705,262.87705,245.57705,245.93705,254.02837999999997,288.75705,238.23705,210.00176000000002,292.97705,249.01705,261.49352999999996,249.69705,291.15705,251.13705,290.35705,248.05705,229.23705,262.39705,228.65353,210.93705,262.65705,231.73705,230.63705,319.15705,274.21705,237.09705,211.12568,234.91705,237.51705,242.49705,241.43705,250.23705,223.59705,209.97705,251.47705,245.95705,232.55705,217.25705,214.63705,238.07705,246.24568
521,175,1,245.98209,214.34208999999998,211.46209,227.98209,233.12209,242.63417,262.13417000000004,245.16208999999998,218.16208999999998,262.66209,174.14209,207.08209,258.25417000000004,255.45417,196.68209,242.20626000000001,257.94209,226.00208999999998,243.98209,260.10209,253.93835,261.48208999999997,280.46209,249.80209,254.40209,206.08209,259.42208999999997,263.38626,246.08209,246.44208999999998,254.46209,289.20209,238.64209,210.48209,293.68626,249.42209,261.98208999999997,250.16208999999998,292.29417,251.62209,290.91417,248.62209,229.74209,262.88626,229.04209,211.40209,263.14209,232.20209,231.24209,319.86208999999997,274.96626000000003,237.60209,211.48209,235.40209,238.10209,243.02209,241.88208999999998,250.62209,224.21042999999997,210.48209,252.10209,246.79417,233.02209,217.76209,215.12209,238.54209,246.80209
522,175,2,246.39424,214.74212000000003,211.87424,228.47423999999998,233.67424,243.09423999999999,262.65424,245.57424,218.57424,263.19424,174.55424,207.40212,258.87424,256.01424,196.99424,242.67424,258.45423999999997,226.69423999999998,244.55424,260.51424,254.49424,262.09424,280.87424,250.17424,254.83424,206.49424,260.09424,263.91424,246.57424,246.91423999999998,254.83212000000003,289.65424,239.05424,210.91423999999998,294.33423999999997,249.77424,262.37424,250.67424,292.83848,252.21424,291.45423999999997,249.05424,230.37424,263.57424,229.43424,211.81423999999998,263.53212,232.63423999999998,231.89424,320.71424,275.69424,238.23424,211.77106,235.89424,238.57424,243.55424,242.29424,251.01424,224.75423999999998,210.89212,252.81423999999998,247.45424,233.41423999999998,218.25423999999998,215.57424,239.07424,247.31423999999998
523,176,0,246.87669,215.15669,212.25669,228.99669,234.21669,243.55669,263.37669,246.09669,218.97669,263.95669,174.93669,207.75669,259.45669,256.57669,197.37669,243.15669,258.95669,227.09669,245.09669,260.93669,255.01668999999998,262.55669,281.41669,250.49669,255.34337999999997,207.05669,260.77669,264.67669,247.07668999999999,247.43669,255.17668999999998,290.23669,239.45668999999998,211.39668999999998,294.85669,250.09669,262.83669,251.09669,293.56345,252.71669,292.27669,249.47669,230.75669,264.03668999999996,229.85669,212.27669,263.93669,233.07668999999999,232.68337999999997,321.31669,276.24338,238.75669,212.11668999999998,236.33669,239.05669,244.35669,242.81669,251.35669,225.15669,211.23668999999998,253.47669,247.97669,233.83669,218.71669,215.99669,239.47669,247.77669
524,176,1,247.18772,215.38711,212.67987000000002,229.3419,234.74896,243.90947999999997,263.86947999999995,246.54948,219.26994,264.48947999999996,175.14853,208.08948,259.88948,257.04947999999996,197.60996,243.48993,259.39974,227.52947999999998,245.54948,261.33974,255.46947999999998,262.97974,281.86947999999995,250.74568,255.79973999999999,207.30948,261.38948,265.18948,247.52947999999998,247.90947999999997,255.46993999999998,290.76948,239.84947999999997,211.84947999999997,295.48791,250.38948,263.19973999999996,251.48948,294.14948,253.16948,292.94948,249.74947999999998,231.05649,264.46948,230.28947999999997,212.62982999999997,264.34947999999997,233.52947999999998,233.16948,321.76948,276.76948,239.20947999999999,212.40947999999997,236.78947999999997,239.45973999999998,245.08947999999998,243.14947999999998,251.66772000000003,225.48973999999998,211.58487000000002,254.12947999999997,248.42947999999998,234.24947999999998,218.98948,216.44948,239.86947999999998,248.16948
525,176,2,247.60485,215.72485,213.10485,229.70485,235.18485,244.26485,264.38485,246.98485,219.68485,264.92485,175.48485,208.50485,260.34485,257.48485,197.96485,243.90485,260.0197,227.90485,246.00485,261.58485,256.00485,263.36485,282.40485,251.1397,256.22485,207.74485,261.8997,265.64485,247.96485,248.36485,255.86485,291.20485,240.28485,212.26485,295.92485,250.82485,263.62485,251.92485,294.60485,253.62485,293.46485,250.14485,231.39742999999999,264.86485,230.68485,212.96485,264.72485,234.00485,233.74485,322.30485,277.3997,239.56485,212.62485,237.22485,239.88485,245.66485,243.58485,252.02485,225.92485,212.00485,254.65971000000002,248.90485,234.62485,219.30485,216.84485,240.22485,248.70485
526,177,0,247.95701,216.09701,213.45701,230.01701,235.53701,244.57701,264.79701,247.39701000000002,220.01701,265.33701,175.77701000000002,208.87701,260.75701000000004,257.93701,198.29701,244.31701,260.43701,228.27701000000002,246.41701,261.95701,256.41701,263.65701,282.79701,251.65701,256.63701000000003,208.09701,262.47701,266.05701,248.35701,248.73701,256.23701,291.65701,240.67701,212.65701,296.49102,251.21701000000002,263.99701,252.31701,295.07701000000003,253.99701000000002,293.87701,250.45701,231.73701,265.11701,231.01701,213.27701000000002,265.09701,234.33701000000002,234.34401,322.97701,277.81701,239.97701,213.03701,237.73701,240.27701000000002,246.03701,244.13701,252.35701,226.25701,212.35701,255.07701,249.31701,235.01701,219.61701000000002,217.25701,240.57701,249.07701
527,177,1,248.42462999999998,216.40462999999997,213.85487,230.48462999999998,235.86731,245.02462999999997,265.22463,247.88463,220.42462999999998,265.78463,176.06463,209.20463,261.24463,258.48463,198.62463,244.86462999999998,260.86463,228.70462999999998,246.88463,262.22463,256.86463,264.06462999999997,283.24463,252.32462999999998,257.12462999999997,208.54463,263.00462999999996,266.48463,248.76462999999998,249.10463,256.56462999999997,292.12462999999997,241.06463,213.02462999999997,297.06462999999997,251.66463,264.46463,252.68462999999997,295.66312999999997,254.44463,294.30463,250.77731,232.11487999999997,265.44462999999996,231.38463,213.64462999999998,265.50462999999996,234.66463,234.98462999999998,323.48463,278.38462999999996,240.42462999999998,213.32462999999998,238.14462999999998,240.84463,246.56463,244.62462999999997,252.68462999999997,226.62462999999997,212.84463,255.56463,250.04462999999998,235.46462999999997,219.96731,217.65731,240.84463,249.50463
528,177,2,248.89677999999998,216.73677999999998,214.21677999999997,230.89677999999998,236.21677999999997,245.41678,265.63338999999996,248.29677999999998,220.77112999999997,266.17678,176.2662,209.4717,261.81678,258.89678,198.93668,245.41678,261.35677999999996,229.09678,247.31678,262.63678,257.27678,264.47677999999996,283.59677999999997,252.69339,257.65677999999997,208.87226,263.43678,266.87678,249.17677999999998,249.45677999999998,256.91226,292.53339,241.47678,213.35226,297.47677999999996,251.9567,264.83678,253.05536,296.09339,254.85678,294.71339,251.12169,232.45677999999998,265.81226000000004,231.79677999999998,214.05226000000002,265.91677999999996,234.99677999999997,235.45677999999998,323.97677999999996,278.95678,240.81678,213.61338999999998,238.55677999999997,241.31678,247.05677999999997,245.07677999999999,253.05226000000002,227.03339,213.23338999999999,255.99677999999997,250.45677999999998,235.89677999999998,220.25678,217.97678,241.17677999999998,249.91678
529,178,0,249.31083999999998,217.03083999999998,214.59084,231.21084,236.59027999999998,245.64361,266.13084,248.83084,220.99084,266.65084,176.53083999999998,209.71084,262.53084,259.27083999999996,199.11084,245.81083999999998,261.76042,229.47083999999998,247.83084,262.89027999999996,257.71027999999995,264.73084,283.99084,252.99084,258.19084,209.17084,263.81084,267.37084,249.53083999999998,249.73084,257.15521,292.79028,241.69083999999998,213.71084,298.01084,252.25083999999998,265.27083999999996,253.35083999999998,296.59084,255.26042,295.03084,251.43084,232.85083999999998,266.05084,232.19083999999998,214.27027999999999,266.33083999999997,235.33084,235.99084,324.51084,279.45083999999997,241.23084,213.85083999999998,239.03083999999998,241.85083999999998,247.69083999999998,245.73084,253.31083999999998,227.55084,213.59017000000003,256.41084,250.99084,236.39084,220.53083999999998,218.25083999999998,241.47083999999998,250.25083999999998
530,178,1,249.74041,217.3468,214.94041,231.64041,236.94041,246.06041000000002,266.60041,249.26041,221.28041000000002,267.1352,176.78041000000002,210.02041,263.04041,259.70041000000003,199.50041000000002,246.20041,262.18041,229.82041,248.28041000000002,263.20041000000003,258.04041,265.08041000000003,284.42041,253.32041,258.66041,209.58041,264.18041,267.84041,249.90041000000002,250.06041000000002,257.5352,293.18041,242.12041000000002,214.04041,298.52041,252.62041000000002,265.68041,253.68041000000002,297.02041,255.68041000000002,295.42041,251.74041,232.9952,266.4152,232.56041000000002,214.62041000000002,266.64041000000003,235.6852,236.58041,324.98041,280.02041,241.62041000000002,214.12041000000002,239.40041000000002,242.32041,248.24041,246.32041,253.64041,228.28041000000002,213.94041,256.84041,251.52041,236.82041,220.84041000000002,218.62041000000002,241.72041000000002,250.66041
531,178,2,250.13256,217.69256000000001,215.25256000000002,232.01256,237.27256,246.39256,266.97256,249.67256,221.57256,267.53256,177.05256,210.29256,263.47256,260.09256,199.77256,246.57256,262.61256000000003,230.23256,248.71256,263.54128,258.41256,265.37256,284.79256000000004,253.65256000000002,259.07256,209.91256,264.57085,268.23256000000003,250.29256,250.37256000000002,257.81256,293.49256,242.51256,214.40127999999999,298.95256,252.91256,266.03256,254.03256000000002,297.43256,256.09256,295.69256,252.03256000000002,233.29256,266.81256,232.93256,214.97127999999998,267.03256,236.01256,237.03512,325.47256,280.53256,241.97256000000002,214.39256,239.81256000000002,242.71256,248.67256,246.73256,253.95256,228.71256,214.35256,257.25256,251.91256,237.21256,221.13256,218.97256000000002,242.05256,251.05256
532,179,0,250.47116,217.97116,215.57116000000002,232.29116000000002,237.55116,246.67116000000001,267.39116,250.13116000000002,221.85116000000002,267.93116000000003,177.29116000000002,210.59116,263.87116000000003,260.41116,200.03116,246.90372000000002,262.97116,230.55116,249.13116000000002,263.81116000000003,258.77116,265.67116,285.13116,253.97116,259.51116,210.25116,264.91116,268.63116,250.61116,250.65116,258.13116,293.80057999999997,242.85116000000002,214.69116,299.43116000000003,253.23116000000002,266.35116,254.35116000000002,297.89116,256.47116,296.07116,252.29116000000002,233.53116,267.19116,233.23116000000002,215.21116,267.37116000000003,236.35116000000002,237.53116,325.89116,280.87116000000003,242.27116,214.66812000000002,240.17116000000001,243.05116,249.13116000000002,247.13116000000002,254.23116000000002,229.07116000000002,214.69116,257.63116,252.33116,237.63116000000002,221.39116,219.29116000000002,242.37116,251.39116
533,179,1,250.84009,218.23752000000002,215.94002999999998,232.67505,237.87505,246.98505,267.78009,250.52008999999998,222.12835,268.32009,177.58008999999998,210.86008999999999,264.26009,260.80009,200.32504,247.26002999999997,263.34009,230.89505,249.54009,264.05505,259.11505,265.98009,285.52009,254.25505,259.94009,210.64009,265.22008999999997,269.04008999999996,250.96008999999998,250.95336,258.48009,294.15504,243.19503999999998,214.97503999999998,299.92009,253.58008999999998,266.70009,254.66009,298.32009,256.86009,296.38009,252.58008999999998,233.81505,267.52009,233.58505,215.55336,267.68505,236.67505,237.96008999999998,326.32009,281.21336,242.58008999999998,214.91602000000003,240.52008999999998,243.44009,249.56009,247.52008999999998,254.54009,229.46008999999998,215.00009,258.02009,252.74008999999998,237.98009,221.67505,219.59505,242.63504,251.78009
534,179,2,251.24063999999998,218.58064,216.26064,233.04064,238.18063999999998,247.38064,268.14063,250.92064,222.42064,268.68064,177.80064,211.16064,264.60064,261.16064,200.60064,247.58064,263.76063,231.30064,249.96063999999998,264.34064,259.50063,266.22064,285.90064,254.64064,260.34064,210.98064,265.58063,269.40064,251.32064,251.24063999999998,258.82063,294.46064,243.54064,215.36064,300.32063,253.88064,267.06063,255.04064,298.72064,257.26063,296.64063,252.92064,234.08064,267.84064,233.88064,215.86064,268.00063,237.02064,238.42064,326.78064,281.54064,242.92064,215.20064,240.92064,243.74063999999998,249.96063999999998,247.88064,254.88064,229.82064,215.40062999999998,258.44063,253.12062999999998,238.38064,221.98064,219.93532000000002,242.96063999999998,252.14064
535,180,0,251.56054,218.90053999999998,216.54054,233.32054,238.48054,247.66054,268.50054,251.28054,222.68053999999998,269.04053999999996,178.06054,211.42054,264.96054,261.50054,200.86054,247.90053999999998,264.11527,231.66054,250.32054,264.62054,259.86054,266.52054,286.26054,254.92054,260.78054,211.33527,265.88054,269.76054,251.66054,251.48054,259.12054,294.76054,243.86054,215.64054,300.78054,254.20054,267.42054,255.36054,299.22053999999997,257.64054,296.96054,253.20054,234.34054,268.12054,234.20054,216.14054,268.32054,237.30053999999998,238.89109,327.16053999999997,281.84054,243.20054,215.50054,241.28054,244.06054,250.32054,248.20054,255.16054,230.11527,215.74053999999998,258.80054,253.44054,238.76054,222.26054,220.22054,243.26054,252.50054
536,180,1,251.88689,219.18688999999998,216.90689,233.66689,238.80688999999998,247.98689,268.88689,251.68688999999998,222.96688999999998,269.42689,178.36688999999998,211.74688999999998,265.28688999999997,261.92689,201.13845,248.26689,264.48689,232.00689,250.70689,264.88689,260.24689,266.80689,286.64689,255.26689,261.22688999999997,211.72689,266.26689,270.14689,252.00689,251.80688999999998,259.46689,295.12689,244.26689,215.94689,301.26689,254.54689,267.76689,255.66689,299.62689,258.02689,297.32689,253.52688999999998,234.60845,268.48689,234.54689,216.48689,268.68689,237.62689,239.42379,327.60688999999996,282.16688999999997,243.54689,215.80688999999998,241.66689,244.42689,250.76689,248.60689,255.52688999999998,230.48689,216.08688999999998,259.26689,253.90689,239.16689,222.52688999999998,220.54689,243.56689,252.90689
537,180,2,252.18036,219.46036,217.20036000000002,233.90036,239.08036,248.26036000000002,269.20036,252.00036,223.22036,269.74036,178.60036000000002,212.00036,265.60036,262.24036,201.38036,248.58036,264.82036,232.32036000000002,251.06036,265.16036,260.60036,267.06036,286.96036000000004,255.58036,261.68036,211.98036000000002,266.58036,270.46036000000004,252.32036000000002,252.08036,259.76036,295.44036,244.52517999999998,216.28036,301.64036,254.80036,268.08036,255.98036000000002,299.96036000000004,258.34036000000003,297.56036,253.80036,234.86036000000001,268.78036000000003,234.84036,216.78036,268.94036,237.94036,239.80036,328.04036,282.48036,243.82518,216.12036,241.98036000000002,244.70517999999998,251.08036,248.88036,255.84036,230.76036000000002,216.44036,259.66036,254.24036,239.48036000000002,222.78036,220.86036000000001,243.86036000000001,253.24036
538,181,0,252.53187999999997,219.77187999999998,217.49547,234.19187999999997,239.37187999999998,248.59187999999997,269.55188,252.37187999999998,223.43187999999998,270.09188,178.83188,212.27187999999998,265.95187999999996,262.59188,201.61188,248.85188,265.15188,232.69187999999997,251.43187999999998,265.47188,260.99188,267.31188,287.33094,255.87187999999998,262.17188,212.35188,266.87188,270.79188,252.69187999999997,252.35188,260.09188,295.83187999999996,244.87187999999998,216.59187999999997,302.09188,255.09094,268.45187999999996,256.27187999999995,300.43188,258.69187999999997,297.87188,254.09187999999997,235.13188,269.09188,235.15187999999998,217.09187999999997,269.27187999999995,238.17188,240.19187999999997,328.41188,282.75187999999997,244.15037999999998,216.39188,242.35188,245.03187999999997,251.45094,249.21187999999998,256.15188,231.07188,216.79188,260.05188,254.65187999999998,239.85188,223.03187999999997,221.11187999999999,244.17188,253.61187999999999
539,181,1,252.94404,220.02403999999999,217.86404,234.52403999999999,239.78404,248.95807000000002,269.92404,252.78404,223.70404,270.46404,179.08404,212.60404,266.36404,263.02404,201.92404,249.20404,265.52404,233.02403999999999,251.82404,265.84404,261.42404,267.68404,287.68404,256.16702000000004,262.61211000000003,212.72404,267.28404,271.18404,253.08404,252.70404,260.56404,296.18404,245.18403999999998,216.92404,302.54404,255.48404,268.88403999999997,256.58702,300.84404,259.08404,298.26403999999997,254.42404,235.38851,269.50404,235.48404,217.42404,269.66404,238.50404,240.63807000000003,328.86404,283.14404,244.46403999999998,216.78404,242.74403999999998,245.40403999999998,251.84403999999998,249.64404,256.68404,231.34403999999998,217.14404,260.60404,255.11807000000002,240.22404,223.36404,221.46403999999998,244.50404,254.00702
540,181,2,253.32712,220.36712000000003,218.26712,234.84712000000002,240.26712,249.48712,270.32712000000004,253.34712000000002,224.06712000000002,270.86712,179.38711999999998,213.04712,267.00712000000004,263.48712,202.26712,249.66712,266.08712,233.38712,252.32712,266.34712,262.00712000000004,268.12712,288.18712,256.58712,263.04712,213.20712000000003,267.86712,271.58712,253.62712000000002,253.14712000000003,261.22712,296.70712000000003,245.62712000000002,217.30712000000003,303.04712,256.16712,269.36712,257.04424,301.56712000000005,259.50712000000004,298.72712,254.92712000000003,235.70712000000003,269.92712,235.82712,217.90712000000002,270.12712,238.90712000000002,241.26712,329.50712000000004,283.68712,244.90712000000002,217.40712000000002,243.20712000000003,245.88712,252.24712000000002,250.06712000000002,257.34712,231.71856,217.58712000000003,261.40712,255.60712,240.68712000000002,223.70712000000003,221.88712,245.00712000000001,254.50712000000001
541,182,0,253.78508,220.71753999999999,218.70507999999998,235.26507999999998,240.88508,250.06508,270.82507999999996,253.76507999999998,224.45503,271.32507999999996,179.70754,213.46507999999997,267.64508,264.08508,202.66508000000002,250.10508,266.68507999999997,233.76507999999998,252.80507999999998,266.88507999999996,262.48508,268.64508,288.60508,256.99503,263.50507999999996,213.64507999999998,268.32507999999996,272.00507999999996,253.94508,253.64507999999998,261.96508,297.22508,246.04507999999998,217.66508,303.74508,256.60508,269.94507999999996,257.46508,302.54508,260.06507999999997,299.30508,255.46507999999997,236.04507999999998,270.52508,236.24507999999997,218.32507999999999,270.68507999999997,239.34507999999997,242.04507999999998,330.12507999999997,284.20508,245.34507999999997,218.08507999999998,243.74507999999997,246.32507999999999,252.76507999999998,250.54507999999998,258.08508,232.06508,217.94508,262.24508,256.24508,241.10508,224.10508,222.46507999999997,245.44508,255.08507999999998
542,182,1,254.44685,221.16685,219.56685,235.92685,241.36685,250.88685,271.46685,254.42685,225.0237,271.92685,180.08685,214.04685,268.30685,264.78685,203.32685,250.68685,267.50685,234.40685,253.54685,267.4637,263.26685,269.22685,289.24685,257.50685,264.16685,214.26685,268.98685,272.64685,254.52685,254.32685,262.66685,297.88685,246.70685,218.16685,304.50685,257.14685,270.56685,258.08685,303.74685,260.88794,299.96685,256.12685,236.50685,271.20685,236.82685,218.92685,271.14685,240.0037,243.28685,330.88685,284.96685,245.96685,218.74685,244.38685,246.9437,253.56685,251.20685,258.74685,232.72685,218.60685,262.90685,256.9237,241.70685,224.48685,223.12685,246.14685,255.8837
543,182,2,254.84159,221.56159,220.10159,236.32159,241.96159,251.62159,271.86159,254.82159,225.58158999999998,272.38159,180.42158999999998,214.54158999999999,268.70159,265.21635,203.72159,251.14158999999998,268.18158999999997,234.84159,254.04158999999999,268.06158999999997,263.94158999999996,269.58159,289.82159,257.90159,264.78159,214.66159,269.60159,273.10159,254.96159,255.02794,263.16159,298.92476,247.20158999999998,218.56159,305.14159,257.52159,271.00158999999996,258.48159,304.14159,261.34159,300.72159,257.00158999999996,236.90159,271.68158999999997,237.22159,219.32159,271.54159,240.40159,243.90159,332.05111,285.70159,246.62159,219.78159,244.78159,247.38159,254.26158999999998,251.64158999999998,259.24159,233.18159,218.98158999999998,263.92159,257.66159,242.10159,224.88159,223.66159,246.56159,256.28159
544,183,0,255.17247000000003,221.83247000000003,220.45247,236.61247000000003,242.29247,252.11247000000003,272.17247000000003,255.15247000000002,225.93247000000002,272.71247,180.75247,214.95494,269.09247,265.73247000000003,204.01247,251.47247000000002,268.51247,235.27247000000003,254.43247000000002,268.41247000000004,264.27247,269.89247,290.25247,258.29247000000004,265.11247000000003,214.99247000000003,270.01247,273.43247,255.29247,255.45247,263.49247,299.27247,247.61247000000003,218.89247000000003,305.53247000000005,257.85247000000004,271.45247,258.81247,304.71247,261.69247,301.09247,257.39247,237.19247000000001,272.01247,237.49247000000003,219.65247000000002,271.87247,240.77247000000003,244.45494,333.01247,286.17247000000003,247.09247000000002,220.23247,245.19247000000001,247.77247000000003,254.59247000000002,251.99247000000003,259.61247000000003,233.53247000000002,219.31247000000002,264.43247,258.45247,242.45247,225.21247000000002,224.01247,246.91247,256.67247000000003
545,183,1,255.5556,222.1356,220.8356,237.2156,242.7156,252.6556,272.6956,255.5356,226.3356,273.2356,181.1556,215.4356,269.6756,266.2556,204.3956,252.1556,268.9356,235.7756,254.9356,268.7756,264.7356,270.3156,290.6356,258.8356,265.6356,215.4156,270.5756,273.9356,255.7156,255.9156,263.8956,299.6756,248.1556,219.2756,306.1156,258.1956,271.8956,259.2156,305.2756,262.2156,301.6156,257.8156,237.5756,272.6756,237.8156,220.0156,272.3756,241.1756,245.3556,333.7556,286.7156,247.5356,220.7556,245.6156,248.2756,255.1356,252.4756,260.0556,234.1156,219.7156,265.1156,259.4156,242.8956,225.6412,224.4156,247.4156,257.2356
546,183,2,255.99229,222.45228999999998,221.21457999999998,237.59229,243.09687000000002,253.16145,273.03458,255.87229,226.87229,273.57457999999997,181.49229,216.00145,270.17687,266.73229,204.73228999999998,252.71229,269.43228999999997,236.43687000000003,255.53457999999998,269.09229,265.28145,270.69229,291.51229,259.39229,266.15229,215.75229,271.20145,274.31229,256.09229,256.52145,264.31229,300.11229,248.73228999999998,219.67229,306.53229,258.53229,272.51457999999997,259.65229,305.99228999999997,262.83229,302.07229,258.48374,237.91228999999998,273.27229,238.15229,220.41228999999998,272.73458,241.61458,246.11229,334.71687000000003,287.33229,247.89916000000002,221.36145,246.06145,248.75229,255.57228999999998,252.87229,260.47229,234.69228999999999,220.05229,265.73458,260.15229,243.35687000000001,225.99229,224.75229,247.95228999999998,257.61229
