,measure_number,beat_number,pid1263-13,pid50534-05,pid52932-06,pid54293-09,pid5667267b-10,pid7992-03,pid9048-13,pid9050-13,pid9052b-09,pid9054-13,pid9055-13,pid9056-15,pid9058-13,pid9059-13,pid9062-13,pid9063-13,pid9064-04,pid9065-08,pid9066-13,pid9067-13,pid9068-08,pid9070-21,pid9072-13,pid9074f-13,pid9085-15,pid9087-07,pid9088-08,pid9089-15,pid9090-06,pid9093-13,pid9094-13,pid9098-20,pid9099-13,pid9100b-17,pid9101-13,pid9103-07,pid9104-13,pid9105-13,pid9111-13,pid9118-13,pid9130-01,pid9138-13,pid9139-13,pid9152-13,pid9153-13,pid915406-13,pid9156-10,pid9159-04,pid9160-02,pid9161-12,pid9165-04,pid9166d-20,pid9167-13,pid9170-13,pid9173-18,pid9174-13,pid9176-06,pid917803b-08,pid917807-08,pid917811-09,pid917812-05,pid917813-02,pid9181-07,pid9186c-13,pid918818-11,pid9192-13,pid9193-03
330,111,1,228.27209,189.25208999999998,206.68104,223.17209,198.79209,162.99209,223.37209,227.42103999999998,198.49209,211.89209,189.99209,235.35209,204.83209,216.83209,214.83209,222.79209,254.97208999999998,218.51209,228.71209,190.49209,190.67209,204.09208999999998,213.71209,199.25208999999998,192.93209,198.91208999999998,225.51209,197.73209,205.77209,179.79209,233.65209,191.67209,203.81208999999998,217.43104,213.85209,204.44104,243.15104,154.7507,259.39209,220.17209,325.75209,196.55209,213.81208999999998,189.03208999999998,201.69208999999998,179.61209,161.97208999999998,206.45209,187.15209,191.25208999999998,189.67552,202.63208999999998,208.49209,199.73209,225.07209,197.30104,201.93209,210.97208999999998,196.87209,187.23209,185.43209,214.63208999999998,223.45209,253.69208999999998,193.23209,183.91208999999998,162.97208999999998
331,111,2,228.95311,189.81311000000002,207.19311000000002,223.69311000000002,199.33311,163.43034,224.05311,228.03311000000002,199.13311000000002,212.45311,190.51311,235.97311000000002,205.27311,217.37311,215.43311,223.31311000000002,255.63311000000002,218.97311000000002,229.23311,190.97862,191.19311000000002,204.57311,214.25311000000002,199.79311,193.41311000000002,199.45311,225.91311000000002,198.19311000000002,206.29311,180.39311,234.17311,192.23311,204.35311000000002,217.87311,214.37311,204.87155,243.65311,155.19311000000002,259.95311,220.69311000000002,326.73311,197.07311,214.33311,189.35311000000002,202.31311000000002,180.13103999999998,162.41578,206.97311000000002,187.63103999999998,191.69862,190.13311000000002,203.15311,208.97311000000002,200.31311000000002,225.51311,197.79311,202.45311,211.39311,197.27311,187.61862,185.87861999999998,215.21311,224.03311000000002,254.21311,193.59311,184.41578,163.43034
332,112,0,229.5329,190.2529,207.7929,224.1929,199.8529,163.7129,224.8129,228.7729,199.7929,213.0529,191.0329,236.7929,205.8729,217.8929,216.0529,223.8529,256.3129,219.3929,229.8529,191.4529,191.7129,205.1929,214.8929,200.3129,193.7329,199.8329,226.5729,198.6929,206.8529,180.8929,234.7929,192.6129,204.8729,218.3129,214.8529,205.3529,244.0929,155.6729,260.4729,221.2929,327.6729,197.5729,214.9129,189.7529,203.0329,180.6129,162.8729,207.5729,188.0129,192.1729,190.6129,203.7929,209.5929,200.7929,225.9329,198.2329,202.9929,211.8329,197.7329,188.0729,186.3129,215.7729,224.6929,254.9529,194.0729,184.8129,163.7129
333,112,1,230.0741,190.6341,208.3541,224.75882000000001,200.3741,164.0149,225.5541,229.4541,200.4541,213.4941,191.35735,237.5141,206.3741,218.4341,216.6541,224.3941,256.8941,219.71402,230.6741,191.9541,192.3541,205.6341,215.5141,200.8341,194.0949,200.13137,227.4141,199.6141,207.5341,181.3341,235.4341,193.05551,205.4741,218.63804,215.3741,206.4741,244.58205,156.0941,260.9741,221.8047,328.6141,197.99205,215.4541,190.25046,203.6141,181.3541,163.34603,208.2141,188.5541,192.7047,191.0541,204.3541,210.1341,201.1847,226.28205,198.5941,203.5141,212.31103,198.10603,188.5141,186.8141,216.3341,225.2541,255.6941,194.6341,185.1941,164.01051
334,112,2,230.61413,191.15413,209.03413,225.17413,200.85413,164.41413,226.11413,230.13412999999997,200.97413,213.93412999999998,191.80206,238.21412999999998,206.87413,218.97412999999997,217.11413,224.76471,257.64238,220.15412999999998,231.43412999999998,192.47413,192.87413,206.15413,216.03412999999998,201.31413,194.49413,200.55413000000001,227.97412999999997,199.93659,208.05413000000001,181.83413000000002,236.27412999999999,193.47413,205.91413,219.19412999999997,215.89413,206.82492,245.09412999999998,156.61413000000002,261.39412999999996,222.31412999999998,329.37413,198.43413,215.97412999999997,190.53413,204.17413,181.57845,163.77206,208.71413,189.07413,193.17083,191.57413,204.87413,210.57412999999997,201.65413,226.79413,199.11413000000002,204.03413,212.77412999999999,198.47402,188.89413000000002,187.15413,216.95413,225.75412999999998,256.45412999999996,195.07413,185.5763,164.39413000000002
335,113,0,231.10934,191.50933999999998,209.44933999999998,225.76934,201.30934,164.60991,226.84933999999998,230.82934,201.36934,214.38934,192.20934,238.68934,207.22933999999998,219.42934,217.52934,225.20934,258.12934,220.54984,231.88934,192.84933999999998,193.32934,206.50933999999998,216.48934,201.76934,194.74828,200.94586999999999,228.44933999999998,199.98934,208.50933999999998,182.22322,236.74934,193.74934,206.36934,219.44933999999998,216.34933999999998,207.10934,245.56933999999998,157.06933999999998,261.70992,222.76934,330.20934,198.78933999999998,216.42934,190.86934,204.62933999999998,181.62933999999998,164.06933999999998,209.16933999999998,189.38984,193.54934,192.04934,205.34868,210.88934,202.06933999999998,227.22933999999998,199.46978000000001,204.44933999999998,213.12933999999998,198.84933999999998,189.24587,187.46934,217.54934,226.20934,257.02934,195.47967,185.90978,164.60687
336,113,1,231.7027,191.9227,210.0027,226.3827,201.8627,164.9427,227.5827,231.5827,201.9027,214.7427,192.5827,239.6427,207.6827,220.0027,218.14635,225.6827,258.7827,220.9827,232.5627,193.3627,193.8627,206.9227,217.2427,202.3227,195.0827,201.34635,229.0027,200.3827,209.0027,182.60635,237.4027,194.0827,207.0627,219.8827,216.9027,207.7027,246.1227,157.6227,262.2027,223.4027,331.1627,199.2027,216.9627,191.2227,205.2027,182.0427,164.5427,209.7027,189.8827,194.0427,192.55254,205.8427,211.3627,202.4627,227.62635,199.8827,205.0027,213.62635,199.3827,189.7227,187.9627,218.1827,226.8027,257.8027,195.9627,186.2427,164.9427
337,113,2,232.29653,192.55653,210.53652999999997,226.85653,202.37653,165.33653,228.27652999999998,232.31652999999997,202.55653,215.35653,193.11653,240.31652999999997,208.15653,220.59652999999997,218.85653,226.23653,259.59653,221.51653,233.53652999999997,193.79653000000002,194.43653,207.46306,217.87652999999997,202.83653,195.49653,201.89653,229.38306,200.85653,209.47653,183.13653,237.97652999999997,194.65653,207.61653,220.41653,217.41653,208.09653,246.73653,158.05653,262.81653,224.03652999999997,332.15653,199.73653000000002,217.59652999999997,191.65327,205.81653,182.61653,164.91653,210.21652999999998,190.25653,194.59653,193.05653,206.39653,211.89652999999998,203.05653,228.07653,200.51653000000002,205.56306,214.03652999999997,199.79653000000002,190.11653,188.47653,218.83652999999998,227.47652999999997,258.49653,196.27653,186.81653,165.31653
338,114,0,232.91984,192.99983999999998,211.11983999999998,227.37984,202.91984,165.57984,228.95983999999999,233.05983999999998,203.11983999999998,215.85984,193.63984,241.15984,208.85984,221.21983999999998,219.53984,226.73984,260.31984,221.91984,234.15984,194.19984,195.03984,208.11983999999998,218.43984,203.37984,195.81984,202.29984,229.97984,201.29984,210.03984,183.59984,238.75984,195.07984,208.25984,220.95983999999999,217.95983999999999,208.69984,247.21983999999998,158.53984,263.31984,224.63984,333.09984,200.17983999999998,218.19984,192.23984,206.53984,183.09984,165.37984,210.83983999999998,190.71983999999998,195.11983999999998,193.53984,207.13984,212.43984,203.51984,228.57984,201.00492,206.19984,214.49983999999998,200.39983999999998,190.61983999999998,188.95983999999999,219.37984,228.03984,259.21984,196.77983999999998,187.27983999999998,165.63984
339,114,1,233.46229,193.40229,211.68229,227.90229,203.44228999999999,165.9489,229.52229,233.74229,203.64229,216.42229,194.04228999999998,241.72229,209.42229,221.78229,220.02229,227.26228999999998,260.88229,222.40229,235.06229,194.66228999999998,195.60228999999998,208.60228999999998,218.96742999999998,203.90229,196.16228999999998,202.68229,230.48228999999998,201.86229,210.60228999999998,183.90229,239.48228999999998,195.66228999999998,208.90229,221.3141,218.52229,209.16228999999998,247.60228999999998,158.94228999999999,263.82229,225.12229,333.86229,200.56229,218.70228999999998,192.78229,207.06229,183.57615,165.76743000000002,211.34229,191.24229,195.60228999999998,193.9541,207.64229,212.84229,203.86229,228.98228999999998,201.26228999999998,206.72229,214.96229,200.80307,191.18229,189.36229,219.90229,228.56229,259.80228999999997,197.28229,187.60076,165.94228999999999
340,114,2,234.09184,193.98546000000002,212.18773,228.47184,203.88395,166.20775,230.15184,234.37184,204.27184,216.79183999999998,194.49184,242.35183999999998,209.78772999999998,222.23183999999998,220.69183999999998,227.89184,261.49183999999997,222.83184,235.71184,195.06611999999998,196.23183999999998,209.07183999999998,219.47184,204.31184,196.49639,203.31184,231.05773,202.45184,211.17184,184.26546000000002,240.21184,196.10455,209.37184,221.73183999999998,219.08637000000002,209.79183999999998,248.18395,159.34423,264.28212,225.75184,334.49183999999997,200.80909,219.17184,193.20305,207.61184,183.98395,166.11184,211.93184,191.69183999999998,196.23183999999998,194.36835,208.07183999999998,213.45184,204.43184,229.53184,201.89184,207.35183999999998,215.57727999999997,201.21108999999998,191.77184,189.93184,220.57183999999998,229.19183999999998,260.53184,197.76798,187.95691000000002,166.1834
341,115,0,234.7729,194.7129,212.9729,229.1129,204.59871,166.6729,230.9929,235.2529,205.0929,217.3329,195.0329,243.19871,210.3929,222.9729,221.45581,228.35581000000002,262.6129,223.41871,236.6329,195.5129,197.0529,209.5929,220.0329,205.05871000000002,196.7729,203.7929,231.75581,202.6729,211.7529,184.9929,241.0329,196.5729,209.9529,222.31581,219.7129,210.4929,248.9729,160.0329,264.8729,226.4729,335.7529,201.5929,219.8329,193.4929,208.4358,184.4529,166.6129,212.7529,192.2529,196.7529,195.0729,208.8129,213.8929,204.99871000000002,229.9929,202.17871,207.9929,216.13581000000002,201.6729,192.33871000000002,190.3729,221.4129,229.4929,261.57581,198.29581000000002,188.2129,166.6729
342,115,1,235.31168,195.21168,213.61167999999998,229.67167999999998,205.41168000000002,167.17168,231.63168,235.89167999999998,205.53168,217.89167999999998,195.75168,243.95167999999998,210.91168,223.59167999999997,222.07168,229.23167999999998,263.19167999999996,224.19168,237.47168,196.01168,197.57168000000001,210.07168,220.59167999999997,205.87168,197.26084,204.41168000000002,232.67167999999998,203.07168000000001,212.23167999999998,185.51168,241.57168,196.97168,210.61167999999998,223.11167999999998,220.25168,210.95167999999998,249.51167999999998,160.49168,265.67168,226.99167999999997,336.67168,202.33168,220.45167999999998,193.81168,209.17168,184.91168000000002,167.11168,213.40084,192.77168,197.19168,195.77168,209.43168,214.39167999999998,205.73168,230.49167999999997,202.75168,208.57168000000001,216.73167999999998,202.19168,192.83168,190.81168,221.95167999999998,230.03168,262.29168,198.83168,188.73168,167.15168
343,115,2,236.02107,195.94107,214.22107000000003,230.46066000000002,206.1432,167.60107,232.33212999999998,236.62107000000003,206.04107,218.50107000000003,196.5632,244.65212999999997,211.50107000000003,224.29213,222.62107000000003,229.98107000000002,263.92107000000004,225.04746,238.09444,196.64106999999998,198.26107,210.64107,221.28107000000003,206.6032,197.70107,204.91553000000002,233.5364,203.58106999999998,212.84107000000003,186.26107,242.12107000000003,197.54107,211.04107000000002,223.9032,220.95212999999998,211.44107000000002,249.96107,160.88107,266.63771,227.69213,337.60492,203.02107,221.12107000000003,194.1495,209.94959,185.44107,167.62107,213.98107000000002,193.36106999999998,197.76107,196.52746000000002,210.12107000000003,214.88107000000002,206.38107,231.00107000000003,203.42107,209.26107,217.42107000000001,202.70107,193.24107,191.36106999999998,222.64107,230.70107000000002,263.36107000000004,199.40107,189.30553,167.58553
344,116,0,236.8259,196.5859,215.0459,231.2059,206.7459,167.9859,232.9859,237.3059,206.5659,219.1459,197.1659,245.4459,212.2059,225.0459,223.4659,230.6059,264.6459,225.6259,238.6459,197.0859,198.9059,211.3259,222.1259,207.2059,198.1459,205.4859,234.2259,203.9859,213.4859,186.8659,242.7459,198.1459,211.7459,224.6459,221.5859,212.1259,250.6659,161.3859,267.7659,228.5059,338.6459,203.5859,221.7459,194.75265,210.7859,185.8859,168.1059,214.7459,194.1259,198.3459,197.2259,210.7459,215.4459,206.9259,231.6459,203.8659,209.8459,218.1659,203.47795,193.6659,191.9859,223.2259,231.3459,264.0859,200.1459,189.9259,167.9659
345,116,1,237.63891,197.15891000000002,215.85891,231.85891,207.33891,168.51891,233.61891,238.03891000000002,207.19891,219.75891000000001,197.61808,246.39891,212.85891,225.71891000000002,224.12722999999997,231.35891,265.45891,226.39891,239.31891000000002,197.67985,199.55891,211.79985,223.03891000000002,207.79891,198.69891,205.99891000000002,235.19891,204.49908,214.13891,187.47891,243.39891,198.77891,212.47891,225.29891,222.35891,212.73891,251.57891,162.03891000000002,268.55891,229.19891,339.77891,204.15891000000002,222.65891000000002,195.25985,211.36482,186.63891,168.79891,215.65891000000002,195.07891,198.91891,197.63891,211.29891,216.03891000000002,207.43891000000002,232.19891,204.42378,210.53891000000002,219.23891,204.04111,194.29891,192.61891,223.91891,231.97891,264.95891,200.81891000000002,190.52149,168.49891000000002
346,116,2,238.66381,197.77153,216.62381000000002,232.32381,208.13153,169.07138,234.24381,238.86381,207.90381000000002,220.29337999999998,198.28381000000002,247.22381000000001,213.54381,226.58381,224.94381,232.15337999999997,266.22381,227.00381000000002,240.54381,198.02845,200.38381,212.34381000000002,223.84381000000002,208.60381,199.20381,206.61338,236.02381,205.17338,214.70381,188.43338,244.18381000000002,199.36381,213.32381,225.90381000000002,223.28381000000002,213.32381,252.78381000000002,162.55106,269.46381,230.08381,340.66381,204.81538,223.62381000000002,195.71173000000002,212.16381,187.22381000000001,169.46381,216.66381,195.90381000000002,199.64381,198.01691,212.03152999999998,216.7982,208.18381000000002,232.92381,204.90381000000002,211.04381,219.49478,204.51376000000002,194.89276,193.36381,224.6746,232.49537999999998,265.91537999999997,201.63153,191.12381000000002,169.05098999999998
347,117,0,239.55261000000002,198.05782,217.08303999999998,232.71261,208.63261,169.31022,235.15261,239.45261000000002,208.31261,220.65261,198.71261,247.84565,214.01522000000003,227.38565,225.37261,232.69782,267.19522,227.48565,241.00043,198.43261,200.85261,212.73261000000002,224.45347,209.09261,199.43261,206.94043,236.46042999999997,205.43261,215.13521,188.95261000000002,244.66304,199.75261,213.90042999999997,226.31086000000002,223.73261000000002,214.18303999999998,253.17261000000002,163.00565,270.03261000000003,230.41261,342.09261000000004,205.45261000000002,224.09261,196.03261,212.79261,188.01261,170.18043,217.17261000000002,196.31261,200.17261000000002,198.49261,212.49782000000002,217.24042999999998,208.59261,233.38825,205.29261,211.51261,219.55087000000003,204.89261000000002,195.25261,193.79261,225.36565,232.87261,266.61521,201.93261,191.53261,169.27261000000001
348,117,1,240.15697999999998,198.61698,217.77697999999998,233.27697999999998,209.33698,169.59698,235.79698,240.19697999999997,208.85698,221.17698,199.23698000000002,248.49697999999998,214.55697999999998,228.41698,226.17698,233.33697999999998,268.23697999999996,228.13698,241.53697999999997,198.97698,201.37698,213.19697999999997,225.07698,209.81697999999997,199.89698,207.75698,236.97697999999997,205.95116000000002,215.69697999999997,189.51698000000002,245.33697999999998,200.31698,214.53697999999997,227.01698,224.29698,214.89697999999999,253.73698,163.57698,270.63698,230.89697999999999,342.99698,206.09698,224.61697999999998,196.51698000000002,213.47697999999997,188.65698,170.87698,217.75697999999997,196.77233,200.81698,199.01698000000002,212.99697999999998,217.81697999999997,209.17698000000001,234.17698,205.75698,212.19697999999997,219.99697999999998,205.33175,195.73698000000002,194.33698,226.11697999999998,233.69697999999997,267.43698,202.45698000000002,191.93698,169.59698
349,117,2,240.83361000000002,199.55361000000002,218.31361,233.8912,209.87361,170.1336,236.6336,240.92452999999998,209.39361,221.81361,200.0336,249.33361000000002,215.3536,229.1336,226.99361000000002,234.0336,269.11361,228.61361000000002,242.17361,199.5736,202.01361,213.81361,225.73361,210.3418,200.37361,208.21361000000002,237.6336,206.4136,216.3759,190.23361,246.0736,201.1936,215.1336,227.5118,224.8059,215.55361000000002,254.49361000000002,164.21361000000002,271.41361,231.4736,343.85361,206.7536,225.33361000000002,197.09361,214.11361000000002,189.2536,171.67361,218.4736,197.25787,201.33361000000002,199.55361000000002,213.5336,218.4618,209.8536,234.9136,206.45361,212.81361,220.59392999999997,205.93361000000002,196.1059,194.8259,226.83361000000002,234.6936,268.17361,202.92193999999998,192.49361000000002,170.1112
350,118,0,241.41862000000003,200.00621,218.91862000000003,234.25862,210.45862000000002,170.45862,237.51862000000003,241.55862000000002,209.97862,222.51862000000003,200.45862,250.16723,216.01862000000003,229.71862000000002,227.65862,234.80722999999998,270.06723,229.03862,243.03862,200.09861999999998,202.69862,214.57862000000003,226.37862,210.91862000000003,200.77862,208.67862,238.17862000000002,207.09861999999998,217.01862000000003,190.80723,246.91862000000003,201.51431000000002,215.75585,227.93862000000001,225.25862,216.23862000000003,254.93862000000001,164.63862,272.91862000000003,231.91862000000003,344.89308,207.21862,225.89862000000002,197.73862,214.78723,189.83862,172.19862,218.88431,197.65861999999998,201.81861999999998,199.99862,213.99862000000002,218.99862000000002,210.59862,235.37862,206.93862,213.39862000000002,220.99862000000002,206.57862,196.63431,195.19862,227.46722999999997,235.37862,268.86723,203.41862,193.15954,170.45862
351,118,1,242.01453999999998,200.49818,219.55452999999997,234.76227000000003,210.93454,170.75742,238.71454,242.21454,210.57453999999998,222.99454,200.67453,250.85454,216.53454,230.27452999999997,228.25454,235.41454,270.89454,229.47454,243.81454,200.67453,203.29453999999998,215.15454,226.90113,211.39452999999997,201.12227,209.01453999999998,239.03454,207.53454,217.59454,191.65454,247.59454,201.93351,216.37454,228.39452999999997,225.79453999999998,216.63454,255.42227000000003,165.13454,273.61453,232.39491,345.85454,207.65454,226.47454,198.29453999999998,215.39452999999997,190.29453999999998,172.71227,219.45452999999998,198.21454,202.29453999999998,200.43454,214.47454,219.46112999999997,211.19454,235.83452999999997,207.30227,213.95452999999998,221.43636,206.96485,197.13491000000002,195.63454,228.07453999999998,235.97454,269.55453,203.89491,193.73227,170.75113000000002
352,118,2,242.64432999999997,201.05494,220.20432999999997,235.38432999999998,211.52433,171.22717,239.09604,242.92432999999997,211.16432999999998,223.68433,201.29494,251.62433,216.97687000000002,230.92432999999997,228.80433,235.90433,271.82433,230.22432999999998,244.44432999999998,201.17571999999998,203.96433000000002,215.34336000000002,227.52433,211.98432999999997,201.66433,209.58433,239.70432999999997,208.16433,218.14811,191.93226,248.34432999999999,202.36144,216.90433,229.10432999999998,226.36433,217.30433,256.06717000000003,165.66433,273.84466000000003,232.88432999999998,346.88433,208.16433,227.00432999999998,198.62433000000001,216.10717000000002,190.96433000000002,173.18717,220.12433,198.92433,202.78144,201.00433,214.96143999999998,219.94717000000003,211.4741,236.50432999999998,207.84433,214.50432999999998,221.94432999999998,207.46433000000002,197.54433,196.18433000000002,228.90433,236.46433,270.24433,204.28433,193.98011,171.20717
353,119,0,243.05617,201.27617,220.67617,235.75617000000003,211.93617000000003,171.52802,239.39617,243.49617,211.61617,224.03617000000003,201.55617,252.10083999999998,217.33617,231.33617,229.21617,236.31617000000003,272.27617000000004,230.61617,244.85617000000002,201.37617,204.37617,215.49617,227.93617000000003,212.39617,201.94827,209.95617000000001,240.11617,208.34758,218.55617,191.94942,248.85617000000002,202.65617,217.31617000000003,229.47617000000002,226.75617000000003,217.74701000000002,256.43617,166.07617,274.09617000000003,233.29617000000002,347.81018,208.49617,227.43467,198.83616999999998,216.51617000000002,191.37617,173.51617,220.57467000000003,199.33616999999998,203.17616999999998,201.39616999999998,215.35617000000002,220.33617,211.53617000000003,236.91617000000002,208.19617,214.97617000000002,222.27617,207.85617,197.87617,196.49617,229.37617000000003,236.85617000000002,270.75617,204.57617,194.01617,171.51308
354,119,1,243.65746000000001,201.79746,221.31746,236.19746,212.45746,171.85746,240.03746,244.19746,212.11746000000002,224.41746,201.85746,252.91746,217.79746,232.21746000000002,229.83746000000002,236.81746,272.83746,231.13746,245.37746,201.77746000000002,204.85746,215.79746,228.49746000000002,212.91746,202.25746,210.43372999999997,240.61746000000002,208.73746,219.11746000000002,192.31746,249.35746,203.05746000000002,217.81746,230.01746,227.17746,218.33746000000002,256.87746,166.75746,274.67746,233.83746000000002,348.63746000000003,208.89746,227.99746000000002,199.23746,217.15746000000001,192.05746000000002,173.95746,221.13746,199.79746,203.67746,201.81746,215.79746,220.75746,211.89746,237.41746,208.55746000000002,215.59746,222.71746000000002,208.29249,198.29373,196.87746,229.93746000000002,237.53746,271.53746,205.01746,194.37746,171.85746
355,119,2,244.29331000000002,202.51331000000002,221.83331,236.81331,213.05331,172.41331,240.97992999999997,245.03331,212.75331,224.99331,202.51331000000002,253.71992999999998,218.53331,232.95331000000002,230.71331,237.57331000000002,273.73331,231.61331,246.21331,202.43331,205.51331000000002,216.39331,229.15166000000002,213.51331000000002,202.79331000000002,210.99331,241.19331,209.19331,219.78444,192.99331,250.19331,203.63331000000002,218.44166,230.49331,227.77331,219.03331,257.47331,167.33331,275.87331,234.49331,349.61331,209.57331000000002,228.71331,199.85331000000002,217.89331,192.75331,174.69166,221.77331,200.29331000000002,204.25331,202.39331,216.27331,221.41331,212.55331,238.15331,209.23331000000002,216.23331000000002,223.37331,208.93331,198.75331,197.41331,230.61331,238.51331000000002,272.43331,205.51331000000002,194.95331000000002,172.41166
356,120,0,244.83452999999997,203.01453999999998,222.43454,237.30162,213.65454,172.71454,241.71454,245.69454,213.37454,225.59454,203.01453999999998,254.49454,219.17452999999998,233.55452999999997,231.39452999999997,238.23452999999998,274.27454,232.01453999999998,246.81454,203.03454,206.13454,216.95452999999998,229.75454,214.13454,203.13454,211.45452999999998,241.71454,209.81454,220.29453999999998,193.53454,250.89452999999997,204.05453,219.05452999999997,230.89452999999997,228.19454,219.71454,257.93453,167.93454,276.61453,234.99454,350.61453,210.07453999999998,229.27452999999997,200.43454,218.51453999999998,193.37454,175.21454,222.35454,200.71454,204.65454,202.85454,216.83452999999997,221.95452999999998,212.97454,238.79453999999998,209.65454,216.77452999999997,223.89452999999997,209.63454,199.11453,197.81454,231.23452999999998,239.17452999999998,273.05453,206.03454,195.39453,172.69454
357,120,1,245.40658,203.42658,222.96913999999998,237.79151000000002,214.58657999999997,173.50658,242.44657999999998,246.32657999999998,213.94657999999998,226.56658,203.35414,255.56658,219.68913999999998,234.14657999999997,231.98657999999998,238.78658,275.08657999999997,232.52657999999997,247.53829,203.73237,206.86658,217.40886,230.48657999999998,215.06658,203.90658,211.90658,242.52657999999997,210.22413999999998,220.98657999999998,194.30658,251.54657999999998,204.4698,219.82657999999998,231.40658,229.20657999999997,220.74658,258.36219,168.46658,277.31829,235.47829,351.56658,210.51276000000001,229.78931,200.94658,219.00966,194.16658,175.67829,223.00657999999999,201.19414,205.15237,203.28658000000001,217.38657999999998,222.68658,213.34886,239.17829,210.07414,217.34913999999998,224.39276,210.03829,199.61207,198.25553,231.86657999999997,239.78829,273.72886,206.52219,196.20658,173.48658
358,120,2,245.98107000000002,203.96107,223.64107,238.18107,214.84124,173.77798,243.26107000000002,247.18107,214.48107000000002,226.7816,203.88107,256.14107,220.26107000000002,234.72107000000003,232.56107000000003,239.24107,275.88107,233.02107,248.38107000000002,204.20107,207.44107,217.96107,230.88107000000002,215.32062000000002,204.12033,212.50107000000003,243.42107000000001,210.72107000000003,221.56107000000003,194.67959,252.38107000000002,205.30106999999998,220.28421,231.90777000000003,229.56107000000003,221.17365,258.82107,168.92107,277.88107,235.98107000000002,352.48107000000005,210.94107000000002,230.36107,201.32107,219.66107000000002,194.45869,176.12107,223.56107000000003,201.72107,205.60107,203.87213,217.96107,223.10901,213.88107000000002,239.76107000000002,210.56107000000003,217.94107000000002,224.88107000000002,210.48587,199.94638,198.64106999999998,232.66107000000002,240.26702000000003,274.36107000000004,206.86106999999998,196.51774,173.77746000000002
359,121,0,246.48923,204.36923000000002,224.30922999999999,238.68922999999998,215.22846,173.81961,243.86923,247.72769,214.98923,227.02922999999998,204.24923,256.64923,220.72922999999997,235.34692,233.06922999999998,239.76923,276.60537,233.72769,248.82923,204.30923,207.94923,218.46922999999998,231.46692000000002,215.66922999999997,204.26923,213.04846,243.92923,211.07321000000002,222.06922999999998,194.76923,253.14537,205.78923,220.74922999999998,232.60922999999997,229.80922999999999,221.42923,259.30922999999996,169.42923000000002,278.38923,236.48923,353.70692,211.44922999999997,230.92692000000002,201.70923,220.28922999999998,194.72923,176.58923000000001,224.24922999999998,202.22923,206.10923,204.30923,218.48923,223.36923,214.34922999999998,240.26923,211.02922999999998,218.52922999999998,225.26923,211.08692000000002,200.42923000000002,199.06923,233.30922999999999,240.71961000000002,275.06923,207.24923,196.60923,173.80923
360,121,1,247.04231000000001,204.88231000000002,224.84231,239.14231,215.76231,174.12231,244.46231,248.30231,215.46231,227.44231000000002,204.66231000000002,257.34231,221.20231,236.16231000000002,233.62231,240.28231,277.24231000000003,234.62231,249.30231,204.76231,208.42231,218.76231,232.02231,216.22231000000002,204.60231000000002,213.76231,244.46231,211.41246,222.68231,195.02231,253.60231000000002,206.26231,221.26231,233.50231000000002,230.28231,221.92231,259.82231,170.14231,278.94231,237.06231,354.26231,211.90231,231.34231,201.97871999999998,220.94231000000002,195.28231,177.06231,224.74231,202.68077,206.58231,204.80231,218.89522999999997,223.78231,214.70231,240.78231,211.40231,219.14231,225.76231,211.56231,200.90231,199.46231,233.86231,241.16231000000002,275.74231000000003,207.62231,196.96231,174.10231000000002
361,121,2,247.88602999999998,205.52603,225.34602999999998,239.72602999999998,216.58603,174.66603,245.64602999999997,249.08603,216.14602999999997,228.04602999999997,205.40603000000002,258.18602999999996,221.96603,236.94602999999998,234.58603,241.14602999999997,278.42602999999997,235.26602999999997,250.08603,205.42603,209.02603,219.34602999999998,232.66602999999998,217.04602999999997,205.02201000000002,214.64602999999997,245.18603,211.94602999999998,223.46603,195.58603,254.48602999999997,207.18603000000002,221.82602999999997,234.14602999999997,230.94602999999998,222.68603,260.52603,170.72603,280.02603,237.72602999999998,355.28206,212.92602999999997,232.06602999999998,202.58603,221.66602999999998,195.88603,177.74603000000002,225.52603,203.14603,207.16603,205.30603,219.36603,224.40603,215.34602999999998,241.54602999999997,212.14602999999997,219.90603,226.42602999999997,212.36206,201.36603,199.96603000000002,234.58603,242.24603,276.60603,208.14603,197.54603,174.64603
362,122,0,248.52596,206.16596,225.94596,240.20596,217.28596000000002,175.00596000000002,246.38596,249.84596000000002,216.88596,228.72596000000001,206.14596,259.00596,222.82596,237.68596000000002,235.38596,241.88596,279.42596000000003,236.02596,250.82596,205.94596,209.76596,219.96596,233.34596000000002,217.74596,205.36596,215.44596,245.98596,212.48596,224.24596,196.12596000000002,255.34596000000002,207.88596,222.58596,234.90596000000002,231.56596000000002,223.52596,261.08596,171.60596,280.94596,238.56596000000002,356.40596,213.68596000000002,232.74596,203.36596,222.40596000000002,196.50596000000002,178.36596,226.20596,203.66596,207.86596,205.94596,220.06596000000002,225.12596000000002,215.90596000000002,242.16596,212.62596000000002,220.54596,227.00596000000002,213.20596,201.98596,200.54596,235.32596,242.94596,277.36596000000003,208.62596000000002,197.96596,175.00596000000002
