,measure_number,beat_number,pid1263-19,pid50848-03,pid5667269b-38,pid5667291-15,pid9048-19,pid9049-19,pid9050-19,pid9054-19,pid9055-19,pid9058-19,pid9059-19,pid9060-19,pid9061-19,pid9062-19,pid9063-19,pid9065-14,pid9066-19,pid9067-19,pid9070b-02,pid9072-19,pid9074f-19,pid9075-19,pid9081-10,pid9088-14,pid9093-19,pid9094-19,pid9097-04,pid9099-19,pid9100b-19,pid9101b-01,pid9103-10,pid9104-19,pid9105b-02,pid9111-19,pid9113-15,pid9118-19,pid9122-03,pid9123-02,pid9124-11,pid9129-20,pid9137-11,pid9138-19,pid9139-19,pid9153-19,pid9166f-16,pid9170-19,pid9174-19,pid9186c-19,pid918812-11,pid9192-19
134,46,1,60.408413,43.008413,65.468413,44.488413,62.528413,55.148413,63.828413,43.308413,62.268413,43.108413,61.588413,48.248413,60.599206,58.908413,65.20841300000001,49.768413,61.528413,58.068413,47.608413,51.808413,62.828413,60.708413,53.888413,52.708413,57.448413,57.49920600000001,65.308413,61.368413000000004,47.828413,58.988413,60.288413,58.148413,89.248413,68.188413,44.299206,55.668413,58.328413,49.008413,56.228413,47.208413,38.688413,59.028413,52.368413000000004,46.808413,46.028413,68.228413,51.428413,41.408413,56.428413,57.028413
135,46,2,60.836712,43.296712,66.036712,44.836712,62.936712,55.456711999999996,64.203424,43.656712,62.676712,43.396712,61.956711999999996,48.676712,60.936712,59.476712,65.636712,50.136712,61.876712,58.396712,47.896712,52.076712,63.256712,61.216712,54.256712,53.076712,57.752237,57.856712,65.676712,61.736712,48.076712,59.356712,60.656712,58.496712,89.916712,68.763424,44.636712,56.076712,58.716712,49.376712,56.623424,47.576712,38.916712,59.416712,52.696712,47.176712,46.296712,68.696712,51.896712,41.696712,56.823423999999996,57.543424
136,47,0,61.236621,43.616621,66.456621,45.196621,63.336620999999994,55.756620999999996,64.629864,43.996621000000005,63.036621,43.736621,62.396620999999996,48.993311,61.276621,59.836620999999994,66.05662099999999,50.609728000000004,62.176621,58.756620999999996,48.196621,52.436620999999995,63.616620999999995,61.676621,54.623243,53.383311,58.083243,58.216620999999996,66.05662099999999,62.096621,48.356621000000004,59.716620999999996,61.076620999999996,58.856621,90.836621,69.176621,44.996621000000005,56.436620999999995,59.076620999999996,49.849864000000004,57.103243000000006,47.847324,39.156621,59.716620999999996,52.996621,47.416621,46.636621000000005,69.036621,52.236621,41.996621000000005,57.303243,57.976620999999994
137,47,1,61.721633,43.932908000000005,66.96163299999999,45.561633,63.701632999999994,56.121632999999996,65.081633,44.421633,63.401633,44.051454,62.881632999999994,49.285816,61.635816000000005,60.24163299999999,66.481633,51.181633000000005,62.521632999999994,59.281633,48.561633,52.767210999999996,63.981632999999995,62.181633,55.001633,53.721633,58.461633,58.701632999999994,66.501633,62.481632999999995,48.672908,60.081633,61.501633,59.261632999999996,91.54163299999999,69.54163299999999,45.361633000000005,56.801632999999995,59.501633,50.421633,57.541633,48.181633000000005,39.436327,60.047211,53.361633,47.773878,47.021633,69.40163299999999,52.74163299999999,42.331662,57.761632999999996,58.341632999999995
138,47,2,62.339592,44.198959,67.539592,46.059591999999995,64.19959200000001,56.559864000000005,65.659592,45.059591999999995,63.739592,44.317732,63.479592000000004,49.599864000000004,62.07591800000001,60.679942000000004,67.019592,51.657398,62.76653100000001,59.81959200000001,49.004796,53.119592000000004,64.399592,62.979592000000004,55.435798999999996,54.219592000000006,59.159592,59.259592000000005,66.979864,63.099592,49.119592,60.579592000000005,61.979592000000004,59.724796,92.91959200000001,70.239592,45.859592,57.399592000000005,60.159592,50.893288,58.199592,48.472398,39.621721,60.393197,53.913197,48.088699,47.439592,69.767398,53.239592,42.514639,58.719592000000006,58.833197
139,48,0,62.876803,44.716803000000006,68.116803,46.536803000000006,64.696803,57.196803,66.196803,45.591701,64.276803,44.836803,63.996803,49.956803,62.616803000000004,61.276803,67.896803,52.016803,63.316803,60.576803000000005,49.636803,53.536803000000006,64.936803,63.556803,55.756803000000005,54.793401,59.776803,60.076803000000005,67.256701,63.716803000000006,49.856803,61.096803,62.876803,60.576803000000005,93.556803,71.216803,46.356803,58.412268000000005,61.076803000000005,51.276803,59.016803,49.016803,39.956803,60.776803,54.516803,48.636803,47.916803,70.213401,53.736803,42.796803000000004,59.236803,59.376803
140,48,1,63.294036,45.094035999999996,68.714036,46.934036,65.114036,57.694036,66.674036,45.834036,64.734036,45.214036,64.39201800000001,50.294036,63.214036,61.834036,68.394036,52.494036,63.974036,60.974036,50.034036,53.954036,65.414036,63.994036,56.154036,55.034036,60.214036,60.814036,67.57403599999999,64.314036,50.514036,61.494036,63.174036,60.954036,93.974036,71.774036,46.754036,58.714036,61.554035999999996,51.754036,59.514036,49.311345,40.274035999999995,61.134036,54.974036,49.034036,48.314036,70.57403599999999,54.254036,43.294036,59.714036,59.894036
141,48,2,63.822041000000006,45.422041,69.182041,47.342040999999995,65.502041,58.102041,67.162041,46.222041,65.222041,45.522040999999994,64.762041,50.702040999999994,63.622041,62.28204100000001,68.882041,52.882041,64.32602,61.402041000000004,50.442040999999996,54.28204100000001,65.98204100000001,64.42204100000001,56.527347,55.402041000000004,60.862041000000005,61.222041000000004,67.98204100000001,64.722041,51.142041,61.902041000000004,63.802041,61.422041,94.542041,72.56204100000001,47.162040999999995,59.222041000000004,62.322041000000006,52.122040999999996,60.182041000000005,49.682041,40.502041,61.542041000000005,55.382041,49.442040999999996,48.482040999999995,71.082041,54.802041,43.682041,60.402041000000004,60.522041
142,49,0,64.27898,45.77898,70.15898,47.73898,65.87898,58.53898,67.67898000000001,46.47449,65.63898,45.87898,65.13898,51.178979999999996,64.07898,62.666327,69.37898,53.33898000000001,64.726327,62.15898000000001,50.89898,54.698980000000006,66.41898,64.85898,56.878980000000006,55.918980000000005,61.31898,61.638980000000004,68.33898,65.17898000000001,51.504490000000004,62.35898,64.25898000000001,61.81898,96.39898000000001,73.03898000000001,47.55898,59.574490000000004,62.74449,52.57898,60.75898000000001,50.13898,40.73898,61.85898,55.799659999999996,49.87966,48.73898,71.50449,55.17898,44.086327000000004,60.958980000000004,60.97898000000001
143,49,1,65.071565,46.231565,70.751565,48.331565000000005,66.371565,59.111565,68.431565,46.871565000000004,66.091565,46.350782,65.691565,51.531565,64.651565,63.160782,70.051565,53.971565000000005,65.311565,62.771565,51.491565,55.251565,67.031565,65.471565,57.331565000000005,56.631565,61.911565,62.211565,68.99156500000001,65.951565,51.991565,62.951565,64.837188,62.451565,97.151565,74.111565,48.151565000000005,60.031565,63.331565000000005,53.211565,61.351565,50.511565000000004,41.000782,62.311565,56.351565,50.380782,49.080391,72.13156500000001,55.751565,44.591565,61.551565000000004,61.560781999999996
144,49,2,66.022245,46.842245,71.542245,49.082245,67.016122,59.722244999999994,69.222245,47.302245,66.582245,46.962245,66.20224499999999,52.062245000000004,65.391749,63.842245,70.862245,54.682244999999995,66.026122,63.48224499999999,52.202245,55.702245,67.70224499999999,66.222245,57.862244999999994,57.542244999999994,62.94224499999999,62.756122,69.98224499999999,66.83449,52.722244999999994,63.662245,65.322245,63.182244999999995,98.182245,74.822245,48.902245,60.651531000000006,64.14224499999999,53.94224499999999,62.562245,51.136122,41.366122,62.852449,57.062245,50.802245,49.542245,72.942245,56.48224499999999,45.156121999999996,62.782244999999996,62.26224499999999
145,50,0,66.84235799999999,47.454716999999995,72.114717,50.334717,67.814717,60.39471700000001,69.894717,47.734716999999996,67.374717,47.574717,66.974717,52.442358,66.05471700000001,64.574717,71.63471700000001,55.234717,66.63471700000001,64.334717,52.674717,56.234717,68.194717,66.99471700000001,58.434717000000006,58.494717,63.734717,63.194717000000004,71.27471700000001,67.754717,53.334717000000005,64.49471700000001,65.954717,63.994717,99.474717,75.332358,50.154717,61.154717000000005,64.754717,54.474717000000005,63.154717000000005,51.522358000000004,41.814717,63.294717000000006,57.794717000000006,51.394717,49.762358,73.454717,57.119432999999994,45.454716999999995,63.359432999999996,62.712357999999995
146,50,1,67.279116,47.979116,72.59911600000001,50.759116,68.219116,60.799116000000005,70.439116,48.014558,67.839116,48.079116,67.479116,52.753039,66.559116,65.039116,72.299116,55.779116,67.439116,64.979116,53.019116000000004,56.759116000000006,68.659116,67.399116,58.999116,59.079116000000006,64.219116,63.679116,71.719116,68.339116,53.739116,64.939116,66.499116,64.519116,100.17912,75.659116,50.559115999999996,61.474557999999995,65.279116,55.019116000000004,63.599116,51.839116,42.159116,63.679116,58.259116000000006,51.879115999999996,50.099115999999995,74.039116,57.619116000000005,45.779115999999995,63.819116,63.119116000000005
147,50,2,67.8061,48.3661,73.1422,51.1861,68.7461,61.1661,70.9622,48.335367,68.4861,48.4661,68.1822,53.2061,67.1461,65.6461,73.0061,56.2461,67.9461,65.614399,53.4461,57.1661,69.1661,67.78805,59.5661,59.6661,64.7461,64.1461,72.49489799999999,68.9061,54.1861,65.4661,67.0461,65.078299,100.8461,75.9861,51.0061,61.8261,65.7861,55.4861,64.1061,52.1661,42.4661,64.1661,58.7261,52.3061,50.3861,74.4461,58.0461,46.09805,64.3061,63.6061
148,51,0,68.108594,48.668594,73.448594,51.488594,69.048594,61.468593999999996,71.268594,48.588594,68.908594,48.768594,68.48859399999999,53.52859399999999,67.548594,65.948594,73.50859399999999,56.568594,68.608594,65.948594,53.788593999999996,57.468593999999996,69.528594,68.12859399999999,60.008593999999995,60.30859399999999,65.06859399999999,64.448594,72.828594,69.20859399999999,54.48859399999999,65.768594,67.408594,65.388594,101.34859,76.28859399999999,51.308594,62.08859399999999,66.145782,55.788593999999996,64.408594,52.487188,42.728594,64.468594,59.02859399999999,52.648593999999996,50.688594,74.86859399999999,58.568594,46.308594,64.608594,63.928594
149,51,1,68.422698,48.902698,73.90809499999999,51.782697999999996,69.442698,61.702698,71.622698,48.862697999999995,69.402698,49.022698,68.862698,53.795396999999994,67.97349200000001,66.362698,74.013492,56.982698,69.093492,66.362698,54.062698,57.782697999999996,69.842698,68.422698,60.422698,60.702698,65.362698,64.822698,73.202698,69.582698,54.802698,66.082698,67.742698,65.768095,102.0754,76.542698,51.602698,62.362697999999995,66.442698,56.228094999999996,64.722698,52.762698,42.962697999999996,64.782698,59.382698,53.022698,50.922698,75.308095,58.882698,46.602698,64.922698,64.255397
150,51,2,68.906463,49.206463,74.339388,52.086463,69.826463,62.006463000000004,71.946463,49.126463,69.822925,49.326463000000004,69.286463,54.166463,68.326463,66.786463,74.506463,57.346463,69.486463,66.726463,54.366463,58.046463,70.16646300000001,68.726463,60.906463,61.066463,65.66646300000001,65.226463,73.668776,69.966463,55.106463,66.386463,68.046463,66.126463,102.62646,76.846463,51.906463,62.666463,66.746463,56.586463,65.066463,53.026463,43.266463,65.146463,59.706463,53.366463,51.226463,75.646463,59.246463,46.846463,65.286463,64.546463
151,52,0,69.239524,49.474762,74.794762,52.334762,70.154762,62.294762,72.274762,49.394762,70.254762,49.611587,69.634762,54.454762,68.714762,67.134762,74.934762,57.674762,69.814762,67.134762,54.674762,58.354762,70.57952399999999,69.034762,61.294762,61.374762,65.994762,65.594762,74.034762,70.354762,55.414761999999996,66.694762,68.374762,66.474762,103.19476,77.094762,52.214762,62.938254,67.054762,56.914761999999996,65.394762,53.334762,43.574762,65.454762,60.054762,53.754762,51.534762,76.054762,59.552381000000004,47.134762,65.594762,64.854762
152,52,1,69.631451,49.691451,75.191451,52.591451,70.471451,62.551451,72.551451,49.631451,70.571451,49.831451,69.971451,54.711451000000004,69.031451,67.431451,75.331451,57.971451,70.091451,67.411451,54.951451,58.611451,70.87145100000001,69.311451,61.651451,61.691451,66.251451,65.931451,74.331451,70.651451,55.671451,66.951451,68.671451,66.731451,103.71145,77.351451,52.451451,63.191451,67.331451,57.211451000000004,65.611451,53.591451,43.780726,65.711451,60.331451,54.031451000000004,51.771451,76.391451,59.791451,47.371451,65.811451,65.111451
153,52,2,69.97653100000001,50.016531,75.61653100000001,52.896531,70.796531,62.79653100000001,72.916531,49.893265,70.97653100000001,50.136531,70.33653100000001,55.076531,69.436531,67.876531,75.856531,58.29653100000001,70.416531,67.736531,55.256531,58.87653100000001,71.216531,69.636531,61.97653100000001,62.076531,66.53653100000001,66.25653100000001,74.736531,71.03653100000001,55.97653100000001,67.276531,69.076531,67.096531,104.19653000000001,77.636531,52.756531,63.496531000000004,67.67653100000001,57.536531000000004,65.916531,53.916531000000006,44.016531,66.03653100000001,60.65653100000001,54.363061,52.093265,76.75653100000001,60.096531000000006,47.616531,66.11653100000001,65.436531
154,53,0,70.25918399999999,50.294592,76.079184,53.179184,71.139184,63.079184,73.199184,50.139184,71.279184,50.414592,70.719184,55.359184,69.75918399999999,68.17918399999999,76.239184,58.599183999999994,70.719184,68.019184,55.539184,59.159183999999996,71.519184,69.939184,62.279183999999994,62.359184,66.799184,66.53918399999999,75.059184,71.339184,56.239183999999995,67.559184,69.379184,67.439184,104.67918,77.89918399999999,53.039184,63.779183999999994,67.959184,57.839183999999996,66.199184,54.199183999999995,44.279184,66.359184,60.939184,54.699183999999995,52.359184,77.079184,60.37459200000001,47.879184,66.39918399999999,65.739184
155,53,1,70.520884,50.520884,76.440884,53.440884,71.460884,63.320884,73.480884,50.400884000000005,71.620884,50.620884000000004,70.980884,55.640884,70.080884,68.480884,76.580884,58.900884,71.04088399999999,68.40088399999999,55.800883999999996,59.400884,71.840884,70.200884,62.620884,62.640884,67.060884,66.90088399999999,75.340884,71.640884,56.480883999999996,67.82088399999999,69.700884,67.700884,105.16088,78.160884,53.300883999999996,64.03362800000001,68.26088399999999,58.140884,66.500884,54.455442000000005,44.540884000000005,66.620884,61.220884,55.000884,52.60088399999999,77.440884,60.620884,48.120884000000004,66.700884,66.000884
156,53,2,71.005964,50.785964,76.825964,53.725964000000005,71.765964,63.585964000000004,73.845964,50.705964,71.92596400000001,50.905964000000004,71.325964,55.985964,70.465964,68.825964,76.965964,59.205964,71.345964,68.705964,56.085964000000004,59.657982,72.185964,70.505964,62.925964,62.945964000000004,67.325964,67.205964,75.725964,72.005964,56.785964,68.125964,70.005964,68.025964,105.64596,78.465964,53.605964,64.305964,68.56596400000001,58.445964000000004,66.825964,54.745964,44.825964,66.965964,61.565964,55.345964,52.905964000000004,77.805964,60.925964,48.405964000000004,67.045964,66.345964
157,54,0,71.353628,51.073628,77.31362800000001,54.013628000000004,72.113628,63.851814000000005,74.133628,50.961814000000004,72.293628,51.173628,71.67362800000001,56.273628,70.853628,69.113628,77.333628,59.493628,71.633628,69.013628,56.373628000000004,59.933628000000006,72.513628,70.793628,63.233628,63.213628,67.591814,67.53362800000001,76.03362800000001,72.333628,57.073628,68.413628,70.333628,68.373628,106.11363,78.753628,53.873628000000004,64.59362800000001,68.853628,58.733628,67.110907,55.033628,45.081814,67.253628,61.873628000000004,55.653628000000005,53.253628000000006,78.153628,61.213628,48.651209,67.321814,66.653628
158,54,1,71.649683,51.309683,77.729683,54.26968299999999,72.409683,64.069683,74.409683,51.209683,72.569683,51.429683000000004,71.929683,56.529683,71.16968299999999,69.369683,77.689683,59.76968299999999,71.929683,69.289683,56.649682999999996,60.169683,72.789683,71.02968299999999,63.649682999999996,63.469682999999996,67.829683,67.80968299999999,76.269683,72.589683,57.26968299999999,68.66968299999999,70.589683,68.629683,106.54968000000001,79.02968299999999,54.12968299999999,64.849683,69.089683,58.98968299999999,67.30968299999999,55.289683,45.309841,67.489683,62.149682999999996,55.929683,53.509682999999995,78.449683,61.44968299999999,48.869683,67.52968299999999,66.909683
159,54,2,72.019932,51.604966,78.159932,54.559931999999996,72.819932,64.379932,74.77993199999999,51.519932,72.89993199999999,51.719932,72.33993199999999,56.89993199999999,71.61993199999999,69.719932,78.179932,60.059931999999996,72.25993199999999,69.659932,56.999931999999994,60.459931999999995,73.159932,71.359932,64.099932,63.779931999999995,68.144966,68.139932,76.61993199999999,72.999932,57.53993199999999,68.999932,70.959932,68.959932,107.03993,79.359932,54.419931999999996,65.239932,69.41993199999999,59.299932,67.639932,55.61993199999999,45.599932,67.83993199999999,62.499931999999994,56.299932,53.89993199999999,78.859932,61.75993199999999,49.159932,67.83993199999999,67.25993199999999
160,55,0,72.361791,51.861791,78.58179100000001,54.801791,73.101791,64.621791,75.061791,51.801790999999994,73.181791,51.961791,72.641791,57.165896,72.001791,69.981791,78.52179100000001,60.341791,72.52179100000001,69.94179100000001,57.281791000000005,60.721791,73.44179100000001,71.641791,64.381791,64.041791,68.361791,68.421791,76.845896,73.281791,57.801791,69.281791,71.261791,69.281791,107.53358,79.601791,54.661791,65.52179100000001,69.681791,59.56179100000001,67.861791,55.865896,45.861791,68.121791,62.781791000000005,56.581791,54.201791,79.201791,62.021791,49.381791,68.08179100000001,67.601791
161,55,1,72.640431,52.120430999999996,79.000431,55.040431000000005,73.380431,64.860431,75.34043100000001,52.040431,73.470862,52.240431,72.960431,57.440431000000004,72.28043100000001,70.28043100000001,78.84043100000001,60.60043100000001,72.78043100000001,70.250862,57.56043100000001,61.000431000000006,73.76043100000001,71.92043100000001,64.680431,64.26043100000001,68.62043100000001,68.70043100000001,77.100431,73.570862,58.020431,69.56043100000001,71.54043100000001,69.54043100000001,108.04043,79.860431,54.92043100000001,65.800431,69.880431,59.820431000000006,68.12043100000001,56.14043100000001,46.100431,68.360431,63.06043100000001,56.860431000000005,54.46043100000001,79.550862,62.300431,49.640431,68.320431,67.910862
162,55,2,73.01068000000001,52.41068,79.43068000000001,55.37068000000001,73.71068000000001,65.17068,75.711361,52.37068,73.85068000000001,52.530680000000004,73.33068,57.810680000000005,72.67068,70.63068,79.35068000000001,60.89068,73.09068,70.61068,57.910680000000006,61.33068000000001,74.17068,72.27068,65.07068000000001,64.59068,68.91068,69.01034,77.43068000000001,73.95068,58.350680000000004,69.91068,71.89068,69.87068000000001,108.57068000000001,80.21068000000001,55.25068,66.13068,70.23068,60.130680000000005,68.47068,56.450680000000006,46.430679999999995,68.73068,63.410680000000006,57.19068000000001,54.79068,79.97068,62.670680000000004,49.87068,68.67068,68.29068000000001
163,56,0,73.326735,52.686735,79.886735,55.626735,74.026735,65.446735,76.066735,52.606735,74.186735,52.806734999999996,73.686735,58.126735,73.066735,70.966735,79.766735,61.206734999999995,73.386735,70.966735,58.266735,61.666734999999996,74.50673499999999,72.566735,65.426735,64.946735,69.166735,69.286735,77.706735,74.346735,58.666734999999996,70.246735,72.286735,70.186735,109.30673999999999,80.50673499999999,55.486734999999996,66.426735,70.50673499999999,60.426735,68.786735,56.726735,46.648367,69.026735,63.706734999999995,57.526734999999995,55.068367,80.326735,63.026734999999995,50.086735,68.986735,68.626735
164,56,1,73.605374,52.965374,80.34537399999999,55.845374,74.305374,65.665374,76.376122,52.865373999999996,74.465374,53.085374,74.025374,58.405374,73.385374,71.28687099999999,80.17612199999999,61.580748,73.645374,71.305374,58.625374,62.105374,74.805374,72.84537399999999,65.800748,65.325374,69.405374,69.565374,77.945374,74.665374,58.945374,70.525374,72.67612199999999,70.465374,109.76536999999999,80.780748,55.707687,66.740748,70.765374,60.816122,69.025374,57.005373999999996,46.867687,69.305374,64.025374,57.805374,55.345374,80.665374,63.406870999999995,50.345374,69.225374,69.040748
165,56,2,73.959478,53.279478000000005,80.899478,56.155896,74.65947800000001,66.019478,76.739478,53.239478000000005,74.839478,53.379478000000006,74.539478,58.859478,73.859478,71.699478,80.79947800000001,62.019478,73.959478,71.739478,58.979478,62.539478,75.259478,73.239478,66.279478,65.779478,69.759478,69.919478,78.21947800000001,75.07947800000001,59.299478,70.879478,73.259478,70.819478,110.29948,81.199478,55.96649300000001,67.119478,71.099478,61.239478000000005,69.339478,57.319478000000004,47.219478,69.739478,64.419478,58.219478,55.699478000000006,81.29947800000001,63.819478000000004,50.564739,69.524739,69.539478
166,57,0,74.345828,53.605828,81.64582800000001,56.487914,74.96791400000001,66.345828,77.14582800000001,53.705828000000004,75.50582800000001,53.725828,74.985828,59.265828000000006,74.345828,72.185828,81.245828,62.425828,74.345828,72.245828,59.545828,63.065828,75.78582800000001,73.64582800000001,66.805828,66.265828,70.065828,70.325828,78.485828,75.585828,59.745828,71.28582800000001,73.825828,71.225828,110.84583,81.765828,56.365828,67.565828,71.427914,61.645828,69.64582800000001,57.645828,47.545828,70.14582800000001,64.86582800000001,58.721655000000005,56.027914,81.825828,64.445828,50.825828,69.86582800000001,70.105828
167,57,1,74.763152,53.941051,82.123152,56.781051,75.283152,66.763152,77.663152,53.996576,75.983152,54.028288,75.543152,59.583152,74.943152,72.626576,81.863152,62.806576,74.843152,72.82315200000001,60.163152000000004,63.532192,76.263152,74.183152,67.283152,66.743152,70.407717,70.69657600000001,78.96315200000001,76.123152,60.183152,71.763152,74.363152,71.663152,111.56315,82.363152,56.643152,68.043152,71.796576,62.032630000000005,69.938859,58.013315000000006,47.807717,70.623152,65.32315200000001,59.243152,56.326576,82.503152,64.923152,51.029511,70.155906,70.82315200000001
168,57,2,75.340159,54.460159,82.52015899999999,57.19507900000001,75.74015899999999,67.32015899999999,78.360159,54.360158999999996,76.580159,54.580158999999995,76.180159,60.020159,75.800159,73.14672,82.560159,63.180158999999996,75.34671999999999,73.46015899999999,60.895079,64.040159,76.760159,74.900159,67.840159,67.480159,71.000159,71.10672,79.780159,76.860159,60.900158999999995,72.360159,74.96015899999999,72.260159,112.28016000000001,83.160159,57.075079,68.680159,72.33254000000001,62.400158999999995,70.220159,58.380159,48.240159000000006,71.500159,65.82015899999999,59.840159,56.707705000000004,83.32015899999999,65.560159,51.320159000000004,70.425079,71.500159
169,58,0,75.962925,54.842925,83.022925,57.602925,76.262925,67.95585,79.082925,54.662925,77.242925,54.942925,76.822925,60.522925,76.422925,73.722925,83.15585,63.516463,75.922925,74.382925,61.282925,64.662925,77.282925,75.582925,68.302925,68.162925,71.462925,71.602925,80.682925,77.71585,61.522925,72.982925,75.902925,72.922925,113.26293000000001,83.602925,57.482925,69.122925,72.902925,62.762925,70.502925,58.809293000000004,48.642925,72.362925,66.462925,60.482925,57.046463,83.942925,66.182925,51.642925,70.702925,71.962925
170,58,1,76.411179,55.29117900000001,83.471179,57.950590000000005,76.651179,68.491179,79.591179,54.97117900000001,77.81117900000001,55.411179000000004,77.31117900000001,60.891179,76.89117900000001,74.131179,83.711179,63.911179000000004,76.611179,75.011179,61.61117900000001,65.331179,77.831179,76.071179,68.680295,68.731179,71.931179,72.111179,81.17117900000001,78.31117900000001,61.931179,73.411179,76.39117900000001,73.491179,114.07118,84.011179,57.811179,69.49706,73.45117900000001,63.131179,70.771179,59.11117900000001,48.990295,72.89117900000001,66.971179,60.851179,57.371179000000005,84.552358,66.651179,51.93059,70.971179,72.371179
171,58,2,76.86591800000001,55.565918,83.965918,58.265918000000006,77.025918,68.945918,80.125918,55.31449,78.28591800000001,55.68591800000001,77.78591800000001,61.32591800000001,77.465918,74.545918,84.36591800000001,64.217959,77.06591800000001,75.42591800000001,61.945918000000006,65.765918,78.22591800000001,76.525918,68.985918,69.50591800000001,72.405918,72.525918,81.685918,78.72591800000001,62.345918000000005,73.825918,76.805918,73.885918,114.48592,84.36591800000001,58.137958999999995,69.825918,73.805918,63.445918000000006,71.045918,59.40591800000001,49.285918,73.545918,67.385918,61.065918,57.645918,84.985918,67.025918,52.145918,71.245918,72.745918
172,59,0,77.29303900000001,55.913039000000005,84.353039,58.593039000000005,77.373039,69.393039,80.573039,55.531518999999996,78.682154,56.033039,78.162154,61.653039,78.033039,74.93303900000001,84.802154,64.553039,77.693039,75.873039,62.313039,66.153039,78.733039,76.913039,69.333039,70.222154,72.873039,72.913039,82.173039,79.133039,62.693039,74.173039,77.153039,74.233039,115.05304,84.713039,58.453039000000004,70.133039,74.153039,63.773039000000004,71.353039,59.753039,49.591519,73.95911600000001,67.753039,61.393039,57.953039000000004,85.493039,67.453039,52.453039000000004,71.553039,73.113039
173,59,1,77.55993199999999,56.139931999999995,84.719932,58.839932,77.61993199999999,69.69993199999999,80.819932,55.75993199999999,79.039932,56.25993199999999,78.459932,61.89993199999999,78.33993199999999,75.19993199999999,85.11993199999999,64.819932,78.159932,76.139932,62.559931999999996,66.47993199999999,79.05993199999999,77.159932,69.579932,70.579932,73.099932,73.239932,82.499932,79.459932,62.93993199999999,74.41993199999999,77.39993199999999,74.539932,115.47993000000001,84.939932,58.699932,70.359932,74.439932,64.019932,71.519932,59.979932,49.799932,74.27993199999999,68.039932,61.584966,58.179931999999994,85.89993199999999,67.719932,52.679931999999994,71.733311,73.379932
174,59,2,77.95920600000001,56.39920600000001,85.139206,59.119206000000005,77.919206,70.01920600000001,81.199206,55.99920600000001,79.359206,56.519206000000004,78.81920600000001,62.239206,78.699206,75.579206,85.59920600000001,65.09920600000001,78.53920600000001,76.439206,62.81920600000001,66.719206,79.359206,77.499206,69.839206,70.95920600000001,73.439206,73.53920600000001,82.87920600000001,79.79920600000001,63.259206000000006,74.719206,77.699206,74.859206,116.01921000000002,85.234603,58.979206000000005,70.65920600000001,74.73920600000001,64.29920600000001,71.79920600000001,60.259206000000006,50.059206,74.67920600000001,68.339206,61.85920600000001,58.45920600000001,86.31920600000001,68.01920600000001,52.874603,71.999206,73.67920600000001
175,60,0,78.278481,56.69848100000001,85.56696099999999,59.398481000000004,78.23848100000001,70.35848100000001,81.57848100000001,56.278481000000006,79.73848100000001,56.818481000000006,79.178481,62.55848100000001,79.126961,75.946961,85.99848100000001,65.398481,78.926961,76.85848100000001,63.19848100000001,67.038481,79.758481,77.838481,70.118481,71.29848100000001,73.73848100000001,73.87848100000001,83.37848100000001,80.15848100000001,63.55848100000001,75.01848100000001,77.958481,75.198481,116.52696,85.458481,59.278481000000006,70.958481,75.038481,64.618481,72.058481,60.538481000000004,50.318481,75.038481,68.678481,62.15848100000001,58.758481,86.758481,68.318481,53.138481000000006,72.278481,73.978481
176,60,1,78.597755,56.977755,85.977755,59.663878000000004,78.57775500000001,70.65775500000001,81.897755,56.537755000000004,80.037755,57.09775500000001,79.497755,62.837755,79.457755,76.257755,86.37775500000001,65.677755,79.237755,77.177755,63.477755,67.29775500000001,80.097755,78.137755,70.397755,71.617755,73.997755,74.21775500000001,83.677755,80.477755,63.837755,75.29775500000001,78.337755,75.477755,116.99776000000001,85.757755,59.55775500000001,71.237755,75.317755,64.897755,72.277755,60.797755,50.597755,75.337755,68.977755,62.41775500000001,59.037755000000004,87.137755,68.57775500000001,53.41775500000001,72.497755,74.277755
177,60,2,79.02542,57.24541899999999,86.405419,59.945418999999994,78.88542,70.965419,82.22541899999999,56.78771,80.445419,57.325419,79.84541899999999,63.20541899999999,79.805419,76.625419,86.82542,65.96542,79.545419,77.50541899999999,63.785419,67.56541999999999,80.42541999999999,78.50542,70.665419,72.00541899999999,74.30542,74.525419,84.12541999999999,80.78541899999999,64.13771,75.60542,78.72542,75.825419,117.40541999999999,86.06541899999999,59.825419,71.52180600000001,75.625419,65.185419,72.54542,61.105419,50.825419000000004,75.72541899999999,69.28541899999999,62.69771,59.288855000000005,87.56541999999999,68.84541899999999,53.645419999999994,72.74542,74.58541899999999
178,61,0,79.301474,57.521474,86.821474,60.181474,79.161474,71.241474,82.501474,57.041474,80.721474,57.601473999999996,80.141474,63.481474,80.101474,76.921474,87.161474,66.221474,79.821474,77.781474,64.061474,67.835737,80.701474,78.781474,70.867868,72.281474,74.581474,74.801474,84.412948,81.061474,64.401474,75.881474,79.072948,76.101474,117.7559,86.341474,60.101473999999996,71.781474,75.901474,65.461474,72.796295,61.381474,51.081474,76.001474,69.581474,62.921473999999996,59.561474,87.901474,69.12147399999999,53.841474,73.021474,74.881474
