,measure_number,beat_number,pid5667203-03,pid58917-01,pid610003b-11,pid9048b-11,pid9050b-07,pid9054b-07,pid9055b-07,pid9058b-07,pid9059b-11,pid9062b-10,pid9063b-11,pid9064-18,pid9065-23,pid9068-16,pid9072b-11,pid9073b-11,pid9079-06,pid9081-07,pid9085-21,pid9090-18,pid9093b-13,pid9094b-07,pid9099b-11,pid9101c-01,pid9111b-09,pid9115-09,pid9118b-11,pid9133-07,pid9138b-07,pid9139b-07,pid9149-12,pid9153b-07,pid9157-10,pid9158-09,pid9174b-07,pid917506-05,pid9179-09,pid918807-12,pid918821-09,pid918824-05,pid9192b-07
322,108,1,139.04612,176.68612,187.36612,211.44612,185.26612,141.14612,168.32612,193.86612,168.90612,201.52612,172.41806,166.88612,194.80612,154.56611999999998,174.50611999999998,185.78224,186.36612,187.80612,158.72612,162.25806,161.56611999999998,200.64612,181.46612,166.05806,220.34612,140.46612,195.56611999999998,160.84611999999998,150.46612,165.22612,194.04612,177.76612,155.40612,170.28611999999998,142.78611999999998,156.96612,170.39806000000002,149.30612,177.04612,175.94612,165.54612
323,108,2,139.38719,176.98719,187.86719,211.94718999999998,185.74719,141.46719,168.82719,194.30719,169.30719,202.02719,172.76719,167.28718999999998,195.20719,154.92719,174.98719,186.24438,186.78718999999998,188.18719,159.14438,162.54719,161.84718999999998,200.98719,181.78718999999998,166.38719,220.76719,140.70719,195.88719,161.18719,150.76719,165.60719,194.44718999999998,178.16718999999998,155.76719,170.68438,143.10719,157.28718999999998,170.76719,149.70719,177.50718999999998,176.30438,165.84718999999998
324,109,0,139.79346999999999,177.33347,188.31347,212.47347000000002,186.19347,141.75347,169.31347,194.77347,169.67347,202.63347,173.11347,167.73346999999998,195.59347,155.35347,175.49347,186.79346999999999,187.27347,188.55347,159.53347,162.85347,162.15347,201.35347,182.15347,166.75347,221.15347000000003,141.07173,196.25347,161.55347,151.07347,165.97347,194.89694,178.53347,156.13347,171.07347,143.47347,157.59347,171.13347,150.07347,177.93347,176.71347,166.13347
325,109,1,140.22612,177.74612,188.96612,212.98612000000003,186.84611999999998,142.10612,169.80612,195.18612,170.10612,203.06611999999998,173.52612,168.10612,195.98806000000002,155.76612,175.94612,187.32612,187.74612,189.04612,159.92806000000002,163.18612,162.48612,201.84611999999998,182.62612,167.12612,221.64612000000002,141.24612,196.76612,161.86612,151.36612,166.36612,195.34611999999998,178.96612,156.56611999999998,171.44612,143.92612,157.86612,171.48612,150.52612,178.42612,177.16612,166.50611999999998
326,109,2,140.67796,178.13796000000002,189.43388000000002,213.51796000000002,187.30592,142.47796,170.17796,195.57796000000002,170.49796,203.56592,173.87796,168.50592,196.35796000000002,156.09796,176.29796000000002,187.78592,188.13796000000002,189.45796,160.31796,163.47796,162.89796,202.30592,183.07796000000002,167.53796,222.10571000000002,141.59114,197.19796000000002,162.27796,151.65796,166.77796,195.78592,179.35796000000002,156.97796,171.83796,144.29796000000002,158.15796,171.81796,151.03796,178.82592,177.77796,166.79796000000002
327,110,0,141.1298,178.4498,189.9098,214.0698,187.7898,142.8698,170.5199,196.00959,170.8898,203.9898,174.2698,168.9298,196.7498,156.4898,176.6498,188.28959,188.5698,189.8498,160.6898,163.8298,163.2698,202.7498,183.4599,167.9098,222.6898,141.8498,197.7098,162.7298,152.0298,167.1298,196.2298,179.7498,157.3698,172.2098,144.7898,158.5298,172.2098,151.5498,179.2298,178.1898,167.1298
328,110,1,141.48163,178.74163000000001,190.46163,214.52163,188.36163,143.22163,170.84163,196.42163,171.28163,204.38163,174.62163,169.34163,197.08163000000002,156.86581999999999,176.98163,188.84163,188.96163,190.24163000000001,161.04163,164.14163,163.54163,203.08163000000002,183.82163,168.26163,223.08163,141.98163,198.16163,163.06163,152.40582,167.50163,196.62163,180.12163,157.72163,172.56163,145.20163,158.80163000000002,172.46582,151.94163,179.67326,178.52163000000002,167.44163
329,110,2,141.82531,179.06531,190.90531000000001,215.14531000000002,188.82531,143.56531,171.22531,196.80531000000002,171.66531,204.82531,174.98531,169.84531,197.42531,157.18531000000002,177.32531,189.30531000000002,189.34531,190.64531000000002,161.44531,164.48531,163.88531,203.48531,184.20531,168.64531000000002,223.48531,142.30531000000002,198.54531,163.38531,152.70531,167.88531,197.08531000000002,180.50531,158.10531,172.94531,145.56531,159.12531,172.80531000000002,152.36531000000002,180.08531000000002,178.90531000000001,167.74531000000002
330,111,0,142.19265,179.35265,191.41265,215.77265,189.29265,143.91265,171.65265,197.25265,172.03265,205.33265,175.29265,170.41265,197.81265,157.51265,177.67265,189.77265,189.75265,191.05265,161.85265,164.83265,164.27265,203.87265,184.61265,169.03265,223.97265,142.55265,198.93265,163.77265,153.03265,168.25265,197.51265,180.91265,158.51265,173.31265,145.89265,159.47265,173.13265,152.83265,180.49265,179.33265,168.05265
331,111,1,142.47101999999998,179.65102,191.77204,216.27102000000002,189.69102,144.21102,172.05102,197.65102,172.35102,206.31101999999998,175.69102,170.73102,198.13102,157.81051000000002,177.99102,190.17102,190.07102,191.45102,162.19102,165.08051,164.61102,204.15102,185.03101999999998,169.33102,224.43102000000002,142.80051,199.21102,164.09102,153.29102,168.63102,197.83102,181.23102,158.83102,173.63102,146.19102,159.75101999999998,173.43102,153.23102,180.89102,179.69102,168.37102
332,111,2,142.97101999999998,179.97101999999998,192.31101999999998,216.81102,190.17102,144.63102,172.45102,198.05102,172.75101999999998,206.71102,176.09102,171.21102,198.57102,158.15102,178.39102,190.65102,190.51102,191.85102,162.65102,165.41102,165.01102,204.55102,185.53101999999998,169.75101999999998,224.97102,143.16051000000002,199.57102,164.47101999999998,153.65102,169.09102,198.33102,181.57102,159.29102,173.99102,146.51102,160.19102,173.87102,153.69102,181.29102,180.07102,168.69102
333,112,0,143.47388,180.27388,192.93388000000002,217.37387999999999,190.83388,144.97388,173.03388,198.53388,173.09388,207.15388000000002,176.43388000000002,172.03388,198.95388,158.47194,178.87388,191.21388000000002,190.91388,192.21388000000002,163.07388,165.69388,165.43388000000002,204.89388,185.95388,170.17388,225.67387999999997,143.39388,200.07388,164.91388,153.93388000000002,169.55388,198.79388,181.91388,159.71388000000002,174.33388,146.85388,160.75388,174.29388,154.11388,181.77388,180.45388,169.01388
334,112,1,143.97801,180.604,193.43801000000002,217.93801000000002,191.33801,145.45801,173.424,198.99801000000002,173.49801000000002,207.69400000000002,176.83801,172.97801,199.87801000000002,158.858,179.238,191.87400000000002,191.358,192.81801000000002,163.47801,166.078,165.83801,205.25801,186.418,170.56400000000002,226.358,143.75801,200.67801,165.49801000000002,154.304,170.17801,199.33801,182.31801000000002,160.19799999999998,174.71801000000002,147.21801000000002,161.53801,174.798,154.624,182.238,180.87801000000002,169.418
335,112,2,144.35183999999998,180.99184,193.93184,218.57183999999998,191.81184,145.81184,173.83184,199.43184,173.99184,208.21184,177.25184,173.49184,200.33184,159.23183999999998,179.61728,192.31184,191.85183999999998,193.23183999999998,163.87184,166.51183999999998,166.21184,205.65184,186.77184,170.95184,226.87184,144.17184,201.05184,166.11184,154.63061000000002,170.63183999999998,199.81184,182.67184,160.57183999999998,175.15184,147.51183999999998,161.91728,175.21184,155.09184,182.65184,181.39184,169.79183999999998
336,113,0,144.72286,181.30286,194.38286000000002,219.12286,192.26286000000002,146.14286,174.18286,199.90286,174.34286,208.72286,177.60286000000002,173.84286,200.74286,159.58286,179.91643,192.76286000000002,192.32286000000002,193.58286,164.22286,166.84286,166.54286000000002,206.00286,187.12286,171.36286,227.24286,144.42286000000001,201.40286,166.46286,154.90286,171.00286,200.28286,183.06286,160.92286000000001,175.60286000000002,147.84286,162.20286000000002,175.62286,155.50286,183.05571,181.76286000000002,170.14286
337,113,1,145.12286,181.70286000000002,194.78286,219.72286,192.66286000000002,146.48286000000002,174.42286000000001,200.40286,174.74286,209.28286,178.02286,174.24286,201.30286,159.98286000000002,180.25643,193.16286000000002,192.90286,193.98286000000002,164.62286,167.16286000000002,166.88286000000002,206.42286000000001,187.46286,171.78286,227.64286,144.76286000000002,201.78286,166.82286000000002,155.24286,171.40286,200.84286,183.44286,161.32286000000002,175.98286000000002,148.24286,162.52286,176.10286000000002,155.96286,183.48286000000002,182.16286000000002,170.54286000000002
338,113,2,145.67347,182.23346999999998,195.29346999999999,220.35347000000002,193.17347,146.87347,174.80174,200.93347,175.27347,210.07347000000001,178.47347,174.67347,201.83347,160.39347,180.58174,193.67347,193.49347,194.57347,165.07347,167.57347,167.37347,206.95346999999998,187.85347,172.33347,228.15347000000003,145.21347,202.23346999999998,167.41347,155.75347,172.01346999999998,201.37347,183.81347,161.85347,176.39347,148.55347,162.91347,176.69347,156.49347,183.97347,182.69347,170.97347
339,114,0,146.19061000000002,182.68031000000002,195.73061,220.99061,193.63061000000002,147.25061000000002,175.25061000000002,201.47061000000002,175.73061,210.91061000000002,178.93061,175.21061,202.47061000000002,160.85061000000002,180.97061000000002,194.11061,194.07061000000002,195.17061,165.61061,168.00031,167.89061,207.43061,188.31061,173.01061,228.61061,145.59061,202.75061000000002,167.78354,156.19061000000002,172.55061,202.01061,184.27061,162.31061,176.91061000000002,148.96031000000002,163.41061000000002,177.25061000000002,157.15061,184.45061,183.15061,171.43061
340,114,1,146.60612,183.04612,196.10612,221.50612,194.00611999999998,147.64612,175.62612,201.98612,176.10612,211.46612000000002,179.38612,175.76612,203.26612,161.24612,181.36612,194.52612,194.66612,195.66612,166.02612,168.30612,168.36612,207.82612,188.64612,173.46612,229.04612000000003,145.96612,203.22612,168.14612,156.50611999999998,172.98612,202.54612,184.62612,162.66612,177.26612,149.30612,163.92612,177.78611999999998,157.56611999999998,184.94612,183.56611999999998,171.86612
341,114,2,147.12153,183.51306,196.61306000000002,222.17306000000002,194.51306,148.21306,176.05306000000002,202.59306,176.65306,212.43306,179.91306,176.57306,203.91306,161.77306000000002,181.82153,194.99306,195.31306,196.37306,166.57306,168.73306000000002,168.97306,208.33153000000001,189.01306,174.13306,229.65306,146.51306,203.91306,168.51306,156.98153,173.51306,203.39306000000002,185.09306,163.13306,177.71306,149.81306,164.65306,178.47306,158.33306000000002,185.49306,184.05306000000002,172.43769
342,115,0,147.79878,184.07878,197.19878,222.89878,195.13878,148.81878,176.67878000000002,203.57878,177.33878,213.75877999999997,180.83878,177.47878,204.77878,162.53878,182.49878,195.55878,196.09878,197.13878,167.21878,169.35878,169.71878,209.07878,189.71878,175.01878,230.62755,147.35878,204.95878000000002,168.93878,157.55878,174.19878,204.73878,185.79878,163.57878,178.41878,150.51878,165.71878,179.43878,159.41878,186.41878,184.67878000000002,173.09878
343,115,1,148.46408,184.57469,197.79469,223.67469,195.67469,149.47468999999998,177.27469,204.59939,177.93469,214.81468999999998,181.55469,178.15469,205.43469,163.17938999999998,183.15469,196.17469,197.51469,198.17469,167.77469,169.91468999999998,170.49469,209.83469,190.29469,175.73469,231.67469,148.19468999999998,205.53468999999998,169.47468999999998,158.31468999999998,175.05469,205.87469,186.57469,164.03468999999998,178.97468999999998,151.07469,166.87469,180.13468999999998,160.07469,187.11469,185.35468999999998,173.69468999999998
344,115,2,149.00468999999998,185.10367,198.22367,224.29735,196.12367,149.87102,177.66367,205.16367,178.38367,215.28367000000003,182.05837,178.60367,205.90367,163.69735,183.61102,196.60367,198.04367,198.68367,168.20367,170.34367,170.94367,210.37939,190.73684,176.14367,232.16468999999998,148.58366999999998,205.90367,169.90367,158.72789,175.42367,206.48367,187.05102,164.42367,179.38367,151.44367,167.42367,180.62367,160.81837,187.63204,185.92367,174.13102
345,116,0,149.589,185.609,198.729,225.00900000000001,196.62900000000002,150.369,178.24900000000002,205.96900000000002,178.86900000000003,215.96900000000002,182.74900000000002,179.269,206.389,164.18900000000002,184.24900000000002,197.08900000000003,198.609,199.489,168.68900000000002,170.86900000000003,171.429,210.96900000000002,191.169,176.669,232.96801000000002,149.089,206.36900000000003,170.40900000000002,159.149,175.90900000000002,207.02900000000002,187.56900000000002,164.889,179.84900000000002,151.809,168.389,181.149,161.409,188.389,186.429,174.649
346,116,1,150.31101999999998,186.51102,199.43102,225.79102000000003,197.39102,150.91102,178.87102,207.09102,179.55102,216.83102000000002,183.41102,180.13102,207.05102,164.81101999999998,185.07102,197.87102,199.47101999999998,200.15102,169.37102,171.39701000000002,171.99102,211.83102000000002,191.87102,177.29102,234.09102000000001,149.87102,206.95102,170.99102,159.65102,176.55102,208.07102,188.21102,165.53101999999998,180.47101999999998,152.31101999999998,169.27102,181.91102,162.01102,189.27102,187.12051,175.29102
347,116,2,151.42898,188.06898,200.26693999999998,226.40897999999999,198.14898,151.38898,179.58898,207.58898,180.04898,217.60897999999997,184.08898,181.08898,207.56898,165.30898,185.76898,198.68591999999998,201.06898,201.04898,170.22898,171.78898,172.52898000000002,212.66897999999998,192.58898,177.84898,236.20897999999997,150.38898,207.56898,171.76898,160.08898,177.14898,209.50898,189.04898,166.22898,181.08898,152.82898,170.02898000000002,182.76898,163.30898,190.02898000000002,187.98898,176.12898
348,117,0,152.18245,188.94245,200.98245,227.16245,198.92245,151.72245,180.22245,208.52245,180.52245,218.46245,184.58245,181.51622,208.08245,165.88245,186.80245,199.40245,201.54245,201.82245,170.92245,172.26245,173.15415,214.10245,193.20245,178.56245,237.06245,151.06245,208.54245,172.32245,160.46245,177.84245,209.98245,190.00245,167.02245,181.80245,153.28622,170.96245,183.48245,163.78245,190.80245,188.56245,176.74245
349,117,1,152.57981999999998,189.97836999999998,201.79837,227.87837000000002,199.67837,152.09837,180.59837,209.23837,181.11837,219.19837,185.26674,182.07837,208.65837,166.26674,187.59837,200.15837,202.15837,202.41836999999998,171.59837,172.87837,173.57837,214.69837,193.65837,179.27837,237.87837000000002,151.55837,209.25836999999999,172.71837,160.81837,178.41836999999998,210.67837000000003,190.73837,167.49837,182.41836999999998,153.61837,171.73837,184.17837,164.35837,191.42674,189.07837,177.29837
350,117,2,152.90653,190.70653000000001,202.36653,228.44652999999997,200.28653,152.44653,181.00653,209.86652999999998,181.52653,220.00652999999997,185.78653,182.50653,209.06653,166.70653000000001,188.06653,200.80653,202.58653,202.84653,172.04653000000002,173.36653,173.98653000000002,215.18652999999998,194.06653,179.68653,238.30652999999998,151.96653,209.66653,173.10826,161.18653,178.94653,211.38653,191.28653,167.88653,182.82653,153.98653000000002,172.20653000000001,184.70653000000001,164.92653,191.94653,189.48653000000002,177.70653000000001
351,118,0,153.23129,191.21388000000002,202.89388,229.07387999999997,200.79388,152.75388,181.37388,210.53387999999998,181.89388,220.63387999999998,186.39388,182.97388,209.49388000000002,167.13388,188.55388,201.29388,203.11388,203.43388000000002,172.49388000000002,173.75388,174.33388,215.79387999999997,194.49388000000002,180.11388,238.75776000000002,152.29388,210.07387999999997,173.47388,161.49388000000002,179.37388,211.95387999999997,191.69388,168.31388,183.35388,154.31388,172.75388,185.19388,165.49388000000002,192.43388000000002,189.87388,178.07388
352,118,1,153.65229,191.81061,203.59061,229.71061,201.49061,153.09061,181.87061,211.13687000000002,182.53061,221.4902,187.0902,183.49061,210.07061000000002,167.57159,189.21061,201.99061,203.67551,204.04031,172.91061000000002,174.33061,174.85295,216.41061000000002,195.07061000000002,180.61061,239.30152,152.77061,210.53878999999998,173.89344,161.79061000000002,180.03187,212.63061000000002,192.29061000000002,168.80031,183.99015,154.83295,173.49061,185.79412,166.13061000000002,193.17061,190.30612,178.63733
353,118,2,153.84571,192.22571000000002,204.10571000000002,230.24571,202.00571000000002,153.48571,182.18571,211.64571,183.08571,221.90571,187.44571000000002,184.00571000000002,210.46571,167.78939,189.58571,202.50571000000002,204.06571,204.50571000000002,173.36571,174.76571,175.13786000000002,216.92571,195.42571,180.99786,239.66571000000002,153.10571000000002,210.78946000000002,174.21393,162.08786,180.28571000000002,213.16571000000002,192.74571,169.16571000000002,184.32571000000002,155.18571,173.94571000000002,186.13786000000002,166.52571,193.71524,190.60571000000002,178.94571000000002
354,119,0,154.16201999999998,192.68202,204.60201999999998,230.84605,202.50202,154.00202,182.56202,212.28202000000002,183.56202,222.38202,187.92202,184.68202,211.06202000000002,168.16201999999998,190.06202,203.00202,204.60201999999998,205.42202,173.92202,175.28202,175.44201999999999,217.42202000000003,195.88201999999998,181.38201999999998,240.22202000000001,153.46202,211.28202000000002,174.70202,162.54202,180.80202,213.80202000000003,193.20202,169.56202,184.80202,155.80202,174.30202,186.60201999999998,166.92202,194.16201999999998,191.06202,179.36202
355,119,1,154.5185,192.94701,205.04701,231.38701,202.96701000000002,154.52701000000002,182.80701000000002,212.98701,184.00701,222.90701,188.3285,185.36701000000002,211.54701,168.48701,190.54701,203.44701,205.06701,206.40701,174.40701,175.84701,175.74701000000002,217.90701,196.32701,181.74701000000002,240.82701,153.82701,211.80701000000002,175.10701,163.00701,181.30701000000002,214.54701,193.62701,169.94701,185.28701,156.46701000000002,174.60701,187.1685,167.34701,194.82701,191.42701,179.75925
356,119,2,154.75725,193.34448999999998,205.46448999999998,231.98449,203.38449,154.78448999999998,183.06448999999998,213.46448999999998,184.42449,223.34448999999998,188.72449,185.90448999999998,211.92449,168.78725,190.91725,203.86449,205.46448999999998,206.90448999999998,174.82449,176.28448999999998,176.06448999999998,218.34448999999998,196.68362,182.08449,241.18816,154.22449,212.22449,175.44725,163.34448999999998,181.70725,215.02449,194.00725,170.26725,185.62448999999998,157.00449,174.86636000000001,187.48449,167.67725,195.26449,191.74862,180.12724
357,120,0,155.04245,193.69415,205.98245,232.70245,203.88245,155.18311,183.32245,214.02245,184.92245,223.98245,189.24245,186.58245,212.40245,169.14245,191.34622,204.36245,205.85622,207.40245,175.32245,176.80245,176.40245,218.82245,197.14245,182.44245,241.64245,154.54245,212.52245,175.82245,163.64694,182.14245,215.48245,194.38245,170.72245,186.02245,157.44245,175.20245,187.87622,167.98245,195.80245,192.15622,180.60245
358,120,1,155.32929,194.24857,206.56857,233.34857000000002,204.48856999999998,155.50857,183.66857,214.64857,185.42857,224.64857,189.64713999999998,187.16857,212.84857000000002,169.61928999999998,191.74857,204.96857,206.38571000000002,207.92857,175.92857,177.36857,176.66857,219.40857000000003,197.56857,182.82856999999998,242.14857,154.88857,212.98857,176.22976,163.94857,182.64857,215.88857000000002,194.88857,171.22857,186.34857,157.82856999999998,175.48856999999998,188.26856999999998,168.44857,196.42857,192.46857,181.14857
359,120,2,155.7502,194.7302,207.2902,234.0102,205.2302,155.9302,184.0001,215.3302,185.9102,225.1302,190.1702,187.6502,213.4302,169.9302,192.21403999999998,205.7102,206.9902,208.4902,176.43005,177.9102,177.1902,220.1902,198.0902,183.3502,242.67041,155.2702,213.61041,176.7102,164.3702,183.1902,216.4902,195.4102,171.7502,186.8502,158.31004,175.81202,188.7302,168.9302,197.1102,192.9502,181.8102
360,121,0,156.05184,195.27184,207.83184,234.65184,205.73183999999998,156.23183999999998,184.37184,215.87184,186.39184,225.86102000000002,190.65184,188.31184,213.91367000000002,170.29728,192.63183999999998,206.21184,207.47184,208.97184,176.83184,178.43184,177.53697,220.81184,198.65184,183.77184,243.17184,155.59184,214.11184,177.19183999999998,164.65184,183.67184,216.97184,195.89184,172.23061,187.33184,158.71184,176.13183999999998,189.21184,169.41183999999998,197.61184,193.27184,182.25184
361,121,1,156.34422,195.73265,208.31265,235.25265,206.19265,156.55265,184.63265,216.33265,186.83265,226.55265,191.09265,188.79265,214.37265,170.65265,193.07265,206.67265,207.93265,209.45265,177.26133000000002,178.87265,177.87265,221.31265,199.09265,184.09265,243.57265,155.87265,214.55265,177.55265,164.99265,184.09265,217.41265,196.31265,172.61265,187.73265,159.13265,176.41265,189.57265,169.81265,198.09265,193.61265,182.67265
362,121,2,156.72163,196.26163,208.80163000000002,235.88162999999997,206.72163,156.94163,184.94163,216.82162999999997,187.28163,227.08163,191.54163,189.30163000000002,214.82162999999997,171.04163,193.52163000000002,207.22163,208.40163,209.94162999999998,177.70163,179.26163,178.38163,221.78162999999998,199.48163,184.46163,243.98163,156.20163,214.96162999999999,177.96163,165.36163,184.56163,217.86163,196.74163000000001,173.06163,188.18163,159.58163000000002,176.80163000000002,190.02163000000002,170.26163,198.56163,193.96582,183.14163
363,122,0,157.09429,196.69429,209.27428999999998,236.49428999999998,207.17428999999998,157.31429,185.31429,217.31429,187.71428999999998,227.69429,191.97429,189.73429,215.29429,171.37429,194.03429,207.67428999999998,208.85429,210.45429,178.07429,179.67428999999998,178.69429,222.31429,199.87429,184.85429,244.41429,156.51429,215.33428999999998,178.39428999999998,165.69429,184.99428999999998,218.35429,197.15429,173.49428999999998,188.59429,159.97429,177.17428999999998,190.43429,170.69429,198.99857,194.39428999999998,183.55428999999998
364,122,1,157.53265,197.55265,210.05265,237.43265,207.95265,157.87265,185.87265,218.31265,188.43265,228.47265,192.55265,190.49265,215.95265,171.93265,194.95265,208.33265,209.55265,211.26422000000002,178.54133000000002,180.29265,179.19265,223.21265,200.65265,185.42585,245.11265,157.09133,216.15265,179.01265,166.29265,185.69265,219.15265,197.87265,174.33265,189.27265,160.65265,177.83265,190.92022,171.29265,199.89265,195.05265,184.20066
365,122,2,157.96344,198.12408,210.80407999999997,238.14407999999997,208.70408,158.44408,186.92408,219.16407999999998,189.00408000000002,229.34408,193.02408,191.08408,216.56408,172.30408,195.94408,209.20408,210.12408,211.66407999999998,179.08408,180.88408,179.76408,223.92407999999998,201.22408000000001,185.96408,245.54407999999998,157.40408,216.90408,179.53101,166.66408,186.14408,219.72408,198.74408,175.04408,189.78408000000002,161.26408,178.40408,191.38408,171.91704,200.52408,195.40882,184.74408
366,123,0,158.40327,198.79332,211.62327000000002,239.10326,209.54326,158.96327,187.76326,220.22327,189.76326,230.24327000000002,193.78327,191.88326,217.02327000000002,172.74327,196.94326999999998,210.04326,211.00327000000001,212.46327000000002,179.54326,181.56327,180.16326999999998,224.64327000000003,202.02327,186.40327,246.40327000000002,158.20326,217.74327000000002,179.92326,167.22326999999999,186.88326,220.48326,199.72326999999999,175.92326,190.48326,161.92326,179.24327,192.10326,172.52327,201.46327,195.94326999999998,185.44326999999998
367,123,1,158.79306,199.19306,212.43306,240.01306,210.33306000000002,159.47306,188.23306000000002,221.11306000000002,190.25306,230.99306,194.37306,192.71306,217.69306,173.17306000000002,197.65306,210.83306000000002,211.63306,213.09306,180.09306,182.15306,180.77306000000002,225.47306,202.63306,186.99306,247.13612,158.73306000000002,218.37306,180.47306,167.71306,187.41306,221.01306,200.39306000000002,176.37306,191.05306000000002,162.39306000000002,179.77306000000002,192.77306000000002,172.97306,202.17306000000002,196.57306,185.99306
368,123,2,159.16653,199.74653,212.92652999999999,240.78652999999997,210.84652999999997,159.94653,188.74653,221.82653,190.72653,231.54653,195.00653,193.52653,218.48653,173.64653,198.24653,211.38653,212.10653,213.56652999999997,180.64653,182.62653,181.46653,225.98653,203.06653,187.54653000000002,247.70653,159.08653,219.04653,181.11827,168.18653,187.84653,221.76653,200.96653,176.80653,191.44653,162.92653,180.09826999999999,193.24653,173.43827,202.76653000000002,197.18653,186.48653000000002
369,124,0,159.54735,200.10735,213.38735,241.28735,211.30735,160.36735,189.14911999999998,222.42735,191.16735,232.09673999999998,195.44735,193.98735,219.00204,173.98735,198.78735,211.82735,212.50735,214.02735,181.36735,183.08735,181.94735,226.46469,203.48735,188.04469,248.28877999999997,159.52735,219.50735,181.54735,168.62735,188.26735,222.24469,201.46735,177.30469,191.88468999999998,163.28933999999998,180.38735,193.66735,173.84735,203.32735,197.62735,186.94735
370,124,1,160.1052,200.94041,214.06041000000002,242.04041,211.98041,161.12041000000002,189.61082,223.16041,191.82041,232.80041,196.02041,194.59082,219.76041,174.58041,199.50041000000002,212.48041,213.02041,214.68041000000002,182.22041000000002,183.80041,182.54041,227.18041000000002,204.28041000000002,188.98041,249.32041,160.16041,220.38041,182.21081999999998,169.35082,188.86041,222.92041,202.04041,177.96041,192.52041,163.68041000000002,180.72041000000002,194.40041000000002,174.30041,203.97082,198.29082,187.72041000000002
371,124,2,160.76842,201.61562,214.66685,242.72685,212.58685,161.72685,190.10685,224.08685,192.50685,233.42685,196.52685,195.30685,220.78685,175.26685,200.3037,213.0837,213.72685,215.42685,182.82685,184.48685,183.42685,228.02685,205.04685,189.96685,250.46685,160.84685,221.26685,183.30685,170.28685,189.48685,223.76685,202.62685,178.74685,193.08685,164.17337,181.07842,195.36685,174.95561999999998,204.72685,199.44685,188.44685
372,125,0,161.47959,202.37878,215.39878,243.31877999999998,213.31877999999998,162.23878,190.79878,225.05877999999998,193.33878,234.17878,196.93878,196.11878000000002,221.75877999999997,175.95878000000002,201.23878,213.81877999999998,214.35877999999997,216.19877999999997,183.31878,185.07878,184.41878,228.75877999999997,205.77878,191.13878,251.83877999999999,161.45878000000002,222.25877999999997,184.29878,171.53878,190.09878,224.93877999999998,203.31878,179.57878,193.83878,164.55878,181.39878000000002,196.47878,175.59878,205.57878,200.45878000000002,188.97878
373,125,1,161.57837,202.93708999999998,216.23837000000003,244.13837,214.15837000000002,162.83837,191.15837,225.93837000000002,193.91836999999998,234.95837000000003,197.45837,197.09837,222.59837000000002,176.43837,201.81837,214.77837000000002,214.83837000000003,216.91837,183.91836999999998,185.71837,185.09837,229.47837,206.59837,191.65837,252.65837000000002,161.93837,222.93837000000002,184.91836999999998,172.43837,190.63837,225.69837,204.03837,180.03837,194.39837,165.13837,181.83837,197.09837,176.17837,206.27837,200.95837,189.57837
374,125,2,162.28776000000002,203.52776,216.90776,244.76775,214.82776,163.42775,191.78776000000002,226.60776,194.58775,235.62776000000002,197.98775,197.74776,223.26775,177.06776000000002,202.34776000000002,215.30775,215.46776,217.52776,184.52776,186.32776,185.64775,230.16776000000002,207.14775,192.22776000000002,253.34776000000002,162.50776000000002,223.58775,185.56259,173.16776000000002,191.16776000000002,226.42775,204.68776,180.54776,194.92775,165.58775,182.24776,197.90776,176.82888,206.94776000000002,201.58775,190.06776000000002
375,126,0,162.88041,204.36041,217.84041000000002,245.62041000000002,215.80041,164.14041,192.36041,227.56041000000002,195.42041,236.70041,198.74041,198.94041,224.08041,177.96041,202.98041,216.30041,216.24041,218.38041,185.28041000000002,187.00041000000002,186.74041,231.36041,208.20041,192.98041,254.58041,163.3352,224.88041,186.66041,174.00041000000002,191.80041,227.28041000000002,205.40041000000002,181.14041,195.66041,166.14041,182.88041,198.96041,177.70041,207.72041000000002,202.68041000000002,190.66041
376,126,1,163.97878,205.49878,218.81877999999998,246.77877999999998,216.71877999999998,164.77878,193.11878000000002,228.43877999999998,196.13878,237.75877999999997,199.61878000000002,200.05878,225.05877999999998,178.43878,203.49878,217.21877999999998,217.31877999999998,219.27877999999998,186.15878,187.95878000000002,187.69878,232.37877999999998,209.27878,193.61878000000002,255.91877999999997,164.13878,225.89878,187.51878,175.21878,192.69878,228.07878,206.27878,182.07878,196.47878,167.01878,183.65878,200.21878,178.67878000000002,208.39878000000002,203.43878,191.77878
377,126,2,164.77104,206.11104,219.37104,247.59104,217.37104,165.27104,193.89104,229.01103999999998,196.69104,238.31104,200.13103999999998,200.65104,225.61104,179.03104,204.05104,217.83104,218.09104,219.81104,186.85103999999998,188.49104,188.45103999999998,233.13103999999998,209.89104,194.09104,257.19104,164.71104,226.49104,188.21104,175.93104,193.31104,228.65104,206.87104,182.61351000000002,197.01103999999998,167.57103999999998,184.21104,200.85103999999998,179.91103999999999,208.90052,204.19104,192.49104
378,127,0,165.1263,206.53408000000002,219.9463,248.3863,217.86815,165.7863,194.3863,229.5463,197.1863,238.9063,200.5463,201.3263,226.22815,179.5863,204.52815,218.4063,218.7663,220.3063,187.4063,188.9863,188.9663,233.6663,210.5863,194.4863,258.0863,165.1463,226.98815,188.66877,176.4463,193.80815,229.2063,207.3663,183.0063,197.4063,168.0463,184.7863,201.4063,180.4263,209.3463,204.7063,193.1263
