,measure_number,beat_number,pid1263-01,pid52932-01,pid9048-01,pid9050-01,pid9054-01,pid9055-01,pid9058-01,pid9059-01,pid9062-01,pid9063-01,pid9066-01,pid9067-01,pid9068-01,pid9072-01,pid9075-01,pid9088-01,pid9093-01,pid9097-09,pid9099-01,pid9101-01,pid9103-01,pid9104-01,pid9105-01,pid9118-01,pid9137-01,pid9138-01,pid9139-01,pid9150-15,pid9153-01,pid9166c-03,pid9173-06,pid9174-01,pid9186c-01,pid9192-01
200,68,1,117.87921000000001,110.83921000000001,117.79921000000002,105.87921000000001,95.066395,110.83921000000001,114.03921000000001,95.279206,120.74784,108.43921,111.25921000000001,97.399206,109.67921000000001,108.33921000000001,100.20243,118.7823,111.11921000000001,137.81921,113.01921000000002,106.51921000000002,123.85921,109.03921000000001,147.25921,85.779206,77.687302,89.15920600000001,113.81921000000001,91.53920600000001,95.144603,95.29920600000001,111.23921000000001,85.65920600000001,78.17920600000001,116.58384
201,68,2,118.3978,111.2339,118.3539,106.1739,95.4539,111.1539,114.4339,95.6139,121.1939,108.7739,111.7339,97.7339,110.1739,108.7939,100.5339,119.1339,111.5139,138.2939,113.3739,106.8339,124.4139,109.36195,147.9178,86.0939,78.0739,89.4539,114.30195,91.9539,95.50195,95.7339,111.6739,85.9339,78.5139,117.0617
202,69,0,118.85986000000001,111.56493999999999,118.89986,106.55986000000001,95.779864,111.45986,114.79986000000001,95.919864,121.75986,109.15986000000001,112.07986000000001,98.142472,110.61986,109.19986000000002,100.81493,119.47986000000002,111.82661999999999,138.75986,113.83986000000002,107.17986,124.85986000000001,109.73986000000001,148.53986,86.439864,78.346621,89.784932,114.69986000000002,92.299864,95.824966,96.11746600000001,111.97986000000002,86.223624,78.89494300000001,117.59986
203,69,1,119.31186000000001,111.99186,119.43186000000001,107.07186000000002,96.151859,111.85186000000002,115.29186000000001,96.311859,122.29186000000001,109.67186000000001,112.53186000000001,98.471859,111.09186000000001,109.63186,101.17186,119.9593,112.23186000000001,139.31186,114.43186000000001,107.69186,125.41186,110.19186,149.47186000000002,86.891859,78.731859,90.151859,115.23186000000001,92.731859,96.171859,96.531859,112.39186000000001,86.591859,79.27185899999999,118.35186000000002
204,69,2,119.89757,112.47757,119.95756999999999,107.61757,96.617574,112.45756999999999,115.91757,96.814596,123.03757,110.19757,113.05108,98.937574,111.61757,110.19757,101.69757,120.69757,112.75757,140.07757,115.09756999999999,108.35757,126.07757,110.75757,150.15757,87.337574,79.063946,90.617574,115.91757,93.17757399999999,96.577574,97.03757399999999,113.01756999999999,87.097574,79.697574,119.23756999999999
205,70,0,120.5788,113.0188,120.4988,107.9844,96.918798,113.15399,116.5388,97.278798,123.5388,110.6388,113.4388,99.478798,112.1588,110.7588,101.9588,121.1388,113.2988,140.6188,115.6388,108.7988,126.6788,111.0788,150.7588,87.618798,79.43879799999999,90.918798,116.4588,93.678798,96.858798,97.558798,113.4988,87.564399,80.018798,119.7588
206,70,1,121.00247,113.49415,120.92246999999999,108.36247,97.202472,113.62246999999999,117.00247,97.60247199999999,123.90247,111.00247,113.96247,99.907483,112.64246999999999,111.18247,102.26247,121.72247,113.62246999999999,141.08624,116.10247,109.22247,127.22247,111.42246999999999,151.30247,87.922472,79.76850300000001,91.222472,117.22247,94.082472,97.202472,97.902472,114.06246999999999,88.022472,80.32247199999999,120.26247
207,70,2,121.65186000000001,113.90093,121.53186000000001,108.91186,97.611859,114.07186000000002,117.49186,98.151859,124.33186,111.51186000000001,114.57186000000002,100.39093000000001,113.19186,111.57186000000002,102.67186,122.55186,114.07186000000002,141.59186,116.73186000000001,109.65186000000001,127.93186000000001,111.93186000000001,152.13186000000002,88.31093,80.151859,91.571859,117.77186,94.591859,97.63185899999999,98.371859,114.77186,88.531859,80.691859,121.01186000000001
208,71,0,122.08206000000001,114.46206000000001,122.22206000000001,109.24206000000001,97.949478,114.52206000000001,117.88837,98.502064,124.62206,111.98206,115.04206,100.68205999999999,113.88206000000001,112.04206,102.90205999999999,122.90206,114.44206000000001,142.00206,117.20206,110.08206000000001,128.52206,112.16068,152.80206,88.538016,80.382063,91.899433,118.38206000000001,94.962064,97.986599,98.722063,115.20206,88.822063,81.002063,121.48206
209,71,1,122.60615,114.78806999999999,122.70615,109.66615,98.306145,114.86615,118.26615,98.886145,124.96615,112.42615,115.36615,100.96615,114.34615,112.46615,103.24615,123.24615,114.80615,142.40615,117.64615,110.46615,128.92615,112.54615,153.32615,88.86614499999999,80.70614499999999,92.126024,118.88615,95.34614499999999,98.246145,99.166145,115.62613999999999,89.186145,81.406145,121.92615
210,71,2,123.13635,115.23635,123.29635,110.21635,98.756349,115.21635,118.73211,99.376349,125.45635,112.91635,115.89635,101.35635,114.83635,112.91635,103.65635,123.73635,115.25635,142.87659,118.13635,110.95635,129.65635,112.97635,154.15635,89.276349,81.103175,92.516349,119.41635,95.816587,98.653175,99.636349,116.11635,89.573175,81.853175,122.69635
211,72,0,123.58655,115.70655,123.86655,110.62218,99.186553,115.65966,119.18655,99.786553,125.92655,113.42655,116.43966,101.70655,115.32655,113.40655,103.92655,124.14655,115.56655,143.32655,118.54655,111.42655,130.20311,113.32655,154.94655,89.546553,81.384127,92.826553,119.90655,96.266553,99.002177,100.02655,116.48655,89.94655300000001,82.206553,123.20655
212,72,1,124.06288,116.26288000000001,124.38288,111.06288,99.54288000000001,116.04288000000001,119.54857,100.06288,126.40288000000001,113.84288000000001,117.12288000000001,102.02288,115.84288000000001,113.88288,104.26288000000001,124.62288000000001,115.92288,143.80288000000002,118.92288,111.96288,130.66288,113.78288,155.54288,89.88288,81.72288,93.14288,120.36288,96.68288000000001,99.36288,100.44288,116.97644,90.30288,82.48288000000001,123.74288
213,72,2,124.48692,116.66691999999999,124.84692,111.58691999999999,99.90691600000001,116.40692,119.91846000000001,100.45846,127.00692,114.28692,117.66691999999999,102.42692,116.26692,114.32383,104.70692,125.22691999999999,116.32692,144.22692,119.48692,112.48692,131.36692,114.18692,155.98692,90.306916,82.131066,93.54691600000001,120.92692,97.106916,99.786916,101.02691999999999,117.38691999999999,90.726916,82.786916,124.46692
214,73,0,125.10247,117.28246999999999,125.52247,112.04247,100.32247,116.80247,120.50247,100.98246999999999,127.54247,114.80247,118.28246999999999,102.84246999999999,116.88247,114.94247,105.18247,125.70246999999999,116.70246999999999,144.84247,120.02247,113.10247,131.98247,114.68247,156.50247,90.542472,82.38247199999999,93.88247199999999,121.48246999999999,97.46247199999999,100.20246999999999,101.52247,117.86247,91.342472,83.342472,125.08247
215,73,1,125.64001999999999,117.92002,126.24002,112.64001999999999,100.84002,117.54002,121.10002,101.54002,128.30002,115.72001999999999,118.88002,103.22001999999999,117.46002,115.66001999999999,105.86001999999999,126.36001999999999,117.24002,145.82002,120.69005,113.76002,132.67009,115.38002,157.08002,91.100023,82.82002299999999,94.46002299999999,122.16001999999999,98.020023,100.86001999999999,101.92002,118.60007,91.900023,83.760023,125.84002
216,73,2,126.45669,118.55668999999999,126.99668999999999,113.49668999999999,101.51669,118.25668999999999,121.79668999999998,102.19669,129.33669,116.59669,119.71668999999999,103.76111,118.09669,116.69668999999999,106.57668999999999,127.07668999999999,117.85668999999999,146.99669,121.53669,114.57668999999999,133.57668999999999,116.03669,157.85669,91.696689,83.197098,95.096689,122.91668999999999,98.996689,101.43556,102.61669,119.61668999999999,92.441672,84.276689,126.61668999999999
217,74,0,127.23472,119.27472,127.91358000000001,114.27472,102.25471999999999,119.09472,122.57472,102.87472,130.21472,117.37472,120.55471999999999,104.09472,118.87472,117.62302,107.51943,127.97471999999999,118.37472,148.69472,122.31472,115.53472,134.59472,117.17472,158.87472,92.194717,83.63471700000001,95.99471700000001,123.69471999999999,99.77471700000001,102.05471999999999,103.21472,120.86415,93.116388,84.514717,127.67943000000001
218,74,1,127.94819,120.10819,128.78819,114.89363999999999,102.65909,119.84818999999999,123.20818999999999,103.32819,130.96819,118.12818999999999,121.08819,104.58819,119.46818999999999,118.38819,108.18818999999999,128.68819,118.95303,149.82908999999998,123.03908999999999,116.20818999999999,135.20819,118.32818999999999,159.52819,92.728186,84.148186,96.848186,124.44819,100.39909,102.66819,103.62819,121.60819,93.528186,85.008186,128.36819
219,74,2,128.45698000000002,120.54395,129.27678,115.30395,102.96043,120.16395,123.90395,103.66184,131.41697,118.4594,121.44395,104.84184,120.02395,118.80395,108.48711000000002,129.08395,119.32395,150.36395,123.42395,116.62395,135.60043000000002,118.70338000000001,160.30395,93.143946,84.613515,97.249135,124.92132,100.81232,103.04141,104.18395,122.16395,93.85199200000001,85.322834,128.64056000000002
220,75,0,129.23308,121.11308000000001,130.01308,115.99308,103.41308000000001,120.63308,124.67308,104.07308,132.09308000000001,118.95308,122.03308,105.27308000000001,120.67308,119.55308000000001,109.05308000000001,129.71308,119.93153999999998,151.33308,124.11308000000001,117.37308,136.11308,119.51308,161.07617,93.673084,85.033084,97.893084,125.55308000000001,101.31308,103.61308000000001,104.81308,122.91308000000001,94.253084,85.753084,129.23308
221,75,1,129.79757,121.45918,130.51757,116.55757,103.69757,120.99757,125.19757,104.43757,132.5603,119.40515,122.63757,105.55757,121.07757,120.05757,109.41757,130.25757,120.27757,152.05757,124.69757,117.88515,136.53757,119.97757,161.65757,94.077574,85.323787,98.317574,125.99757,101.73756999999999,103.93757,105.21757,123.29757,94.53757399999999,86.057574,129.66515
222,75,2,130.31968,121.93968000000001,131.07968,117.07968000000001,104.17968,121.67968,125.81968,104.93968000000001,133.11968000000002,119.95968,123.37968000000001,106.01968000000001,121.57968000000001,120.55968,110.05968,130.87968,120.97968,152.93968,125.29968000000001,118.51968000000001,137.27968,120.55968,162.25968,94.599683,85.699683,98.85968299999999,126.55968,102.17968,104.43968000000001,105.68484,123.79968000000001,94.99968199999999,86.479683,130.27968
223,76,0,130.72615,122.40615,131.58615,117.50615,104.52615,122.18615,126.20615,105.22615,133.58614,120.40615,123.80615,106.38302,122.08615,121.00615,110.50615,131.34615,121.48613999999999,153.82615,125.68615,118.94403999999999,137.88615,121.02615,162.80614,95.004036,85.946145,99.20614499999999,127.06615,102.56806999999999,104.85807,106.10615,124.30615,95.326145,86.78614499999999,130.74615
224,76,1,131.17063000000002,122.75063,132.05063,117.91063999999999,104.81063,122.73064,126.61063,105.55063999999999,133.93063999999998,120.83063999999999,124.19063999999999,106.71063000000001,122.49063999999998,121.41063,110.81063999999999,131.73064,121.97063999999999,154.67064,126.07064,119.27063999999999,138.41063,121.49063000000001,163.53063,95.23063499999999,86.270635,99.570635,127.57064,102.93064,105.20031999999999,106.51063,124.71063999999998,95.616878,87.150635,131.17064
225,76,2,131.62941,123.10941000000001,132.50882,118.26941000000001,105.14941,123.06941,127.00941,105.90941000000001,134.38941,121.16941000000001,124.56941,107.06941,122.88941000000001,121.84941,111.12941000000001,132.04941000000002,122.34941,155.08941000000002,126.40941000000001,119.60941000000001,138.90941,121.90941000000001,164.16941,95.56940999999999,86.60941,99.90941,127.98941,103.30941,105.58941000000002,107.02941000000001,125.28941,95.88941,87.50941,131.54941000000002
226,77,0,132.15644,123.51643999999999,132.99643999999998,118.75644,105.51643999999999,123.39643999999998,127.43643999999999,106.27644,134.93644,121.57643999999999,124.99643999999999,107.35643999999999,123.31643999999999,122.33644,111.49643999999999,132.47644,122.81643999999999,155.69644,126.91644,120.03643999999998,139.35644,122.45643999999999,164.75644,95.93644,86.91644000000001,100.31644,128.47644,103.69644,106.01643999999999,107.47644,125.91644,96.15644,87.87644,131.99643999999998
227,77,1,132.68329,123.90328999999998,133.44329,119.24328999999999,105.84329,123.76328999999998,128.02329,106.64329,135.50329,122.06329,125.44328999999999,107.72328999999999,123.70329,122.80328999999999,111.86328999999999,132.94986,123.22328999999999,156.18329,127.41658000000001,120.46328999999999,139.84329,122.84329,165.41658,96.323288,87.263288,100.70329,128.92328999999998,104.08329,106.42329,107.92329,126.34329,96.523288,88.183288,132.50329
228,77,2,133.39512,124.29512,133.99512,119.83513,106.29512,124.27513,128.65511999999998,107.07513,136.15513,122.65513,125.97513000000001,108.19511999999999,124.19513,123.39511999999999,112.39511999999999,133.65513,123.93513,156.77513000000002,127.95513000000001,121.07513,140.59512,123.51512,165.95513,96.795125,87.735125,101.25513000000001,129.47512,104.43513,106.93512,108.45513000000001,126.89511999999999,96.915125,88.575125,133.19512
229,78,0,134.3441,124.8841,134.6441,120.6241,106.87821000000001,125.02642,129.4841,107.5041,137.0241,123.5241,126.7041,108.5041,124.7841,124.0441,112.9841,134.6041,124.5241,157.5041,128.6641,121.8041,141.3641,124.2841,166.75821000000002,97.404104,88.444807,101.6641,130.15821,104.9041,107.6641,109.0841,127.6841,97.464104,89.08410400000001,133.8241
230,78,1,135.04533,125.40843999999998,135.24533,121.36533,107.44533,125.64533,130.08533,107.94533,137.68533,124.38533000000001,127.68533000000001,109.08533,125.42533,124.64533,113.52533000000001,135.46533,125.00533,158.16533,129.36533,122.40533,141.96533,125.12533,167.54533,97.94844300000001,88.90532900000001,102.16533000000001,130.88844,105.34844,108.18843999999999,109.62533,128.62533,97.925329,89.517075,134.54533
231,78,2,135.59593999999998,125.99593999999999,135.73594,121.83594,107.87593999999999,126.09593999999998,130.51594,108.35593999999999,138.17594,124.87593999999999,128.14297,109.49593999999999,125.91593999999999,125.07593999999999,113.89594,135.87593999999999,125.41593999999999,158.65594,129.81593999999998,122.89594,142.49594,125.59593999999998,168.25593999999998,98.258647,89.435941,102.55594,131.39594,105.73593999999999,108.63593999999999,110.09593999999998,129.03593999999998,98.335941,89.875941,135.05594
232,79,0,136.15431,126.67431,136.21431,122.29431000000001,108.31431,126.53431,130.95431000000002,108.75431,138.81431,125.39431,128.53431,109.91431000000001,126.43431000000001,125.49431000000001,114.26215,136.47431,125.72215,159.19431,130.33431000000002,123.41431000000001,143.29431,126.11431,169.15431,98.534308,89.77430799999999,103.09431,131.85431,106.09431000000001,109.15431000000001,110.69431000000002,129.55431000000002,98.614308,90.254308,135.69431
233,79,1,136.76655,127.24655,136.76828,122.84655,108.90655,127.10655,131.44655,109.28655,139.42655,126.02655,129.18655,110.40655,127.04655,125.96655,114.72655,137.26655,126.08655,159.84655,131.04655,124.02655,143.90655,126.72655,169.82655,98.92827700000001,90.146553,103.60655,132.38655,106.58655,109.68655,111.34655,130.40655,99.006553,90.66655300000001,136.36655
234,79,2,137.38246999999998,127.86247,137.32246999999998,123.38247,109.46247,127.62246999999999,132.02247,109.78246999999999,140.24247,126.64246999999999,129.62247,111.06246999999999,127.66247,126.50247,115.22247,137.72247,126.52247,160.40247,131.60246999999998,124.70246999999999,144.70247,127.20246999999999,170.52247,99.262472,90.542472,104.18247,132.98247,107.00247,110.18247,111.86247,130.94247,99.422472,91.042472,137.00247
235,80,0,138.09385,128.54483000000002,137.9758,124.05903,110.0958,128.23581000000001,132.9358,110.25581000000001,141.16161,127.39322,130.25581,111.72741,128.31581,127.34483,115.75581000000001,138.39581,126.9758,161.06742,132.27902,125.35581,145.5958,127.7158,171.23966000000001,99.635805,90.83580500000001,104.89322,133.63581000000002,107.45581000000001,110.7558,112.51581000000002,131.80741,99.935805,91.412902,137.69581000000002
236,80,1,139.17349,129.57349,138.69349,124.97348999999998,110.87348999999999,129.05348999999998,133.70587,110.95348999999999,142.09349,128.19349,131.49348999999998,112.89348999999999,129.05348999999998,128.13349,116.51348999999999,139.31349,127.55349,162.23349,133.27348999999998,126.23348999999999,146.37349,128.73349,172.62048000000001,100.35349000000001,91.333492,106.0245,134.73349,108.13349,111.45348999999999,113.51348999999999,133.03349,100.47349,91.913492,138.63349
237,80,2,139.80615,130.36615,139.32615,125.80615,111.70615,129.78615,134.30615,111.56615,143.00615,128.81323,132.00615,113.52615,129.68615,128.55803,117.18615,139.94615,128.06615,163.80614,134.08614,127.14615,147.08615,129.20615,173.40615,100.96615,91.826145,106.86615,135.40615,108.52615,112.18615,114.24615,133.74615,100.94615,92.326145,139.34615
238,81,0,140.5319,131.55063,140.09063,126.95063999999999,112.31031999999999,130.97253999999998,135.09063,112.23064,144.29064,129.61064,133.01064,114.39063,130.55064,129.35063,118.05063999999999,140.69063,128.75063,165.79064,134.95127,128.21063999999998,148.07063,129.79063,174.55064,101.63032,92.31063499999999,107.87063,136.25063,109.01016000000001,113.05063,114.87063,134.99063999999998,101.53064,92.783537,140.19063
239,81,1,141.50737,132.52737,140.86737,128.34736999999998,113.22737,132.22737,136.02737,113.01433999999999,145.42737,130.26737,133.80737,115.46736999999999,131.50737,130.34736999999998,119.00737,141.74737,129.76737,166.74737,135.79578999999998,129.32737,149.14737,131.18737,175.30934,102.58736999999999,92.82737,108.98737,136.90737,109.64737,113.82737,115.40737,136.32737,102.36737,93.42737,141.24737
240,81,2,142.50533000000001,133.58533,141.68533,130.12533,113.96533000000001,133.72533,137.08533,114.04533,146.76066,131.16533,135.10533,116.52533000000001,133.10533,131.74533,120.12533,142.86533,131.52533,167.64533,136.58533,130.96533,150.74533,133.22066,176.22533,103.64533,93.32532900000001,110.20533,137.90533,110.40533,114.76533,116.08533,138.04533,103.63132,93.98532900000001,142.44533
241,82,0,142.91756999999998,133.93757,142.25757,130.57757,114.33757,134.33272,137.62515,114.43757,147.25757,131.57757,135.83757,116.93757,133.59757,132.19756999999998,120.61757,143.39757,132.05757,168.17757,137.11757,131.58515,151.31757,133.72515,176.95757,104.21757,93.617574,111.24786999999999,138.39757,110.88515,115.27757,116.55918999999999,138.53757,104.20515,94.357574,142.85756999999998
242,82,1,143.3339,134.1939,142.7139,130.9539,114.7339,134.7739,138.0939,114.8139,147.6539,131.9778,136.2539,117.3339,133.9939,132.5939,120.9939,143.8739,132.5539,168.4939,137.5939,132.0139,151.7339,134.1778,177.2939,104.6939,93.9339,111.8739,138.8339,111.3339,115.6139,116.9339,138.9339,104.7139,94.6939,143.2939
243,82,2,143.80574,134.62573999999998,143.18573999999998,131.34573999999998,115.12574,135.28146999999998,138.52573999999998,115.18574,148.06573999999998,132.38574,136.66574,117.74573999999998,134.38574,132.92574,121.38573999999998,144.26574,133.00574,168.98574,138.12573999999998,132.48574,152.20574,134.58574,177.76574,105.08573999999999,94.317868,112.42573999999999,139.28574,111.72573999999999,115.98573999999999,117.36573999999999,139.30574,105.22573999999999,95.025737,143.70574
244,83,0,144.16398999999998,134.96399,143.58399,131.70399,115.48398999999999,135.68399,138.91798,115.50398999999999,148.40399,132.74399,137.10398999999998,118.14398999999999,134.74399,133.26398999999998,121.70398999999999,144.58399,133.42399,169.42399,138.48398999999998,132.84399,152.62399,134.98398999999998,178.30399,105.44398999999999,94.563991,112.96399,139.70399,112.12398999999999,116.32399,117.77197,139.70399,105.60399,95.343991,144.07798
245,83,1,144.55635,135.21317,144.07635,132.05635,115.85635,136.07635,139.29635,115.83635,148.69635,133.13635,137.45635,118.51635,135.07635,133.59317,121.99635,144.91635,133.79635,169.75635,138.91635,133.15635,152.95635,135.38317,178.83635,105.79635,94.856349,113.47635,140.11635,112.47635,116.65635,118.17635,140.03635,105.93635,95.676349,144.41635
246,83,2,144.94859,135.60859,144.48859,132.46858999999998,116.18858999999999,136.50859,139.64858999999998,116.16859,149.04859,133.52858999999998,138.04859,118.90858999999999,135.48859,133.98859,122.32858999999999,145.24858999999998,134.26859,170.16859,139.34859,133.56859,153.54859,135.78859,179.28859,106.16859,95.188594,113.96858999999999,140.52858999999998,112.86859,117.00858999999998,118.54858999999999,140.44859,106.26858999999999,96.019297,144.80858999999998
247,84,0,145.33635,135.91635,144.85635,132.83635,116.5627,137.0227,140.0227,116.51635,149.28318000000002,133.89635,138.41635,119.27635,135.85635,134.35635,122.63635,145.61635,134.71635,170.57635,139.75635,133.93635,153.91635,136.17635,179.81635,106.57635,95.456349,114.48905,140.89635,113.23635,117.37635,118.99635,140.81635,106.63635,96.316349,145.17635
248,84,1,145.71511999999998,136.19512,145.41512,133.23513,116.91512,137.37513,140.39512,116.81512,149.61513,134.23513,138.71513000000002,119.63512,136.19512,134.69512,122.95513000000001,145.91512,135.05513,170.91512,140.15513,134.21513000000002,154.35512,136.55512,180.35512,106.97513000000001,95.795125,114.97513000000001,141.33513,113.59513000000001,117.68256000000001,119.37513,141.17513,106.95513000000001,96.655125,145.57513
249,84,2,146.13798,136.47798,145.86596,133.59798,117.25798,137.73798,140.75798,117.17798,149.93798,134.59399,139.07798,119.99798,136.55798000000001,135.03798,123.25798,146.23798,135.41798,171.27798,140.59798,134.57798,154.71798,136.95798,180.83395,107.31798,96.073991,115.46596000000001,141.75798,113.97798,117.99798,119.77798,141.62193,107.23798000000001,96.917982,145.93798
250,85,0,146.47535,136.73268000000002,146.21803,133.84338,117.49268000000001,138.1207,141.09268,117.45535,150.25268,134.91268,139.39535,120.33268000000001,136.89268,135.37268,123.53535,146.53268,135.71268,171.45535,140.93268,134.91268,155.00338,137.39268,181.23268000000002,107.63268000000001,96.316372,115.82873000000001,142.10338000000002,114.31268,118.19268000000001,120.11268000000001,142.01535,107.53268,97.11267600000001,146.21268
251,85,1,147.00925,137.16925,146.90925,134.46925,117.98925,138.88925,141.80925,117.96925,150.68925,135.38925,140.32925,120.82925,137.36925,135.84925,124.08925,147.10925,136.28925,172.02925,141.58925,135.38925,155.80925,138.12925,182.00925,108.24925,96.649252,116.82925,143.02925,114.74925,118.68925,120.62925,142.62925,108.04925,97.62925200000001,146.72925
252,85,2,147.55023,137.48401,147.55023,134.99023,118.41023,139.69023,142.37023,118.49023000000001,151.23023,135.83023,140.87023,121.33023,137.91023,136.20005,124.63023000000001,147.75023000000002,136.91023,172.57023,142.19045,136.17023,156.43023,138.89023,182.75023000000002,108.68506000000001,96.910227,117.53023,143.57023,115.25023,119.15023000000001,121.01023,143.33023,108.59023,98.010227,147.25023000000002
253,86,0,147.90533,137.76533,148.02533,135.34533000000002,118.76533,140.08533,142.72533,118.80533,151.46883,136.18533,141.30533,121.58533,138.26533,136.46533,125.14533,148.10533,137.26533,172.88533,142.56533000000002,136.58533,156.94533,139.34533000000002,183.20533,109.02533000000001,97.208821,117.98533,144.00533000000001,115.60533000000001,119.42533,121.38533000000001,143.76533,108.86533,98.26532900000001,147.50533000000001
254,86,1,148.27961000000002,138.06481000000002,148.49961000000002,135.67962,119.07961,140.47961999999998,143.07961,119.11962,151.77961000000002,136.47961999999998,141.75961999999998,121.91961,138.59962,136.85961,125.59961000000001,148.47961,137.59962,173.17961,142.94923,136.91961,157.27961000000002,139.75961,183.69961,109.51961999999999,97.51480699999999,118.53962,144.33961000000002,115.97962,119.72481,121.85961999999999,144.09962,109.29961000000002,98.579615,147.89961
255,86,2,148.67961,138.33961000000002,148.95961,136.01961,119.41961,140.85961,143.45961,119.45962,152.15961000000001,136.83962,142.23961,122.29961000000002,138.93962,137.19961,126.17961000000001,148.81961,137.95962,173.57961,143.35961,137.29961,157.69961,140.15961000000001,184.17961,109.85961999999999,97.819615,119.03962,144.79961,116.31962,120.05961,122.19961,144.43962,109.65961000000001,98.91961500000001,148.25961999999998
256,87,0,149.02288000000001,138.66288,149.38288,136.42864,119.80288,141.32288,143.86288000000002,119.80288,152.50288,137.23576,142.60288,122.66288,139.28288,137.52288000000001,126.52288,149.14288,138.34288,173.92288,143.78288,137.64288,158.10288,140.56288,184.67576,110.20288000000001,98.10288,119.54288000000001,145.26288,116.68288000000001,120.40288000000001,122.64288,144.84288,110.04288000000001,99.24288,148.66288
257,87,1,149.38982,138.94982,149.84982,136.78982,120.12982,141.68982,144.24982,120.14981999999999,152.84982,137.58982,142.94982,123.04982,139.62982,137.88982,126.86981999999999,149.46982,138.68982,174.26981999999998,144.20982,137.96982,158.42982,140.96982,185.22982,110.58981999999999,98.429819,120.02982,145.64982,117.08981999999999,120.70982,123.06981999999999,145.20982,110.36981999999999,99.569819,149.02982
258,87,2,149.789,139.129,150.289,137.22899999999998,120.48899999999999,142.149,144.609,120.509,153.049,137.94899999999998,143.309,123.429,139.989,138.22899999999998,127.26899999999999,149.829,139.109,174.669,144.689,138.329,159.009,141.389,185.669,111.009,98.749002,120.609,146.048,117.449,121.04899999999999,123.509,145.649,110.689,99.909002,149.409
259,88,0,150.20043,139.44043,150.96043,137.62043,120.86043000000001,142.62043,144.98043,120.84043,153.42043,138.32043000000002,143.68043,123.80043,140.36043,138.58043,127.62043,150.20043,139.48043,175.08043,145.12043,138.70043,159.40043,141.78043,186.20043,111.40043,98.98043100000001,121.12043,146.52043,117.86043000000001,121.36043000000001,124.00043000000001,146.06043,111.00043000000001,100.22522,149.80043
260,88,1,150.55921,139.77921,151.28785,137.95921,121.17921000000001,142.95921,145.31921,121.13921,153.67921,138.65921,144.01921000000002,124.13921,140.69921000000002,138.89921,127.95921000000001,150.51921000000002,139.79921000000002,175.41921000000002,145.51921000000002,138.96274,159.73921,142.15921,186.73921,111.81921000000001,99.284603,121.57921,146.89921,118.21921,121.6746,124.31921000000001,146.43921,111.29921000000002,100.51921,150.15921
261,88,2,150.96615,140.08615,151.69843999999998,138.36614,121.53806999999999,143.38615,145.70615,121.52615,154.08614,138.98613999999998,144.22615,124.50615,141.10615,139.26615,128.40615,150.84615,140.20614,175.84615,145.96229,139.30614,160.14615,142.58615,187.35458,112.18615,99.567166,122.15843999999998,147.39844,118.50374,121.93562,124.72615,146.88615,111.64615,100.86615,150.56615
262,89,0,151.349,140.31633,152.089,138.709,121.889,143.809,146.069,121.84899999999999,154.44899999999998,139.329,144.589,124.84899999999999,141.469,139.629,128.769,151.109,140.549,176.149,146.369,139.689,160.509,143.009,187.80900000000003,112.56801000000002,99.829002,122.569,147.769,118.829,122.169,125.089,147.30801,112.009,101.229,150.889
263,89,1,151.88288,140.72288,152.62288,139.26288,122.24288,144.40288,146.74288,122.30288,154.90288,139.84288,145.60288,125.24288,141.94288,140.12288,129.42288,151.96288,141.10288,176.54288,146.92288,140.23576,161.16288,143.54288,188.50288,113.18288000000001,100.28288,123.62288000000001,148.40288,119.38288,122.68288000000001,125.56288,147.94288,112.71576,101.66288,151.36288000000002
264,89,2,152.31982,141.02907,153.11982,139.75982,122.73982,144.89982,147.43982,122.63982,155.31982,140.27982,146.67982,125.67981999999999,142.43982,140.61982,129.91982,152.45982,141.71982,176.95712,147.45982,140.97982,161.69982,144.03982,189.15982,113.67981999999999,100.51982,124.19981999999999,148.95982,119.79982,123.01982,125.94855,148.89982,113.13561000000001,101.99982,151.7683
265,90,0,152.79594,141.35594,153.76782,140.28188,123.24188000000001,145.47593999999998,148.02188,123.09593999999998,155.73594,140.67594,147.27594,126.11594,142.93594,141.16188,130.46188,153.09593999999998,142.40188,177.29594,148.01158999999998,141.67594,162.33594,144.65594,189.65594,114.18347,100.85594,125.41593999999999,149.61971,120.27593999999999,123.39594,126.35593999999999,149.45535,113.43971,102.35594,152.21594
266,90,1,153.20333,141.62333,154.24333000000001,140.70333,123.62333000000001,146.02333000000002,148.56333,123.51,156.08333000000002,141.04333,147.64333,126.58333,143.30333000000002,141.68333,130.84333,153.74333000000001,142.84333,177.64333,148.50333,142.12333,162.73,145.20333,190.48333,114.78333,101.22333,126.29,150.07,120.74333,123.74333,126.80333,150.02333000000002,113.90333000000001,102.74333,152.68333
267,90,2,153.65511999999998,141.97512,154.73512,141.09513,124.07512,146.51513,149.01512,123.91513,156.47512,141.45513,148.13512,126.97511999999999,143.69512,142.07512,131.23513,154.23513,143.23513,178.09513,149.03512,142.61513,163.15511999999998,145.67512,190.99513000000002,115.21513,101.60256,126.89511999999999,150.49513000000002,121.13513,124.09512,127.21513,150.41512,114.31512,103.09512,153.13512
