,measure_number,beat_number,pid1263-12,pid9048-12,pid9054-12,pid9055-12,pid9058-12,pid9059-12,pid9060-12,pid9062-12,pid9063-12,pid9066-12,pid9067-12,pid9068-07,pid9072-12,pid9075-12,pid9087-06,pid9088-07,pid9090-05,pid9093-12,pid9097-14,pid9100b-16,pid9101-12,pid9104-12,pid9105-12,pid9111-12,pid9118-12,pid9137-08,pid9138-12,pid9139-12,pid9166d-19,pid9170-12,pid9173-17,pid9174-12,pid917803b-07,pid917807-07,pid9186c-12,pid9192-12
396,133,2,247.30167999999998,209.14168,197.78168,212.44168,189.18168,196.62168,171.38168000000002,266.96168,214.92167999999998,229.22168,175.09292,192.50168,211.55336,194.26168,203.70168,220.92167999999998,203.78168,185.58168,204.00168,207.34168,219.17336,239.10168,298.26167999999996,160.14168,208.61671,225.04167999999999,167.20168,215.90167999999997,213.88168,194.08168,225.00007000000002,205.42168,195.80584,207.48168,170.64168,230.06168
397,134,0,247.98664,209.82664,198.94664,213.34663999999998,189.70664,197.14664,172.16664,267.72664,215.86664,230.05555,175.66664,193.34663999999998,212.30664,194.96663999999998,204.60664,221.98664,204.48664,186.24663999999999,204.30664,207.94664,219.86664,240.02664,299.12664,161.08664,209.30664,225.82664,167.66664,216.58664,214.64664,194.90663999999998,226.24663999999999,206.08664,196.36664,208.20664,171.14664,230.94664
398,134,1,248.71357999999998,210.43357999999998,199.59358,213.97357999999997,190.11358,197.74178999999998,172.79358,268.61357999999996,216.53357999999997,230.67358,176.38453,193.99358,212.95358,195.61178999999998,205.29358,222.67786,205.11358,186.97358,204.81358,208.57358,220.67358,240.79358,299.89358,161.95358000000002,209.91357999999997,226.41357999999997,168.25118999999998,217.33357999999998,215.23358,195.51358000000002,226.89358,206.73358000000002,196.94179,208.83358,171.53358,231.71357999999998
399,134,2,249.13476,210.93476,199.95476000000002,214.27476000000001,190.43476,198.2106,173.57476,269.13476,216.93476,231.19476,176.71476,194.49476,213.37476,195.97476,205.65476,222.95476000000002,205.53476,187.35476,205.11476000000002,209.01476,221.05476000000002,241.23476000000002,300.61476,162.37476,210.25118999999998,226.77476000000001,168.55476000000002,217.71476,215.67476000000002,195.93476,227.27476000000001,207.09476,197.33476000000002,209.33238,171.85476,232.07476
400,135,0,249.92483,211.58497000000003,200.42497,214.76497,190.84497,198.55993,174.21993,269.64497,217.46497000000002,231.52497000000002,177.12497,195.02497,213.92497000000003,196.48497,206.12497,223.34497000000002,206.03993,187.82497,205.56497,209.36497,221.58497000000003,241.8398,301.38986,162.86497,210.64497000000003,227.32497,169.04497,218.24497000000002,216.12497000000002,196.36497,227.74497000000002,207.56497,197.88496999999998,209.68497,172.22496999999998,232.60497
401,135,1,250.51064,212.03062999999997,200.75063,215.35064,191.19063,198.98032,174.75063,270.09064,217.91064,231.95064,177.53032,195.51064,214.31062999999997,197.01064,206.45032,223.77064,206.55064,188.27032,205.97032,209.79064,222.05064,242.39064,302.09064,163.31063,211.03516000000002,227.77064,169.45064,218.75062999999997,216.55064,196.73064,228.15062999999998,207.89064,198.33064,210.17064,172.49032,233.13064
402,135,2,251.08016,212.52016,201.22016000000002,216.06016,191.78016000000002,199.41508000000002,175.54016000000001,270.66016,218.44016000000002,232.58016,177.88016000000002,196.04016000000001,214.84016,197.52016,206.92016,224.38016000000002,207.18016,188.68016,206.28016000000002,210.16508,222.56016,243.26016,302.88016,163.90016,211.56016,228.36016,169.86016,219.24016,217.08016,197.32016000000002,228.62016,208.34016,198.82016000000002,210.90016,172.96005,233.86016
403,136,0,251.86327000000003,212.98326,201.72326999999999,216.94327,192.20326,199.80327,176.16326999999998,271.16327,219.04326,233.52327000000002,178.20326,196.64327,215.32326,197.88326,207.32326,225.02327000000002,207.74327,189.14327,206.66326999999998,210.60326,223.02327000000002,244.26326,303.64326,164.34327,212.08327000000003,229.38326,170.30327,219.72327,217.56327000000002,197.76326,229.10326,208.76326,199.30327,211.64327000000003,173.40327,234.66327
404,136,1,252.63626000000002,213.60313,202.40313,217.50312999999997,192.52313,200.20313000000002,176.76313000000002,271.70313,219.68312999999998,234.44312999999997,178.54313,197.30313,215.86312999999998,198.26313000000002,207.88313,225.74312999999998,208.26313000000002,189.50313,207.08313,211.06312999999997,223.54313,244.94312999999997,304.51626,165.02313,212.58657000000002,230.42313,170.80313,220.40312999999998,217.96312999999998,198.16313,229.72312999999997,209.10313,199.76313000000002,212.48313,174.02313,235.24312999999998
405,136,2,253.51846,214.13846,203.21846000000002,217.99846000000002,192.97846,200.73846,177.45846,272.43846,220.25846,235.25846,179.15474,198.01846,216.39846,198.74369,208.41846,226.43846000000002,208.89846,189.99846000000002,207.57846,211.59846000000002,224.21846000000002,245.97846,305.35846000000004,165.75846,213.11846,231.05846,171.49846000000002,221.21846000000002,218.47422999999998,198.69846,230.37846000000002,209.61846,200.37846000000002,213.05846,174.53846000000001,236.21846000000002
406,137,0,254.04671000000002,214.66671000000002,203.69836,218.41557000000003,193.37458999999998,201.14671,178.00671,273.14671,220.78671,235.90671,179.52671,198.62671,217.00671,199.22671,209.16671000000002,226.88096000000002,209.44671,190.40671,208.10671000000002,212.16671000000002,224.84671,246.42917999999997,306.38671,166.10671000000002,213.50671,231.54671000000002,171.94671,221.82671000000002,218.86534,199.10671000000002,230.85959,210.34671,200.90671,213.58671,174.91333999999998,236.74671
407,137,1,254.73942999999997,215.21943,204.25943,218.87942999999999,193.73943,201.71943000000002,178.57943,273.81942999999995,221.25942999999998,236.61943,179.87736,199.29943,217.67942999999997,199.73943,209.89943,227.40887,210.03942999999998,190.95943,208.67943,212.69942999999998,225.71943,247.41942999999998,307.11942999999997,166.83943,214.11943,232.03942999999998,172.53943,222.37942999999999,219.47942999999998,199.67943,231.21943,210.69942999999998,201.51943,214.23942999999997,175.33943,237.75942999999998
408,137,2,255.4354,215.7554,204.8754,219.7154,194.1754,202.2554,179.2754,274.78078999999997,221.8154,237.1154,180.25908,200.1354,218.5554,200.3354,210.6354,228.1154,210.6954,191.5754,209.6154,213.3554,226.4354,248.1527,307.9754,167.5154,214.9154,232.8354,173.2154,223.0554,220.1954,200.3754,231.6754,211.2154,202.1354,215.1354,175.8954,238.6354
409,138,0,256.33909,216.45909,205.67909,220.67909,194.73909,203.01908999999998,179.91908999999998,275.97909,222.71909,237.53909,180.77455,201.25909,219.85908999999998,201.25909,211.57908999999998,229.41908999999998,211.49909,192.39909,210.63908999999998,214.15909,227.37909,249.59909,308.95909,168.75909,215.95909,233.75909,173.99909,223.91908999999998,221.07908999999998,201.01908999999998,232.29908999999998,211.83909,202.83909,216.03909,176.41908999999998,239.75909
410,138,1,257.1305,217.1105,206.2305,221.3705,195.1705,203.73025,180.6905,276.9905,223.3505,238.1505,181.3105,201.9505,220.7905,202.0905,212.2305,230.2705,212.2105,193.1105,211.3105,214.88025,228.1905,250.4105,309.7305,170.0105,216.6905,234.3705,174.6905,224.73025,221.7305,201.6105,232.8505,212.5305,203.45025,216.8105,176.8105,240.5105
411,138,2,257.63231,217.65231,206.61231,221.77231,195.57231000000002,204.1841,181.49231,277.77231,223.83231,238.69231000000002,181.67231,202.47231000000002,221.29231000000001,202.53231,212.75231000000002,230.65231,212.69231000000002,193.51231,211.67231,215.31231,228.61231,250.99231,310.49231000000003,170.49231,217.07446000000002,234.81231,175.01231,225.17231,222.19231000000002,202.09231,233.25463,212.96558,203.85231000000002,217.33247999999998,177.19231000000002,240.89231
412,139,0,258.22959,218.14959,207.06958999999998,222.30959,196.06958999999998,204.60959,182.14959,278.32959,224.42959,239.02958999999998,182.16959,203.06958999999998,221.94959,203.02958999999998,213.32959,231.14959,213.26959,194.02958999999998,212.20959,215.74958999999998,229.16959,251.52958999999998,311.14959,170.98959,217.50959,235.38959,175.40958999999998,225.82959,222.70959,202.50959,233.68958999999998,213.44959,204.42959,217.68958999999998,177.58959,241.38959
413,139,1,258.74494,218.54494,207.42494,223.00494,196.28493999999998,205.08494,182.70494,279.02494,224.88494,239.40493999999998,182.50494,203.62493999999998,222.40493999999998,203.50494,213.68493999999998,231.58494,213.86494,194.36494,212.64494,216.26494,229.72494,252.26494,311.82493999999997,171.44494,217.92494,236.02494,175.73747,226.35747,223.14494,202.84493999999998,234.02494,213.82494,204.94746999999998,218.10494,177.85747,241.94494
414,139,2,259.18458,218.98458,208.02458000000001,223.62457999999998,196.74458,205.50458,183.46458,279.88457999999997,225.34457999999998,239.72457999999997,182.78458,204.06458,223.14458,203.98458,214.18457999999998,232.02458,214.38457999999997,194.86458000000002,212.96729,216.66457999999997,230.16457999999997,252.78457999999998,312.42458,171.90458,218.36458,236.68457999999998,176.04458,226.80458,223.60457999999997,203.36458000000002,234.48458,214.26458,205.40458,218.52458,178.24458,242.50457999999998
415,140,0,259.7537,219.3937,208.4937,224.1937,197.1737,206.0937,184.1537,280.6337,225.8937,240.1337,183.1537,204.7337,224.0937,204.4137,214.7537,232.7137,214.9537,195.4337,213.3737,217.2537,230.7537,253.3137,313.2337,172.3137,219.1337,237.5137,176.3737,227.3137,224.2137,203.9337,234.93739,214.7137,205.8937,219.1537,178.50092,243.2737
416,140,1,260.53671,219.91671000000002,209.21671,224.85671000000002,197.71671,206.81671,184.99671,281.75671,226.69027000000003,240.63671000000002,183.73671000000002,205.39671,224.83671,205.09671,215.43685,233.45671000000002,215.73671000000002,196.25671,214.03671,217.93671,231.53671,254.11027,314.21013999999997,172.93671,219.71671,238.33671,176.83671,227.97671,224.83336,204.46668,235.49671,215.47671,206.48557,219.93671,178.91671000000002,243.90336000000002
417,140,2,261.45441,220.83846,209.95168999999999,225.55846,198.53846000000001,207.59846000000002,185.79969,282.79846000000003,227.43846000000002,241.73282000000003,184.51121,205.97846,225.85846,205.71846000000002,216.37846000000002,234.19846,216.55846,196.95846,214.55846,218.91846,232.39846,255.31569,315.11846,173.89846,220.59282000000002,239.03846000000001,177.39846,228.91846,225.49168999999998,205.09846000000002,236.33846,216.11846,207.23846,220.75846,179.37846000000002,244.77846
418,141,0,262.16342000000003,221.84342,210.50342,226.38342000000003,199.02342,208.04342,186.88342,284.08342000000005,228.24342000000001,242.54342000000003,185.04342,206.56342,226.90342,206.22336,217.30342000000002,235.06342,217.26342000000002,197.66342,214.94967000000003,219.88342000000003,233.02342000000002,256.02342000000004,316.00342,174.82342,221.50342,239.74342000000001,177.84342,229.78342,226.06342,205.82342,237.60342000000003,216.82342000000003,208.02781000000002,221.82342000000003,179.56898,245.62342
419,141,1,262.78004,222.54004,211.02005,226.91009,199.46005,208.54004,187.50005,284.98005,228.78005,243.28005,185.46005,207.12005,227.60003999999998,206.68005,217.84005,235.66005,217.84005,198.26004,215.52005,220.36005,233.76004,256.68005,316.68005,175.52005,221.94005,240.44005,178.40005,230.34005,226.50005,206.47009,238.48004,217.30005,208.70004,222.28005,180.22005,246.20004
420,141,2,263.57927,223.03927000000002,211.6042,227.45927000000003,199.89927,209.01927,188.15927,285.57927,229.25927000000001,244.45927000000003,185.85927,207.83927,228.25927000000001,207.08642,218.35927,236.45927000000003,218.33927000000003,198.73116000000002,215.91927,221.08855,234.40855,257.33927,317.43927,176.53927,222.43927000000002,240.93927000000002,178.66386,230.81927000000002,227.15927000000002,207.21927,239.1471,217.81927000000002,209.29927,222.9442,180.53927,246.87927000000002
421,142,0,264.13655,223.59655,212.37655,228.37655,200.43655,209.69655,188.83655,286.63655,229.77655,245.23655,186.21655,208.57655,228.87655,207.53655,219.11655,237.55655,218.93655,199.11655,216.26327999999998,221.77655,235.11655,258.33655,318.27655,177.79655,223.01327999999998,241.55655,179.09655,231.51655,227.85655,208.07655,240.17655,218.31655,209.81655,223.40552000000002,180.91655,247.73655
422,142,1,264.87315,224.27315,213.04157999999998,229.09772,200.85315,210.47315,189.67315,287.79315,230.39315,245.93315,186.81315,209.21315,229.47315,208.17315,219.83315,238.25315,219.69315,199.85158,216.83315,222.59315,235.97315,259.09315,319.23315,179.13315,223.65579,242.13105,179.61315,232.27315,228.57315,208.67315,241.03315,219.01315,210.42157999999998,224.03315,181.38158,248.45315
423,142,2,265.26765,224.68531000000002,213.38531,229.36765,201.20531,210.80906000000002,190.30531000000002,288.46531,230.72531,246.32765,187.06922,209.62531,229.88531,208.48765,220.20531,238.52922,220.10531,200.16883,217.12906,223.00531,236.32765,259.52531,319.84531,179.56531,223.96531000000002,242.48531,179.88531,232.64531000000002,228.96531000000002,209.06531,241.44531,219.38531,210.78842999999998,224.44531,181.62765,248.78765
424,143,0,265.85025,225.11025,213.79025,229.99025,201.63025,211.19025,190.9505,289.0705,231.33025,246.67025,187.49025,210.15025,230.47025,208.85025,220.69025,238.91025,220.59025,200.57025,217.53025,223.43025,236.9105,260.01025,320.53025,180.07025,224.39025,243.01025,180.27025,233.1705,229.41025,209.55025,241.85025,219.79025,211.33025,224.83025,181.91805,249.35025
425,143,1,266.44534,225.61601000000002,214.29601,230.99601,202.0112,211.73601000000002,191.79601,290.15601000000004,231.91601,247.1361,187.91601,210.69601,231.27601,209.33601000000002,221.23601000000002,239.39601000000002,221.17601000000002,200.99601,217.93601,224.21601,237.73601000000002,260.67601,321.77601,180.83601000000002,224.95601000000002,243.65601,180.71601,233.83601000000002,229.87601,210.01601000000002,242.35601,220.27601,211.97601,225.37601,182.25601,250.01601000000002
426,143,2,267.10224,226.30225,215.04225,232.04225,202.46225,212.26225,192.52225,291.18225,232.58225,248.26225,188.48225,211.20612000000003,232.20225,210.00224,221.80612000000002,240.04225,221.92612000000003,201.58225,218.56612,225.12806,238.80225,261.56225,322.48224,181.88225,225.57806000000002,244.36225,181.50224,234.62223999999998,230.44612,210.64225,243.22224,221.02225,212.64225,226.08075,182.76045,251.12223999999998
427,144,0,267.72789,226.96788999999998,216.48789,233.62788999999998,202.96788999999998,212.92789,193.20578,292.28789,233.68788999999998,250.06788999999998,189.02788999999999,211.84578,232.76789,211.02788999999999,222.32789,240.96788999999998,222.64789,202.16789,219.36789,225.78789,239.64789,262.40789,323.10789,182.72578000000001,226.14789,245.20577999999998,182.28789,235.62788999999998,231.00789,211.08789,243.88789,221.50789,213.26577999999998,226.70789,183.12788999999998,252.26789
428,144,1,268.24009,227.58008999999998,217.08008999999998,234.16009,203.36008999999999,213.52008999999998,193.84009,293.08009,234.38009,250.88009,189.43835,212.42009,233.32009,211.69503999999998,222.88009,241.52008999999998,223.28009,202.66003,220.04009,226.40008999999998,240.28009,263.22008999999997,323.84009,183.48009,226.70009,245.84009,182.99336,236.28009,231.64009,211.64009,244.44009,222.00009,213.86008999999999,227.24008999999998,183.48009,253.10009
429,144,2,268.85209,228.07209,217.57209,234.65209,203.79209,213.91208999999998,194.49209,293.65209,234.97208999999998,251.37209,189.87209,212.91208999999998,233.87209,212.17209,223.39209,242.03208999999998,223.85209,203.11209,220.35103999999998,226.87209,240.79209,263.87209,324.45209,184.45209,227.15209,246.37209,183.57209,236.75208999999998,232.11209,212.13208999999998,245.11209,222.61209,214.39209,227.73209,183.77104,253.69208999999998
430,145,0,269.45,228.85,218.15,235.35,204.29,214.43,195.21,294.43,235.63,252.51,190.30333000000002,213.51,234.50332999999998,212.69,224.19,242.77667000000002,224.45,203.79,220.895,227.69,241.51,264.55,325.35,185.31,227.77,247.19,184.37,237.35,232.61,212.79667,245.83,223.2675,215.11,228.49,184.27923,254.49
431,145,1,270.44984,229.78984,218.74983999999998,236.44984,204.84984,215.16984,196.14983999999998,295.28983999999997,236.60984,253.88984,191.00984,214.20983999999999,235.44984,213.50984,225.02983999999998,243.76984,225.14983999999998,204.82984,221.72984,228.56984,242.50984,265.72983999999997,326.10983999999996,187.38984,228.70983999999999,248.26968,185.18984,238.14983999999998,233.34984,213.66984,246.96983999999998,224.32984,215.86983999999998,229.30983999999998,184.66984,255.64983999999998
432,145,2,271.11524,230.73524,219.43524,237.71524,205.41523999999998,215.91523999999998,197.09524,296.75524,237.53524,255.37524,191.71524,214.95524,236.57523999999998,214.45524,225.97523999999999,244.71524,225.95524,206.03524,222.49524,229.49524,243.93524,266.97524,327.01524,188.57523999999998,229.57523999999998,249.23524,186.17524,239.11524,234.03524,215.03524,248.53524,225.28142999999997,216.69523999999998,230.25524,185.29523999999998,257.05523999999997
433,146,0,271.8149,231.3749,219.9149,238.3749,206.0749,216.6349,197.6349,297.48469,238.1149,255.8549,192.0749,215.4749,237.1749,214.9549,226.6749,245.1749,226.5349,206.4949,222.9949,230.2349,244.6549,267.6349,327.8349,189.1749,230.0949,250.1149,186.8749,239.7149,234.5549,215.5349,249.1949,226.0149,217.1749,230.7749,185.6749,257.53061
434,146,1,272.44547,231.90546,220.30547,238.84546,206.49355,217.09772999999998,198.22547,298.20547,238.58547000000002,256.42546,192.44547,215.94547000000003,237.66772999999998,215.37772999999999,227.14547000000002,245.80547,227.06546,206.92547,223.40546,230.65773,245.26547000000002,268.14547000000005,328.78546,189.72547,230.52547,250.84546,187.42547,240.15773,234.92547000000002,215.94547000000003,250.06546,226.70547000000002,217.59309,231.18546,186.02546999999998,257.88387
435,146,2,273.04855,232.52855,220.76855,239.28855,206.80855,217.68855,198.78855,298.88855,239.10855,257.04855,192.80855,216.36855,238.12855,215.86855,227.74855,246.20855,227.62855,207.34855,223.88855,231.12855,245.8271,268.64855,329.50855,190.42855,230.92927000000003,251.42855,187.86855,240.74855,235.44855,216.40855,250.64855,227.20855,218.02855,231.62855,186.36855,258.32855
436,147,0,273.55939,233.03939,221.25939,239.79939,207.13939,218.28877999999997,199.25939,299.49939,239.52877999999998,257.61939,193.11938999999998,216.71939,238.53939,216.39938999999998,227.99938999999998,246.53939,228.13939,207.71939,224.31939,231.53939,246.29939,269.07939,330.17939,190.85939,231.25939,252.00877999999997,188.17938999999998,241.23939,235.96877999999998,216.73939,251.16877999999997,227.67938999999998,218.39938999999998,232.01939,186.65939,258.61939
437,147,1,274.00959,233.54959,221.66959,240.18958999999998,207.44959,218.94959,199.70959,299.98958999999996,239.98917999999998,258.08959,193.48959,217.08959,238.92959,216.92959,228.38959,246.92959,228.64959,208.06958999999998,224.78959,231.92959,246.76959,269.52959,330.84959,191.28959,231.72959,252.58959,188.54959,241.56958999999998,236.50959,217.16959,251.64959,228.10959,218.78959,232.40958999999998,186.96958999999998,258.96959
438,147,2,274.50875,234.06875,222.14875,240.66875,207.80875,219.44875,200.14875,300.50875,240.52875,258.44875,193.82875,217.46875,239.34875,217.30875,228.82875,247.44875,229.04875,208.42875,225.16875,232.34875,247.20875,270.00875,331.62875,191.74875,232.08875,253.10875,188.92875,242.02875,237.14875,217.62875,252.08875,228.54875,219.20875,232.88875,187.30875,259.36875
439,148,0,274.86872999999997,234.52872999999997,222.52872999999997,241.08872999999997,207.98982,219.88872999999998,200.50873,300.94872999999995,240.84873,258.88937000000004,194.02989,217.80872999999997,239.60872999999998,217.52872999999997,229.02872999999997,247.70936,229.46873,208.74873,225.54872999999998,232.70872999999997,247.52937000000003,270.32873,332.30872999999997,192.13968,232.38872999999998,253.56873,189.14873,242.42872999999997,237.54872999999998,217.86936,252.42872999999997,228.83468,219.56873,233.28873,187.48291,259.62872999999996
440,148,1,275.42593999999997,234.98594,222.96594,241.46594,208.36594,220.34593999999998,200.96594,301.60594,241.34593999999998,259.24594,194.40594,218.06593999999998,239.96594,217.94593999999998,229.42594,248.12593999999999,229.92594,208.92594,225.88593999999998,232.99797,247.96594,270.76594,333.16594,192.64594,232.72593999999998,253.92594,189.48594,242.82594,238.08594,218.26594,252.94593999999998,229.24594,219.94593999999998,233.60594,187.80594,259.90594
441,148,2,275.91175,235.45175,223.43175,241.79175,208.65175,220.81175,201.35175,302.15175,241.81175,259.67175,194.75175,218.43175,240.31175,218.35175,229.77175,248.49175,230.39175,209.21175,226.25087000000002,233.33175,248.35175,271.17175,333.83175,193.09175,233.01175,254.55175,189.77175,243.21175,238.49175,218.65175,253.45175,229.65175,220.31175,233.99175,188.07175,260.17175
442,149,0,276.41082,235.91041,223.81041000000002,242.23041,208.95041,221.41041,201.71041,302.65123,242.21041,260.15082,195.01041,218.71041,240.61041,218.69041,230.07041,248.87041000000002,230.85041,209.51041,226.63041,233.69041,248.75041000000002,271.55041,334.37082000000004,193.55041,233.33041,255.13082000000003,190.05041,243.65041000000002,238.97041000000002,218.99041,254.07041,230.03041000000002,220.65041000000002,234.37041000000002,188.29041,260.47041
443,149,1,276.82948,236.30947999999998,224.16948,242.54973999999999,209.20948,221.86947999999998,202.04948000000002,303.08948,242.62947999999997,260.56948,195.28948,219.00947999999997,240.90947999999997,219.02947999999998,230.36947999999998,249.16948,231.24947999999998,209.76948,227.02947999999998,233.97974,249.00947999999997,271.86947999999995,335.02948,193.88948,233.60948,255.52947999999998,190.27974,243.90947999999997,239.32948,219.36947999999998,254.46947999999998,230.42947999999998,220.98948,234.68947999999997,188.52948,260.70974
444,149,2,277.24497,236.72497,224.48497000000003,242.78497000000002,209.48497,222.24497000000002,202.32497,303.48497000000003,243.02497000000002,260.82497,195.56497,219.30497000000003,241.18497000000002,219.34497000000002,230.64497000000003,249.52497000000002,231.62497000000002,209.98747999999998,227.26497,234.26497,249.36497000000003,272.18497,335.60497000000004,194.24497,233.88497,255.94497,190.56497,244.24497000000002,239.62497000000002,219.72497,254.80497000000003,230.78497000000002,221.32497,235.00497000000001,188.78497,261.02497
445,150,0,277.83776,237.21776,224.95775,243.13776000000001,209.81776000000002,222.65776,202.67775,303.93775,243.41776000000002,261.27776,195.85155,219.63555,241.43776,219.61775,231.04097000000002,249.93776,232.07776,210.29776,227.75776000000002,234.57776,249.79597,272.53776,336.52551,194.57776,234.19776000000002,256.51776,190.85776,244.59776000000002,239.97776000000002,220.09776000000002,255.13776000000001,231.29776,221.63776000000001,235.37776000000002,188.99694,261.31555
446,150,1,278.2151,237.5351,225.2751,243.3351,210.0751,222.9951,202.9151,304.2351,243.7751,261.5951,195.9751,219.8551,241.6551,219.93255,231.18255,250.19255,232.4551,210.49128,228.0551,234.8151,249.9551,272.77255,337.0551,194.8351,234.41255,256.8351,191.01255,244.89255,240.2951,220.3951,255.3951,231.5951,221.9351,235.5951,189.1951,261.5151
447,150,2,278.60983999999996,237.94984,225.60984,243.64983999999998,210.38984,223.32984,203.22984,304.58984,244.16984,261.94984,196.32984,220.14983999999998,241.90984,220.22984,231.46992000000003,250.44984,232.84984,210.72984,228.32984,235.10984,250.30983999999998,273.04984,337.62984,195.20983999999999,234.69992000000002,257.22983999999997,191.26984,245.20983999999999,240.58983999999998,220.78984,255.68992000000003,232.00984,222.23992,235.89992,189.42983999999998,261.78983999999997
448,151,0,279.01574,238.35574,226.03574,243.97191,210.79115,223.65573999999998,203.57574,305.01574,244.55574,262.33574,196.61428999999998,220.51322000000002,242.21573999999998,220.49573999999998,231.81573999999998,250.75574,233.35574,210.99287,228.71573999999998,235.45574,250.71573999999998,273.37574,338.17574,195.59573999999998,235.01574,257.63574,191.56287,245.57287000000002,240.93573999999998,221.15573999999998,256.03574,232.45574,222.59573999999998,236.23574,189.65573999999998,262.09096
449,151,1,279.3412,238.7412,226.3756,244.1812,211.1012,223.9956,203.8356,305.3412,244.9212,262.7212,196.83223999999998,220.71372999999997,242.4128,220.8212,231.99372999999997,251.0612,233.7412,211.2012,229.0328,235.6956,250.9412,273.6212,338.7212,195.91373000000002,235.2528,257.9812,191.7128,245.9012,241.28024,221.4812,256.3012,232.8412,222.83624,236.5212,189.8656,262.2856
450,151,2,279.75141,239.27141,226.75141000000002,244.47141000000002,211.47141000000002,224.4107,204.19141000000002,305.79141,245.35141000000002,263.17141000000004,197.25141000000002,221.03141000000002,242.75141000000002,221.2307,232.27141,251.53141000000002,234.23141,211.45141,229.35141000000002,236.07141000000001,251.39141,273.97141,339.41141,196.61141,235.63141000000002,258.49141000000003,191.99141,246.37141,241.61141,221.95141,256.67141000000004,233.21141,223.19141000000002,236.93141,190.11141,262.59141
451,152,0,280.19574,239.93573999999998,227.35574,244.93573999999998,211.91574,224.83574,204.73574,306.47574,245.81573999999998,263.87574,197.73574,221.45574,243.33574,221.67574,232.85574,251.99573999999998,235.03574,212.43573999999998,229.65573999999998,236.65573999999998,252.01574,274.45574,340.17574,197.97574,236.07574,259.47574,192.36287,247.49573999999998,242.25574,222.47574,257.27574,233.65573999999998,223.65573999999998,237.41574,190.47574,263.39574
452,152,1,280.64551,240.49517000000003,227.99517000000003,245.31517000000002,212.32259,225.31517000000002,205.45516999999998,307.09517,246.37517000000003,264.37517,198.11629,221.93517000000003,243.89517,222.09517000000002,233.61517,252.45517,235.77517000000003,213.27517000000003,230.01517,237.03517000000002,252.63517000000002,274.93517,340.95517,198.51516999999998,236.47517000000002,260.93517,192.53517,248.35517000000002,242.97517000000002,222.93517000000003,257.89517,234.15517000000003,224.19517000000002,237.75517000000002,191.01516999999998,264.09517
453,152,2,281.23311,240.99311,228.87311,245.61311,212.73311,225.95311,206.03311000000002,307.71311000000003,246.85621,264.77311000000003,198.49311,222.31311000000002,244.27311,222.77311,234.45621,252.95311,236.31311000000002,213.91311000000002,230.31311000000002,237.55311,253.31311000000002,275.63311,341.63311,198.95311,236.93311,261.95311,192.81311000000002,248.93311,243.71311,223.49311,258.83311000000003,234.73311,224.69311000000002,238.11311,191.65311,264.77311000000003
454,153,0,281.81785,241.47785,229.45785,246.05785,213.21785,226.55785,206.67785,308.33785,247.51785,265.25785,198.87968999999998,222.79785,244.75785,223.25785,235.01785,253.41785,236.81785,214.43785,230.75392000000002,238.25785,253.83785,276.11785,342.21785,199.51785,237.49785,262.57785,193.15785,249.47785,244.27785,223.95785,259.31785,235.35785,225.25785,238.55262000000002,192.23785,265.37785
455,153,1,282.6461,242.0661,230.1661,246.4661,213.6861,227.2261,207.4261,308.9461,248.2261,265.8461,199.3461,223.3461,245.3261,223.8061,235.6261,253.9661,237.3661,215.0661,231.3261,239.1661,254.4861,276.7461,343.0261,200.3661,238.1461,263.1661,193.5061,250.1661,244.8661,224.5661,259.9261,235.9261,225.9261,239.0261,192.9861,266.0183
456,153,2,283.93497,242.83497000000003,231.05497000000003,246.97497,214.45497000000003,228.13497,208.22248000000002,310.11497,249.23497000000003,267.13497,199.87497,224.03992999999997,246.09497000000002,224.51497,236.77497000000002,254.87497000000002,238.09497000000002,215.91497,232.95497000000003,240.23497000000003,255.47497,277.73497000000003,343.99497,201.55497,239.15497000000002,263.99497,193.99497,251.25497000000001,245.67497000000003,225.39497000000003,260.97497000000004,236.65497000000002,226.77497000000002,239.97497,194.25497,266.89993
457,154,0,285.77476,243.77476000000001,232.31476,247.85476,215.31476,229.21476,209.09476,311.81476000000004,250.71476,269.15476,200.41476,225.01476,246.89476000000002,225.47476,238.17476000000002,255.99476,238.81825,217.23476000000002,235.03476,241.93476,256.57476,278.17476,345.37476000000004,203.17476000000002,240.89476000000002,265.05476,194.69476,252.51476,246.77476000000001,226.23476000000002,262.53476,237.47476,227.81476,240.91476,195.55476000000002,268.01476
458,154,1,286.84546,244.76547000000002,233.07887000000002,248.94547000000003,216.20547000000002,229.96546,210.02547,313.26547,251.68546,270.18547,201.36547,225.76547000000002,247.52547,226.28772999999998,239.56546,256.90546,239.57887000000002,218.31772999999998,235.90387,243.22547000000003,257.74547,279.24547,346.44547,204.84546,241.88547000000003,265.96546,195.46182,253.70547000000002,247.46546,226.94547000000003,263.64547000000005,238.22547000000003,228.48848999999998,241.72547000000003,196.16547,268.84546
459,154,2,287.30965,245.4293,233.46986,249.34986,216.6293,230.45965,210.82367000000002,314.14859,252.20977000000002,271.2693,201.86977,226.28965,247.90977,226.6893,240.1093,257.20992,240.1293,218.78977000000003,236.3293,243.82719,258.18987999999996,279.74965,347.1293,205.3293,242.3693,266.3893,195.7693,254.1693,247.9293,227.4093,264.3093,238.7693,228.9893,242.1493,196.5693,269.2493
