,measure_number,beat_number,pid1263-16,pid52932-09,pid9048-16,pid9054-16,pid9055-16,pid9058-16,pid9059-16,pid9061-16,pid9062-16,pid9063-16,pid9065-11,pid9066-16,pid9067-16,pid9072-16,pid9074f-16,pid9075-16,pid9078-08,pid9081-04,pid9088-11,pid9093-16,pid9094-16,pid9097-07,pid9099-16,pid9100b-12,pid9101-16,pid9104-16,pid9105-16,pid9118-16,pid9126-04,pid9128-12,pid9138-16,pid9139-16,pid9153-16,pid9166e-09,pid9170-16,pid9173-21,pid9174-16,pid9186c-16,pid9192-16
176,60,1,86.477959,108.59796000000001,92.457959,89.037959,89.197959,81.957959,90.897959,97.15795899999999,104.23796,98.93795899999999,107.21796,93.617959,71.697959,96.07795899999999,85.637959,89.557959,85.237959,77.097959,75.01795899999999,81.177959,97.87795899999999,110.43796,91.737959,86.457959,99.87795899999999,101.90184,113.31796000000001,93.557959,112.67796000000001,90.29795899999999,79.457959,81.737959,87.317959,92.177959,98.51795899999999,85.337959,86.57795899999999,90.497959,95.57795899999999
177,60,2,87.00857099999999,109.12857,92.988571,89.56857099999999,89.728571,82.488571,91.42857099999999,97.688571,104.96857,99.488571,107.74857,94.14857099999999,72.228571,96.608571,86.168571,90.128571,85.768571,77.628571,75.548571,81.70857099999999,98.528571,110.96857,92.268571,86.988571,100.40857,102.64856999999999,113.84857,94.088571,113.20857,90.828571,80.23,82.268571,87.84857099999999,92.70857099999999,99.048571,85.88714300000001,87.108571,91.028571,96.108571
178,61,0,87.547347,109.66735,93.52734699999999,90.107347,90.267347,83.02734699999999,91.967347,98.227347,105.70735,100.02735,108.28735,94.687347,72.767347,97.207347,86.707347,90.66734699999999,86.307347,78.16734699999999,76.087347,82.24734699999999,99.067347,111.50735,92.807347,87.52734699999999,100.94735,103.18735,114.38735,94.627347,113.74735,91.367347,80.787347,82.807347,88.38734699999999,93.24734699999999,99.587347,86.447347,87.647347,91.567347,96.647347
179,61,1,88.494286,110.76428999999999,94.438571,90.661429,90.757143,83.471886,92.457143,98.71714300000001,106.60428999999999,100.86,108.89856999999999,95.177143,73.257143,97.732857,87.19714300000001,91.157143,86.84,78.67857099999999,76.577143,82.794286,99.99714300000001,111.99071,93.72,88.424286,101.71571,104.39714000000001,115.86286000000001,95.331429,114.85143000000001,91.85714300000001,81.27714300000001,83.54,88.877143,93.844286,100.03089,86.937143,88.13714300000001,92.05714300000001,97.494286
180,61,2,89.486939,112.34693999999999,95.686939,91.306939,90.926939,83.526939,92.946939,99.346939,107.82694,101.98388,109.60694,95.751633,73.506939,98.503878,87.686939,91.646939,87.40693900000001,79.866939,77.066939,83.386939,100.48694,112.06693999999999,94.731633,89.646939,102.70694,105.60388,118.12693999999999,96.226939,116.51775,92.046939,81.76693900000001,84.466939,89.55346899999999,94.64551,100.18694,87.386939,88.62693900000001,92.466939,98.62693900000001
181,62,0,90.315102,113.09255,96.61510200000001,92.235102,91.752551,84.215102,93.75510200000001,100.0951,108.7751,102.8551,110.6751,96.555102,74.155102,99.455102,88.342551,92.455102,88.035102,80.575102,77.775102,84.195102,101.1351,112.7151,95.715102,90.415102,103.4151,106.6751,118.7351,96.762551,117.6351,92.75510200000001,82.515102,85.355102,91.575102,95.495102,101.0151,88.39510200000001,89.335102,93.355102,99.172551
182,62,1,90.89510200000001,113.6151,97.315102,93.195102,92.39510200000001,84.89510200000001,94.555102,100.7151,109.6951,103.7751,111.5351,97.075102,74.61510200000001,100.1951,88.89510200000001,93.16020400000001,88.595102,81.335102,78.535102,84.875102,101.9551,113.4751,96.495102,91.475102,104.1551,107.3751,119.3951,97.415102,118.3351,93.61510200000001,83.25510200000001,85.935102,92.275102,96.175102,101.6951,89.015102,90.035102,93.935102,99.735102
183,62,2,91.336735,114.02735,97.716735,93.676735,92.856735,85.316735,95.036735,101.57674,110.03673,104.37674,112.07673999999999,97.556735,74.916735,100.63674,89.376735,93.636735,88.923895,81.816735,78.912245,85.356735,102.43674,113.95673000000001,96.876735,91.956735,104.53673,107.73674,119.93673999999999,97.89673499999999,118.83673999999999,94.096735,83.75673499999999,86.416735,92.696735,96.542673,102.17673,89.364673,90.576735,94.301521,100.06515999999999
184,63,0,91.78469399999999,114.52735,98.24734699999999,94.127347,93.38734699999999,85.767347,95.567347,102.26204,110.56735,104.98735,112.95673000000001,98.067347,75.24734699999999,101.06735,89.807347,94.16734699999999,89.307347,82.467347,79.38734699999999,85.847347,103.01867,114.74735,97.507347,92.66734699999999,104.98735,108.34735,120.70735,98.467347,119.38735,94.52734699999999,84.307347,86.827347,93.187347,97.007347,102.70735,89.807347,91.087347,94.74734699999999,100.36735
185,63,1,92.289857,114.94986000000002,98.908571,94.608571,93.84857099999999,86.188571,96.228571,102.84857,111.20857,105.54857,113.64856999999999,98.628571,75.64857099999999,101.62857,90.308571,94.688571,89.78857099999999,82.888571,79.92857099999999,86.368571,103.72714,115.30856999999999,98.36428599999999,93.488571,105.64856999999999,108.88857,121.36856999999999,98.969821,120.04857,95.354286,84.828571,87.349841,93.56857099999999,97.64857099999999,103.18857,90.42857099999999,91.649524,95.08986999999999,100.78856999999999
186,63,2,92.700408,115.44041000000001,99.640408,95.400408,94.620408,86.66040799999999,97.02040799999999,103.52041,112.06041,106.20041,114.68041000000001,99.340408,76.185023,102.42041,91.100408,95.240408,90.246686,83.521361,80.740408,87.004201,104.28318,116.16041000000001,99.120408,94.08040799999999,106.14411000000001,109.68041000000001,122.10041000000001,99.58040799999999,120.88253,96.200408,85.340408,87.86040799999999,94.238801,98.400408,103.68041,91.120408,92.44040799999999,95.540408,101.32041
187,64,0,93.258776,115.87878,99.938776,95.738776,95.13877600000001,86.958776,97.338776,103.91878,112.43878000000001,106.69878,115.17878,99.658776,76.318776,102.59878,91.399592,95.558776,90.538776,83.698776,81.094388,87.27877600000001,104.55878,116.57878000000001,99.258776,94.578776,106.37878,110.31878,122.37878,99.898776,121.24755,96.518776,85.658776,88.218776,94.578776,98.598776,104.01878,91.438776,92.718776,95.898776,101.67878
188,64,1,93.56857099999999,116.28856999999999,100.40857,96.128571,95.528571,87.34857099999999,97.828571,104.34857,113.10857,107.24857,115.92571000000001,100.06857,76.64857099999999,103.04857,91.84857099999999,95.988571,90.948571,84.06857099999999,81.468571,87.59928599999999,105.12857,117.02857,99.668571,95.048571,106.78856999999999,110.82857,123.02857,100.32857,121.82857,96.948571,86.048571,88.608571,94.968571,99.168571,104.46857,91.84857099999999,93.14857099999999,96.279286,102.16856999999999
189,64,2,93.913878,116.65388,100.87388,96.473878,95.973878,87.673878,98.293878,104.83388000000001,113.49388,107.69388000000001,116.47388000000001,100.41388,77.00193900000001,103.37388,92.253878,96.453878,91.313878,84.39193900000001,81.773878,88.053878,105.54194,117.47388000000001,100.05388,95.49387800000001,107.24193999999999,111.19388000000001,123.55388,100.70194000000001,122.33388000000001,97.337959,86.513878,89.07387800000001,95.35387800000001,99.513878,104.89388000000001,92.193878,93.441939,96.673878,102.61194
190,65,0,94.26530600000001,117.08531,101.24531,96.84530600000001,96.305306,88.025306,98.865306,105.30531,113.84531000000001,108.20531000000001,116.98531000000001,100.70531,77.34530600000001,103.68966999999999,92.588435,96.84530600000001,91.645306,84.667653,82.105306,88.32530600000001,105.86765,117.96531,100.40531,96.085306,107.60531,111.58531,124.08531,101.06531,122.76531000000001,97.725306,86.82530600000001,89.245306,95.70530600000001,99.82530600000001,105.24531,92.525306,93.785306,97.165306,102.90531
191,65,1,94.670612,117.49061,101.67061,97.270612,96.610612,88.330612,99.330612,105.71061,114.27061,108.67061000000001,117.47061000000001,101.37061,77.710612,104.05060999999999,92.930612,97.290612,92.03030600000001,85.110612,82.44015300000001,88.670612,106.25061000000001,118.31061000000001,100.95061,96.570612,107.95061000000001,111.95061000000001,124.59061000000001,101.47061,123.39061000000001,98.130612,87.130612,89.570612,96.090612,100.27060999999999,105.75061000000001,92.870612,94.150612,97.650612,103.21061
192,65,2,95.25551,117.85551000000001,102.07551,97.73550999999999,97.05551,88.83551,99.97551,106.27551000000001,115.03551000000002,109.31551,118.25551000000002,101.91275999999999,78.03551,104.45551,93.27551,97.73550999999999,92.37550999999999,85.588551,82.66914799999999,89.23550999999999,106.57551000000001,118.79551000000001,101.51550999999999,97.07551,108.47551000000001,112.41551000000001,125.23551,102.11551,124.03551000000002,98.59275500000001,87.45551,89.93551,96.55551,100.91551,106.27551000000001,93.25551,94.67551,98.07551,103.55551
193,66,0,95.962857,118.28286000000001,102.44286,98.28285699999999,97.422857,89.202857,100.34286,106.62286,115.68286,110.02286000000001,118.72286000000001,102.18285999999999,78.30285699999999,104.86286000000001,93.64285699999999,98.102857,92.742857,85.902857,83.042857,89.542857,107.04286,119.30286000000001,101.96285999999999,97.682857,108.84286000000002,113.10286,126.02286000000001,102.72286,125.06286000000001,98.922857,87.822857,90.236429,96.922857,101.58286,106.90286,93.64285699999999,95.00285699999999,98.542857,103.92286
194,66,1,96.602449,118.76245,102.92245,98.882449,98.042449,89.862449,100.92245,107.18245,116.40245,110.60245,119.46245,102.73415,78.762449,105.30245,94.142449,98.702449,93.222449,86.412075,83.40449,90.062449,107.6749,119.96245,102.68245,98.542449,109.38245,113.60245,126.76245,103.18245,125.66245,99.522449,88.402449,90.782449,97.342449,102.12245,107.60245,94.202449,95.582449,99.08748299999999,104.58245
195,66,2,96.93346899999999,119.15347,103.27346999999999,99.233469,98.513469,90.233469,101.27346999999999,107.57347,116.73347,111.15347,119.87347,103.01347,79.113469,105.63346999999999,94.49346899999999,99.07346899999999,93.55346899999999,86.613469,83.71346899999999,90.35346899999999,108.11346999999999,120.47693999999998,103.13346999999999,98.953469,109.75347,114.09347,127.27346999999999,103.57347,126.07694,100.15694,88.79346899999999,91.153469,97.673469,102.63346999999999,108.05346999999999,94.55346899999999,95.893469,99.41346899999999,105.01347
196,67,0,97.300816,119.44082,103.54082,99.520816,98.800816,90.560816,101.64081999999999,107.90082,117.10082,111.56081999999999,120.26082,103.20082,79.46081600000001,105.92081999999999,94.82081600000001,99.46081600000001,93.840816,86.860816,83.900816,90.540816,108.42081999999999,120.86081999999999,103.48082,99.340816,110.12082,114.38082,127.68082,104.08081999999999,126.66082,100.58081999999999,89.10081600000001,91.480816,98.040816,103.06081999999999,108.42081999999999,94.840816,96.18081600000001,99.700816,105.36081999999999
197,67,1,98.196327,120.13633,104.07633,100.11633,99.756327,91.116327,102.41633,108.53633,117.73633000000001,112.51633000000001,121.09633000000001,104.45633000000001,80.016327,106.65633000000001,95.676327,100.63633,94.603163,87.416327,84.516327,91.156327,109.21633,121.61633,104.19633,100.29633000000001,111.05633,115.35633,128.81633,104.89633,127.31633000000001,101.63633,89.956327,92.096327,98.676327,103.87633000000001,109.27633,95.476327,96.956327,100.49633,106.31633000000001
198,67,2,99.132653,121.71265,104.89265,100.93265,100.57265,92.432653,103.23265,109.51265,119.47265,113.23265,122.51265,105.25265,80.735703,107.73265,96.512653,101.45265,95.412653,88.232653,85.33265300000001,91.97265300000001,110.65265,123.55265,105.23265,101.09378000000001,112.19265,116.39265,129.88061000000002,106.23265,128.13265,102.35265,90.792653,92.932653,100.05265,104.69265,110.11265,96.292653,98.232653,101.44592,107.25265
199,68,0,99.99632700000001,123.79633000000001,105.65633000000001,102.03633,102.01633000000001,93.236327,104.01633000000001,110.28316000000001,120.47633,114.19633,123.87633000000001,105.69633,81.236327,108.59633000000001,97.276327,102.25633,96.256327,88.656327,86.116327,92.736327,112.45633000000001,124.53633,106.37633000000001,101.63633,113.23633000000001,117.67633000000001,130.95633,107.15633000000001,129.21633,103.13633,91.916327,93.916327,101.57633,105.75633,111.07633,97.056327,99.176327,103.09633000000001,108.11633
200,68,1,100.49622,124.20245,106.28245,102.5549,102.52245,93.660816,104.52245,110.68245,121.14245,114.68245,124.62245,106.08245,81.582449,109.12245,97.722449,102.78245,96.722449,89.002449,86.58748299999999,93.156224,112.96245,125.00245,106.80245,102.08245,113.74245,118.24245,131.64245,107.68245,129.82245,103.52245,92.442449,94.382449,102.02245,106.34245,111.64245,97.482449,99.722449,103.58245,108.62245
201,68,2,100.82296,124.57099,106.81591999999999,102.90184,102.99592,93.97591800000001,104.99592,111.09591999999999,121.69592,115.05592,125.25591999999999,106.41592,81.92295899999999,109.47592,98.155918,103.21592,97.09591800000001,89.355918,86.92295899999999,93.495918,113.33592,125.43592,107.16296000000001,102.59591999999999,114.11591999999999,118.57592,132.13592,108.07099,130.31592,103.91592,92.915918,94.718639,102.39591999999999,106.69592,112.09591999999999,97.798639,100.17591999999999,104.01592,108.99592
202,69,0,101.19388000000001,124.97388000000001,107.25388000000001,103.41388,103.39388000000001,94.313878,105.49388,111.49388,122.19388000000001,115.53388000000001,125.75388000000001,106.67388000000001,82.273878,109.81388000000001,98.533878,103.69776,97.461939,89.673878,87.233878,93.801939,113.69388000000001,125.95388,107.59388,102.96194,114.49388,118.97388000000001,132.65776,108.46193999999998,130.83388,104.29388,93.293878,95.033878,102.75388000000001,107.03388000000001,112.49388,98.153878,100.51388,104.55388,109.27388
203,69,1,101.60735,125.28735,107.72735,103.78735,103.66735,94.607347,105.96735,111.90735,122.60735,115.90735,126.18735,107.60735,82.587347,110.14735,98.847347,104.16735,97.798673,90.127347,87.507347,94.087347,114.00735,126.30735,108.06735,103.30866999999999,114.82735,119.27866999999999,133.16735,108.90735,131.50735,104.68735,93.627347,95.347347,103.10735,107.46735,112.96735,98.507347,100.86735,105.02911999999999,109.60735
204,69,2,102.0298,125.7098,108.2298,104.36939,103.9898,94.959898,106.4898,112.3698,123.3298,116.3498,126.7298,107.91427,82.94979599999999,110.4898,99.16979599999999,104.6298,98.129796,90.649796,87.74979599999999,94.469796,114.3498,126.7498,108.4898,103.7698,115.1898,119.6498,133.6133,109.6298,132.0698,105.1498,93.88979599999999,95.729796,103.4698,107.8898,113.3698,98.829796,101.2698,105.5498,109.9098
205,70,0,102.71225,126.19225,108.73225,105.13225,104.43224000000001,95.292245,107.01223999999999,112.91225,124.09225,116.81225,127.25225,108.11225,83.192245,110.91225,99.492245,105.03225,98.512245,90.932245,87.972245,94.712245,114.81225,127.25225,108.87225,104.49225,115.51223999999999,120.35225,134.19225,110.25225,133.11225,105.41225,94.252245,95.992245,103.85225,108.41225,113.81225,99.272245,101.61225,106.11225,110.25225
206,70,1,103.37099,126.71796,109.49796,105.73971,105.02698999999998,95.77799300000001,107.69796000000001,113.55796000000001,124.81796000000001,117.45796000000001,127.93796,108.60106,83.57795899999999,111.27796000000001,99.93795899999999,105.59698999999999,98.977959,91.477959,88.363426,95.397959,115.44398000000001,127.97796000000001,109.45796000000001,105.17796000000001,116.00133000000001,120.87796000000002,135.01796000000002,110.781,133.75159,106.05796000000001,94.83932,96.576851,104.32699000000001,108.93398,114.45796000000001,99.81398,102.07796,106.73796000000002,110.81796000000001
207,70,2,103.61959,127.11958999999999,109.99959,106.05958999999999,105.45958999999999,96.13959200000001,108.17958999999999,114.01959,125.23958999999999,117.95958999999999,128.39959,108.79959,83.999592,111.65959,100.29959000000001,106.03958999999999,99.319592,91.939592,88.63959200000001,95.799592,115.83958999999999,128.39959,109.91958999999999,105.61958999999999,116.33958999999999,121.25958999999999,135.51959,111.17958999999999,134.15958999999998,106.53958999999999,95.179592,96.899592,104.67959,109.39958999999999,114.91958999999999,100.13959,102.45959,107.11958999999999,111.25958999999999
208,71,0,103.96245,127.40245,110.22245,106.34245,105.72245,96.402449,108.52245,114.36245,125.60245,118.40245,128.66245,109.00245,84.302449,112.00245,100.64245,106.50245,99.602449,92.176224,88.842449,95.982449,116.16245,128.76245,110.32245,105.94245,116.68245,121.50245,135.86245,111.62245,134.66245,106.88245,95.482449,97.202449,105.10245,109.80735,115.30245,100.46245,102.74245,107.42245,111.56245
209,71,1,104.76585,128.43755,110.77755,106.93755,106.65755,97.357551,109.47755,115.19755,126.35755,119.49755,129.57755,109.50238,84.837551,112.89755,101.73755,107.87755,100.41755,93.117551,89.597551,96.857551,117.19755,129.49755,111.05755,107.01755,117.59755,122.73755,136.85755,112.57755,135.61755,107.73755,96.417551,97.797551,105.83755,110.81755,116.23755,101.33755,103.87755,108.77755,112.59755
210,71,2,106.00816,130.58816000000002,111.96816000000001,108.98816000000001,108.40816000000001,99.828163,110.80816000000002,117.25908000000001,128.36816000000002,120.88816000000001,131.28816,110.70816,85.854541,114.72816,103.14816,108.74816000000001,101.62816,94.056054,90.53227,98.488163,119.03908,132.26816000000002,112.24816000000001,108.51908,119.02816000000001,124.20816,138.16816,115.08816000000002,137.62816,108.99908,98.368163,99.073633,106.90816000000001,112.49605,117.90816000000001,102.29454,105.62816000000001,111.15908,113.72816
211,72,0,106.45918,132.31918000000002,112.69918,109.77918000000001,108.89918,100.59918,111.55918,117.61918,129.01918,121.53918,131.85918,111.01918,86.199184,115.17918,103.47918,109.39918,102.25918,94.599184,90.944592,99.31918399999999,119.56459,133.11918,113.27918000000001,109.13918000000001,119.89918,125.27918000000001,138.83918,115.75918,138.49918,109.65918,99.519184,99.659184,109.61918,113.11918,118.68458999999999,102.63918000000001,106.35918000000001,111.77918000000001,114.47918
212,72,1,106.95428999999999,132.75429,113.16214,110.37428999999999,109.43428999999999,101.11429,112.11429,118.15428999999999,129.79429,122.09428999999999,132.53429,111.38213999999999,86.612698,115.53428999999998,103.85429,109.99428999999999,102.69429000000001,95.074286,91.34214300000001,99.894286,119.93428999999999,133.71428999999998,113.87428999999999,109.65428999999999,120.39428999999998,125.85428999999999,139.73429,116.25429,139.25429,110.47429,100.11429,100.08214,110.17428999999998,113.69429,119.09428999999999,103.04476,106.87428999999999,112.21428999999999,114.81428999999999
213,72,2,107.22408,133.19378999999998,113.52408,110.74408000000001,109.68408000000001,101.53681999999999,112.60408000000001,118.40408000000001,130.16408,122.48408,132.98408,111.64408,86.864082,115.86408,104.13282,110.35703999999998,103.03487,95.264082,91.624082,100.26408,120.28408,134.10408,114.29468999999999,109.94408,120.78408,126.20408,140.28408000000002,116.62408,139.74408,110.64408,100.54408000000001,100.38408000000001,110.62408,114.08408,119.47703999999999,103.40704000000001,107.20408,112.66408,115.16408
214,73,0,107.57306000000001,133.43306,113.83306,111.07306000000001,109.95306000000001,101.93306,113.05306000000002,118.81306000000001,130.56153,122.91306000000002,133.47306,111.96153000000001,87.253061,116.31306000000001,104.45306,110.77306000000002,103.33153,95.513061,91.973061,100.63306,120.77306000000002,134.53306,114.73306000000001,110.57306000000001,121.19306,126.71306000000001,140.79306,117.03306,140.27306000000002,111.09306000000001,100.95306,100.73306,111.07306000000001,114.45306000000001,119.79306000000001,103.91306,107.61306,113.23306000000001,115.47153
215,73,1,108.0302,133.7702,114.2302,111.4102,110.2902,102.2067,113.5102,119.4502,130.9502,123.4702,134.2302,112.4102,87.700102,116.9902,104.9502,111.2702,103.6502,95.763356,92.41020400000001,101.0634,121.4502,135.0301,115.4102,111.3102,121.6301,127.2502,141.6502,117.4601,140.95041,111.5702,101.4702,101.2102,111.4902,114.8902,120.1601,104.5102,108.1502,113.6902,115.6902
216,73,2,108.44051,134.11102,114.57101999999999,111.66345,110.49871999999999,102.54263,113.95102,119.99101999999999,131.31101999999998,123.93101999999999,134.81204,112.87102,87.962204,117.55102,105.33102,111.63101999999999,103.97102,96.01871700000001,92.564334,101.39102,121.77102,135.41102,115.89102,111.75102,121.97102,127.59051000000001,142.29102,117.81102,141.69204,112.07101999999999,101.87102,101.59102,111.87102,115.27102,120.53102,104.83102,108.40051000000001,114.07101999999999,115.9241
217,74,0,108.66735,134.36735,114.90735,111.94735,110.74735,102.84735,114.36735,120.30735,131.66735,124.27866999999999,135.24735,113.28735,88.267347,117.94735,105.64735,111.92735,104.22735,96.24734699999999,92.867347,101.74735,122.12735,135.82735,116.28735,112.16735,122.26735,127.94735,142.78735,118.08735,142.16735,112.42735,102.20735,101.90735,112.26735,115.56735,120.88735,105.10735,108.74735,114.42735,116.18735
218,74,1,109.03918,134.71918,115.19918,112.21918000000001,111.03918,103.09918,114.75918,120.57918000000001,132.03918000000002,124.61918,135.71918,113.61918,88.499184,118.31918,105.91918000000001,112.23918,104.51918,96.479184,93.094592,102.03918,122.49918000000001,136.23918,116.67918,112.47918,122.55918,128.23918,143.27918,118.41918000000001,142.63918,112.71918000000001,102.49918000000001,102.23918,112.63918000000001,115.85918000000001,121.19918,105.35918000000001,109.05918,114.75918,116.41918000000001
219,74,2,109.37102,135.03586,115.45102,112.47102,111.21101999999999,103.3982,115.15101999999999,120.89102,132.41102,124.97102,136.15102,114.03102,88.75102,118.63101999999999,106.25102,112.57033999999999,104.79034,96.67102,93.33102,102.27102,122.83701,136.58051,117.01051000000001,112.79101999999999,122.86051,128.51033999999999,143.73102,118.71051000000001,143.09102,113.07101999999999,102.79101999999999,102.49101999999999,113.05102,116.19102,121.55051,105.6542,109.31102,115.13101999999999,116.67017
220,75,0,109.76286,135.30286,115.72643000000001,112.74286000000001,111.49643,103.62286,115.54286,121.26286,132.80286,125.36286000000001,136.64286,114.38286000000001,89.00285699999999,119.06286000000001,106.46286,112.92286000000001,105.12286,96.926429,93.66285699999999,102.52095,123.24286000000001,136.96286,117.36286000000001,113.28286000000001,123.16286000000001,128.85643000000002,144.20286000000002,119.04286,143.56286,113.50286000000001,103.14286,102.80286,113.42643000000001,116.54286,121.91643,105.98286,109.70286000000002,115.50643000000001,116.94095
221,75,1,110.15101999999999,135.68367,116.01102,112.95102,111.73051000000001,103.89701,115.95102,121.71101999999999,133.14051,125.79101999999999,137.27102,114.87102,89.43034,119.49051000000001,106.75701000000001,113.20051000000001,105.44051,97.17102,94.057007,102.78121999999999,123.77102,137.37102,117.79101999999999,113.67102,123.45102,129.17102,144.89102,119.34051000000001,144.07102,113.91102,103.55102,103.08367,113.83102,116.85101999999999,122.09102,106.39102,110.09102,115.88051000000002,117.13101999999999
222,75,2,110.56735,136.08735,116.38735,113.22735,111.96735,104.16735,116.36735,122.06735,133.54735,126.20735,137.76735,115.46735,89.707347,120.06081999999999,107.25143,113.54735,105.74735,97.487347,94.284304,102.96374,124.16735,137.74735,118.18735,114.02735,123.80735,129.50735,145.50735,119.66735,144.54735,114.52735,103.84245,103.42735,114.24735,117.20735,122.56867,106.68735,110.42735,116.22735,117.46735
223,76,0,110.84286000000002,136.22663,116.64204,113.40286,112.16286000000001,104.38286,116.74286000000001,122.42286000000001,133.90286,126.54286,138.18857,115.86286000000001,89.92881,120.2396,107.4452,113.86286000000001,105.98286,97.66285699999999,94.542857,103.22286,124.54286,138.10286000000002,118.50286000000001,114.36286000000001,124.1196,129.72286,145.92286000000001,119.96286,144.98856999999998,114.86286000000001,104.13643,103.68285999999999,114.62286,117.50286000000001,122.90286,107.00286000000001,110.68286,116.56286000000001,117.66686000000001
224,76,1,111.23836999999999,136.34418,116.80418,113.67837,112.35837,104.61976999999999,117.11837,122.69837,134.27837,126.89837,138.63837,116.29836999999999,90.17836700000001,120.42418,107.64166999999999,114.14418,106.31837,97.878367,94.754184,103.38204,124.91837,138.45837,118.82418,114.67278999999999,124.25837,129.95837,146.67837,120.20418000000001,145.37837,115.16418,104.45837,103.94473,115.03837,117.79836999999999,123.23836999999999,107.19837,110.99837,116.89837,117.81837
225,76,2,111.6302,136.6102,117.03505,113.9102,112.6302,104.8702,117.5102,123.0702,134.6702,127.2902,139.0702,116.7102,90.430204,120.7102,107.8902,114.4702,106.6102,98.070204,94.950034,103.57005,125.3502,138.7902,119.2102,115.0102,124.5102,130.2434,147.2302,120.4902,145.8102,115.5102,104.7502,104.2502,115.4702,118.0902,123.5502,107.4702,111.2702,117.2302,118.0502
226,77,0,112.02203999999999,136.88204,117.32203999999999,114.13602,112.94203999999999,105.08601999999999,117.90203999999999,123.44203999999999,135.08203999999998,127.68203999999999,139.52204,117.10203999999999,90.70068,121.02203999999999,108.16203999999999,114.84204,106.92602,98.24602,95.20204100000001,103.85301,125.76203999999998,139.14203999999998,119.54203999999999,115.34204,124.80601999999999,130.58041,147.66204,120.78602,146.30203999999998,115.84204,105.02203999999999,104.54204,115.90203999999999,118.47601999999999,123.90203999999999,107.74203999999999,111.66203999999999,117.60203999999999,118.32203999999999
227,77,1,112.44203999999999,137.19743,117.53602,114.36204,113.12203999999998,105.32886,118.30203999999999,123.76203999999998,135.48203999999998,128.06602,139.92203999999998,117.50204,90.84650500000001,121.28204,108.42867,115.21602,107.24735,98.467347,95.305204,103.98867,126.22203999999999,139.48203999999998,119.92204,115.68203999999999,125.05401,130.82204,148.22204,121.01602,146.76203999999998,116.08203999999999,105.28204,104.80601999999999,116.28204,118.79602,124.16735,107.96886,111.92204,117.92841000000001,118.54203999999999
228,77,2,112.88286000000001,137.56286,117.76286,114.60176000000001,113.46286,105.56898000000001,118.74286000000001,124.18643,135.94286,128.50286,140.40286,117.94286000000001,91.12881,121.84286000000002,108.78286000000001,115.58821,107.56286000000001,98.669107,95.58285699999999,104.1833,127.01714,139.86286,120.36286000000001,116.02286000000001,125.34286000000002,131.10286000000002,148.72857,121.44286000000001,147.22286,116.52286000000001,105.54898,105.15321000000002,116.72286000000001,119.22286000000001,124.60286,108.33129,112.30286000000001,118.28286000000001,118.86286000000001
229,78,0,113.41102,137.78187,118.00341999999999,114.90366999999999,113.69684,105.78461000000001,119.18366999999999,124.64367,136.40367,128.90367,140.84367,118.38367,91.523673,122.01171000000001,109.01767,116.02367,107.88367,99.00367299999999,95.903673,104.39615,127.58367,140.26367,120.78367,116.44367,125.64367,131.44367,149.34367,121.68366999999999,147.80366999999998,116.90366999999999,105.90366999999999,105.48366999999999,117.14367,119.60367,124.94367,108.60367,112.70366999999999,118.66367,119.14367
230,78,1,113.98449,137.84958,118.27723999999999,115.16448999999999,114.10448999999998,106.07828,119.62449,125.14448999999999,136.90448999999998,129.34448999999998,141.28448999999998,118.86448999999999,91.62449000000001,122.28448999999999,109.33908000000001,116.41898,108.29483,99.10449,96.26724499999999,104.50449,128.02449,140.68448999999998,121.21898,116.75483,125.94448999999999,131.66449,150.12448999999998,121.95725,148.38449,117.32449,106.26449,105.86725,117.36448999999999,120.02448999999999,125.27723999999999,108.94448999999999,113.06448999999999,119.0015,119.37725
231,78,2,114.50163,138.12163,118.58163,115.56163000000001,114.50163,106.38163,120.08163,125.64163,137.51326,129.86163,141.74163000000001,119.42163000000001,92.061633,122.76163000000001,109.68163,116.88163,108.72163,99.561633,96.537376,104.86163,128.93653,141.12163,121.74163,117.18163,126.30163,131.98163,151.16163,122.34163000000001,148.96163,117.78163,106.72163,106.32163,118.12163000000001,120.50163,125.70163000000001,109.40163000000001,113.56163000000001,119.44163,119.74163
232,79,0,115.11958999999999,138.39959,118.93269,115.79959,114.9948,106.61958999999999,120.57959,126.0932,138.09958999999998,130.33959,142.25959,119.95958999999999,92.49632700000001,123.15959,109.97958999999999,117.35986000000001,109.09958999999999,100.01496,96.894227,105.0548,129.49958999999998,141.55959,122.23958999999999,117.63958999999998,126.61958999999999,132.17959,151.69959,122.7348,149.49958999999998,118.23958999999999,107.03958999999999,106.6948,118.61958999999999,121.0148,126.0548,109.7548,114.03958999999999,119.87959,120.07959
233,79,1,115.86,138.84,119.18,116.26,115.58,107.0,121.2,126.66,138.74,131.04,142.785,120.7,92.82,123.74,110.365,117.94,109.615,100.46,97.36,105.325,130.24,142.145,122.845,118.36,127.025,132.505,152.3,123.18,150.4,118.82,107.68,107.205,119.24,121.62,126.65111,110.35333,114.78,120.44,120.58
