,measure_number,beat_number,pid1263-14,pid52932-07,pid9048-14,pid9050-14,pid9054-14,pid9055-14,pid9058-14,pid9059-14,pid9062-14,pid9063-14,pid9064-09,pid9065-09,pid9066-14,pid9067-14,pid9068-09,pid9072-14,pid9074f-14,pid9075-14,pid9078-06,pid9081-02,pid9088-09,pid9090-07,pid9093-14,pid9094-14,pid9098-01,pid9099-14,pid9100b-10,pid9101-14,pid9103-08,pid9104-14,pid9105-14,pid9115-08,pid9118-14,pid9126-02,pid9128-10,pid9130-06,pid9138-14,pid9139-14,pid9153-14,pid9166e-07,pid9170-14,pid9173-19,pid9174-14,pid9185-01,pid9186c-14,pid9192-14
148,51,0,92.47845799999999,100.43845999999999,87.858458,94.53845799999999,83.459692,83.378458,87.712115,82.884229,86.81845799999999,89.138458,75.094229,88.858458,80.378458,75.938458,84.41948599999999,88.035692,78.042115,106.05846000000001,82.292115,84.87281899999999,92.204229,75.191692,87.444229,89.219486,77.87211500000001,82.319486,87.334743,90.404229,91.518458,88.858458,96.89845799999999,77.457115,87.67845799999999,82.018458,85.218458,152.33846,69.94141,93.25422900000001,86.378458,88.75845799999999,88.33569200000001,82.67845799999999,94.652819,88.938458,113.81846000000002,78.08422900000001
149,51,1,92.845805,100.80581,88.177902,95.06580500000001,83.86580500000001,83.705805,88.06580500000001,83.28580500000001,87.185805,89.525805,75.44580500000001,89.205805,80.885805,76.28580500000001,84.825805,88.36580500000001,78.405805,106.4879,82.58580500000001,85.205805,92.605805,75.525805,87.867902,89.605805,78.22580500000001,82.665805,87.64580500000001,90.78580500000001,91.92580500000001,89.165805,97.345805,77.705805,88.105805,82.42580500000001,85.64580500000001,152.92581,70.325805,93.64580500000001,86.705805,89.22580500000001,88.72580500000001,82.94580500000001,95.06580500000001,89.28580500000001,114.2258,78.42580500000001
150,51,2,93.35029499999999,101.47029,88.63029499999999,95.650295,84.230295,84.41029499999999,88.49029499999999,83.69029499999999,87.590295,89.99029499999999,75.99029499999999,89.610295,81.163432,76.69029499999999,85.310295,88.870295,78.77029499999999,107.0103,83.010295,85.950295,93.010295,75.890295,88.314307,89.99029499999999,78.63029499999999,83.170295,88.030295,91.170295,92.49029499999999,89.570295,97.890295,78.112319,88.55029499999999,82.763432,86.070295,153.79029,70.63029499999999,94.150295,87.070295,89.810295,89.27029499999999,83.378059,95.710295,89.750295,115.1503,78.635481
151,52,0,93.9814,102.01937,89.050933,96.1128,84.615601,85.3128,88.915601,84.0728,88.2328,90.6728,76.3928,90.2528,81.455601,77.118534,85.7328,89.27456,79.190933,107.4756,83.471867,86.4328,93.715601,76.3128,88.975601,90.395601,79.015601,83.755601,88.4728,91.6314,93.155601,90.135601,98.655601,78.435601,89.1028,83.255601,86.535601,154.6356,70.955601,94.695601,87.5528,90.275601,89.795601,83.69928,96.235601,90.615601,115.9756,79.055601
152,52,1,94.542086,102.50209,89.362086,96.662086,85.102086,85.602086,89.402086,84.522086,88.802086,91.062086,76.742086,90.822086,81.962086,77.54604300000001,86.102086,89.582086,79.562086,108.08209,83.78208599999999,87.002086,94.102086,76.662086,89.482086,90.776043,79.382086,84.202086,88.942086,92.102086,93.502086,90.682086,99.242086,78.762086,89.582086,83.662086,87.122086,155.26209,71.322086,95.322086,87.942086,90.962086,90.394172,84.002086,96.702086,91.062086,116.56209,79.582086
153,52,2,94.998243,103.06649,89.82648499999999,97.32648499999999,85.426485,86.026485,89.72304,84.986485,89.266485,91.518243,77.226485,91.286485,82.32648499999999,77.932748,86.566485,90.046485,80.013297,108.72648999999998,84.166485,87.366485,94.486485,77.046485,89.946485,91.089561,79.846485,84.566485,89.306485,92.46648499999999,93.986485,91.026485,99.706485,79.02968,90.046485,84.126485,87.602971,156.10648,71.58912099999999,95.74648499999999,88.306485,91.406485,90.866485,84.366485,97.226485,91.526485,117.44649,80.026485
154,53,0,95.347664,103.58766,90.069416,97.73883199999999,85.767664,86.467664,90.044416,85.429416,89.68255500000001,92.027664,77.605533,91.709221,82.747664,78.267664,86.947664,90.527664,80.387664,109.30766000000001,84.527664,87.698832,95.027664,77.407664,90.129611,91.40553299999999,80.244416,84.918832,89.665533,92.887664,94.407664,91.42766400000001,100.14766,79.387664,90.487664,84.56766400000001,88.038832,156.90766000000002,71.867664,96.12883199999999,88.626809,91.70766400000001,91.307664,84.684416,97.654416,92.007664,118.16766000000001,80.442555
155,53,1,95.87519300000001,104.41519,90.755193,98.475193,86.415193,87.255193,90.715193,86.195193,90.335193,93.255193,78.495193,92.37519300000001,83.495193,78.995193,87.59519300000001,91.575193,81.01519300000001,110.21518999999999,85.17519300000001,88.29519300000001,96.275193,77.935193,90.935193,92.09519300000001,81.075193,85.635193,90.435193,93.775193,95.355193,92.271731,100.91519,80.29519300000001,91.258398,85.23519300000001,89.37519300000001,157.83518999999998,72.45519300000001,96.79519300000001,89.195193,92.29519300000001,92.131039,85.115193,98.335193,92.775193,119.17518999999999,81.395193
156,53,2,96.280068,104.94006999999999,90.940977,99.08006800000001,86.75828800000001,87.820068,91.18001,86.660005,90.840068,93.900068,79.033338,92.749291,83.976014,79.620068,88.22006800000001,92.19041999999999,81.476074,110.69601000000002,85.63562900000001,88.796014,97.16006800000001,78.285724,91.480068,92.34182,81.63219000000001,86.02006800000001,90.686503,94.09929100000001,95.88006800000001,92.860068,101.54007,80.647063,91.760068,85.72006800000001,90.140068,159.04007,72.64250200000001,97.176014,89.620023,92.905034,92.500068,85.74006800000001,98.769097,93.400068,120.08006999999999,82.02006800000001
157,54,0,96.849728,105.36973,91.22972800000001,99.669728,87.029728,88.269728,91.529728,86.929728,91.36972800000001,94.569728,79.389728,93.389728,84.429728,80.08972800000001,88.629728,92.409728,81.689456,111.24973,86.08972800000001,89.36972800000001,97.829728,78.72972800000001,91.769728,92.629728,81.709728,86.689728,91.289728,94.629728,96.409728,93.189728,102.20973000000001,81.269728,92.349728,86.129728,90.809728,159.74973,72.909728,97.749728,90.189728,93.209728,92.969728,86.249728,99.429728,94.029728,120.74973,82.689728
158,54,1,97.445397,106.1254,91.685397,100.2454,87.56539699999999,88.825397,91.98539699999999,87.465397,91.965397,95.385397,79.913849,93.98539699999999,84.905397,80.645397,89.145397,92.905397,82.245397,111.9254,86.607698,89.973849,98.505397,79.145397,92.405397,93.085397,82.285397,87.245397,91.953079,95.245397,97.005397,93.965397,102.7454,81.84539699999999,92.925397,86.745397,91.585397,160.8254,73.365397,98.285397,90.785397,93.725397,93.425397,86.825397,100.0254,94.70539699999999,121.6454,83.225397
159,54,2,97.828254,106.42825,92.00825400000001,100.68825,87.888254,89.108254,92.268254,87.748254,92.408254,95.768254,80.168254,94.388254,85.388254,80.988254,89.499127,93.168254,82.548254,112.36825,86.908254,90.268254,98.908254,79.42825400000001,92.728254,93.388254,82.548254,87.53912700000001,92.20825400000001,95.608254,97.308254,94.308254,103.18825,82.168254,93.28825400000001,87.108254,92.06825400000001,161.36825,73.608254,98.628254,91.059127,94.06825400000001,93.748254,87.088254,100.40825,95.028254,122.02825,83.528254
160,55,0,98.269909,106.86991,92.349909,101.24991,88.22990899999999,89.509909,92.58990899999999,88.109909,92.789909,96.22990899999999,80.469909,94.783303,85.769909,81.349909,89.849909,93.509909,82.929909,112.80991000000002,87.30990899999999,90.58990899999999,99.489909,79.789909,93.16990899999999,93.689955,82.929909,87.929955,92.629909,95.95995500000001,97.689909,94.749909,103.62991,82.489909,93.689909,87.549909,92.689909,162.14991,73.889909,99.069909,91.45995500000001,94.469909,94.119955,87.44990899999999,100.76991,95.489909,122.50991,83.94990899999999
161,55,1,98.604603,107.2046,92.677302,101.7046,88.604603,89.784603,92.884603,88.424603,93.104603,96.584603,80.824603,95.144603,86.18460300000001,81.744603,90.204603,93.76460300000001,83.244603,113.2446,87.584603,90.90460300000001,99.864603,80.164603,93.524603,94.024603,83.224603,88.244603,92.90460300000001,96.324603,98.024603,95.04460300000001,104.0446,82.724603,94.084603,87.944603,93.144603,162.6646,74.204603,99.364603,91.76460300000001,94.844603,94.464603,87.704603,101.1646,95.864603,122.9046,84.26460300000001
162,55,2,99.029093,107.62908999999999,93.049093,102.26909,89.089093,90.329093,93.20909300000001,88.92909300000001,93.549093,97.00909300000001,81.369093,95.589093,86.529093,82.119547,90.62909300000001,94.189093,83.62909300000001,113.86908999999999,88.00909300000001,91.329093,100.40909,80.589093,94.00909300000001,94.329093,83.70909300000001,88.70909300000001,93.309093,96.749093,98.48909300000001,95.50909300000001,104.46909000000001,83.14909300000001,94.50909300000001,88.409093,93.62909300000001,163.52909,74.529093,99.78909300000001,92.109093,95.269093,94.949093,88.169093,101.58909,96.28909300000001,123.60909,84.56909300000001
163,56,0,99.629501,108.0895,93.489501,102.7495,89.669501,90.989501,93.609501,89.269501,94.189501,97.609501,81.709501,96.209501,86.929501,82.529501,91.069501,94.609501,84.049501,114.6095,88.469751,91.789501,100.9095,81.009501,94.429501,94.709501,84.069501,89.189002,93.689501,97.269501,99.069501,96.149501,104.9095,83.509501,94.969501,88.969501,94.089501,164.4295,74.869501,100.2495,92.509501,95.82950100000001,95.389501,88.539751,102.0895,96.889501,124.3695,84.989501
164,56,1,100.14147,108.55383,93.772948,103.17295,90.141474,91.352948,93.972948,89.677649,94.552948,98.077158,81.972948,96.572948,87.45294799999999,82.97459,91.505737,95.09294799999999,84.440737,115.23295,88.792948,92.232948,101.30147,81.521474,94.95294799999999,95.241474,84.39255,89.632948,93.990983,97.79859,99.372948,96.617649,105.45295,83.852948,95.512948,89.496135,94.641474,165.05295,75.237158,100.83295,92.872948,96.252948,95.832948,88.933825,102.47295,97.271474,124.77295,85.32431600000001
165,56,2,100.40163000000001,108.93194,94.089163,103.80163,90.451454,91.703163,94.560969,90.133878,95.201633,98.42560300000001,82.501633,97.212908,87.800327,83.246454,91.881633,95.46674399999999,84.781633,115.95326999999999,89.143163,92.73129300000001,101.58163,81.721633,95.421633,95.447468,84.68163299999999,90.021633,94.241633,98.080327,100.08163,96.76645400000001,106.16163,84.161633,95.920233,89.941633,95.121633,165.78163,75.33581600000001,101.08673,93.341633,96.61290799999999,96.241633,89.04163299999999,102.82858,97.881633,125.44163,85.563489
166,57,0,101.01603,109.53823,94.512744,104.34206,90.94411600000001,92.17823100000001,95.03823100000001,90.64205799999999,95.766077,98.97823100000001,82.97823100000001,97.798231,88.277058,83.71941,92.264705,95.878231,85.18831899999999,116.79823,89.565462,93.143476,101.99823,82.10367600000001,95.91803900000001,95.838235,85.11823100000001,90.438231,94.698231,98.658231,100.79823,97.218231,106.85823,84.498231,96.358529,90.558231,95.558231,166.53823,75.998231,101.55403000000001,93.913445,97.158231,96.61823100000001,89.476203,103.37206,98.578231,126.05823000000001,85.945462
167,57,1,101.49551,109.97551000000001,94.91551,104.83551,91.37550999999999,92.61551,95.59551,91.11551,96.13551,99.51550999999999,83.27551,98.242755,88.65550999999999,84.05551,92.59551,96.332755,85.55551,117.45551,89.941378,93.57551,102.33551,82.43551,96.15550999999999,96.09551,85.35551,90.89551,94.95551,99.19551,101.19551,97.65550999999999,107.41551000000001,84.85551,96.75551,90.99551,96.05551,167.29551,76.074252,101.85551,94.218503,97.57551,97.15550999999999,89.83551,103.67551,99.122755,126.73551,86.302755
168,57,2,102.17336,110.52009,95.180091,105.38505,92.005045,93.195045,96.220091,91.89752299999999,96.780091,100.22009,83.820091,98.832523,89.38009100000001,84.620091,93.120091,96.77252299999999,85.920091,118.24009,90.313343,94.11601800000001,102.88009,82.81778800000001,96.754299,96.420091,85.88009100000001,91.320091,95.552006,99.695045,101.88505,98.240091,108.12008999999999,85.200091,97.400091,91.620091,96.700091,168.12009,76.420091,102.32009000000001,94.760091,98.200091,97.620091,90.37201800000001,104.26009,99.820091,127.52009,86.620091
169,58,0,102.49601,110.89601,95.456009,105.91601000000001,92.303005,93.53600899999999,96.696009,92.436009,97.33600899999999,100.61601,84.156009,99.376009,89.736009,85.11600899999999,93.576009,97.156009,86.416009,118.83601000000002,90.636009,94.376009,103.29601,83.056009,97.016009,96.89600899999999,86.316009,91.736009,95.816009,100.20201999999999,102.41601,98.736009,108.67601,85.53600899999999,97.876009,92.362018,97.276009,169.05601000000001,76.696009,102.61601,95.25600899999999,98.816009,98.03600899999999,90.83600899999999,104.91601000000001,100.41601,128.23601000000002,87.03600899999999
170,58,1,103.1744,111.3944,95.834399,106.7144,92.714399,94.014399,97.074399,93.234399,97.854399,101.3144,84.654399,99.89439899999999,90.234399,85.610733,94.054399,97.57073299999999,87.054399,119.3744,91.014399,94.874399,103.9144,83.454399,97.514399,97.314399,86.854399,92.234399,96.354399,100.7744,102.9944,99.274399,109.1744,86.0222,98.471466,92.914399,97.89439899999999,170.0944,77.134399,103.1144,95.774399,99.234399,98.434399,91.39439899999999,105.67813000000001,101.1344,128.9544,87.634399
171,58,2,103.58281,111.68281,96.108802,107.14281000000001,93.042812,94.262812,97.362812,93.582812,98.222812,101.72281,84.982812,100.26281,90.882812,85.922812,94.482812,97.822812,87.362812,119.80281000000001,91.307604,95.142812,104.24280999999999,83.762812,97.762812,97.61640600000001,87.142812,92.46760400000001,96.602812,101.14281,103.40281,99.642812,109.60281,86.222812,98.802812,93.28281199999999,98.342812,170.66281,77.382812,103.44281,96.082812,99.582812,98.762812,91.622812,106.06281000000001,101.46281,129.36281,87.982812
172,59,0,103.99615,112.09615,96.436145,107.67615,93.356145,94.636145,97.656145,93.996145,98.636145,102.11615,85.292048,100.67615,91.196145,86.25614499999999,94.836145,98.136145,87.75614499999999,120.23613999999999,91.67614499999999,95.473073,104.65205,84.076145,98.136145,97.89614499999999,87.53614499999999,92.856145,96.936145,101.51614000000001,103.81615,100.05615,110.01614,86.61614499999999,99.196145,93.696145,98.75614499999999,171.40229,77.696145,103.85615,96.416145,99.996145,99.11614499999999,91.996145,106.47615,101.91615,129.77615,88.356145
173,59,1,104.3341,112.4541,96.77410400000001,108.2141,93.674104,94.99410400000001,97.974104,94.33410400000001,99.014104,102.3941,85.534104,101.0341,91.594104,86.574104,95.174104,98.41410400000001,88.05410400000001,120.6741,91.974104,95.714104,104.9341,84.434104,98.454104,98.214104,87.854104,93.154104,97.214104,101.8341,104.2141,100.3941,110.4341,86.894104,99.55410400000001,94.05410400000001,99.13410400000001,171.9741,77.954104,104.1341,96.69410400000001,100.3341,99.474104,92.234104,106.8141,102.3341,130.1741,88.63410400000001
174,59,2,104.90494,113.02493999999999,97.124943,108.72493999999999,94.064943,95.684943,98.404943,94.964943,99.604943,102.86747,86.02494300000001,101.64494,91.90186800000001,86.96873599999999,95.624943,98.86494300000001,88.464943,121.20494,92.464943,96.22494300000001,105.28747,84.927472,98.94494300000001,98.564943,88.344943,93.624943,97.744943,102.30494,104.80494,100.90494,110.94493999999999,87.384943,100.06494,94.544943,99.627472,172.76494,78.288314,104.64494,97.06164799999999,100.70165,100.00494,92.787472,107.52493999999999,102.86494,130.68493999999998,89.044943
175,60,0,105.34183,113.58008999999998,97.48286999999999,109.16446,94.360091,96.760091,98.740091,95.384455,100.14009,103.32625999999999,86.52287,102.18009,92.280091,87.305009,95.920091,99.23750799999999,88.908761,121.70008999999999,92.88009100000001,96.509238,105.76376,85.248018,99.282505,98.877227,88.640091,94.027281,98.140091,102.75168000000001,105.38009,101.42168000000001,111.52009,87.577508,100.57336,94.98445500000001,100.12009,173.44009,78.59201800000001,105.08008999999998,97.38376099999999,101.09602,100.44009,93.168018,108.10009,103.37335999999999,131.22009,89.461339
176,60,1,105.78991,114.16991000000002,97.86990899999999,109.66991000000002,94.909909,97.329909,99.289909,95.889909,100.60991,103.72991,86.969909,102.64990999999999,92.789909,87.709909,96.389909,99.54995500000001,89.36990899999999,122.32991000000001,93.30990899999999,96.959977,106.14991,85.689909,99.649909,99.16990899999999,89.029909,94.549909,98.86990899999999,103.22991,105.80991000000002,101.88991,112.10991000000001,87.969909,101.18991,95.429909,100.60991,174.14991,78.889909,105.62991000000001,97.72990899999999,101.52991,101.10991,93.489909,108.64991,103.92990999999999,131.70991,89.80990899999999
177,60,2,106.35846000000001,114.65423,98.27475799999999,110.35846000000001,95.246057,97.918458,99.867115,96.382114,101.23949,104.11423,87.634229,103.29845999999999,93.25845799999999,88.17845799999999,96.878458,100.03846,89.97845799999999,123.11846000000001,93.64884599999999,97.558458,106.69846000000001,86.198458,100.05846,99.53422900000001,89.53845799999999,94.97845799999999,99.47845799999999,103.51846,106.41846000000001,102.33846,112.79846,88.24862900000001,101.75846,95.998458,101.27846,174.89846,79.25845799999999,105.97846000000001,98.238458,101.99171,101.75846,93.938458,109.33846000000001,104.53423000000001,132.29846,90.39422900000001
178,61,0,106.66293,115.2488,98.56576,110.80983,95.54986600000001,98.448233,100.0888,96.88576,101.71776,104.7688,88.348798,103.74735,93.709828,88.62085400000001,97.1847,100.3688,90.469599,123.5288,94.069828,97.90085400000001,107.3688,86.508587,100.3088,99.88788000000001,89.94788,95.3047,99.788798,103.9697,107.1247,102.8088,113.5688,88.68293299999999,102.08986999999999,96.369828,101.8184,175.9088,79.53995400000001,106.6647,98.3697,102.0488,102.4288,94.259399,110.0288,104.9247,132.8088,90.6647
179,61,1,107.06705,116.22705,99.107052,111.39853000000001,96.004263,99.467052,100.72705,97.582842,102.28853000000001,105.58705,89.107052,104.32853,94.327052,89.18705200000001,97.789017,101.14705,91.00140999999999,124.32705,94.707052,98.427052,107.80078,86.99963199999999,100.90705,100.26705,90.64941,95.909017,100.62235,104.84705,107.61568,103.38902,114.32705,89.627052,102.76705,96.90713199999999,102.70705,176.74705,79.825158,107.10902,98.927052,102.74705,102.77926,94.747052,110.50705,105.56705,133.28705,91.387052
180,61,2,107.39166000000002,116.93166000000001,99.63165500000001,111.99165,96.49165500000001,100.17166,101.31166,98.011655,102.93166,106.39166000000002,89.385207,104.95166,95.011655,89.85165500000001,98.291655,101.73165999999999,91.431655,125.21165,95.55165500000001,99.13165500000001,108.43166000000001,87.49165500000001,101.61166,100.5014,91.311655,96.484522,101.49165,105.53166,108.27166000000001,104.09166,115.03166,90.331655,103.39166,97.35165500000001,103.47166,177.45165,80.251655,107.53166,99.49165500000001,103.43055,103.37165999999999,95.311655,111.07166000000001,106.23166,133.99166,92.071655
181,62,0,107.85153999999999,117.55153999999999,99.891542,112.59154,96.85154200000001,101.01154,101.89154,98.63154200000001,103.51154,106.99153999999999,89.791542,105.55153999999999,95.291542,90.231542,98.811542,102.33154,91.99154200000001,125.83153999999999,96.171542,99.71154200000001,109.09154,88.091542,101.85154,100.77154,91.57154200000001,97.051542,102.11154,105.93153999999998,108.87154,104.33154,115.65154,90.951542,103.99154,97.951542,104.31154000000001,178.55154,80.471542,108.15154,99.751542,103.59154000000001,103.77154,95.651542,111.69153999999999,106.81154,134.55154,92.611542
182,62,1,108.42621000000001,118.14621000000001,100.30621,113.16621,97.406213,101.50621,102.24620999999999,99.126213,104.04621,107.66621,90.286213,106.08621000000001,95.726213,90.806213,99.208107,102.72621,92.446213,126.72621000000001,96.706213,100.26621,109.60621,88.586213,102.40621,101.08621,92.266213,97.546213,102.68621,106.48621000000001,109.36621000000001,104.92621000000001,116.14621000000001,91.506213,104.48621,98.486213,105.00621000000001,179.56621,80.826213,108.70621000000001,100.14621,104.02620999999999,104.14811,96.166213,112.22621000000001,107.50621000000001,135.40621000000002,93.126213
183,62,2,108.77356,118.55356,100.61355999999999,113.63356,97.81356,101.85356,102.55356,99.49356,104.51356,108.13356,90.60178,106.55356,96.29356,91.23356,99.63356,102.99356,92.73356,127.37356000000001,97.05356,100.57356,109.99356,88.93178,102.75356,101.39356,92.57356,97.93356,103.05356,106.89356000000001,109.79356000000001,105.37356000000001,116.61356,91.87356,104.85356,98.90178,105.47356,180.23356,81.09356,109.05356,100.46178,104.37356,104.53356,96.47355999999999,112.63356,107.89178000000001,135.77356,93.51356
184,63,0,109.11823000000001,118.97823000000001,100.95823,114.11823000000001,98.152744,102.27103000000001,102.87823,99.878231,104.93823,108.57823,90.842058,106.97823000000001,96.638231,91.558231,99.93941,103.32412,93.138231,127.84411999999999,97.426077,100.87137,110.41136999999999,89.27470500000001,103.18608,101.69165,92.95823100000001,98.30411600000001,103.40411999999999,107.23823,110.25823000000001,105.79823,117.09823,92.358231,105.21206000000001,99.344116,105.99274,180.95823000000001,81.418231,109.45823,100.83823000000001,104.65118000000001,104.85206,96.86411600000001,112.97823000000001,108.27965,136.19565,93.897058
185,63,1,109.5054,119.3054,101.2854,114.6054,98.525397,102.5854,103.2054,100.2254,105.2654,108.8854,91.145397,107.2854,97.069079,91.925397,100.3054,103.5854,93.465397,128.3254,97.725397,101.1854,110.6854,89.585397,103.5054,101.9454,93.285397,98.56539699999999,103.7854,107.5854,110.6254,106.0854,117.5454,92.465397,105.5654,99.685397,106.4454,181.5254,81.685397,109.7854,101.0977,104.9654,105.1854,97.12539699999999,113.3654,108.6854,136.5854,94.245397
186,63,2,109.83236000000001,119.81236000000001,101.63472,115.19236000000001,99.112358,103.09236,103.49235999999999,100.67236,105.65236000000002,109.33236000000001,91.51235799999999,107.69236000000001,97.412358,92.37235799999999,100.69236,103.99235999999999,93.832358,129.13236,98.172358,101.59236,111.15236000000002,89.95235799999999,103.89236,102.35236,93.792358,98.95235799999999,104.25236,107.91236,111.19236000000001,106.49472,118.35236,92.912358,105.99236,100.25471999999999,107.07236,182.47472,81.95235799999999,110.11236000000001,101.39236,105.35236,105.71236,97.59235799999999,113.71236,109.23236000000001,137.23236,94.51235799999999
187,64,0,110.44175,120.49587,102.17398,115.78175,99.82174599999999,103.76175,103.90175,101.08175,106.25392,109.94175,91.920587,108.30175,97.761746,92.921746,101.17586999999999,104.52175,94.261746,129.82175,98.675873,102.08175,111.70175,90.441746,104.46175,102.86175,94.281746,99.361746,104.66175,108.34175,111.78175,107.20175,118.96175,93.361746,106.50175,100.88175,107.74175,183.54175,82.301746,110.56175,101.78175,106.06175,106.28175,98.091468,114.22175,109.92175,138.14175,94.901746
188,64,1,110.87311000000001,120.97311,102.46262,116.33311,100.37311,104.07311,104.27311,101.55311,106.61311,110.31311000000001,92.29310699999999,108.65311000000001,98.29310699999999,93.31310699999999,101.63311,104.99311000000002,94.713107,130.44155,99.090777,102.46385,112.11311,90.95310699999999,104.89155,103.43311,94.73310699999999,99.802621,105.05311,108.81078000000001,112.06578,107.67311000000001,119.51311000000001,93.693107,107.07311000000001,101.49311,108.29155,184.23311,82.633107,111.11311,102.21311,106.60385,106.74578000000001,98.415777,114.63311000000002,110.24662,138.61078,95.31310699999999
189,64,2,111.35383,121.56581000000001,102.7979,116.93507,100.8279,104.52194,104.83674,102.14581,107.19895,110.8479,93.03465,109.25895,98.537902,93.71372,102.19716,105.47716000000001,95.198951,131.2458,99.461935,103.17895,112.33398000000001,91.43526800000001,105.35263,103.7258,95.185805,100.28581,105.5079,109.19527,112.82581,108.06581000000001,120.32581,93.99924399999999,107.5079,101.97895,108.8486,185.28581,82.901161,111.46581,102.67226,107.0993,107.23507,98.767903,115.18194,111.02116000000001,139.23448,95.58580500000001
190,65,0,111.60856000000001,122.29685,103.41685,117.57685,101.35685,105.29685,105.28171,102.71191999999999,108.05685,111.39685,93.776848,110.11685,99.294457,94.281712,102.68171,106.05685,95.816848,132.17685,99.981712,103.71342,112.75228,92.191712,105.79685,104.23510999999999,95.78745,100.85685,106.23685,109.73895,113.70336999999999,108.71685,121.41685,94.39684799999999,108.13685,102.46699,109.61685,186.37341999999998,83.356848,111.89712,103.14842,107.61223999999999,107.69685,99.23097800000001,115.74671000000001,111.67685,140.05685,96.055109
191,65,1,112.20408,122.92408,103.9131,118.26408,101.86408,105.94408,105.80408,103.10408000000001,108.60408000000001,111.86408,94.394869,110.62408,99.606297,94.864082,103.14408,106.78408,96.38408199999999,132.76408,100.55351999999999,104.32408000000001,113.10408000000001,92.784082,106.30408,104.62408,96.224082,101.40408000000001,106.84408,110.30408,114.14408,109.22408,122.04408000000001,95.004082,108.6957,103.01487,110.22408,187.02408,83.71967099999999,112.22408,103.72408,108.00408,108.38408000000001,99.699014,116.34408,112.18408000000001,140.61704,96.38408199999999
192,65,2,112.61339,123.59678000000001,104.02339,119.05678,102.61055999999999,106.59678000000001,106.37678000000001,103.75678,109.33678,112.44898,95.05678,111.39339,99.90849,95.59678000000001,103.87678000000001,107.59678000000001,96.93339,133.61678,101.11678,105.13678,113.53678000000001,93.53678000000001,107.11678,105.03339,97.05678,101.99226,107.50446000000001,110.82336000000001,114.89339,110.01057,122.85678,95.73678000000001,108.99678,103.73678000000001,111.47678,188.11678,83.91678,112.7267,104.37678000000001,108.41338999999999,109.33678,99.963336,117.17678000000001,112.93056999999999,141.19678000000002,96.75678
193,66,0,113.65033000000001,124.29066,104.73066,120.03066000000001,103.45066,107.25066000000001,106.85066,104.47066,110.47066000000001,113.29066,95.45065799999999,112.53066000000001,100.59066,96.210658,104.71066,108.45066000000001,97.81065799999999,135.09066,101.87066,106.07066,114.19066000000001,94.410658,107.85066,105.73066000000001,98.570658,102.99065999999999,108.63066,111.49066,116.35066,111.05066000000001,124.11066000000001,96.410658,109.61066000000001,105.05066000000001,112.39066000000001,190.37066000000002,84.59065799999999,113.25066000000001,105.19066000000001,109.23066000000001,110.29066,100.85065999999999,118.57066,113.85066,142.33066000000002,97.23065799999999
194,66,1,114.2098,125.0898,105.4698,120.9498,104.1098,107.8098,107.3898,105.2098,111.3498,114.1298,96.02979599999999,113.4098,101.2898,96.849796,105.2898,109.2098,98.429796,136.1098,102.4898,106.8498,114.7898,95.269796,108.6498,106.5498,99.469796,103.6898,109.4098,112.1498,117.0498,111.8498,124.9698,96.96998,110.3698,105.9698,113.0298,191.6498,85.149796,113.8698,105.9098,109.8498,110.9298,101.5298,119.5498,114.7898,143.1698,97.909796
195,66,2,114.66009,125.60001000000001,105.86008999999999,121.70008999999999,104.70009,108.38009,107.93716,105.68008999999999,111.96009,114.60009,96.611682,114.00008999999999,101.72009,97.417523,105.88009,109.80009,99.000091,136.90008999999998,102.9289,107.54008999999999,115.16009,95.860091,109.28008999999999,106.98008999999999,100.50009,104.14009,110.06008999999999,112.67701000000001,117.66009,112.38009,125.56008999999999,97.432523,111.02009,106.58008999999998,113.64008999999999,192.68008999999998,85.58009100000001,114.37126,106.50008999999999,110.34008999999999,111.44008999999998,102.03636999999999,120.44008999999998,115.44008999999998,143.86008999999999,98.320091
196,67,0,115.13726000000001,125.93726000000001,106.31726,122.27726000000001,105.17726,108.81726,108.33726000000001,106.12363,112.45726,115.07726000000001,96.927451,114.51726000000001,102.13396,97.797256,106.21726000000001,110.31726,99.457256,137.51726000000002,103.39726,108.03726,115.63726000000001,96.357256,109.75726,107.39726,101.25726,104.61726,110.51726000000001,112.99726000000001,118.13726000000001,112.77726000000001,126.03726,97.857256,111.53726,107.09726,114.07726000000001,193.60451,85.877256,114.64745,106.91726000000001,110.79726000000001,111.83726000000001,102.47726,120.99726000000001,115.91726000000001,144.35726,98.737256
197,67,1,115.48496999999999,126.4197,106.83971000000001,122.81971000000001,105.61971000000001,109.31971000000001,108.70794,106.59971000000002,113.13971000000001,115.5597,97.299705,115.21971,102.31971,98.279705,106.65971,110.81971000000001,99.879705,138.03971,103.76485,108.61971000000001,116.0597,96.879705,110.1997,108.03971000000001,101.85970999999999,105.11971000000001,110.97971000000001,113.45971000000002,118.61971000000001,113.27971000000001,126.5597,98.284853,112.15971,107.6997,114.65971,194.3597,86.239705,115.06485,107.43971,111.25971000000001,112.29971,102.9197,121.61971000000001,116.4197,144.97971,99.039705
