,measure_number,beat_number,pid1263-11,pid5667267b-08,pid9048-11,pid9049-11,pid9050-11,pid9054-11,pid9055-11,pid9058-11,pid9059-11,pid9060-11,pid9061-11,pid9062-11,pid9063-11,pid9065-07,pid9066-11,pid9067-11,pid9068-06,pid9070-19,pid9072-11,pid9074f-11,pid9075-11,pid9087-05,pid9088-06,pid9090-04,pid9093-11,pid9094-11,pid9099-11,pid9100b-15,pid9101-11,pid9103-06,pid9104-11,pid9105-11,pid9111-11,pid9118-11,pid9129-15,pid9130-07,pid9137-07,pid9138-11,pid9139-11,pid9153-11,pid9166d-18,pid9167-11,pid9170-11,pid9173-16,pid9174-11,pid917803b-06,pid917807-06,pid9186c-11,pid918713-17,pid9192-11
135,46,2,83.249161,72.50916099999999,78.869161,76.669161,80.909161,75.209161,68.849161,71.889161,73.129161,73.889161,65.989161,86.049161,78.50916099999999,86.889161,77.529161,72.866198,72.069161,73.50916099999999,72.289161,72.529161,67.52958100000001,72.889161,86.329161,66.529161,64.449161,74.129161,76.629161,77.489161,79.389161,83.169161,70.329161,81.309161,93.269161,81.589161,74.229161,104.96916,71.089161,71.169161,79.969161,81.489161,76.909161,69.349161,71.769161,69.249161,79.349161,71.789161,73.429161,81.609161,81.129161,70.949161
136,47,0,83.734059,73.014059,79.334059,77.07405899999999,81.314059,75.614059,69.174059,72.29405899999999,73.494059,74.334059,66.334059,86.594059,79.014059,87.414059,77.93405899999999,73.174059,72.474059,73.874059,72.694059,72.998118,67.834059,73.192029,86.694059,66.894059,64.67801999999999,74.594059,77.034059,77.834059,79.71405899999999,83.614059,70.71405899999999,81.774059,93.674059,81.936015,74.594059,105.75406000000001,71.454059,71.454059,80.43405899999999,81.894059,77.314059,69.694059,72.07405899999999,69.57405899999999,79.734059,72.194059,73.774059,82.014059,81.594059,71.35405899999999
137,47,1,84.304671,73.56467099999999,79.824671,77.524671,81.76467099999999,76.084671,69.584671,72.647336,73.884671,74.964671,66.664671,87.364671,79.524671,88.20467099999999,78.34467099999999,73.544671,72.92467099999999,74.324671,73.144671,73.56467099999999,68.244671,73.584671,87.024671,67.324671,65.004671,75.164671,77.504671,78.20467099999999,80.084671,84.20467099999999,71.104671,82.504671,94.184671,82.324671,75.024671,106.61401000000001,71.864671,71.824671,80.884671,82.284671,77.744671,70.12467099999999,72.444671,70.024671,80.164671,72.644671,74.26467099999999,82.48467099999999,82.084671,71.84467099999999
138,47,2,84.981406,74.141406,80.281406,78.021406,82.221406,76.561406,69.921901,73.061406,74.301406,75.54140600000001,67.161406,88.001406,80.04140600000001,88.841406,78.82140600000001,73.917851,73.361406,74.692851,73.661406,74.141406,68.62140600000001,73.981406,87.336281,67.801406,65.371629,75.76140600000001,77.981406,78.54140600000001,80.46140600000001,84.74140600000001,71.575703,82.96046899999999,94.96140600000001,82.727135,75.481406,107.52141,72.341406,72.12140600000001,81.361406,82.74140600000001,78.221406,70.60140600000001,72.76140600000001,70.38140600000001,80.641406,73.081406,74.76140600000001,82.96140600000001,82.561406,72.361406
139,48,0,85.670385,74.610385,80.75019300000001,78.510385,82.630385,76.990385,70.210385,73.41038499999999,74.660193,75.91038499999999,67.510193,88.730385,80.55038499999999,89.55038499999999,79.180193,74.170385,73.790385,75.070385,74.230385,74.610385,68.91038499999999,74.450385,87.670385,68.19038499999999,65.690077,76.290385,78.470385,78.950385,80.810385,85.05038499999999,71.950385,83.33038499999999,95.850385,83.070385,75.890385,108.27038999999999,72.770385,72.460193,81.810385,83.170385,78.590385,71.030385,73.070385,70.790193,81.070385,73.61019300000001,75.210385,83.450385,83.010385,72.750385
140,48,1,86.808095,75.288095,81.288095,79.068095,83.169048,77.648095,70.708095,73.956032,75.18809499999999,76.46809499999999,68.008095,89.768095,81.24809499999999,90.528095,79.562698,74.60809499999999,74.308095,75.588095,74.928095,75.288095,69.38809499999999,75.08904799999999,88.10809499999999,68.819048,66.028095,77.028095,79.148095,79.628095,81.368095,85.628095,72.628095,83.788095,97.04809499999999,83.628095,76.38809499999999,109.2281,73.18809499999999,72.909524,82.368095,83.648095,79.04809499999999,71.628095,73.40936500000001,71.32809499999999,81.568095,74.096032,75.82809499999999,84.168095,83.628095,73.348095
141,48,2,87.445079,75.945079,81.805079,79.745079,83.705079,78.28507900000001,71.14507900000001,74.425079,75.745079,76.945079,68.425079,90.545079,81.845079,91.385079,79.985079,74.905079,74.76836,76.08507900000001,75.485079,75.945079,69.825079,75.565079,88.50507900000001,69.325079,66.36507900000001,77.925079,79.845079,80.205079,81.825079,85.985079,73.105079,84.205079,97.78507900000001,84.105079,76.885079,110.06508000000001,73.605079,73.325079,83.00507900000001,84.205079,79.745079,72.125079,73.74377,71.810317,82.185079,74.605079,76.305079,84.665079,84.125079,73.905079
142,49,0,88.07882099999999,76.478821,82.29882099999999,80.258821,84.138821,78.778821,71.458821,74.918821,76.238821,77.338821,68.918821,91.058821,82.378821,91.878821,80.378821,75.258821,75.138821,76.49882099999999,75.85882099999999,76.478821,70.278821,75.958821,88.99882099999999,69.658821,66.698821,78.43882099999999,80.378821,80.79882099999999,82.138821,86.478821,73.518821,84.658821,98.338821,84.418821,77.338821,110.79881999999999,73.958821,73.618821,83.518821,84.698821,80.258821,72.418821,74.058821,72.35882099999999,82.658821,75.038821,76.678821,85.158821,84.518821,74.318821
143,49,1,88.83569200000001,77.135692,82.875692,80.815692,84.61569200000001,79.275692,71.812846,75.415692,76.775692,77.815692,69.175692,91.69569200000001,82.935692,92.535692,80.875692,75.75569200000001,75.595692,76.89569200000001,76.295692,77.135692,70.83569200000001,76.435692,89.495692,70.135692,67.021423,78.955692,81.015692,81.415692,82.61569200000001,86.995692,74.11569200000001,85.25569200000001,98.875692,84.855692,77.795692,111.57569,74.455692,73.89569200000001,84.075692,85.375692,80.795692,72.875692,74.415692,72.955692,83.415692,75.635692,77.095692,85.655692,84.97569200000001,74.83569200000001
144,49,2,89.774059,77.774059,83.494059,81.554059,85.094059,79.874059,72.194059,76.194059,77.414059,78.374059,69.79405899999999,92.594059,83.414059,93.43405899999999,81.374059,76.274059,76.034059,77.302029,76.834059,77.774059,71.514059,77.07405899999999,89.874059,70.674059,67.43405899999999,79.57405899999999,81.614059,82.114059,83.134059,87.43405899999999,74.614059,85.734059,99.554059,85.374059,78.314059,112.49406,75.134059,74.234059,84.774059,86.154059,81.474059,73.314059,74.754059,73.57405899999999,84.034059,76.334059,77.654059,86.254059,85.474059,75.35405899999999
145,50,0,90.424263,78.484263,84.264263,82.344263,85.584263,80.524263,72.744263,77.084263,78.124263,78.808088,70.268088,93.764263,83.944263,94.584263,81.924263,76.944263,76.604263,77.744263,77.564263,78.504263,72.144263,77.964263,90.304263,71.144263,67.897132,80.184263,82.464263,82.784263,83.764263,87.844263,75.324263,86.484263,100.48425999999999,85.964263,79.004263,113.46426000000001,75.784263,74.564263,85.604263,87.164263,82.324263,73.904263,75.084263,74.524263,84.624263,77.144263,78.364263,87.044263,86.064263,75.904263
146,50,1,93.125079,79.10015899999999,84.945079,82.86507900000001,86.025079,81.305079,73.305079,77.925079,78.705079,79.305079,70.985079,94.64507900000001,84.58507900000001,95.465079,82.745079,77.425079,77.105079,78.105079,78.22507900000001,79.105079,72.605079,78.78507900000001,90.985079,71.64507900000001,68.28507900000001,80.845079,83.235238,83.705079,84.405079,88.525079,76.065079,87.165079,101.28508000000001,86.575238,79.565079,114.36508,76.425079,75.00507900000001,86.325079,88.165079,83.00507900000001,74.50507900000001,75.425079,75.50507900000001,85.405079,77.925079,78.985079,87.765079,86.50507900000001,76.445079
147,50,2,93.665692,79.625692,85.565692,83.285692,86.465692,81.785692,73.80569200000001,78.385692,79.14569200000001,79.72569200000001,71.405692,95.36569200000001,85.065692,96.205692,83.22569200000001,77.845692,77.605692,78.525692,78.785692,79.64569200000001,72.985692,79.36569200000001,91.465692,72.08569200000001,68.64569200000001,81.565692,83.80569200000001,84.22569200000001,84.925692,89.08569200000001,76.605692,87.665692,102.04569000000001,87.045692,79.963923,115.20568999999999,76.86569200000001,75.385692,86.94569200000001,89.045692,83.525692,74.985692,75.765692,76.125692,86.165692,78.465692,79.44569200000001,88.325692,86.94569200000001,76.985692
148,51,0,93.8361,80.1022,86.128299,83.6761,86.9361,82.1761,74.2161,78.8561,79.5361,80.1161,71.7361,95.8761,85.4961,96.7161,83.6761,78.2361,78.0361,78.8361,79.1961,80.1022,73.3161,79.8161,91.914399,72.4761,68.9761,82.174399,84.2561,84.6161,85.3222,89.5622,77.0161,88.0761,102.5561,87.4361,80.3361,115.9422,77.2761,75.6761,87.4561,89.7761,83.9361,75.4022,76.0561,76.5561,86.6961,78.9761,79.7961,88.7761,87.3961,77.3761
149,51,1,94.168345,80.606689,86.64834499999999,84.048345,87.348345,82.548345,74.58834499999999,79.22834499999999,79.908345,80.50834499999999,72.108345,96.425034,85.988345,97.265034,84.128345,78.608345,78.468345,79.22834499999999,79.548345,80.608345,73.668345,80.208345,92.388345,72.86834499999999,69.299172,82.78834499999999,84.708345,84.988345,85.72834499999999,89.968345,77.44834499999999,88.50834499999999,103.02835,87.86834499999999,80.748345,116.64835,77.629172,76.048345,87.928345,90.428345,84.328345,75.848345,76.428345,76.928345,87.36834499999999,79.428345,80.14834499999999,89.22834499999999,87.828345,77.846689
150,51,2,94.593243,81.073243,87.19324300000001,84.47324300000001,87.813243,82.97324300000001,74.97324300000001,79.593243,80.293243,80.933243,72.47324300000001,96.85648499999999,86.47324300000001,97.69972800000001,84.55324300000001,78.97324300000001,78.933243,79.63324300000001,79.953243,81.056485,74.033243,80.63324300000001,92.853243,73.293243,69.63324300000001,83.373243,85.173243,85.41324300000001,86.093243,90.393243,77.91324300000001,88.893243,103.67324,88.233243,81.093243,117.35649,78.013243,76.433243,88.41324300000001,91.033243,84.75324300000001,76.293243,76.793243,77.313243,88.033243,79.853243,80.493243,89.593243,88.25324300000001,78.33324300000001
151,52,0,94.979365,81.459365,87.719365,84.839365,88.199365,83.339365,75.26468299999999,79.959365,80.631873,81.26645500000001,72.79936500000001,97.29936500000001,86.919365,98.14873,84.897341,79.319365,79.339365,79.964683,80.24234100000001,81.459365,74.319365,80.999365,93.162341,73.65936500000001,69.994683,83.879365,85.559365,85.779365,86.459365,90.759365,78.29936500000001,89.239365,104.09937,88.539365,81.399365,117.99937,78.364683,76.754683,88.854683,91.559365,85.119365,76.679365,77.079365,77.679365,88.499365,80.239365,80.831873,89.919365,88.679365,78.759365
152,52,1,95.357744,81.885488,88.265488,85.145488,88.645488,83.785488,75.645488,80.325488,81.005488,81.665488,73.185488,97.845488,87.445488,98.705488,85.277744,79.685488,79.765488,80.31774399999999,80.517744,81.905488,74.645488,81.445488,93.517744,74.065488,70.285488,84.365488,85.985488,86.205488,86.825488,91.185488,78.785488,89.585488,104.50549000000001,88.845488,81.74182900000001,118.58549,78.687744,77.145488,89.265488,92.025488,85.525488,77.085488,77.445488,78.085488,88.945488,80.585488,81.205488,90.185488,89.085488,79.200975
153,52,2,95.777324,82.397324,88.877324,85.557324,89.157324,84.257324,76.032441,80.757324,81.417324,82.097324,73.63732399999999,98.537324,87.997324,99.357324,85.717324,80.117324,80.257324,80.763662,80.857324,82.397324,75.043662,81.917324,93.957324,74.517324,70.657324,84.944649,86.477324,86.717324,87.277324,91.857324,79.217324,89.977324,105.09732,89.197324,82.043662,119.16366000000001,79.09244100000001,77.63732399999999,89.763662,92.503662,85.913662,77.577324,77.857324,78.557324,89.577324,80.963662,81.677324,90.617324,89.597324,79.697324
154,53,0,96.217336,82.824671,89.504671,86.004671,89.684671,84.70467099999999,76.42467099999999,81.20467099999999,81.857336,82.518668,74.084671,99.184671,88.664671,100.02467,86.121557,80.56467099999999,80.70467099999999,81.117336,81.224671,82.827336,75.448224,82.42467099999999,94.377336,74.92467099999999,71.033668,85.444671,86.92467099999999,87.224671,87.724671,92.304671,79.644671,90.393668,105.52467,89.52866800000001,82.388224,119.78466999999999,79.47489,78.084671,90.20467099999999,92.94733599999999,86.30733599999999,77.964671,78.23693399999999,79.004671,90.084671,81.317336,82.164671,90.804671,90.044671,80.164671
155,53,1,96.717732,83.31773199999999,90.17773199999999,86.517732,90.217732,85.217732,76.857732,81.717732,82.297732,82.96386600000001,74.597732,99.89773199999999,89.31773199999999,100.73773,86.597732,81.017732,81.217732,81.557732,81.637732,83.31773199999999,75.937732,83.017732,94.877732,75.377732,71.377732,85.957732,87.437732,87.857732,88.237732,92.81773199999999,80.19773199999999,90.737732,106.05773,89.97773199999999,82.723866,120.43773,79.877732,78.597732,90.717732,93.417732,86.777732,78.357732,78.69773199999999,79.597732,90.597732,81.67773199999999,82.69773199999999,91.11773199999999,90.557732,80.61773199999999
156,53,2,97.325488,83.845488,91.025488,87.065488,90.925488,85.925488,77.387744,82.345488,82.857744,83.525488,75.225488,100.68549,90.225488,101.54549,87.205488,81.625488,81.805488,82.045488,82.285488,83.845488,76.465488,83.885488,95.525488,75.905488,71.985488,86.585488,88.125488,88.665488,88.885488,93.525488,80.945488,91.305488,106.84548999999998,90.605488,83.205488,121.26548999999999,80.345488,79.165488,91.385488,94.005488,87.325488,78.845488,79.345488,80.217744,91.245488,82.105488,83.465488,91.545488,91.085488,81.265488
157,54,0,98.281814,84.501814,92.08181400000001,87.901814,91.761814,87.041814,77.94181400000001,83.30181400000001,83.485907,84.241814,75.961814,101.74181,91.561814,102.50180999999999,87.721814,82.661814,82.561814,82.761814,83.44181400000001,84.501814,77.141814,85.061814,96.641814,76.621814,72.861814,87.721814,89.041814,89.80181400000001,89.861814,94.580605,81.901814,91.961814,107.90181000000001,91.481814,84.125907,122.70181000000001,81.141814,80.08181400000001,92.601814,94.821814,88.001814,79.501814,80.30181400000001,81.021814,91.981814,82.781814,84.741814,92.521814,91.705907,81.901814
158,54,1,99.20059,85.22059,93.12059,88.60059,92.66059,88.32059,78.56059,84.08059,84.22059,85.26059000000001,76.74059,102.52059,92.62059,103.38059,88.62059,83.64059,83.14059,83.30059,84.20059,85.20059,77.88059,85.84059,97.62059,77.58059,73.88059,88.72059,89.94059,90.82059,90.78059,95.48059,82.88059,92.66059,108.86058999999999,92.22059,84.76059000000001,123.82059,81.70059,80.98059,93.42059,95.62059,88.88059,80.26059000000001,81.04059000000001,81.66059,93.08059,83.36059,85.88059,93.56059,92.46059,82.80059
159,54,2,99.617324,85.737324,93.797324,89.077324,93.157324,88.837324,78.997324,84.577324,84.737324,85.737324,77.237324,103.07732,93.177324,103.91731999999999,88.997324,84.057324,83.597324,83.817324,84.677324,85.737324,78.257324,86.337324,98.117324,78.117324,74.317324,89.117324,90.377324,91.277324,91.257324,96.117324,83.257324,93.177324,109.65732,92.857324,85.277324,124.75197,82.117324,81.377324,93.937324,96.057324,89.297324,80.717324,81.657324,82.017324,93.517324,83.737324,86.277324,94.017324,92.937324,83.277324
160,55,0,100.19561999999999,86.12140600000001,94.301406,89.501406,93.625703,89.441406,79.721406,85.18140600000001,85.161406,86.161406,77.82140600000001,103.62141,93.721406,104.46141,89.295703,84.60140600000001,84.141406,84.26140600000001,85.292653,86.12140600000001,78.68140600000001,86.82140600000001,98.921406,78.645703,74.781406,89.641406,90.841406,92.06703,91.801406,96.60140600000001,83.68140600000001,93.721406,110.22141,93.301406,85.861406,125.68141000000001,82.68140600000001,81.96140600000001,94.481406,96.561406,89.74140600000001,81.12140600000001,82.141406,82.46140600000001,94.001406,84.161406,86.82140600000001,94.60140600000001,93.521406,83.688772
161,55,1,101.01119,86.656111,94.882222,90.102222,94.242222,90.182222,80.356111,85.912444,85.822222,86.70222199999999,78.488444,103.97610999999999,94.442222,104.81611,89.862222,85.302222,84.78222199999999,84.953222,86.33111099999999,86.646111,79.302222,87.382222,99.92666700000001,79.42222199999999,75.222222,90.262222,91.442222,92.696111,92.502222,97.162222,84.42222199999999,94.42222199999999,110.72222,93.862222,86.502222,126.52221999999999,83.262222,82.682222,95.222222,97.06222199999999,90.114074,81.622222,82.802222,83.20222199999999,94.78222199999999,84.742222,87.442222,95.602222,94.196111,84.382222
162,55,2,101.19488,87.274875,95.374875,90.774875,94.834875,90.854875,80.854875,86.394875,86.494875,87.454875,78.934875,104.51488,94.954875,105.35488000000001,90.394875,85.814875,85.354875,85.374875,86.394875,87.274875,79.974875,88.094875,100.65488,79.914875,75.854875,90.774875,92.074875,93.314875,93.194875,97.894875,84.874875,95.194875,111.25488,94.314875,87.054875,127.29488,83.714875,83.094875,95.794875,97.634875,90.574875,82.194875,83.494875,83.478435,95.234875,85.254875,87.954875,96.294875,94.694875,84.934875
163,56,0,101.95263,87.71263,95.95263,91.421315,95.41263000000001,91.69263000000001,81.47263000000001,87.15532900000001,86.99263,87.97263000000001,79.37263,105.21263,95.77263,106.07263,90.85263,86.53263000000001,85.87263,85.81263,87.01263,87.73263,80.45263,88.79263,101.39263000000001,80.55263000000001,76.33263000000001,91.37263,92.55263000000001,93.85263,93.91263000000001,98.69263000000001,85.55263000000001,95.83263000000001,111.69263000000001,94.79263,87.59263,128.07263,84.33263000000001,83.55263000000001,96.35263,98.43263,91.13263,82.83263000000001,83.91263000000001,83.77263,95.77263,85.85263,88.39263000000001,97.59263,95.25263000000001,85.39263000000001
164,56,1,102.58113,88.22113399999999,96.761134,92.061134,96.16113399999999,92.401134,82.281134,87.72113399999999,87.761134,88.421134,79.901134,105.92113,96.72113399999999,106.76113000000001,91.681134,87.381134,86.36113399999999,86.541134,87.901134,88.22113399999999,81.08113399999999,89.541134,102.46113000000001,81.22113399999999,77.032268,92.321134,93.141134,94.461134,94.681134,99.523401,86.061134,96.341134,112.26113000000001,95.421134,88.121134,128.77227,84.761134,84.08113399999999,97.101134,99.341134,91.952268,83.381134,84.461134,84.381134,96.261134,86.401134,88.86113399999999,98.521134,95.981134,86.001134
165,56,2,103.0059,88.525896,97.205896,92.485896,96.565896,92.825896,82.685896,88.185896,88.205896,88.825896,80.36589599999999,106.4459,97.185896,107.2859,92.025896,87.765896,86.705896,86.94589599999999,88.645896,88.525896,81.44589599999999,89.985896,102.9659,81.625896,77.485896,92.80589599999999,93.545896,94.885896,95.125896,100.0059,86.44589599999999,96.80589599999999,112.7459,95.765896,88.545896,129.3059,85.065896,84.465896,97.565896,99.885896,92.50589599999999,83.80589599999999,84.905896,85.025896,96.705896,86.825896,89.425896,99.065896,96.385896,86.565896
166,57,0,103.67406,89.034059,98.034059,93.054059,97.014059,93.274059,83.35405899999999,89.154059,88.774059,89.474059,80.85405899999999,107.07406,97.914059,107.93406,92.554059,88.21405899999999,87.21405899999999,87.454059,89.21405899999999,89.034059,81.994059,90.994059,103.97406,82.35405899999999,78.234059,93.85405899999999,94.194059,95.674059,95.874059,101.15406,86.95202900000001,97.394059,113.61406000000001,96.43405899999999,89.174059,129.95406,85.594059,85.134059,98.274059,100.63405999999999,93.314059,84.374059,85.57405899999999,85.894059,97.254059,87.554059,90.194059,99.93405899999999,96.93405899999999,87.414059
167,57,1,104.03989,89.639887,98.799887,93.639887,97.539887,93.799887,83.859887,89.859887,89.299887,89.854943,81.419887,107.83989,98.559887,108.69989,93.179887,88.719887,87.719887,87.959887,90.199887,89.639887,82.539887,91.499887,104.83989,82.939887,78.959887,94.519887,94.819887,96.219887,96.639887,101.65989,87.459887,97.959887,114.43988999999999,96.89988699999999,89.679887,130.77989,85.999887,85.659887,98.999887,101.31989,93.859887,84.89988699999999,86.279887,86.859887,97.779887,88.119887,90.719887,100.87989,97.519887,88.039887
168,57,2,104.71446999999999,90.494467,99.554467,94.334467,98.074467,94.334467,84.674467,90.554467,89.944822,90.31446700000001,81.934467,108.55447,99.114467,109.39447,93.854467,89.194467,88.394467,88.394467,90.834467,90.494467,83.114467,92.634467,105.37447,83.470638,79.51446700000001,95.134467,95.494467,97.01446700000001,97.554467,102.39447,88.174467,98.794467,115.31447,97.414467,90.274467,131.7634,86.554467,86.074467,99.65446700000001,102.27447,94.714467,85.434467,87.134467,87.354467,98.534467,88.794467,91.614467,101.85446999999999,98.074467,88.674467
169,58,0,105.41605,90.976054,100.57605,95.016054,98.716054,95.016054,85.602109,91.02883800000001,90.436054,90.81605400000001,82.396054,109.03605,99.836054,109.89605,94.256054,89.656054,89.076054,88.836054,91.516054,90.976054,83.836054,93.296054,106.75605,83.936054,80.136054,95.87605400000001,96.356054,97.73605400000001,98.496054,103.03605,88.59605400000001,99.496054,116.03605,98.056054,90.756054,132.71605,87.09605400000001,86.636054,100.43605,103.11605,95.31605400000001,85.983027,87.87605400000001,88.076054,99.056054,89.476054,92.296054,102.57605,98.976054,89.256054
170,58,1,105.93243000000001,91.432426,101.25243,95.692426,99.432426,95.57242600000001,86.232426,91.452426,91.132426,91.472426,82.912426,109.61728000000001,100.43243000000001,110.45728000000001,94.752426,90.252426,89.652426,89.57242600000001,91.991213,91.432426,84.452426,93.892426,107.47243,84.49048499999999,80.752426,96.452426,96.837475,98.672426,99.132426,103.57243000000001,89.132426,100.07243000000001,116.77243,98.792426,91.312426,133.35728,87.632426,87.312426,101.09243000000001,103.79243000000001,96.052426,86.552426,88.432426,88.630809,99.752426,90.07242600000001,92.832426,103.31243,99.71242600000001,89.772426
171,58,2,106.31038999999998,91.730385,101.79039,96.090385,99.810385,95.950385,86.650385,91.750385,91.510385,91.950385,83.290385,110.15038999999999,100.87039,111.01038999999999,95.150385,90.540193,90.030385,89.970385,92.350385,91.730385,84.83038499999999,94.37077099999999,107.81038999999998,84.710385,81.130385,96.970385,97.250385,99.170385,99.531542,104.11038,89.55038499999999,100.49039,117.15038999999999,99.130385,91.69038499999999,133.93039,88.030385,87.670385,101.51039,104.23039,96.510385,86.931156,88.97115600000001,88.950385,100.13039,90.450385,93.230385,103.81039,100.15039,90.030385
172,59,0,106.81907,92.15907,102.45907,96.59907,100.28814,96.41906999999999,87.15907,92.192268,92.11907,92.45907,83.75907,110.79907,101.39907,111.65907,95.55906999999999,90.99906999999999,90.57907,90.49906999999999,92.81907,92.15907,85.37907,94.93907,108.25907,85.13906999999999,81.59907,97.45907,97.77906999999999,99.83906999999999,100.15907,104.75907,90.01907,100.99906999999999,117.91906999999999,99.61907,92.09907,134.55907,88.53907,88.07907,102.03907,104.79907,97.03907,87.55906999999999,89.53907,89.374535,100.59907,90.91906999999999,93.75907,104.33906999999999,100.69906999999999,90.41906999999999
173,59,1,107.32793999999998,92.587937,102.94794,97.207937,100.92794,96.887937,87.60793699999999,92.60793699999999,92.867937,92.947937,84.227937,111.30793999999999,101.96794,112.16793999999999,96.447937,91.487937,91.047937,91.147937,93.207937,92.587937,85.927937,95.527937,108.82793999999998,85.707937,82.007937,97.927937,98.247937,100.36794,100.68794,105.24793999999999,90.447937,101.48794000000001,118.76794,100.06794000000001,92.587937,135.34794,89.007937,88.687937,102.54794,105.34794,97.647937,88.027937,89.987937,89.767937,101.20794000000001,91.307937,94.227937,104.80794,101.30794,90.887937
174,59,2,107.8263,92.926304,103.5863,97.60630400000001,101.3263,97.366304,87.994076,92.96630400000001,93.38630400000001,93.486304,84.706304,111.9063,102.4663,112.7463,97.226304,91.88630400000001,91.46630400000001,91.60630400000001,93.706304,92.926304,86.366304,95.906304,109.2663,86.006304,82.506304,98.32630400000001,98.726304,100.7663,101.1263,105.6863,90.786304,102.0463,119.2463,100.3863,93.086304,136.1663,89.46630400000001,89.066304,102.9863,105.7663,98.086304,88.46630400000001,90.626304,90.172038,101.6621,91.666304,94.626304,105.2663,101.7263,91.186304
175,60,0,108.50222,93.322222,104.30221999999999,98.102222,101.76222,97.882222,88.362222,93.402222,93.962222,93.862222,85.102222,112.26222,102.96222,113.12222,97.695802,92.322222,91.902222,92.122222,94.192444,93.322222,86.822222,96.382222,109.88221999999999,86.362222,82.822222,98.642222,99.262222,101.28222,101.58221999999999,106.12222,91.182222,102.72222,119.94221999999999,100.82222,93.476111,137.00222,90.182222,89.482222,103.42222,106.32222,98.56222199999999,88.882222,91.06222199999999,90.502222,102.04222,92.054074,94.994074,105.68222,102.20222,91.542222
176,60,1,109.13508,93.735079,104.79508,98.695079,102.33508,98.555079,88.815079,93.75507900000001,94.555079,94.295079,85.655079,112.75508,103.53508000000001,113.59508000000001,98.075079,92.875079,92.375079,92.815079,94.595079,93.735079,87.375079,96.855079,110.71508,86.795079,83.17126999999999,99.015079,99.715079,101.73508000000001,102.11508,106.61508,91.595079,103.41508,120.53501999999999,101.40254,93.915079,137.75508,90.73626999999999,90.015079,103.97508,106.71508,99.155079,89.315079,91.495079,90.875079,102.61508,92.455079,95.375079,106.11508,102.87508000000001,91.995079
177,60,2,109.76508000000001,94.165079,105.45523999999999,99.245079,102.92508000000001,99.28507900000001,89.305079,94.165079,95.065079,94.905079,86.22507900000001,113.24508,104.10508,114.10508,98.605079,93.345079,92.845079,93.50507900000001,95.045079,94.165079,87.925079,97.425079,111.26508000000001,87.22507900000001,83.605079,99.405079,100.24508,102.32016,102.70508000000001,107.3454,92.00507900000001,104.02508,121.00508,101.96508,94.385079,138.50016000000002,91.22507900000001,90.525079,104.46508,107.30508,99.685079,89.885079,92.120159,91.345079,103.30015999999999,92.885079,95.825079,106.58508,103.58508,92.64507900000001
178,61,0,110.21488000000001,94.554875,105.93488,99.734875,103.37488,99.734875,89.734875,94.534875,95.594875,95.238975,86.614875,113.61488,104.59488,114.47488,99.054875,93.716219,93.294875,94.034875,95.382438,94.554875,88.434875,97.914875,111.87162,87.552438,83.971625,99.694875,100.61244,102.77486999999999,103.25488,108.03488,92.294875,104.31488,121.43488,102.38495999999999,94.751625,139.13487,91.574875,91.211625,104.91487,107.55641000000001,100.09488,90.314875,92.614875,91.691625,103.75488,93.234875,96.274875,106.92121999999999,104.03488,93.082438
179,61,1,110.87397,95.05396800000001,106.49396999999999,100.29397,103.99396999999999,100.21396999999999,90.21396800000001,94.91396800000001,96.113968,95.673968,87.233968,114.15397,105.19397,114.99396999999999,99.533968,94.153968,93.77396800000001,94.613968,95.833968,95.05396800000001,88.93396800000001,98.453968,112.63396999999999,87.99396800000001,84.313968,100.05396999999999,101.05396999999999,103.25397,103.87397,108.63396999999999,92.733968,105.03397,121.93397,102.89397,95.193968,139.81794,92.013968,92.07396800000001,105.35396999999999,107.93397,100.65397,90.753968,93.093968,92.13396800000001,104.27396999999999,93.77396800000001,96.753968,107.41396999999999,104.63396999999999,93.673968
180,61,2,111.29977,95.63977299999999,107.23977,100.77977,104.61976999999999,100.63977,90.719773,95.41977299999999,96.699773,96.13977299999999,87.899773,114.89976999999999,105.71977,115.75976999999999,100.19977,94.679773,94.199773,95.339773,96.379773,95.659773,89.499773,99.079773,113.35977,88.414887,84.799773,100.38489,101.57977,103.83977,104.51977,109.31976999999999,93.219773,105.79977,122.73977,103.41977,95.579773,140.45977,92.459773,92.699773,105.83977,108.45976999999999,101.17976999999999,91.299773,93.819773,92.679773,104.85977,94.27977299999999,97.339773,107.87977,105.21977,94.299773
181,62,0,112.16036000000001,96.160363,108.00036000000001,101.36036,105.20036,101.10036,91.180363,95.900363,97.380363,96.600363,88.380363,115.66036000000001,106.36036000000001,116.52036000000001,100.68036,95.440363,94.800363,96.200363,97.060363,96.180363,90.160363,99.820363,114.26036,88.860363,85.200363,100.74036,102.24036,104.60036,105.24036000000001,110.10036000000001,93.740363,106.76036,123.70036,103.90035999999999,95.960363,141.36036000000001,93.060363,93.460363,106.38036000000001,109.00036000000001,101.84036,91.920363,94.440363,93.400363,105.36036000000001,94.800363,98.00036300000001,108.34036,105.90036,95.060363
