,measure_number,beat_number,pid1263b-09,pid5667203-05,pid5667249-18,pid58917-03,pid59340-11,pid6100022-03,pid6100022-06,pid610003b-13,pid9048b-13,pid9049b-09,pid9050b-09,pid9054b-09,pid9055b-09,pid9056-14,pid9058b-09,pid9059b-13,pid9060b-07,pid9061b-06,pid9062b-12,pid9063b-13,pid9065-25,pid9066b-09,pid9068-18,pid9069-09,pid9070b-21,pid9072b-13,pid9073b-13,pid9074g-09,pid9075b-09,pid9079-08,pid9089-04,pid9093b-15,pid9094b-09,pid9097-21,pid9099b-13,pid9101c-03,pid9104b-09,pid9111b-11,pid9116-14,pid9118b-13,pid9133-09,pid9137-19,pid9138b-09,pid9139b-09,pid9149-14,pid9153b-09,pid9157-12,pid9158-15,pid9166l-03,pid9174b-09,pid917506-07,pid9179-11,pid918807-14,pid918821-11,pid918824-07,pid9192b-09
389,131,1,158.00367,127.98366999999999,146.66367,158.66367,161.38367,146.58366999999998,149.58366999999998,169.68367,176.36366999999998,148.46367,169.74367,156.38367,165.66367,158.40367,149.30366999999998,172.80366999999998,151.60367,179.26367,186.66683999999998,156.12367,155.20367,219.14367000000001,164.72367,220.50367000000003,151.32367,139.18367,169.94367,159.46367,154.56367,164.94367,181.98367,151.60367,158.22367,157.28367,181.66367,166.20367,187.28367,181.84367,147.28367,182.60367,152.98367,138.96367,144.34367,156.56367,149.68367,160.42367,155.40367,149.46367,158.38367,153.74367,136.10367,166.08366999999998,176.36366999999998,145.50367,163.44367,175.66367
390,131,2,158.53877,128.61878000000002,147.11878000000002,159.05878,161.81877,147.05878,150.07878,170.27878,177.19878,148.89878000000002,170.27878,156.81877,166.31878,159.05878,149.87877,173.35878,152.17878000000002,179.81877,187.17878000000002,156.63878,155.63878,219.81877000000003,165.39878000000002,221.11878,151.75878,139.61878000000002,170.49877,160.13878,154.99877,165.81877,182.63878,152.07878,158.77878,157.83878,182.19878,166.71877,187.71877,182.39878000000002,147.69878,183.19878,153.47878,139.47878,145.17878000000002,157.09877,150.39878000000002,160.91878,155.85878,149.87877,158.93877,154.17878000000002,136.53878,166.69878,177.07878,146.01878,164.09877,176.41878
391,132,0,158.97143,128.99143,147.67143000000002,159.47143,162.29143,147.49143,150.55714,170.93143,177.75143,149.33143,170.77143,157.19143,166.95143000000002,159.73143000000002,150.39143,173.91143,152.61143,180.25143,187.77428999999998,157.07143,155.99143,220.29143,165.97143,221.85143,152.05143,140.05143,170.99143,160.63143,155.39143,166.29143,183.27143,152.59143,159.21143,158.17143000000002,182.73143000000002,167.27143,188.15143,182.93143,148.13143,183.67286000000001,153.93143,139.89143,145.79143,157.53286,150.99143,161.49143,156.29143,150.29143,159.37143,154.55143,136.86071,167.35143,177.79143,146.45143000000002,164.61143,177.05143
392,132,1,159.35102,129.41102,148.31101999999998,160.21102,162.79102,148.23102,151.21102,171.73102,178.43102,149.7582,171.41102,157.69701,167.51102,160.47101999999998,151.31101999999998,174.51051,153.03101999999998,180.81101999999998,188.45102,157.55102,156.35102,221.09102000000001,166.61102,222.45102000000003,152.57102,140.53101999999998,171.63102,161.23102,155.83701000000002,167.07102,183.85102,153.25101999999998,160.11102,158.57102,183.43102,167.95102,188.57102,183.73102,148.73102,184.31101999999998,154.47101999999998,140.45102,146.40367,158.09102,151.79102,162.05102,156.93102,150.76051,159.95102,154.91102,137.21102,168.13102,178.93102,147.07102,165.14367,177.85102
393,132,2,159.84571,129.82571000000002,148.84571,161.25286,163.32571000000002,149.40571,151.98571,172.64571,179.08571,150.34571,172.13714,158.16143,168.22571000000002,161.42571,152.26143000000002,175.20571,153.54571,181.48143000000002,189.46571,158.00571000000002,156.84571,221.96571,167.46571,223.18571,153.30571,141.16571000000002,172.32571000000002,161.86571,156.36571,167.70571,184.58571,153.86571,161.18571,159.12571,184.26143000000002,168.68143,189.02571,184.48143000000002,149.60571000000002,184.90571,155.06571,141.00571000000002,147.14143,158.64571,152.64571,162.68571,157.52571,151.32571000000002,160.68571,155.40571,137.66571000000002,169.06571,180.22143,148.00571000000002,165.73713999999998,178.68143
394,133,0,160.17165,130.11907,149.27166,161.71166000000002,163.57165,149.83166,152.41166,173.37166000000002,179.53166000000002,150.79165,172.57165,158.67165,168.65166000000002,161.81166000000002,152.67083,175.77166,153.92041,181.95165,189.89165,158.43166000000002,157.11166,222.31685,167.95165,223.95165,153.91166,141.59166000000002,172.75166000000002,162.27166,156.79165,168.10083,184.97166,154.59166000000002,161.63165,159.49166,184.69166,169.21166000000002,189.39595,184.93166000000002,150.03166000000002,185.33166,155.53166000000002,141.29165,147.77166,159.07165,153.19166,163.11166,157.95165,151.73165,161.11166,155.69083,138.05166,170.05166,181.05166,148.39165,166.43166000000002,179.35165
395,133,1,160.84113,130.62556999999998,150.00113000000002,162.52113,164.38113,150.86113,153.20113,174.44113000000002,180.60113,151.56557,173.44113000000002,159.48113,169.48113,162.58113,153.38023,176.66113,154.45557,182.94113000000002,191.28113000000002,159.10113,157.62113,222.86557000000002,169.00113000000002,224.84113,154.86113,142.26113,173.66113,163.14113,157.56113,169.00113000000002,185.84113,155.34113,162.28113000000002,160.10038,185.80113,170.07371,189.95557,186.0234,150.82113,186.34113,156.44113000000002,142.05557,148.62113,159.84113,154.10113,164.08113,158.68113,152.40556999999998,161.90113,156.16038,138.36113,170.86113,182.56113,149.03557,167.20113,180.5634
396,133,2,161.47388,131.25388,150.53388,163.19388,164.93388000000002,151.67388,153.89388,175.49388000000002,181.23388,152.19388,174.27388,160.25388,170.21388000000002,163.97388,153.89388,177.33388,154.97388,183.57388,191.93388000000002,159.67388,157.95388,223.29387999999997,169.73388,225.45387999999997,155.55388,142.86194,174.51388,163.75388,158.09388,169.57388,186.43388000000002,155.93388000000002,163.03388,160.51388,186.87388,170.65388000000002,190.47388,187.23388,151.43388000000002,186.99388000000002,157.37388,142.57388,149.25388,160.31388,155.31388,164.71388000000002,159.39388,152.87388,162.53388,156.53388,139.07388,171.91388,183.95388,149.61388,168.55388,181.33388
397,134,0,161.82916,131.66916,151.08916000000002,163.70958000000002,165.54916,152.46916000000002,154.62916,176.50916,181.92958000000002,153.10916,175.16916,160.90916,170.92916,164.82916,154.54916,178.34916,155.48916,184.54916,192.94916,160.38916,158.40916,223.58916000000002,170.48916,226.22916,156.12916,143.26916,175.30916000000002,164.32916,158.82916,170.02916000000002,186.92916,156.50916,163.76916,161.10916,187.66916,171.34916,190.90916,187.98916,152.16916,187.70916,158.16916,143.08916000000002,150.08916000000002,160.90916,156.16916,165.38916,159.90916,153.42916,163.32916,156.96916000000002,139.70916,172.90916,185.28916,150.12916,169.02916000000002,182.22916
398,134,1,162.4361,132.04653000000002,151.9761,164.3961,166.2961,153.1961,155.3361,177.3561,182.5961,153.7961,176.0761,161.7761,171.9361,165.7561,155.4761,179.2161,156.0961,185.4361,194.1761,161.2761,159.0561,224.5561,171.3361,227.0961,157.0961,143.8361,176.3961,165.3161,159.5361,170.9361,187.7361,157.2561,164.6161,161.7361,188.6361,172.4161,191.9961,189.3961,153.4761,188.5561,158.8961,143.7161,151.3361,161.7361,157.0961,166.3161,160.6361,154.1361,163.9561,157.6161,140.5161,173.7761,186.6561,150.8761,169.9961,183.3561
399,134,2,163.11655,132.45379,152.85655,165.17655,167.13655,153.95655,156.11655,178.57655,183.35655,154.61655,177.17655,162.85655,173.51655,166.91655,156.27655,180.27655,156.75655,186.19655,195.55655,162.41655,159.80328,225.51655,172.29655,228.13655,158.15655,144.49655,177.45655,166.15655,160.51655,171.95655,188.49655,158.03655,165.41655,163.03655,189.57655,173.81655,192.75655,190.71655,154.53655,189.59655,159.83655,144.51655,152.61655,162.45655,158.05655,167.25655,161.37328,154.81655,164.71655,158.36328,141.29655,174.99655,187.93655,151.60328,171.09655,184.41655
400,135,0,164.00145,133.04145,154.08145,166.86145,168.60145,155.42145,157.36145,180.00145,184.16145,155.70145,178.64145,164.06145,175.58145,168.24145,157.44145,181.36145,157.54145,187.54145,196.88145,163.98145,161.26145,227.60145,173.28145,228.96145,159.64145,145.44145,179.26145,167.14145,161.54145,173.38145,189.30145,159.28145,166.92145,164.84145,191.02145,175.16145,193.90145,192.98145,156.54145,190.94145,161.48145,145.50145,154.76145,163.52145,159.42145,168.62145,162.12145,155.74145,165.76145,159.82145,142.44145,176.74145,189.38145,152.80145,173.08145,185.82145
401,135,1,165.03551000000002,134.17551,155.01551,168.69551,169.71551000000002,158.53551000000002,159.25551000000002,182.47551,184.97551,156.71551000000002,180.77551,165.27551,177.61551,169.33551,159.09551000000002,182.53551000000002,158.49551,188.97551,198.65551000000002,165.37551000000002,162.47551,229.70653,174.67551,230.11551,160.69551,146.51551,180.99551,168.27551,162.65551000000002,174.67551,190.63551,161.15551000000002,167.93551000000002,165.85551,192.49551,176.93551000000002,195.51551,194.85551,158.41551,192.71551000000002,163.47551,146.49551,156.53551000000002,164.73551,160.85551,170.09551000000002,163.13551,156.93551000000002,166.77551,161.05551,143.45551,178.89551,191.39551,153.89551,175.61551,187.49551
402,135,2,165.62988,134.86938999999998,155.66939,169.38939,170.50939,159.78939,160.82939,183.16939,185.86633,157.74938999999998,181.46939,165.96939,178.38939,169.9898,159.78939,183.46878,159.18939,189.98939,199.34939,166.06939,163.16939,230.54939,175.36938999999998,230.80938999999998,161.78939,147.20938999999998,181.68939,168.72939,163.68939,175.36938999999998,191.32939,162.08694,168.62939,166.52938999999998,194.42694,177.76939,196.20938999999998,195.54939,159.10939,193.40939,164.22939,147.16939,157.22939,165.42938999999998,161.54939,170.78939,163.80938999999998,157.88939,167.46939,161.74938999999998,144.14938999999998,179.58938999999998,192.08938999999998,154.58938999999998,176.30938999999998,188.18939
403,136,0,166.07959,135.47959,156.21958999999998,171.63959,171.41959,161.19959,161.63959,185.11796,186.53959,158.49958999999998,182.75959,167.41959,180.65958999999998,170.47959,160.93958999999998,184.71958999999998,160.25959,190.96918,200.39959,167.03959,164.29959,231.43958999999998,176.01959,232.21958999999998,163.03959,147.75959,182.97959,169.27958999999998,164.55959,177.05959,192.09958999999998,163.45959,169.73959,167.17959,195.83959,179.43958999999998,197.33959,196.83959,160.17959,195.41959,166.07959,148.73959,159.37958999999998,166.97959,165.03959,172.03959,164.9324,158.80918,168.01959,162.83959,144.77958999999998,181.52837,194.43958999999998,155.29959,178.55959,189.51959
404,136,1,166.46531000000002,135.92531,156.66531,172.12531,171.91592,161.56531,162.34531,185.64531000000002,187.04531,158.96531000000002,183.23592,167.75765,181.20531,170.82531,161.32531,185.25122,160.88531,191.86531000000002,200.99714,167.42531,165.08531000000002,231.88531,176.46531000000002,232.92531,163.58531000000002,148.10906,183.46531000000002,169.61765,165.04531,177.48531,192.68531000000002,163.88531,170.34531,167.60531,196.82531,179.88531,197.88531,197.18531000000002,160.62531,195.92061,166.80531000000002,149.21591999999998,160.26531,167.64531000000002,165.44531,172.58531000000002,165.32531,159.26531,168.46531000000002,163.49837,145.14531000000002,182.06531,194.86531000000002,155.74531000000002,179.32531,189.96531000000002
405,136,2,166.72,136.26,157.0,172.52,172.34,161.79778000000002,162.74,186.0,187.38,159.3,183.62,168.04,181.64,171.13333,161.66,185.68,161.26,192.26,201.56,167.74,165.5,232.31,176.8,233.44,163.92,148.34,183.88,169.88,165.4,177.765,193.02,164.22,170.74,167.98,197.32,180.3,198.32,197.52,160.94,196.36,167.26,149.74,160.8,168.16,165.75333,173.0,165.7,159.66,168.8,164.06,145.42,182.42,195.135,156.08,179.66,190.34
406,137,0,167.11157,136.73156,157.35156,172.89157,172.77157,162.05157,163.27157,186.37157,187.77157,159.61157,184.05157,168.37157,182.19156999999998,171.45156,161.98386000000002,186.15157,161.69156999999998,192.73156,202.03157,168.09313,165.93157,233.09157000000002,177.17156,234.17156,164.29156,148.65718999999999,184.27157,170.23156,165.74078,178.09718999999998,193.37157,164.57156,171.33157,168.41156999999998,198.11157,180.65157,198.77157,197.82078,161.29156,196.79156,167.61078,150.15157,161.39157,168.61157,166.07156,173.43157,166.07156,160.01156,169.15157,164.47156999999999,145.77157,182.77157,195.47156999999999,156.43157,180.01156,190.69156999999998
407,137,1,167.58567,137.09521999999998,157.70567,173.24567,173.18567,162.40567,163.76134,186.63783,188.22567,159.89783,184.45701,168.68567,182.54567,171.78566999999998,162.32567,186.56566999999998,162.08567,193.40567,202.38567,168.40513,166.24856,233.62567,177.46783,234.80133999999998,164.66567,148.92856,184.67701,170.56566999999998,166.06783000000001,178.40567,193.78566999999998,164.88567,171.78566999999998,168.76567,198.60567,180.96567,199.20567,198.14567,161.63783,197.20567,167.93783,150.54134,161.81701,169.06566999999998,166.30567,173.78566999999998,166.42567,160.36567,169.50567,164.80783,145.99783,183.02892,195.78566999999998,156.72856000000002,180.32567,191.08133999999998
408,137,2,167.76494,137.38494,157.97498000000002,173.56493999999998,173.52494,162.62747,164.12493999999998,186.88747,188.56493999999998,160.14747,184.78493999999998,168.96831,182.90493999999998,172.09498,162.63374,186.92494,162.40493999999998,193.74493999999999,202.72494,168.68747,166.58494,234.08494,177.78493999999998,235.48494,164.98494,149.18874,185.00494,170.84747,166.42494,178.68493999999998,194.14494,165.18747,172.16494,169.12493999999998,199.14494,181.28493999999998,199.52494,198.46493999999998,161.90747,197.52494,168.20494,150.86831,162.22494,169.38494,166.58098999999999,174.08494,166.70747,160.68493999999998,169.82494,165.12747,146.24493999999999,183.32165,196.10494,157.04494,180.56747,191.38747
409,138,0,168.06421,137.5871,158.21841,173.83841,173.89841,162.8821,164.47841,187.19841,188.87841,160.35841000000002,185.09841,169.23841000000002,183.21841,172.35841000000002,162.77841,187.27841,162.69841,194.17841,203.03841,168.99841,166.88421,234.49841,178.07841000000002,236.29841000000002,165.29841000000002,149.4271,185.33841,171.12614,166.67841,178.90368,194.55841,165.47841,172.51841000000002,169.45841000000001,199.45841000000001,181.55421,199.85841000000002,198.77841,162.11841,197.83841,168.44613999999999,151.17841,162.59841,169.71841,166.85841000000002,174.37841,167.01841000000002,160.99841,170.13841000000002,165.42421000000002,146.48368,183.61841,196.35841000000002,157.2821,180.85841000000002,191.69841
410,138,1,168.36608,137.86608,158.52608,174.14608,174.24608,163.08608,164.84608,187.52608,189.26608000000002,160.64608,185.50608,169.54608000000002,183.52608,172.64608,163.05902,187.64608,163.04608000000002,194.66608,203.40608,169.30608,167.18608,234.88608,178.38608,237.12607999999997,165.62608,149.71402,185.74608,171.42608,166.98608000000002,179.18608,194.96608,165.76608000000002,172.96608,169.86608,199.88608,181.88608,200.24608,199.10608,162.42608,198.16608,168.74608,151.60608,163.00608,170.02608,167.16608,174.68608,167.38608,161.30608,170.44608,165.72608,146.76608000000002,183.92608,196.66608,157.54608000000002,181.16608,192.00608
411,138,2,168.70535,138.08768,158.78535,174.44535,174.56535,163.38768000000002,165.16535,187.80535,189.58535,160.94535,185.82535,169.86535,183.86535,172.94768,163.32768000000002,187.96535,163.38535,195.08535,203.84535,169.62535,167.48178000000001,235.28535,178.66535,237.56535,165.86535,149.94768,186.06535,171.74535,167.25768,179.42535,195.30535,166.06535,173.28535,170.18535,200.26535,182.22535,200.58535,199.44535,162.68178,198.48535,169.00535,151.94535,163.34535,170.44535,167.44535,175.00535,167.70535,161.62535,170.76535,166.02768,147.00845,184.20535,196.96535,157.86535,181.36768,192.32535
412,139,0,169.0956,138.3756,159.0556,174.7956,174.8756,163.6756,165.4556,188.1156,189.9356,161.2356,186.2756,170.1556,184.1556,173.2956,163.6756,188.2756,163.6756,195.3956,204.1356,169.9556,167.73853,236.0356,178.9556,238.2756,166.1556,150.2956,186.4956,172.0956,167.5156,179.7356,195.7156,166.3356,173.7756,170.4756,200.6556,182.5156,200.8956,199.7956,162.9556,198.9156,169.2556,152.2756,163.7156,170.7356,167.7356,175.2956,168.0956,161.9356,171.0556,166.29853,147.2956,184.5556,197.2328,158.1556,181.6556,192.6156
413,139,1,169.42649,138.61514,159.38648,175.12649,175.20648,163.88824,165.78649,188.36824,190.28649,161.42216000000002,186.60648,170.40649,184.40649,173.57628,163.95807,188.62649,163.98648,195.92649,204.28649,170.28649,168.04648,236.36649,179.20648,238.68649,166.48648,150.4453,186.74649,172.24412,167.82648,180.06649,196.10648,166.60824,174.10648,170.80649,201.02649,182.78649,201.22648999999998,200.06824,163.18649,199.24649,169.55521000000002,152.64649,163.96649,171.06649,168.06649,175.62649,168.40216,162.18649,171.38648,166.58649,147.34743999999998,184.77823999999998,197.51549,158.38824,181.88648,192.94648999999998
414,139,2,169.69521,138.77522,159.63521,175.47521,175.55522,164.16261,166.15521999999999,188.66261,190.59521999999998,161.71522,186.97521,170.73522,184.73522,173.77522,164.15521999999999,188.99522,164.41521,196.23522,204.67522,170.49522,168.45522,237.01522000000003,179.53521,239.37522,166.76261,150.73522,187.17522,172.49903999999998,168.19521,180.23504,196.47521,166.91521,174.39841,171.19521,201.53521,183.13521,201.55522,200.49522,163.47229,199.73522,169.77104,152.95522,164.29522,171.41521,168.35521,176.11522,168.67522,162.63521,171.69521,167.01522,147.59521999999998,185.07521,197.81521,158.69521,182.17522,193.39522
415,140,0,169.99663999999999,139.01533,159.93777,175.83664,175.90993,164.39664,166.51664,188.91664,191.01664,161.97664,187.37644,171.07664,185.07664,174.05664,164.45664,189.35664,164.77664,196.66329,205.07664,170.73664,168.97664,237.71663999999998,179.79888,240.32329,167.07664,151.01664,187.58328999999998,172.79664,168.53663999999998,180.47664,196.89664,167.19664,174.71663999999998,171.53663999999998,202.05664,183.47664,201.91664,201.16329,163.63332,200.29664,169.98332,153.29664,164.57664,171.77664,168.67664,176.45664,168.97664,163.06993,172.03663999999998,167.43663999999998,147.93663999999998,185.37663999999998,198.15663999999998,158.97664,182.49663999999999,193.73664
416,140,1,170.30431000000002,139.23572,160.18431,176.17862,176.24431,164.70431000000002,166.94431,189.22431,191.36431000000002,162.28431,187.80431000000002,171.38431,185.38431,174.36431000000002,164.76431000000002,189.69862,165.15861999999998,197.04723,205.45862,171.04431,169.59909,238.34431,180.08431000000002,240.98771000000002,167.38431,151.30431000000002,188.00447,173.16431,168.84431,180.78431,197.31861999999998,167.46715,175.09861999999998,171.88723000000002,202.54431,183.78431,202.26723,201.50431,163.92431000000002,200.64723,170.28431,153.84755,164.89862,172.17862,168.98431000000002,176.92431000000002,169.28431,163.50447,172.34431,168.11633,148.24431,185.65715,198.46431,159.28431,182.80431000000002,194.08431000000002
417,140,2,170.64036000000002,139.44012,160.43518,176.46518,176.56036,164.90518,167.24036,189.52036,191.68036,162.50036,188.10036000000002,171.66518,185.70036000000002,174.56011999999998,164.98518,190.00036,165.46036,197.40036,205.76036000000002,171.28011999999998,170.02036,238.68036,180.36036000000001,241.46036,167.62012,151.3812,188.34036,173.46036,169.14036000000002,181.00518,197.62036,167.76036000000002,175.38518,172.20036000000002,202.88036,184.08036,202.60036000000002,201.82036000000002,164.14407,200.96036,170.58036,154.22036,165.18518,172.48036000000002,169.28036,177.20036000000002,169.58036,163.84036,172.64036000000002,168.56036,148.42807,185.92036000000002,198.74518,159.50011999999998,183.04407,194.34679
418,141,0,170.94222,139.64844,160.72222,176.74222,176.86222,165.14222,167.54222,189.80611000000002,191.98221999999998,162.78222,188.40222,171.90222,186.00222,174.82222,165.24306,190.30222,165.78222,197.70221999999998,206.06222,171.54222,170.32222,238.98222,180.66222,242.00222000000002,167.90222,151.54222,188.64222,173.74222,169.38222,181.24074,197.92221999999998,168.04074,175.70221999999998,172.50222,203.22222,184.36222,202.90222,202.12222,164.33611000000002,201.30222,170.76306,154.58222,165.48221999999998,172.76221999999999,169.60222,177.48221999999998,169.88222,164.14222,172.94222,168.86222,148.72222,186.20221999999998,199.02611000000002,159.76221999999999,183.32222,194.64222
419,141,1,171.26408,139.84704,160.94352,177.03704,177.16408,165.38703999999998,167.79682,190.06136,192.28408000000002,162.98703999999998,188.70408,172.19704,186.19704,175.04352,165.52408,190.60408,166.06408000000002,198.10408,206.30408,171.78235,170.61469,239.40408,180.88408,242.52407999999997,168.15704,151.84408,188.94408,174.00408000000002,169.62408,181.46803,198.28408000000002,168.23703999999998,176.00408000000002,172.80408,203.54408,184.60408,203.22408000000001,202.36482,164.54136,201.52136000000002,170.97852,154.88408,165.71704,173.06408000000002,169.80882,177.74408,170.14408,164.35703999999998,173.24408,169.16408,148.89352,186.45703999999998,199.27352,159.96851999999998,183.54408,194.94408
420,141,2,171.57755,140.07755,161.23755,177.21755,177.47755,165.59755,168.05755,190.33918,192.59755,163.21755,189.01755,172.47755,186.47755,175.33755,165.83084,190.89755,166.47755,198.45755,206.61755,172.05755,170.87755,239.77755,181.19755,243.23755,168.43755,152.21755,189.25755,174.32378,169.93755,181.77126,198.67755,168.55755,176.27755,173.15755,203.91755,184.87755,203.53755,202.69755,164.77755,201.81755,171.25755,155.21755,166.01755,173.41755,170.07755,178.04378,170.43755,164.67755,173.55755,169.43755,149.13755,186.75378,199.53755,160.25755,183.81252,195.25755
421,142,0,171.89941000000002,140.25941,161.45941000000002,177.47941,177.77941,165.85941,168.33941000000002,190.61941000000002,192.85941,163.49471,189.39941000000002,172.75941,186.73941000000002,175.59941,165.97941,191.19941,166.75941,198.75941,206.95941000000002,172.33941000000002,171.17941000000002,240.07941,181.43941,243.83941000000002,168.73941000000002,152.47941,189.61941000000002,174.57941,170.19941,181.97941,199.03941,168.83941000000002,176.57941,173.45941000000002,204.28882,185.17941000000002,203.85941,203.01941000000002,164.99941,202.07941,171.47941,155.57941,166.29941000000002,173.73941000000002,170.37941,178.31941,170.69941,165.01941000000002,173.85941,169.73941000000002,149.39941000000002,186.99941,199.81941,160.49941,184.05941,195.53941
422,142,1,172.23288,140.46381,161.69288,177.70072,178.05288000000002,166.17288,168.59288,190.93288,193.17288,163.73288,189.71288,173.07288,187.05288000000002,175.81288,166.24143999999998,191.51288,167.07288,199.11288000000002,207.27288000000001,172.65288,171.47288,240.43287999999998,181.75288,244.27288,169.03288,152.77048,189.93288,174.83288000000002,170.49288,182.27288000000001,199.45288,169.13288,176.89288,173.81288,204.63288,185.47288,204.19288,203.31288,165.19144,202.39288,171.75288,155.89288,166.51288,174.07288,170.65288,178.61288000000002,171.01288,165.33288000000002,174.17288,170.01763,149.65288,187.31288,200.13288,160.79048,184.28572,195.85288
423,142,2,172.54054,140.69763999999998,161.92054,177.94527,178.36054,166.52053999999998,168.86054,191.14054,193.48054,164.02053999999998,190.00054,173.34054,187.30053999999998,176.12053999999998,166.50054,191.82054,167.36054,199.42054,207.60163,172.90053999999998,171.78054,240.82054,182.00054,244.81108999999998,169.34054,152.98054,190.24053999999998,175.14054,170.74053999999998,182.46053999999998,199.76054,169.38054,177.14054,174.14054,204.94054,185.78054,204.50054,203.63109,165.36054,202.72054,171.92054,156.24053999999998,166.82054,174.38054,170.90053999999998,178.86054,171.30053999999998,165.68053999999998,174.48054,170.30053999999998,149.96053999999998,187.56054,200.38054,161.00054,184.54054,196.10054
424,143,0,172.97401000000002,140.97036,162.23401,178.27401,178.65401,166.97401000000002,169.17401,191.45401,193.79401000000001,164.31401,190.33401,173.65401,187.61401,176.43401,166.796,192.13401000000002,167.69401000000002,199.79401000000001,208.11401,173.196,172.09401,241.19401000000002,182.28099999999998,245.41401000000002,169.65401,153.276,190.57401000000002,175.45401,171.05401,182.77401,200.11401,169.67401,177.45401,174.45401,205.35401000000002,186.09401,204.85401000000002,204.01401,165.67401,203.01134,172.19401000000002,156.55401,167.11067,174.69401000000002,171.21401,179.17401,171.61401,165.93201000000002,174.79401000000001,170.63401000000002,150.35401000000002,187.87134,200.69401000000002,161.31401,184.85401000000002,196.41401000000002
425,143,1,173.23006999999998,141.07007,162.43007,178.45006999999998,178.93007,167.27007,169.45006999999998,191.67006999999998,194.05007,164.45006999999998,190.63007,173.81007,187.79007,176.61007,166.99007,192.43007,167.93007,200.09007,208.31801000000002,173.36502,172.27007,241.49007000000003,182.49007,245.75007000000002,169.87007,153.47007,190.85007,175.71007,171.25007,182.95571999999999,200.41007,169.87007,177.75007,174.69007,205.69007,186.27007,205.09007,204.31007,165.75007,203.23006999999998,172.41007,156.85007,167.28336000000002,174.93007,171.43007,179.39007,171.90003000000002,166.17006999999998,175.09007,170.79007,150.53007,188.09007,200.86336,161.45006999999998,184.99007,196.68003000000002
426,143,2,173.55515,141.29838,162.63515,178.69086000000001,179.25257,167.53515,169.77515,191.97257,194.37515,164.73515,190.97515,174.13128999999998,188.07515,176.89515,167.31257,192.75128999999998,168.29256999999998,200.43515,208.49838,173.67172,172.59515,242.13515,182.79629,246.35515,170.19128999999998,153.69515,191.21515,175.97515,171.53172,183.19128999999998,200.85515,170.13257,178.13515,175.05515,206.25515,186.57515,205.41257,204.57515,166.07057,203.53257,172.65103,157.17515,167.53515,175.25257,171.75257,179.73515,172.17172,166.49515,175.41515,171.11515,150.80303,188.38505,201.17257,161.77515,185.25257,196.99515
427,144,0,173.94281,141.4832,162.82281,178.88641,179.52641,167.70281,169.96456,192.24641,194.66281,164.94281,191.28281,174.38281,188.34641000000002,177.14281,167.44281,193.00281,168.56281,200.74281000000002,208.78281,173.88281,172.90281000000002,242.84281000000001,183.04281,247.12281000000002,170.44281,153.90641000000002,191.52281000000002,176.24281000000002,171.78281,183.34214,201.16281,170.36281,178.44281,175.36281,206.70281,186.82281,205.68281000000002,204.82281,166.1682,203.80281000000002,172.82281,157.50281,167.76281,175.54281,171.98641,180.08281000000002,172.42281,166.78281,175.72281,171.42281,151.04281,188.66281,201.40281000000002,161.88281,185.46641,197.26641
428,144,1,174.28208999999998,141.7207,163.12604,179.13603999999998,179.78208999999998,167.94842,170.20604,192.50603999999998,194.96209,165.22208999999998,191.64209,174.66208999999998,188.58604,177.36604,167.75603999999998,193.34208999999998,168.86209,201.14209,209.08209,174.12842,173.22208999999998,243.26209,183.36209,247.82209,170.76209,154.16603999999998,191.88208999999998,176.50603999999998,172.06208999999998,183.60209,201.56208999999998,170.58841999999999,178.82209,175.70209,207.18209,187.08209,206.00208999999998,205.12209,166.43604,204.08209,173.10603999999998,157.80209,168.02209,175.82209,172.22842,180.38208999999998,172.68604,167.10209,176.04209,171.76209,151.3407,188.90604,201.70604,162.12209,185.70209,197.58209
429,144,2,174.55491999999998,141.90123,163.27164,179.25492,180.03123,168.12749,170.34123,192.75492,195.19492,165.41492,191.89491999999998,174.92246,188.80623,177.55491999999998,167.91492,193.59492,169.13492,201.41492,209.32123,174.32213000000002,173.49492,243.63492000000002,183.52623,248.41492000000002,171.03492,154.36415,192.15492,176.71246000000002,172.27492,183.73492,201.83491999999998,170.76213,179.09492,175.99492,207.53492,187.33491999999998,206.25492,205.29492,166.52649,204.30623,173.27492,158.07492,168.22496999999998,176.09492,172.43492,180.65492,172.95492,167.27492,176.31492,172.03492,151.48561999999998,189.15492,201.95623,162.32298,185.90698,197.80497
430,145,0,174.87937,142.13978999999998,163.49937,179.53937,180.25468,168.38468,170.58468,193.02468000000002,195.49937,165.67936,192.17936,175.18468000000001,189.06468,177.83936,168.17979,193.87937,169.41937,201.69937,209.59937,174.55937,173.77937,243.99937000000003,183.79936,249.09937000000002,171.33936,154.57468,192.43937,176.97937,172.55937,184.01936,202.27937,170.97468,179.37937,176.27937,207.93937,187.61936,206.53937,205.57936999999998,166.76468,204.57936999999998,173.55937,158.41937,168.49937,176.34468,172.71937,180.95936,173.21937,167.55468,176.59937,172.31937,151.72468,189.42468,202.19937,162.57936999999998,186.17936,198.07936999999998
