,measure_number,beat_number,pid1263-10,pid5667267b-07,pid9048-10,pid9049-10,pid9054-10,pid9055-10,pid9058-10,pid9059-10,pid9060-10,pid9061-10,pid9062-10,pid9063-10,pid9066-10,pid9067-10,pid9070-18,pid9072-10,pid9074f-10,pid9075-10,pid9077-08,pid9087-04,pid9088-05,pid9094-10,pid9099-10,pid9100b-14,pid9101-10,pid9103-05,pid9104-10,pid9105-10,pid9111-10,pid9114-29,pid9118-10,pid9137-06,pid9138-10,pid9139-10,pid9153-10,pid9166d-17,pid9167-10,pid9170-10,pid9173-15,pid9174-10,pid917803b-05,pid917807-05,pid9186c-10,pid918805-03,pid9192-10
149,51,1,64.140159,67.260159,70.620159,63.640159,67.300159,68.32015899999999,56.620158999999994,71.420159,61.700159,63.200159,77.920159,68.990317,71.000159,57.98015899999999,61.260158999999994,66.280159,67.10015899999999,60.460159,58.960159,62.260158999999994,64.800159,61.750317,67.940159,66.700159,68.080159,69.640159,68.260159,74.500159,78.570317,56.120158999999994,74.24015899999999,55.300158999999994,62.260158999999994,71.120159,62.940158999999994,64.88015899999999,66.96015899999999,64.060159,76.200159,58.680158999999996,66.680159,63.440158999999994,50.300159,69.310317,77.860159
150,51,2,64.588753,67.607506,71.167506,64.107506,67.727506,68.78750600000001,56.96750600000001,71.92750600000001,62.06750600000001,63.547506000000006,78.42750600000001,69.367506,71.48750600000001,58.32750600000001,61.527506,66.827506,67.447506,60.907506000000005,59.487506,62.608753,65.12750600000001,62.187506000000006,68.387506,67.047506,68.56750600000001,70.087506,68.78750600000001,75.047506,78.967506,56.468753,74.827506,55.688753000000005,62.92750600000001,71.607506,63.28750600000001,65.28750600000001,67.28750600000001,64.387506,76.727506,59.027506,67.087506,63.92750600000001,50.547506,69.867506,78.367506
151,52,0,65.229546,68.109546,72.069546,64.609546,68.34954599999999,69.48954599999999,57.503181999999995,72.809546,62.50954599999999,63.966591,79.12954599999999,70.089546,72.209546,58.779773,61.809546,67.869546,67.949546,61.449546,60.119772999999995,63.129546,65.589546,62.82954599999999,68.98954599999999,67.62954599999999,69.289546,70.469546,69.62954599999999,75.929546,80.029546,56.809546,75.569546,56.129546,63.709545999999996,72.289546,63.789545999999994,65.809546,67.929546,64.76954599999999,77.54954599999999,59.489546,68.009546,64.429546,51.249546,70.34954599999999,79.179773
152,52,1,65.634036,68.554036,72.498073,65.078254,68.802109,69.814036,57.794036,73.36614499999999,62.934036,64.314036,79.586145,70.554218,72.654036,58.954036,62.054035999999996,68.314036,68.394036,61.918073,60.474036,63.598073,66.102109,63.274035999999995,69.43403599999999,68.07403599999999,69.734036,70.834036,70.078073,76.374036,80.474036,57.202109,76.014036,56.374036,64.154036,72.634036,64.054036,66.214036,68.374036,65.134036,77.994036,59.854036,68.454036,64.774036,51.454036,70.654036,79.57403599999999
153,52,2,65.965057,68.88505699999999,72.985057,65.625057,69.145057,70.145057,58.125057,73.845057,63.345057,64.645057,80.185057,71.16505699999999,73.265057,59.285056999999995,62.36505699999999,68.66505699999999,68.72505699999999,62.325056999999994,60.785056999999995,63.947528000000005,66.52505699999999,63.68505699999999,69.865057,68.685057,70.247528,71.16505699999999,70.565057,76.825057,80.80505699999999,57.565056999999996,76.625057,56.697528000000005,64.765057,73.045057,64.425057,66.58505699999999,68.825057,65.388352,78.365057,60.22505699999999,68.865057,65.089011,51.728352,70.985057,79.925057
154,53,0,66.311587,69.231587,73.311587,66.093175,69.631587,70.491587,58.351587,74.331587,63.711587,64.991587,80.571587,71.551587,73.713175,59.511587,62.650794,69.111587,69.071587,62.691587,61.130793999999995,64.351587,66.811587,63.933175,70.271587,69.011587,70.771587,71.591587,70.931587,77.193175,81.231587,57.951586999999996,77.031587,56.931587,65.171587,73.391587,64.811587,66.930529,69.171587,65.751587,78.711587,60.511587,69.213175,65.471587,52.011587,71.311587,80.311587
155,53,1,66.578521,69.566689,73.706689,66.466689,70.026689,70.986689,58.746689,74.806689,64.106689,65.466689,81.026689,72.126689,74.326689,59.806689,62.946689,69.506689,69.406689,63.166689,61.486689,64.706689,67.166689,64.386689,70.666689,69.326689,71.306689,71.963379,71.326689,77.626689,81.586689,58.366689,77.526689,57.246689,65.586689,73.806689,65.146689,67.266689,69.686689,66.046689,79.146689,60.926689,69.526689,65.966689,52.386689000000004,71.846689,80.706689
156,53,2,66.98424,70.06424,74.392721,67.22424000000001,70.52424,71.42424,59.00424,75.506961,64.50424,65.96424,81.74424,72.60424,75.26424,60.30424,63.40424,70.10424,69.90424,63.66424,61.86424,65.22424000000001,67.60424,64.74424,71.26424,70.06424,71.92424,72.52424,71.80424000000001,78.36424,82.28424,58.924240000000005,78.04424,57.62424,66.00356,74.25712,65.45711999999999,67.68424,70.12424,66.44424000000001,79.62424,61.36424,70.20424,66.40424,52.637119999999996,72.26424,81.18424
157,54,0,67.467506,70.607506,75.187506,67.947506,70.98750600000001,71.90750600000001,59.487506,76.387506,64.967506,66.40750600000001,82.482517,73.305011,75.867506,60.88750600000001,63.96750600000001,70.92750600000001,70.447506,64.387506,62.307506000000004,65.84750600000001,68.167506,65.307506,71.887506,70.84750600000001,72.925011,73.187506,72.447506,79.147506,83.167506,59.767506000000004,78.687506,57.987506,66.642517,74.687506,65.887506,68.28750600000001,70.547506,66.78750600000001,80.56750600000001,61.92750600000001,70.807506,67.06750600000001,52.947506000000004,72.92750600000001,82.06750600000001
158,54,1,68.020975,71.100975,75.940975,68.640975,71.480975,72.340975,60.260975,77.080975,65.520975,66.920975,83.300975,73.840975,76.520975,61.360975,64.420975,71.600975,70.940975,65.020975,62.755488,66.340975,68.800975,65.960975,72.500975,71.380975,73.620975,73.660975,73.080975,79.820975,83.980975,60.280975,79.560975,58.400975,67.340975,75.200975,66.340975,68.760975,71.160975,67.260975,81.240975,62.400975,71.380975,67.540975,53.260975,73.560975,82.680975
159,54,2,68.39833,71.54995500000001,76.249994,69.109955,71.889955,72.749955,60.70995500000001,77.529955,65.989909,67.293991,84.009955,74.289955,76.969955,61.769955,64.697991,72.029955,71.389955,65.509955,63.149955000000006,66.749955,69.26995500000001,66.389955,72.949955,71.803318,74.06995500000001,74.05888399999999,73.609955,80.26995500000001,84.48995500000001,60.669955,79.883995,58.684989,67.809955,75.649955,66.797494,69.115995,71.507136,67.573991,81.76995500000001,62.832851,71.809955,67.869955,53.581663,74.009955,83.169955
160,55,0,68.592404,71.872404,76.512404,69.497211,72.254807,73.012404,60.972404000000004,77.872404,66.352404,67.55240400000001,84.452404,74.612404,77.29480699999999,62.012404000000004,64.952404,72.332404,71.721202,65.852404,63.392404000000006,67.032404,69.591202,66.712404,73.292404,72.112404,74.49240400000001,74.312404,73.95480699999999,80.63240400000001,84.812404,60.892404000000006,80.152404,58.912404,68.172404,76.072404,67.072404,69.312404,71.792404,67.832404,82.13240400000001,63.052404,72.072404,68.112404,53.792404000000005,74.392404,83.49240400000001
161,55,1,68.911088,72.150363,76.970363,69.851451,72.650363,73.290363,61.250363,78.231451,66.632902,67.830363,84.911451,74.890726,77.650726,62.250363,65.230363,72.790363,71.990363,66.290363,63.650363,67.290363,69.850363,66.990363,73.611088,72.471451,74.771814,74.690363,74.25036300000001,81.070363,85.093991,61.190363,80.453265,59.190363,68.471088,76.351088,67.350363,69.590363,72.070363,68.110363,82.470363,63.330363,72.350726,68.390363,54.070363,74.75036300000001,83.873628
162,55,2,69.305465,72.505465,77.305465,70.285465,73.105465,73.645465,61.565465,78.645465,67.125465,68.17773199999999,85.445465,75.245465,78.01309300000001,62.545465,65.525465,73.18546500000001,72.345465,66.633866,63.965465,67.737732,70.125465,67.285465,74.025465,72.885465,75.205465,75.085465,74.605465,81.46546500000001,85.645465,61.557731999999994,80.96546500000001,59.465465,68.865465,76.805465,67.765465,69.925465,72.425465,68.425465,82.805465,63.765465,72.725465,68.68546500000001,54.285465,75.205465,84.405465
163,56,0,69.862404,72.962404,77.962404,70.88240400000001,73.642404,74.102404,61.922404,79.122404,67.582404,68.496481,86.179615,75.782404,78.527211,62.93480699999999,65.8936,73.602404,72.80240400000001,67.042404,64.354807,68.122404,70.52240400000001,67.702404,74.462404,73.24240400000001,76.002404,75.66240400000001,75.067211,82.122404,86.39201800000001,61.922404,81.502404,59.813101,69.44240400000001,77.282404,68.182404,70.30240400000001,72.87480699999999,68.762404,83.282404,64.100801,73.202404,69.07480699999999,54.642404000000006,75.782404,85.142404
164,56,1,70.278118,73.358118,78.41059,71.47811800000001,74.11811800000001,74.498118,62.278118000000006,79.53811800000001,68.03811800000001,68.818118,86.818118,76.298118,79.098118,63.318118000000005,66.144059,74.078118,73.19811800000001,67.418118,64.83811800000001,68.47811800000001,70.938118,68.25811800000001,75.078118,73.61811800000001,76.426236,76.05811800000001,75.578118,82.638118,87.006236,62.23811800000001,82.17811800000001,60.078118,69.878118,77.718118,68.53811800000001,70.83811800000001,73.378118,69.098118,83.67811800000001,64.39811800000001,73.718118,69.458118,54.938118,76.278118,85.778118
165,56,2,70.542902,73.71321999999999,78.81161,71.83322,74.65321999999999,74.89322,62.633219999999994,79.91322,68.45322,69.17322,87.57321999999999,76.65644,79.38080500000001,63.671073,66.49322,74.45322,73.55322,67.85322,65.19322,68.81322,71.45322,68.61322,75.43321999999999,73.99322,76.81322,76.43321999999999,76.11322,83.15321999999999,87.49322,62.593219999999995,82.57321999999999,60.33322,70.29321999999999,78.11322,68.93321999999999,71.19322,73.71321999999999,69.47322,84.05322,64.77322,74.11322,69.81322,55.19322,76.65321999999999,86.31644
166,57,0,70.698639,73.998639,79.058639,72.118639,74.958639,75.218639,62.838639,80.178639,68.758639,69.378639,87.85172800000001,76.898639,79.678639,63.858639000000004,66.698639,74.738639,73.838639,68.118639,65.49123399999999,69.118639,71.738639,68.858639,75.718639,74.278639,77.078639,76.678639,76.378639,83.51863900000001,87.798639,62.858639000000004,82.978639,60.538639,70.578639,78.438639,69.178639,71.418639,73.958639,69.718639,84.378639,65.118639,74.378639,70.078639,55.438639,76.998639,86.65863900000001
167,57,1,71.135261,74.615261,79.515261,72.635261,75.575261,75.695261,63.335260999999996,80.68263,69.195261,69.775261,88.415261,77.375261,80.295261,64.235261,67.035261,75.31526099999999,74.47263000000001,68.715261,65.915261,69.506315,72.375261,69.255261,76.235261,74.715261,77.575261,77.335261,76.81526099999999,84.015261,88.621565,63.195261,83.655261,60.895261,71.095261,78.81526099999999,69.615261,71.855261,74.395261,70.135261,85.035261,65.67526099999999,74.875261,70.635261,55.755261,77.515261,87.31526099999999
168,57,2,71.654036,75.154036,80.034036,73.174036,76.114036,76.234036,63.874036,81.114036,69.734036,70.174036,89.094036,77.854036,80.834036,64.534036,67.354036,75.974036,74.994036,69.174036,66.394036,69.834036,72.894036,69.594036,76.57403599999999,75.258073,78.054036,77.874036,77.274036,84.494036,89.774036,63.594035999999996,84.194036,61.134036,71.634036,79.274036,70.114036,72.154036,74.874036,70.414036,85.57403599999999,66.214036,75.258073,71.094036,56.000673,78.054036,88.014036
169,58,0,72.000975,75.500975,80.520975,73.520975,76.620975,76.580975,64.220975,81.480975,70.080975,70.420975,89.640975,78.380975,81.260975,64.860975,67.700975,76.340975,75.340975,69.540975,66.740975,70.180975,73.240975,70.000975,76.940975,75.800975,78.480975,78.300975,77.620975,84.900975,90.240975,63.940975,84.640975,61.440975,72.020975,79.620975,70.460975,72.480975,75.260975,70.760975,85.920975,66.560975,75.680975,71.500975,56.300975,78.560975,88.620975
170,58,1,72.415669,75.835669,80.895669,73.915669,77.035669,76.955669,64.775669,81.955669,70.395669,70.775669,90.135669,78.71566899999999,81.885223,65.195669,68.01566899999999,77.175669,75.675669,69.955669,67.335669,71.035669,73.57566899999999,70.51566899999999,77.315669,76.315669,78.915669,78.635669,77.915669,85.37566899999999,90.93566899999999,64.235669,85.49566899999999,61.735668999999994,72.79566899999999,80.115669,70.775669,72.87566899999999,75.71566899999999,71.035669,86.615669,66.87566899999999,76.175669,72.055669,56.575669,79.095669,89.255669
171,58,2,72.681791,76.141791,81.241791,74.341791,77.561791,77.361791,65.30179100000001,82.381791,70.701791,71.121791,90.66179100000001,79.02179100000001,82.061791,65.58179100000001,68.361791,77.58179100000001,75.981791,70.341791,67.72179100000001,71.261791,73.901791,70.821791,77.66179100000001,76.621791,79.421791,79.041791,78.361791,85.933583,91.313583,64.541791,85.80179100000001,62.001791000000004,73.173583,80.561791,71.141791,73.181791,76.061791,71.44179100000001,87.101791,67.22179100000001,76.641791,72.44179100000001,56.841791,79.541791,89.781791
172,59,0,72.955261,76.415261,81.575261,74.651043,77.975261,77.732086,65.555261,82.755261,71.115261,71.395261,90.995261,79.415261,82.355261,65.88578199999999,68.655261,77.915261,76.255261,70.755261,68.055261,71.535261,74.17526099999999,71.115261,77.975261,77.035261,79.955261,79.31526099999999,78.655261,86.395261,91.791043,64.895261,86.075261,62.295260999999996,73.715261,80.995261,71.455261,73.435261,76.335261,71.715261,87.455261,67.535261,76.955261,72.735261,57.095261,80.015261,90.13630400000001
173,59,1,73.21648499999999,76.656485,82.036485,74.976485,78.536485,78.07648499999999,65.796485,83.196485,71.476485,71.676485,91.556485,79.796485,82.676485,66.336485,68.876485,78.536485,76.49648499999999,71.136485,68.35648499999999,71.896485,74.416485,71.35648499999999,78.316485,77.416485,80.396485,79.616485,79.096485,86.896485,92.096485,65.256485,86.38945600000001,62.536485,74.236485,81.296485,71.736485,73.676485,76.556485,71.956485,88.056485,67.816485,77.236485,72.99648499999999,57.316485,80.596485,90.536485
174,59,2,73.878118,77.158118,82.69811800000001,75.69811800000001,79.11811800000001,78.578118,66.438118,84.098118,72.03811800000001,72.11811800000001,92.03811800000001,80.39811800000001,83.298118,67.25811800000001,69.168515,79.33811800000001,76.998118,71.67811800000001,69.378118,72.644059,75.03811800000001,71.918118,78.878118,78.11811800000001,81.33811800000001,80.11811800000001,79.61811800000001,87.39811800000001,92.578118,65.738118,87.738118,62.952706000000006,75.138118,82.018118,72.15702900000001,74.078118,77.034059,72.83811800000001,88.61811800000001,68.278118,77.55811800000001,73.738118,57.774058999999994,81.498118,91.03811800000001
175,60,0,75.251587,78.411587,84.011587,77.270794,80.851587,80.811587,67.751587,85.611587,73.711587,73.453175,94.091587,82.511587,84.631587,68.737936,69.931587,81.191587,78.251587,73.231587,71.311587,73.911587,76.29158699999999,73.611587,80.051587,79.671587,82.951587,81.453175,80.971587,89.771587,93.836349,67.531587,89.573175,63.991587,77.771587,83.631587,73.814762,74.811587,77.779524,74.093175,91.176349,69.831587,79.971587,75.413175,58.591587,83.07476199999999,92.731587
176,60,1,75.62995500000001,78.949955,84.529955,77.829955,81.56995500000001,81.369955,68.109955,86.449955,74.429955,74.189955,94.969955,83.329955,85.249955,69.589955,70.429955,81.829955,78.789955,73.76995500000001,71.749955,74.429955,76.949955,74.34995500000001,80.749955,80.149955,83.70995500000001,82.12995500000001,81.609955,90.26995500000001,94.589955,68.109955,90.429955,64.429955,78.669955,84.109955,74.62995500000001,75.589955,78.40995500000001,74.669955,91.789955,70.669955,80.76995500000001,75.889955,58.86999399999999,83.789955,93.149955
177,60,2,75.997093,79.32546500000001,85.025465,78.385465,82.025465,81.745465,68.405465,86.985465,74.865465,74.605465,95.425465,83.865465,85.625465,69.985465,70.785465,82.265465,79.165465,74.225465,72.145465,74.785465,77.285465,74.805465,81.125465,80.485465,84.205465,82.46546500000001,81.985465,90.645465,95.065465,68.54546500000001,91.065465,64.82546500000001,79.18546500000001,84.485465,75.105465,76.005465,78.845465,75.07515500000001,92.205465,71.07515500000001,81.245465,76.305465,59.185465,84.18546500000001,93.505465
178,61,0,76.461791,79.94179100000001,85.561791,78.94179100000001,82.641791,82.361791,68.781791,87.541791,75.317166,75.141791,96.061791,84.421791,86.241791,70.541791,71.241791,82.861791,79.781791,74.741791,72.641791,75.481791,77.821791,75.44179100000001,81.541791,80.961791,84.853583,82.94179100000001,82.58179100000001,91.22179100000001,95.80179100000001,69.101791,91.52179100000001,65.22179100000001,79.80179100000001,84.94179100000001,75.66179100000001,76.44179100000001,79.321791,75.461791,92.82895699999999,71.561791,81.881791,76.861791,59.421791000000006,84.621791,93.961791
179,61,1,76.972404,80.672404,86.290601,79.67026700000001,83.252404,83.292404,69.332404,88.352404,76.13240400000001,75.91240400000001,96.952404,85.172404,87.27240400000001,71.512404,71.972404,83.63240400000001,80.512404,75.393855,73.312404,76.292404,78.372404,76.172404,82.181202,81.732404,85.712404,83.551202,83.472404,91.872404,97.112404,70.032404,92.112404,65.935601,80.69240400000001,85.592404,76.27240400000001,76.972404,80.152404,76.172404,93.752404,72.27240400000001,82.472404,77.55240400000001,59.812404,85.261202,94.652404
180,61,2,77.62873,81.88873000000001,87.20873,80.62873,83.88873000000001,84.52873000000001,70.06873,89.62873,77.36873,76.999365,98.50873,86.319365,88.599365,72.79936500000001,72.66873000000001,84.66873000000001,81.72873,76.36873,74.379365,77.359365,79.14873,77.30873000000001,83.34873,82.84873,87.10873000000001,84.279365,85.08873,92.619365,98.42873,71.099365,93.22873,67.00873,82.14873,86.719365,77.30873000000001,77.50873,82.02873000000001,77.51936500000001,94.86873,73.34873,83.90873,78.30873000000001,60.64873000000001,86.26873,95.959365
181,62,0,78.364649,82.484649,87.90464899999999,81.304649,84.584649,85.284649,70.504649,90.304649,77.944649,77.584649,99.244649,86.884649,88.984649,73.324649,73.704649,85.244649,82.324649,76.964649,74.90464899999999,77.90464899999999,79.764649,77.944649,84.124649,83.54464899999999,87.804649,84.724649,85.624649,93.124649,99.104649,71.54464899999999,94.104649,67.724649,82.844649,87.264649,77.964649,78.064649,82.724649,77.984649,95.764649,73.984649,84.604649,78.90464899999999,61.224649,86.884649,96.464649
182,62,1,78.952766,82.92138299999999,88.54691600000001,81.761383,85.121383,86.069683,70.941383,90.941383,78.518299,78.28138299999999,99.755533,87.521383,89.786916,73.78138299999999,74.20138299999999,85.76415,82.761383,77.51553299999999,75.341383,78.341383,80.589683,78.42138299999999,84.858299,84.08415,88.452766,85.181383,86.466916,93.681383,100.00383000000001,72.00138299999999,94.892449,68.181383,83.432449,88.06415,78.59553299999999,78.59553299999999,83.292766,78.621383,96.681383,74.761383,85.166916,79.386916,61.541382999999996,87.54691600000001,96.97276600000001
183,62,2,79.272812,83.292812,88.972812,82.112812,85.492812,86.510937,71.172812,91.412812,78.932812,78.812812,100.19281,87.912812,90.232812,74.201406,74.612812,86.152812,83.132812,77.892812,75.672812,78.672812,81.072812,78.792812,85.292812,84.512812,88.812812,85.552812,86.872812,94.020703,100.77280999999999,72.452812,95.392812,68.512812,83.992812,88.452812,78.992812,79.052812,83.692812,78.972812,97.072812,75.152812,85.592812,79.792812,61.912812,87.972812,97.372812
184,63,0,79.573628,83.713628,89.537256,82.391814,85.913628,86.853628,71.53362800000001,91.793628,79.333628,79.217876,100.69363,88.261814,90.67362800000001,74.53362800000001,75.153628,86.513628,83.553628,78.133628,75.95362800000001,79.073628,81.393628,79.193628,85.653628,84.893628,89.153628,85.853628,87.293628,94.393628,101.13363000000001,72.733628,95.81362800000001,68.853628,84.393628,88.873628,79.353628,79.433628,84.113628,79.393628,97.473628,75.53362800000001,85.993628,80.153628,62.153628000000005,88.353628,97.733628
185,63,1,79.998118,84.158118,89.998118,82.798118,86.33811800000001,87.218118,71.858118,92.278118,79.658118,79.55811800000001,101.17811999999999,88.61811800000001,91.19811800000001,74.938118,75.778118,86.89811800000001,83.998118,78.53811800000001,76.239373,79.39811800000001,81.75811800000001,79.638118,86.11811800000001,85.25811800000001,89.498118,86.358118,87.75811800000001,94.83811800000001,101.59812,73.078118,96.278118,69.21405899999999,84.75811800000001,89.318118,79.738118,79.83811800000001,84.61811800000001,79.778118,97.89811800000001,75.718118,86.39811800000001,80.47811800000001,62.458118000000006,88.75811800000001,98.378118
186,63,2,80.422608,84.582608,90.44260799999999,83.16260799999999,86.80260799999999,87.642608,72.222608,92.762608,80.182608,80.055215,101.68261,89.10260799999999,91.982608,75.44260799999999,76.16260799999999,87.322608,84.422608,78.922608,76.642608,79.80260799999999,82.122608,80.042608,86.642608,85.782608,89.982608,86.922608,88.182608,95.262608,102.06260999999999,73.402608,96.88260799999999,69.60260799999999,85.282608,89.74260799999999,80.142608,80.262608,85.036304,80.24260799999999,98.322608,76.082608,86.80260799999999,80.88260799999999,62.802608,89.122608,98.862608
187,64,0,80.978526,84.978526,90.858526,83.498526,87.258526,88.098526,72.598526,93.258526,80.618526,80.558526,102.13853,89.598526,92.418526,75.858526,76.504263,87.678526,84.818526,79.338526,77.078526,80.174263,82.618526,80.438526,87.178526,86.218526,90.398526,87.398526,88.578526,95.698526,102.49853,73.798526,97.338526,70.038526,85.678526,90.218526,80.578526,80.698526,85.418526,80.73852600000001,98.918526,76.478526,87.278526,81.23852600000001,63.118526,89.578526,99.358526
188,64,1,81.361723,85.32172299999999,91.401723,83.841723,87.681723,88.641723,72.921723,93.701723,81.001723,81.021723,102.60172,90.021723,92.901723,76.201723,76.841723,88.061723,85.161723,79.701723,77.421723,80.485862,82.96172299999999,80.82172299999999,87.60517,86.541723,90.761723,87.761723,88.981723,96.241723,102.84172,74.161723,97.781723,70.401723,86.061723,90.661723,81.061723,81.041723,85.761723,81.12517,99.521723,76.861723,87.701723,81.581723,63.401723,89.993447,99.701723
189,64,2,81.72283399999999,85.635669,91.79566899999999,84.07566899999999,88.101338,89.035669,73.21566899999999,94.135669,81.35566899999999,81.37566899999999,102.91566999999999,90.415669,93.535669,76.535669,77.135669,88.455669,85.475669,79.99566899999999,77.735669,80.775669,83.29566899999999,81.21566899999999,87.93566899999999,86.842834,91.115669,88.135669,89.455669,96.675669,103.29567,74.49566899999999,98.281338,70.79566899999999,86.37566899999999,91.115669,81.415669,81.535669,86.195669,81.475669,99.99566899999999,77.191417,88.035669,81.955669,63.71566899999999,90.461338,100.11567
190,65,0,82.02006800000001,85.94006800000001,92.10006800000001,84.340068,88.460068,89.320068,73.480068,94.500068,81.66006800000001,81.72006800000001,103.30006999999999,90.72006800000001,93.920068,76.820068,77.44006800000001,88.860068,85.780068,80.22006800000001,78.02006800000001,81.08006800000001,83.620068,81.500068,88.30006800000001,87.120068,91.420068,88.44006800000001,89.760068,97.040068,103.66006999999999,74.80006800000001,98.66006800000001,71.120068,86.680068,91.480068,81.72006800000001,81.980068,86.540068,81.780068,100.38006999999999,77.420068,88.38006800000001,82.24006800000001,63.980068,90.780068,100.44006999999999
191,65,1,82.47730200000001,86.317302,92.497302,84.717302,88.884603,89.677302,73.857302,94.917302,82.017302,82.097302,103.7373,91.097302,94.324603,77.157302,77.817302,89.297302,86.157302,80.597302,78.397302,81.417302,83.997302,81.897302,88.677302,87.47730200000001,91.817302,88.83730200000001,90.19730200000001,97.497302,104.0973,75.137302,99.097302,71.497302,87.057302,91.897302,82.079206,82.357302,87.077302,82.157302,100.7973,77.69730200000001,88.797302,82.617302,64.297302,91.244603,100.91190999999999
192,65,2,82.872404,86.672404,92.892404,85.05240400000001,89.332404,90.072404,74.152404,95.372404,82.432404,82.592404,104.4124,91.612404,94.732404,77.63240400000001,78.172404,89.69240400000001,86.512404,80.952404,78.77240400000001,81.852404,84.472404,82.312404,89.19240400000001,87.99240400000001,92.27240400000001,89.352404,90.572404,97.892404,104.67721,75.472404,99.69240400000001,71.87480699999999,87.41240400000001,92.41240400000001,82.512404,82.77240400000001,87.512404,82.63240400000001,101.17481,78.05240400000001,89.232404,83.112404,64.63240400000001,91.69240400000001,101.4324
193,66,0,83.32478499999999,87.084785,93.364785,85.404785,89.784785,90.444785,74.484785,95.784785,82.82478499999999,83.004785,104.84479,92.084785,95.164785,77.957392,78.544785,90.10478499999999,86.924785,81.32478499999999,79.18478499999999,82.384785,84.96478499999999,82.764785,89.704785,88.444785,92.844785,89.864785,90.999569,98.304785,105.19957,75.804785,100.16478000000001,72.304785,87.784785,92.924785,82.984785,83.164785,87.96478499999999,83.10478499999999,101.74914,78.484785,89.68478499999999,83.624785,65.024785,92.124785,101.92479
194,66,1,83.737415,87.47741500000001,93.75741500000001,85.659138,90.177415,90.83741500000001,74.877415,96.157415,83.177415,83.437415,105.45742,92.517415,95.577415,78.317415,78.937415,90.517415,87.317415,81.597415,79.517415,82.797415,85.377415,83.197415,90.11741500000001,88.97741500000001,93.25741500000001,90.25741500000001,91.457415,98.717415,105.61741,75.952741,100.63741999999999,72.639138,88.177415,93.417415,83.35247199999999,83.517415,88.537415,83.61741500000001,102.19742,78.89741500000001,90.097415,84.017415,65.33741500000001,92.517415,102.45742
195,66,2,84.119297,87.879297,94.225782,85.999297,90.579297,91.239297,75.17929699999999,96.619297,83.579297,83.839297,106.00858999999998,92.919297,95.979297,78.699297,79.299297,90.919297,87.719297,81.966432,79.939297,83.139297,85.799297,83.59929699999999,90.45929699999999,89.379297,93.699297,90.59929699999999,91.979297,99.199297,106.1593,76.17929699999999,101.0393,73.019297,88.579297,93.899297,83.699297,83.95929699999999,89.139297,84.03929699999999,102.5993,79.279297,90.499297,84.399297,65.713099,93.059297,102.9593
196,67,0,84.439456,88.319456,94.614728,86.319456,90.959456,91.57945600000001,75.459456,96.979456,83.899456,84.232364,106.47946,93.239456,96.379456,79.039456,79.959456,91.259456,88.159456,82.299456,80.299456,83.498132,86.099456,83.91945600000001,90.819456,89.752364,93.99945600000001,91.019456,92.379456,99.619456,106.51946000000001,76.599456,101.51946,73.399456,88.879456,94.21945600000001,84.039456,84.399456,89.459456,84.399456,102.99946,79.519456,90.832364,84.69945600000001,65.959456,93.41945600000001,103.39945999999999
197,67,1,84.761383,88.72138299999999,94.961383,86.661383,91.341383,91.901383,75.761383,97.381383,84.161383,84.541383,106.88138000000001,93.601383,96.78138299999999,79.381383,80.441383,91.58569200000001,88.56138299999999,82.64138299999999,80.553794,83.761383,86.441383,84.341383,91.20138299999999,90.00138299999999,94.341383,91.441383,92.78138299999999,100.04138,106.92138,77.00138299999999,101.90138,73.741383,89.161383,94.601383,84.333794,84.741383,89.761383,84.741383,103.40138,79.801383,91.181383,85.021383,66.20138299999999,93.821383,103.86138000000001
198,67,2,85.189955,89.149955,95.34995500000001,87.089955,91.809955,92.309955,76.076652,97.869955,84.729955,84.98995500000001,107.30996,94.04995500000001,97.229955,79.829955,80.76998499999999,92.009955,88.98995500000001,83.04995500000001,80.949955,84.169955,86.869955,84.689955,91.62995500000001,90.429955,94.789955,92.04995500000001,93.189955,100.48995,107.60996000000002,77.369955,102.36995999999999,74.149955,89.589955,95.109955,84.70995500000001,84.774922,90.089955,85.169955,103.92996,80.169955,91.529955,85.449955,66.529955,94.189955,104.30996
199,68,0,85.653628,89.53362800000001,95.893628,87.393628,92.213628,92.713628,76.433628,98.353628,85.153628,85.45362800000001,107.73363,94.53362800000001,97.613628,80.213628,81.13590699999999,92.393628,89.373628,83.45362800000001,81.373628,84.473628,87.373628,85.09362800000001,92.153628,90.793628,95.193628,92.493628,93.59362800000001,100.95363,107.99363000000001,77.693628,102.85363000000001,74.59362800000001,89.973628,95.573628,85.113628,84.780825,90.45362800000001,85.633628,104.45363,80.493628,91.95362800000001,85.833628,66.833628,94.67362800000001,104.75363
200,68,1,86.057302,89.917302,96.417302,87.717302,92.657302,93.277302,76.81365100000001,98.857302,85.617302,85.897302,108.2173,95.077302,98.077302,80.597302,81.457302,92.797302,89.757302,83.937302,81.777302,84.746825,87.757302,85.577302,92.584603,91.163651,95.597302,92.877302,94.217302,101.5246,108.3773,78.077302,103.3373,74.97730200000001,90.357302,96.137302,85.517302,84.786728,90.83730200000001,86.077302,105.0973,80.83730200000001,92.377302,86.217302,67.097302,95.217302,105.1973
